window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,rn
W1,49.230.13.158,5,5,1,1,1,312,225,2219.9734362146,-238.9437733201,-245.0509139193,0.97826087474823,1.0,7666
W1,49.230.144.106,10,5,1,3,3,920,752,13766.1174326781,876.4951434271,876.4951434271,0.04931269958615303,1.0,7667
W1,49.230.144.110,13,5,1,2,2,672,609,13821.1707920225,-356.3136918613,-356.3136918613,0.021276600658893585,1.0,7668
W1,49.230.144.112,10,5,0,3,3,689,275,18016.1788794468,-3506.7722836648,-3506.7722836648,0.05181935057044029,0.13202250003814697,7669
W1,49.230.144.119,13,5,0,2,2,604,515,31816.4572153261,450.0168375773,436.2542672149,0.007263899780809879,0.5930302143096924,7670
W1,49.230.144.122,18,5,0,2,2,639,418,15924.4795259170,-829.6606878034,-829.6606878034,0.021073849871754646,1.0,7671
W1,49.230.144.123,18,5,1,3,3,627,327,25071.9115540782,-1795.1925062142,-1795.1925062142,0.025122899562120438,0.7638700604438782,7672
W1,49.230.144.130,16,5,3,2,2,771,428,28480.2520215870,-632.5377042744,-633.6693329639,0.010730650275945663,0.1384798139333725,7673
W1,49.230.144.133,16,5,0,3,3,294,236,11706.4105881449,-304.2070574948,-312.7233526987,0.005636599846184254,0.050011761486530304,7674
W1,49.230.144.140,18,5,2,2,2,495,215,8621.2044249952,-826.8169275824,-831.3542660977,0.004332849755883217,0.9727271795272827,7675
W1,49.230.144.142,16,5,0,3,3,570,474,28315.6920862067,199.4619896226,18.9951174454,0.012973500415682793,0.2866949141025543,7676
W1,49.230.144.148,9,5,0,1,1,503,228,10602.9255678598,-799.6520865430,-799.6520865430,0.010561300441622734,0.04249120503664017,7677
W1,49.230.144.151,12,5,2,3,3,377,275,6215.5721925663,202.3351628088,202.3351628088,0.011381300166249275,0.6652170419692993,7678
W1,49.230.144.152,18,5,1,1,1,878,550,39847.5828824140,-2672.7603281172,-2740.5095820943,0.045343153178691864,1.0,7679
W1,49.230.144.169,25,5,0,1,1,2062,865,55581.0566493800,-2895.9102755166,-3060.0969400880,0.017787400633096695,0.8399999737739563,7680
W1,49.230.144.170,17,5,1,2,2,1048,417,13776.9705292584,-249.0783714401,-249.0783714401,0.019802000373601913,0.9714284539222717,7681
W1,49.230.144.177,13,5,1,1,1,382,227,13979.6403728638,-352.3934769129,-353.9795456699,0.02211819961667061,1.0,7682
W1,49.230.144.180,10,5,0,2,2,458,292,10862.3406535554,12.0772518993,-16.3210025060,0.00807380024343729,1.0,7683
W1,49.230.144.186,19,5,1,1,1,644,277,15958.7593376819,133.9727184741,133.7274501097,0.018181800842285156,0.630285918712616,7684
W1,49.230.144.20,16,5,2,5,5,821,695,180795.1517551639,519.3346718003,505.6539108444,0.013584699481725693,0.16568252444267273,7685
W1,49.230.144.207,13,5,2,1,1,370,271,15308.5062592221,-497.0876459938,-497.3149280116,0.008013400249183178,0.18358854949474335,7686
W1,49.230.144.209,9,5,1,3,3,240,194,4755.0086625826,-43.1614616904,-56.1966577009,0.0030346999410539865,0.008139758370816708,7687
W1,49.230.144.211,11,5,1,2,2,861,347,31859.8873664910,2450.5194320375,2450.5194320375,0.06108900159597397,0.978787899017334,7688
W1,49.230.144.246,17,5,3,1,1,481,356,19077.0793864342,-1448.0267947750,-1448.8349408873,0.024291500449180603,1.0,7689
W1,49.230.144.252,15,5,0,1,1,958,239,30558.3651903823,-1420.0174448262,-1422.1825513140,0.011093500070273876,0.21875,7690
W1,49.230.144.34,15,5,1,2,2,504,288,7447.6101196287,-58.3028947764,-58.9675812313,0.027681700885295868,1.0,7691
W1,49.230.144.43,9,5,0,2,2,515,267,7440.5137636115,69.3165872590,69.3165872590,0.03773580119013786,1.0,7692
W1,49.230.144.7,10,5,0,2,2,431,379,30572.3444963585,1195.3481223272,1052.0718979879,0.048974402248859406,1.0,7693
W1,49.230.144.8,12,5,1,4,4,470,399,24602.4626839678,-2483.8397991209,-2483.8397991209,0.005071450024843216,0.06320472806692123,7694
W1,49.230.144.81,9,5,0,1,1,704,585,16584.7986988701,-993.4538132926,-993.8079970887,0.006849300116300583,0.2067490816116333,7695
W1,49.230.144.85,19,5,0,1,1,469,375,90386.5185110683,-4663.3564535832,-4664.1154188607,0.014522800222039223,0.42677927017211914,7696
W1,49.230.144.89,11,5,2,1,1,334,277,3561.3600225145,-103.1523903287,-109.5409481340,0.0165110994130373,0.9730979204177856,7697
W1,49.230.144.90,15,5,1,1,1,1045,579,13698.7232799813,-2063.4534134855,-2078.0178574468,0.005952400155365467,1.0,7698
W1,49.230.144.96,11,5,1,2,2,1032,394,92150.0616051741,971.5119507926,971.5119507926,0.019550299271941185,1.0,7699
W1,49.230.144.97,13,5,1,0,0,792,683,115492.7138706787,-9291.3541887781,-9291.3541887781,0.07567570358514786,0.4461537003517151,7700
W1,49.230.145.105,17,5,1,3,3,726,552,20881.9114269655,1802.9333731480,1798.7156914768,0.006446400191634893,0.8988092541694641,7701
W1,49.230.145.123,11,5,0,3,3,714,432,11546.0223422104,1522.2819045894,1522.2819045894,0.0245044007897377,0.729999840259552,7702
W1,49.230.145.124,11,5,1,3,3,577,330,6725.3893221285,52.9263513218,52.9263513218,0.021439500153064728,0.4626728296279907,7703
W1,49.230.145.126,12,5,1,3,3,848,348,11177.8901813704,454.4870998281,454.4870998281,0.005259349942207336,0.16959448158740997,7704
W1,49.230.145.132,11,5,2,3,3,748,624,19060.0153763477,-260.6895716733,-260.8240113329,0.014513899572193623,0.5058820247650146,7705
W1,49.230.145.133,13,5,2,3,3,438,319,21454.0454472299,2026.3765238021,2014.8525223884,0.01626019924879074,1.0,7706
W1,49.230.145.138,11,5,1,1,1,1408,1171,283470.9892680043,-5610.8075249040,-5610.8075249040,0.04684320092201233,0.9441859722137451,7707
W1,49.230.145.139,15,5,0,1,1,333,293,9031.6899579701,353.7351073354,343.9509648422,0.005980299785733223,0.12260539829730988,7708
W1,49.230.145.144,12,5,0,4,4,276,251,42152.7211781774,7951.6639049431,7949.0119572528,0.010149000212550163,0.9222221374511719,7709
W1,49.230.145.148,14,5,2,5,5,659,514,26838.9955981517,1049.5857555337,1049.2484376327,0.014599699527025223,0.23624998331069946,7710
W1,49.230.145.154,10,5,0,3,3,622,432,47230.1411296687,4266.4143716857,4266.4143716857,0.009823000058531761,0.7434210777282715,7711
W1,49.230.145.160,12,5,1,3,3,782,557,13868.7262308323,-2033.8231290032,-2033.8231290032,0.029232749715447426,0.13672365248203278,7712
W1,49.230.145.165,14,5,3,3,3,357,161,9222.8383129382,3011.2777516225,3004.1718247554,0.0167664997279644,1.0,7713
W1,49.230.145.171,17,5,1,1,1,552,224,13611.5086381706,-1175.1607649071,-1177.6625022246,0.005976499989628792,0.8489789962768555,7714
W1,49.230.145.179,9,5,2,2,2,224,209,8229.3475808804,110.4188749257,110.4188749257,0.023603899404406548,0.666994571685791,7715
W1,49.230.145.185,12,5,1,4,4,320,245,10690.7074913572,1320.2124507475,1317.6780109814,0.08405020087957382,1.0,7716
W1,49.230.145.193,13,5,2,1,1,440,340,7479.0920995178,-606.6935279430,-606.6935279430,0.012903200462460518,1.0,7717
W1,49.230.145.197,20,5,1,2,2,475,415,22871.3922977421,-2569.6687803185,-2569.6687803185,0.04190085083246231,1.0,7718
W1,49.230.145.202,20,5,1,3,3,548,392,17528.6107475291,332.3376617794,332.3376617794,0.018960651010274887,0.15450340509414673,7719
W1,49.230.145.205,10,5,2,2,2,298,255,303786.8674605387,59992.6764230930,59992.6764230930,0.019641399383544922,0.2561855614185333,7720
W1,49.230.145.21,17,5,0,1,1,1158,988,31007.6228075095,-510.7064731144,-537.5991427766,0.011363600380718708,0.18090373277664185,7721
W1,49.230.145.210,13,5,1,4,4,526,418,19734.0828681904,253.5312734228,251.6760249671,0.012905100360512733,0.28292661905288696,7722
W1,49.230.145.211,16,5,1,2,2,844,397,26012.5870290945,-578.0470689666,-618.1142542102,0.006777599919587374,0.16876046359539032,7723
W1,49.230.145.212,13,5,1,2,2,483,390,7654.0347376149,-231.6833150374,-242.6892336623,0.020522400736808777,0.46310344338417053,7724
W1,49.230.145.215,17,5,0,3,3,891,531,21223.4646526132,-3139.5023572509,-3139.5023572509,0.016016000881791115,0.10895465314388275,7725
W1,49.230.145.219,16,5,1,3,3,685,424,52706.8610722056,-2495.9253394364,-2502.1388046696,0.008570199832320213,0.9336164593696594,7726
W1,49.230.145.22,14,5,1,1,1,407,351,20330.6258916646,-3551.4347926364,-3569.7136701468,0.009628199972212315,0.12748199701309204,7727
W1,49.230.145.224,13,5,1,5,5,1204,815,35165.8686236199,713.8910449090,711.0238427502,0.05287360027432442,0.43999987840652466,7728
W1,49.230.145.229,12,5,1,2,2,544,311,53495.4127780353,2758.6002380802,2758.6002380802,0.007973950356245041,0.354337215423584,7729
W1,49.230.145.23,15,5,1,2,2,440,417,76511.8874958124,-9952.2728169227,-9957.9075651957,0.008561599999666214,0.13846150040626526,7730
W1,49.230.145.244,13,5,1,1,1,509,222,8245.0520531648,-1013.7077790770,-1023.1914891699,0.012635399587452412,1.0,7731
W1,49.230.145.252,15,5,1,3,3,682,356,23373.9390457589,1765.5521351059,1765.5521351059,0.010073699988424778,0.8181818127632141,7732
W1,49.230.145.29,14,5,2,2,2,1033,317,25808.8228761493,-529.4021841917,-537.4220316892,0.003999349661171436,0.07689416408538818,7733
W1,49.230.145.32,12,5,1,1,1,397,277,125610.6921112554,10748.5281023995,9853.2028096798,0.020201999694108963,0.44049370288848877,7734
W1,49.230.145.34,17,5,1,2,2,825,582,12254.6239441862,-1844.2227223285,-1850.3298629301,0.013219700194895267,0.5253887176513672,7735
W1,49.230.145.35,14,5,1,2,2,544,503,26886.8800276070,687.2262624294,565.4816858928,0.027761850506067276,1.0,7736
W1,49.230.145.36,15,5,2,2,2,1165,1073,56788.4846471894,575.6622127150,554.7904555473,0.014285700395703316,0.5819671750068665,7737
W1,49.230.145.39,14,5,2,0,0,429,259,13121.3715132704,-3565.9741540106,-3565.9741540106,0.010159799829125404,0.42146846652030945,7738
W1,49.230.145.43,16,5,0,1,1,314,190,16584.3072571632,-2594.0834135779,-2604.7601380108,0.012908750213682652,0.050861187279224396,7739
W1,49.230.145.45,14,5,0,1,1,745,551,16948.4643520899,-2318.0948570451,-2339.6318544818,0.010464250110089779,0.3288131356239319,7740
W1,49.230.145.52,13,5,0,2,2,1673,944,27286.7047191167,-826.1665109958,-826.2286456481,0.035963401198387146,0.40786850452423096,7741
W1,49.230.145.73,12,5,0,2,2,549,335,31776.8637507711,21.5055736680,21.5055736680,0.007575449999421835,0.5102851390838623,7742
W1,49.230.145.88,12,5,2,3,3,777,557,75490.2938099937,3389.2708828514,3020.0167048917,0.009999750182032585,0.07272502779960632,7743
W1,49.230.146.10,15,5,1,2,2,323,265,25128.5172033660,987.4078427811,987.4078427811,0.0166982002556324,0.17021280527114868,7744
W1,49.230.146.104,14,5,0,4,4,407,352,83631.9948647841,9564.5983258425,9558.2838045208,0.009002899751067162,1.0,7745
W1,49.230.146.109,8,5,1,2,2,457,378,4188.0517086737,68.0797932147,68.0797932147,0.010491950437426567,0.07530344277620316,7746
W1,49.230.146.117,14,5,4,3,3,472,378,4302.3724187677,539.4790013635,538.9639377988,0.024871498346328735,0.9249999523162842,7747
W1,49.230.146.124,13,5,3,2,2,671,407,28460.4497628778,-89.1669436344,-89.1669436344,0.007346900179982185,0.12824076414108276,7748
W1,49.230.146.127,13,5,0,4,4,1615,381,78327.6101802517,4839.1981685063,4839.1981685063,0.00891560036689043,0.1736186444759369,7749
W1,49.230.146.132,11,5,0,2,2,412,348,8165.6913634413,1973.5971614558,1973.5971614558,0.006682199891656637,0.4521735608577728,7750
W1,49.230.146.136,14,5,0,3,3,648,410,20876.9553466044,-1519.3011456980,-1532.4726744758,0.011226950213313103,1.0,7751
W1,49.230.146.141,15,5,0,2,2,394,205,6948.3658446167,408.5828957899,408.5828957899,0.00943399965763092,0.6000000238418579,7752
W1,49.230.146.147,13,5,0,0,0,1045,715,56431.8302993453,-2807.2593635580,-2814.6898127806,0.010704699903726578,1.0,7753
W1,49.230.146.155,10,5,1,0,0,666,526,37620.6565907862,-2895.3569317919,-2895.3569317919,0.022591400891542435,0.5892857313156128,7754
W1,49.230.146.157,13,5,1,3,3,626,425,23621.7292971814,1020.0875653785,1020.0875653785,0.006934899836778641,0.5428570508956909,7755
W1,49.230.146.159,24,5,0,0,0,660,448,15336.7560955133,-213.2846788146,-233.7494601228,0.019342251121997833,1.0,7756
W1,49.230.146.160,9,5,1,2,2,517,236,17306.4602947211,-69.6578986001,-79.8333003425,0.02844039909541607,0.44236400723457336,7757
W1,49.230.146.173,13,5,2,1,1,673,510,134759.1640309286,-2066.0534349249,-2381.9872155357,0.04591840133070946,0.5081079602241516,7758
W1,49.230.146.175,12,5,0,3,3,753,301,29868.7704662275,-895.6496006352,-895.6496006352,0.014944099821150303,0.2182430922985077,7759
W1,49.230.146.182,8,5,1,4,4,295,287,31450.4679449725,-1323.3881197410,-1329.4941123625,0.010537849739193916,0.08796124905347824,7760
W1,49.230.146.184,16,5,2,3,3,629,591,21103.8742020904,-3809.7167057004,-3820.8887462606,0.018452299758791924,0.5086557269096375,7761
W1,49.230.146.190,11,5,0,1,1,250,157,3449.7119241513,-471.0775777729,-471.0775777729,0.02702699974179268,1.0,7762
W1,49.230.146.195,16,5,2,2,2,540,470,10931.4234383748,-526.0509960602,-557.2079730048,0.017655400559306145,0.22814702987670898,7763
W1,49.230.146.22,19,5,0,0,0,1735,501,69802.1854524229,-2863.1671855278,-2876.2719859835,0.006975399795919657,0.1985066533088684,7764
W1,49.230.146.225,13,5,0,0,0,2101,1334,169049.0601583400,-6920.0594584397,-6920.0594584397,0.035714298486709595,0.5999999046325684,7765
W1,49.230.146.228,14,5,1,1,1,670,372,12219.8626793133,223.9474853157,213.0105397504,0.005527549888938665,0.14574849605560303,7766
W1,49.230.146.238,15,5,1,1,1,369,323,29757.2473008347,2897.3226819743,2897.3226819743,0.02488970011472702,0.2727273106575012,7767
W1,49.230.146.245,15,5,2,2,2,371,317,80876.0677916625,-22333.0850447277,-22333.0850447277,0.008050099946558475,0.09589040279388428,7768
W1,49.230.146.26,10,5,0,0,0,405,219,11005.4089543017,-1492.3888192126,-1495.9665946564,0.005287650041282177,0.5101320147514343,7769
W1,49.230.146.31,17,5,1,3,3,1003,667,27344.6887750900,1698.3202491345,1693.2722645661,0.01670840010046959,0.5962559580802917,7770
W1,49.230.146.35,16,5,0,1,1,559,304,6346.4310991855,-1117.6160095303,-1117.6160095303,0.010961649939417839,0.07611151039600372,7771
W1,49.230.146.51,16,5,1,1,1,727,424,18227.8181436973,-1625.3441459851,-1637.9098574684,0.004126000218093395,0.12083331495523453,7772
W1,49.230.146.63,16,5,0,1,1,2105,873,54820.4639850276,-2783.8638508075,-2783.8638508075,0.035711951553821564,1.0,7773
W1,49.230.146.75,11,5,2,3,3,533,384,12741.0218494180,-153.7123140084,-232.4919296248,0.05157189816236496,1.0,7774
W1,49.230.146.76,13,5,0,3,3,283,222,12159.6077851117,2199.6928174008,2195.1221598410,0.023696700111031532,0.9636363983154297,7775
W1,49.230.146.8,25,5,2,3,3,621,433,49771.0377891550,1603.6394475561,1596.2519882554,0.004854400176554918,1.0,7776
W1,49.230.146.80,16,5,0,2,2,714,547,99854.8142331587,2810.4698167242,2805.8149343948,0.013400949537754059,0.9230766296386719,7777
W1,49.230.162.181,8,5,1,2,2,844,422,127968.9604936965,-1206.4151112688,-1449.3598662695,0.014415150508284569,0.40467923879623413,7778
W1,49.230.162.50,8,5,0,3,3,3153,967,43067.6445928673,-503.4649553343,-505.3393711376,0.03572449833154678,0.14606539905071259,7779
W1,49.230.169.0,7,5,0,1,1,408,294,6309.6153728697,-783.0846033712,-790.8635174042,0.014492800459265709,0.03861969709396362,7780
W1,49.230.176.40,7,5,1,3,3,542,379,92390.7784994086,-5435.8280651372,-5435.8280651372,0.029471199959516525,0.5991076231002808,7781
W1,49.230.176.50,11,5,1,0,0,359,266,4782.0564047794,-523.1873524299,-523.1873524299,0.011668600142002106,0.2199777364730835,7782
W1,49.230.177.109,7,5,0,0,0,223,156,5036.2802504354,-1264.4108432295,-1269.7800271389,0.003946799784898758,0.018278738483786583,7783
W1,49.230.177.88,8,5,0,2,2,344,210,3349.0190255424,250.8555982778,250.8555982778,0.031727250665426254,0.6647618412971497,7784
W1,49.230.178.23,7,5,1,1,1,496,333,7657.1692512936,-398.1643575406,-407.0037651661,0.0036786999553442,0.12040629982948303,7785
W1,49.230.178.79,9,5,0,2,2,257,183,3231.4125323921,68.2662164776,67.9671075729,0.006086799781769514,0.13890761137008667,7786
W1,49.230.179.16,5,5,0,3,3,445,216,39939.2750133001,1319.9955514143,1319.9955514143,0.003996599931269884,0.41228070855140686,7787
W1,49.230.181.10,8,5,1,2,2,315,269,5043.5032034804,-189.9745353215,-190.0703235790,0.0036673499271273613,0.1881452053785324,7788
W1,49.230.181.37,11,5,0,1,1,390,338,3389.8933547542,42.1269445151,42.1269445151,0.08333329856395721,1.0,7789
W1,49.230.187.20,9,5,3,4,4,546,421,8722.8017832392,-210.5329311764,-210.7952782142,0.02385690063238144,1.0,7790
W1,49.230.241.15,6,5,1,2,2,719,338,7528.4123376957,-207.2897622636,-207.2897622636,0.08419814705848694,0.8530075550079346,7791
W1,49.230.241.41,5,5,0,5,5,538,193,9258.3909960054,1760.3674800487,1760.3674800487,0.01621990092098713,0.15270939469337463,7792
W1,49.230.243.184,10,5,1,3,3,648,540,34873.3791724811,1165.1237122880,1165.1237122880,0.009995050728321075,0.075381800532341,7793
W1,49.230.243.24,8,5,0,1,1,467,322,2777.8204508896,-200.2788111417,-200.2788111417,0.04132959991693497,0.19642214477062225,7794
W1,49.230.243.50,7,5,1,3,3,1678,1239,71295.6128626611,-3675.9031732307,-3675.9031732307,0.03144650161266327,0.911827802658081,7795
W1,49.230.248.133,8,5,1,1,1,844,329,7912.3004112357,-389.2864821218,-389.2864821218,0.11895160377025604,1.0,7796
W1,49.230.248.192,8,5,2,2,2,308,276,37740.5948411170,2032.9904971494,2032.9904971494,0.02077290043234825,0.714999794960022,7797
W1,49.230.248.202,9,5,1,1,1,413,382,21918.1245963871,-959.3470380844,-959.3470380844,0.026386599987745285,0.4888887405395508,7798
W1,49.230.248.239,8,5,2,2,2,698,356,37034.7813810123,1197.6149950448,1197.6149950448,0.01750670000910759,0.7416892051696777,7799
W1,49.230.248.244,11,5,3,2,2,438,257,6638.0752460536,-232.2750757894,-232.2750757894,0.08308610320091248,0.6849230527877808,7800
W1,49.230.248.247,11,5,2,1,1,557,325,8248.3192681135,-1880.0871487687,-1880.0871487687,0.01869709976017475,0.41522881388664246,7801
W1,49.230.248.99,10,5,1,2,2,971,814,46261.9584642224,258.3538721489,258.3538721489,0.009785300120711327,0.5438441038131714,7802
