uid,dealer_id,stake_amount,profit_amount,net_pnl,win_rate,n_related_orders,n_rounds_eff,p_base_mix,z_score,net_pnl_all,game_pnl_all,stake_all,win_rate_all,win_rate_other
147472740,1157,1837.2745412080,-319.5811375466,-319.5811375466,0.4242424,36,36,0.500658155556,-0.8779506720256023,-9807.7970998803,-9807.7970998803,229557.4109929458,0.4855026,0.4859335
130221956,2254,1599.8745990384,-354.2901475562,-343.3030822902,0.4242424,36,36,0.500658155556,-0.8779506720256023,1578.0393016935,-474.7538995534,283308.3005696937,0.5061077,0.5064845
136031162,1383,969.2815518160,-401.9519471718,-401.9519471718,0.4242424,36,36,0.500658155556,-0.8779506720256023,-1293.3977036880,-1293.3977036880,49713.8479453645,0.4847328,0.4862960
147224042,-1,3320.0000000000,-425.0000000000,-425.0000000000,0.4242424,36,36,0.500658155556,-0.8779506720256023,-762.0000000000,-762.0000000000,7660.0000000000,0.4700000,0.4925373
131278210,2103,2535.9632754926,-601.9312308640,-601.9312308640,0.4242424,36,36,0.500658155556,-0.8779506720256023,-12707.0170600354,-12707.0170600354,202479.0028806123,0.4747671,0.4754227
145972340,970,12455.7453758883,-2471.4586804560,-2383.3283102731,0.4242424,36,36,0.500658155556,-0.8779506720256023,5505.6556241468,2976.6972597957,348535.2150121892,0.5314010,0.5349301
144192550,2256,83699.4547109165,-5491.2329635853,-5491.2329635853,0.4242424,36,36,0.500658155556,-0.8779506720256023,24230.5871928414,24230.5871928414,430249.0529896384,0.5252226,0.5361842
58629644,1405,9100.3974344733,-1012.2025918254,-1012.2025918254,0.4383562,79,79,0.489723782278,-0.877955684324468,-41562.8274923467,-41562.8274923467,1276874.1589893989,0.4909868,0.4914346
148024617,2174,1137.4195941856,-2.7827243254,-2.7827243254,0.4347826,51,51,0.499507264706,-0.8779683765335011,-3098.1334883190,-3098.1334883190,161684.6466942072,0.4905573,0.4909573
149955590,1004,481.4302388622,-55.8787610454,-55.8787610454,0.4347826,51,51,0.499507264706,-0.8779683765335011,-4115.9886103469,-4115.9886103469,201697.6253828717,0.5013973,0.5015840
148224602,583,2370.4331654442,-104.2809892315,-104.2809892315,0.4347826,51,51,0.499507264706,-0.8779683765335011,-3626.7035683067,-3626.7035683067,208672.8652223383,0.4966125,0.4975912
138942859,1323,7355.7840247782,-1039.3191545819,-1017.5742875629,0.4347826,51,51,0.499507264706,-0.8779683765335011,5710.2672509134,4482.8226591795,446799.0909713482,0.5072428,0.5080849
147095398,948,5622.8432008148,-377.8639120728,-377.8639120728,0.4780600,474,469,0.499157276972,-0.8780111161048886,-5896.1123866052,-5896.1123866052,393257.8823866697,0.4990916,0.4994348
131301544,2101,3372.8047557982,-470.4177492549,-470.4177492549,0.4262295,73,71,0.482404350704,-0.8780229432835395,1361.0817166786,1361.0817166786,540512.3153268135,0.4953890,0.4960023
119713647,2246,1939.6127644328,-211.6545288257,-196.5515540253,0.4385965,60,60,0.496745126667,-0.8780437449415894,-4634.2520354954,-7184.8285105373,352711.2318590246,0.4962785,0.4966574
139936698,970,906.0623396570,-246.5320233724,-246.5320233724,0.3928571,33,31,0.475732045161,-0.8781004212841591,-2150.5545981992,-2150.5545981992,45549.6583701394,0.4881673,0.4896590
8443092,1645,2615.9209462057,-466.7139371155,-466.7139371155,0.3928571,35,31,0.475732045161,-0.8781004212841591,-9121.7199641595,-9121.7199641595,199571.8442414789,0.4975089,0.4982087
148407325,919,8074.7808672720,-1942.9692121536,-1942.9692121536,0.4534884,95,95,0.500832420000,-0.878102493559319,-19174.5560967345,-19174.5560967345,1070762.0814732481,0.4948911,0.4951915
120987120,2152,11290.0717757678,-599.8916454437,-599.8916454437,0.4523810,91,89,0.500286130337,-0.8781165604394904,-18554.4733203552,-18554.4733203552,1479780.5546661833,0.5019363,0.5023531
141553722,2224,1209.4827015354,-138.7451641251,-138.7451641251,0.4375000,56,56,0.500873157143,-0.8781255630346243,-802.9269795212,-802.9269795212,263394.9953749461,0.5054699,0.5057637
96736670,2088,5086.0807945720,-833.4557226816,-833.4557226816,0.4375000,56,56,0.500873157143,-0.8781255630346243,-14047.8950066991,-14047.8950066991,870311.7821888783,0.4986199,0.4989740
90164919,2267,153.9012923495,-24.4555478255,-24.4555478255,0.4193548,32,32,0.498212512500,-0.8781275031794733,-49.3575292637,-49.3575292637,7586.5278376076,0.5047407,0.5062429
152027345,2167,467.3017840082,-54.8627785090,-54.8627785090,0.4193548,32,32,0.498212512500,-0.8781275031794733,-3459.7997648759,-3459.7997648759,92375.4014737160,0.4978179,0.4985320
153459034,2145,834.0000000000,-121.0000000000,-121.0000000000,0.4193548,32,32,0.498212512500,-0.8781275031794733,402.0000000000,402.0000000000,17079.0000000000,0.5175258,0.5242291
143790538,763,450.5023184866,-132.5497623779,-132.5497623779,0.4193548,32,32,0.498212512500,-0.8781275031794733,-1839.5051507031,-1839.5051507031,73306.9323614566,0.4919634,0.4924242
147069395,2287,636.0000000000,-141.0500000000,-141.0500000000,0.4193548,32,32,0.498212512500,-0.8781275031794733,-3724.2500000000,-3724.2500000000,82993.0000000000,0.4824121,0.4829625
125555111,2281,52848.1725667062,-352.3459255462,69.7740083063,0.4193548,32,32,0.498212512500,-0.8781275031794733,7965.9274054139,-68946.6044196968,10625252.0134389771,0.5037468,0.5038933
149119234,595,2494.6811270818,-373.6573089093,-373.6573089093,0.4193548,33,32,0.498212512500,-0.8781275031794733,1089.5582929029,1089.5582929029,76621.7809224770,0.5058626,0.5073864
134355602,2266,1162.0952124724,-373.7221110008,-373.7221110008,0.4193548,32,32,0.498212512500,-0.8781275031794733,-1223.8414431905,-1223.8414431905,288124.4260630569,0.5040123,0.5044193
150159583,1299,2873.5440666804,-604.7362551916,-604.7362551916,0.4193548,32,32,0.498212512500,-0.8781275031794733,-2663.3614700886,-2663.3614700886,52049.4417696734,0.5056000,0.5101010
68796842,583,4489.8295203524,-1327.7915780432,-1327.7915780432,0.4193548,32,32,0.498212512500,-0.8781275031794733,-3595.3328184696,-3595.3328184696,322125.3292397699,0.5021541,0.5034014
87589020,2142,13286.3309515421,-338.1846789907,-338.1846789907,0.4318182,50,50,0.498009336000,-0.8781318510961726,-2053.2457207585,-2053.2457207585,1140009.3518411030,0.4989950,0.4997459
152658005,-1,366.6124493324,-20.6542224976,-20.6542224976,0.4500000,66,66,0.506678200000,-0.8781332288609793,-7.7453334366,-7.7453334366,996.5662355092,0.4969697,0.5238095
147721393,1951,276.9854611120,-31.8163012246,-31.8163012246,0.4500000,64,64,0.506678200000,-0.8781332288609793,223.1618146874,223.1618146874,84756.0247141643,0.5091051,0.5093585
148403242,1485,335.0522210304,-38.4786535095,-38.4786535095,0.4500000,64,64,0.506678200000,-0.8781332288609793,-343.1667670193,-343.1667670193,13596.8379446898,0.4947871,0.4959857
150549202,987,2643.1626502751,-42.2510877014,-42.2510877014,0.4500000,70,70,0.506678200000,-0.8781332288609793,-5517.7860293028,-5517.7860293028,595550.3011726190,0.5045691,0.5047917
147472740,1363,2638.9434670983,-280.3250302740,-280.3250302740,0.4347826,53,53,0.499522298113,-0.8781722740633155,-9807.7970998803,-9807.7970998803,229557.4109929458,0.4855026,0.4860013
139851121,948,1595.4865951001,-357.4023996504,-357.4023996504,0.4347826,53,53,0.499522298113,-0.8781722740633155,5.5141321040,5.5141321040,262826.4780662199,0.5045407,0.5051056
71239044,2145,1372.8706808972,-496.8079516616,-496.8079516616,0.4347826,53,53,0.499522298113,-0.8781722740633155,2008.5632912417,2008.5632912417,34532.3571980946,0.4975728,0.5000000
48785505,1353,11660.5969117060,-775.1992899060,-775.1992899060,0.4347826,53,53,0.499522298113,-0.8781722740633155,-64907.4964863893,-64907.4964863893,4912840.5613429984,0.4999200,0.5000802
132675545,986,67.0914145155,2.0356648235,2.0356648235,0.3823529,37,37,0.457385067568,-0.8782129794620556,337.8204438547,337.8204438547,4491.0879796213,0.5051458,0.5088339
123814629,2115,5720.9757370900,-885.3287378065,-885.3287378065,0.4285714,133,119,0.471355144538,-0.8782476999300058,-11291.6666450232,-11291.6666450232,703864.7121434854,0.4977790,0.4982952
151242196,2235,414.1819660638,-100.5262247710,-100.5262247710,0.4426230,64,64,0.498847439063,-0.878256915511238,-634.9918520896,-634.9918520896,30476.0472030338,0.5007257,0.5020408
147980105,2170,22200.0000000000,-1865.0000000000,-1865.0000000000,0.4523810,87,87,0.500294877011,-0.8782768985750811,-4792.5000000000,-4792.5000000000,858050.0000000000,0.5039604,0.5054311
148621182,2147,1330.0000000000,-297.0000000000,-297.0000000000,0.4470588,92,92,0.494687518478,-0.8782793168475308,-43.5500000000,-43.5500000000,106316.0000000000,0.5032086,0.5040724
133225425,2234,30882.6306710815,-6889.6339763821,-6889.6339763821,0.4000000,66,54,0.461923525926,-0.8782813007988945,29233.7679872068,29233.7679872068,1997340.4760908945,0.5052708,0.5062362
101211241,789,24112.1925583504,-349.5414664514,-349.5414664514,0.4734848,293,287,0.500512118118,-0.8782827665744186,-47225.4264848614,-47225.4264848614,2794498.9054375549,0.5066106,0.5069395
124073014,2167,185114.9260741688,-18114.9663871202,-18114.9663871202,0.4685315,152,152,0.505252400000,-0.8782854075562744,-272650.9420332956,-272650.9420332956,32980897.5612095857,0.5069132,0.5071351
134362808,-1,1300.9392728287,-395.4256558828,-395.4256558828,0.4363636,61,61,0.495575659016,-0.8782906110118262,-358.9576699842,-358.9576699842,6516.1780868988,0.4898551,0.5000000
126910850,919,15004.5401173515,-4284.2261913257,-4284.2261913257,0.3684211,46,40,0.439130547500,-0.8782978405155684,5929.8980752351,5929.8980752351,910447.0273006611,0.5118364,0.5138182
151361138,1325,2684.7018283698,-192.8665106585,-192.8665106585,0.4645161,175,175,0.499789549143,-0.8783011555119798,-935.7883097078,-935.7883097078,55993.0053744484,0.4990865,0.5007990
110196595,2205,2249.7625589624,31.6925549265,31.6925549265,0.4684211,220,216,0.500281902778,-0.8783431630050438,-4001.7804455774,-4001.7804455774,347581.9309905541,0.5001327,0.5003113
149183642,2127,7923.0000000000,-390.0000000000,-390.0000000000,0.4358974,88,85,0.485605625882,-0.8783857690947269,-4361.5000000000,-4361.5000000000,393983.0000000000,0.5010661,0.5026521
152596439,-1,500.8648955668,-43.8902228072,-43.8902228072,0.4459459,77,77,0.497003128571,-0.8784367633606565,-91.6531123324,-91.6531123324,1265.0711279780,0.4632768,0.4757282
91935079,2278,1034.1887642410,-161.1986523595,-161.1986523595,0.4318182,47,47,0.498032391489,-0.8784375588110309,-10114.5938035358,-10114.5938035358,599258.6499939204,0.4959664,0.4960696
138073743,1963,1366.3390561587,-286.7078636174,-286.7078636174,0.4318182,47,47,0.498032391489,-0.8784375588110309,119.1792257411,119.1792257411,58292.9576012274,0.4947768,0.4975223
122009587,2108,1549.8945815080,-17.0306702960,-17.0306702960,0.4385965,67,67,0.496772082090,-0.8784504645024537,200.4576737990,200.4576737990,38259.0492468827,0.5113749,0.5134860
152540835,2223,335.2862861452,-26.3538055406,-26.3538055406,0.4520548,80,80,0.503461238750,-0.8784547523929713,-355.2003726875,-355.2003726875,12768.7312050201,0.4916667,0.4932323
130471664,2123,142.0678768752,-13.4175217052,-13.4175217052,0.4242424,34,34,0.500702420588,-0.878459344777224,73.9899621379,73.9899621379,1071.4914509395,0.5291480,0.5473684
