member_id,ym,n_rounds,n_days,valid_bet,game_pnl,rebate,net_pnl,roi
113459754,2026-6-1,193,22,3178.26678,153.2868015,0.00E+00,153.2868015,0.048229684
113459754,2026-7-1,153,16,2163.787984,-88.30971007,0.00E+00,-88.30971007,-0.040812552
113466524,2026-3-1,47,5,1044.326085,-4.269742055,0.00E+00,-4.269742055,-0.004088514
113472680,2026-6-1,70,10,6417.568853,320.196981,0.00E+00,320.196981,0.049893813
113472680,2026-7-1,58,4,5403.144605,1446.053753,0.00E+00,1446.053753,0.267631881
113473465,2026-4-1,202,8,293.9559721,-0.955422356,0.00E+00,-0.955422356,-0.003250223
113473465,2026-5-1,343,10,444.4502102,-38.15318354,0.00E+00,-38.15318354,-0.085843549
113473465,2026-7-1,420,11,384.6384747,-79.38376583,0.00E+00,-79.38376583,-0.206385401
113473875,2026-7-1,94,2,615.2148142,-20.03024976,0.00E+00,-20.03024976,-0.03255814
113474235,2026-4-1,111,5,8500.90307,1687.236604,0.00E+00,1687.236604,0.198477337
113474235,2026-5-1,920,17,242934.5493,1980.958499,0.00E+00,1980.958499,0.008154289
113474235,2026-6-1,243,13,25456.82405,-2091.674516,0.00E+00,-2091.674516,-0.082165572
113474235,2026-7-1,44,8,1851.392869,-362.7397826,0.00E+00,-362.7397826,-0.195928044
113474235,2026-8-1,85,4,5777.361108,18.62173478,0.00E+00,18.62173478,0.003223225
113475495,2026-4-1,100,2,667.4677967,-3.794826387,0.00E+00,-3.794826387,-0.005685407
113475618,2026-3-1,236,9,1519.940136,47.20926138,12.15952109,59.36878246,0.031059948
113475618,2026-4-1,1073,26,19808.65367,749.0798075,158.4692293,907.5490369,0.037815786
113475618,2026-5-1,1960,27,18050.62493,88.7616847,144.4049995,233.1666842,0.004917375
113475618,2026-6-1,3537,29,41488.27452,-956.8265376,331.9061961,-624.9203415,-0.023062577
113475618,2026-7-1,1144,27,11821.41331,-1114.291432,94.57130653,-1019.720126,-0.094260424
113475618,2026-8-1,275,3,3919.508647,-143.4257314,31.35606918,-112.0696622,-0.036592784
113478147,2026-6-1,824,7,217063.2264,-8631.512791,0.00E+00,-8631.512791,-0.03976497
113478147,2026-7-1,123,1,11125.32429,-1749.214882,0.00E+00,-1749.214882,-0.157228215
113479628,2026-4-1,45,4,1093.424574,-8.499663669,0.00E+00,-8.499663669,-0.007773434
113479628,2026-5-1,318,8,10053.70764,285.0656427,0.00E+00,285.0656427,0.02835428
113480224,2026-3-1,184,3,3694.42154,-586.7429668,0.00E+00,-586.7429668,-0.15881863
113480224,2026-4-1,668,9,13734.74164,-882.4974174,0.00E+00,-882.4974174,-0.064252932
113480224,2026-5-1,523,7,10780.59027,-490.2216154,0.00E+00,-490.2216154,-0.045472614
113480224,2026-6-1,1134,6,22249.84439,519.9477235,0.00E+00,519.9477235,0.0233686
113480224,2026-7-1,943,7,18479.27619,-115.6884925,0.00E+00,-115.6884925,-0.006260445
113480224,2026-8-1,270,2,5086.875707,-255.1822369,0.00E+00,-255.1822369,-0.050164826
113481359,2026-3-1,1677,10,79993.02674,-5518.935298,0.00E+00,-5518.935298,-0.068992705
113481359,2026-4-1,784,17,26002.36123,-2581.999874,0.00E+00,-2581.999874,-0.099298669
113481359,2026-7-1,867,5,26050.56616,-2425.663247,0.00E+00,-2425.663247,-0.093113648
113481359,2026-8-1,273,5,4321.965411,-75.72329077,0.00E+00,-75.72329077,-0.017520568
113481519,2026-5-1,123,5,3383.695128,628.8699381,0.00E+00,628.8699381,0.185853014
113482783,2026-3-1,253,10,4777.281083,2.023709277,0.00E+00,2.023709277,0.000423611
113482783,2026-4-1,481,12,8825.712057,-381.0954399,0.00E+00,-381.0954399,-0.043180135
113483683,2026-4-1,50,2,7243.148444,-1862.641677,0.00E+00,-1862.641677,-0.25715912
113483683,2026-6-1,31,1,762.2084501,118.9343482,0.00E+00,118.9343482,0.156039136
113484242,2026-4-1,45,2,916.4505724,-44.86328084,0.00E+00,-44.86328084,-0.048953301
113484242,2026-5-1,81,3,2415.292511,-122.3821027,0.00E+00,-122.3821027,-0.050669682
113484242,2026-6-1,32,2,520.7402945,23.70022641,0.00E+00,23.70022641,0.045512565
113484242,2026-7-1,50,2,1072.511806,-43.65255712,0.00E+00,-43.65255712,-0.040701237
113485262,2026-3-1,36,3,866.5286125,4.27420946,0.00E+00,4.27420946,0.004932566
113485262,2026-4-1,55,6,2709.084393,-599.8882634,0.00E+00,-599.8882634,-0.221435798
113487166,2026-5-1,32,1,2121.62588,397.0171201,0.00E+00,397.0171201,0.187128713
113487861,2026-4-1,31,4,305.6943478,-128.6024498,0.00E+00,-128.6024498,-0.420689655
113487861,2026-5-1,57,3,624.9343556,-171.3055351,0.00E+00,-171.3055351,-0.274117647
113490283,2026-3-1,44,6,2720.309886,-795.0413769,0.00E+00,-795.0413769,-0.292261327
113490283,2026-4-1,141,12,9734.151329,-982.1010689,0.00E+00,-982.1010689,-0.100892316
113490283,2026-5-1,107,10,7512.305835,85.62288884,0.00E+00,85.62288884,0.011397684
113490931,2026-3-1,748,11,163229.3331,-4128.021782,0.00E+00,-4128.021782,-0.025289706
113490931,2026-4-1,949,24,181119.0221,2127.319844,0.00E+00,2127.319844,0.011745425
113490931,2026-5-1,1313,21,238953.3496,-2966.698666,0.00E+00,-2966.698666,-0.012415388
113490931,2026-6-1,965,25,165387.9001,-9714.591787,0.00E+00,-9714.591787,-0.058738226
113490931,2026-7-1,921,20,167409.4241,-2664.841874,0.00E+00,-2664.841874,-0.015918111
113490931,2026-8-1,592,6,116967.8679,6773.662446,0.00E+00,6773.662446,0.057910455
113491501,2026-6-1,391,9,1561.309659,18.58896804,0.00E+00,18.58896804,0.01190601
113491501,2026-7-1,232,14,1136.410089,-170.8396354,0.00E+00,-170.8396354,-0.150332734
113493519,2026-3-1,40,2,3298.265692,-706.8844088,0.00E+00,-706.8844088,-0.214320032
113493630,2026-4-1,42,3,94.87065967,23.71766492,0.00E+00,23.71766492,0.25
113493630,2026-5-1,51,3,130.2384203,3.255960509,0.00E+00,3.255960509,0.025
113493918,2026-3-1,52,7,469.0113566,-6.338586143,0.00E+00,-6.338586143,-0.013514782
113493918,2026-4-1,42,4,462.9688192,-85.41521725,0.00E+00,-85.41521725,-0.184494536
113493918,2026-5-1,72,6,1110.387564,-267.020271,0.00E+00,-267.020271,-0.240474839
113493918,2026-6-1,33,7,288.3077498,-82.16147727,0.00E+00,-82.16147727,-0.284978386
113493918,2026-7-1,96,14,734.9875322,-214.2725749,0.00E+00,-214.2725749,-0.291532258
113494518,2026-7-1,32,2,114.4585701,6.847075175,0.00E+00,6.847075175,0.059821429
113494629,2026-4-1,46,1,654.1859043,-21.04020408,0.00E+00,-21.04020408,-0.032162423
113494847,2026-6-1,72,1,2617.82606,-85.16295204,0.00E+00,-85.16295204,-0.032531937
113495191,2026-3-1,239,5,2177.99316,32.68478505,0.00E+00,32.68478505,0.015006835
113495191,2026-4-1,231,11,2358.322336,-117.1705007,0.00E+00,-117.1705007,-0.049683836
113495191,2026-5-1,56,9,408.1058869,-160.2577966,0.00E+00,-160.2577966,-0.392686804
113495395,2026-3-1,711,3,1364.708043,18.28197335,0.00E+00,18.28197335,0.013396252
113495395,2026-4-1,1364,6,3795.56427,-287.0891573,0.00E+00,-287.0891573,-0.07563807
113495395,2026-7-1,117,6,994.9719985,-296.9791113,0.00E+00,-296.9791113,-0.298479869
113496203,2026-5-1,36,5,488.8142002,-6.09179708,0.00E+00,-6.09179708,-0.012462398
113496203,2026-6-1,80,7,1019.670565,-28.04145982,0.00E+00,-28.04145982,-0.027500509
113496576,2026-5-1,124,2,2999.684907,-277.5968911,0.00E+00,-277.5968911,-0.092542017
113497200,2026-5-1,56,3,414.8720876,70.32587826,0.00E+00,70.32587826,0.169512195
113498358,2026-3-1,106,9,2424.683432,189.6552552,0.00E+00,189.6552552,0.078218564
113498358,2026-4-1,162,24,3270.050842,66.63616975,0.00E+00,66.63616975,0.020377717
113498358,2026-5-1,285,28,6616.562254,-386.014046,0.00E+00,-386.014046,-0.058340575
113498530,2026-4-1,42,1,167.6048321,22.81112306,0.00E+00,22.81112306,0.136100629
113500312,2026-3-1,39,1,203.5830619,-22.11902456,0.00E+00,-22.11902456,-0.108648649
113500377,2026-3-1,764,6,2065.415628,-32.68214696,0.00E+00,-32.68214696,-0.015823521
113500377,2026-4-1,1812,11,5567.853604,-228.0058187,0.00E+00,-228.0058187,-0.040950398
113500377,2026-7-1,384,5,988.2271185,-54.9809917,0.00E+00,-54.9809917,-0.055635988
113500377,2026-8-1,445,5,1420.316793,45.05414579,0.00E+00,45.05414579,0.031721195
113500734,2026-3-1,344,6,262353.4221,-4121.703517,0.00E+00,-4121.703517,-0.0157105
113500734,2026-4-1,186,9,174072.9204,-10466.14035,0.00E+00,-10466.14035,-0.060125035
113502688,2026-6-1,88,3,366.4084083,-61.48349708,0.00E+00,-61.48349708,-0.167800454
113502688,2026-7-1,46,2,157.9937048,-27.5211544,0.00E+00,-27.5211544,-0.174191462
113504669,2026-3-1,98,4,630.1170878,-70.81389207,0.00E+00,-70.81389207,-0.112382117
113504669,2026-4-1,64,3,315.811427,-29.63790342,0.00E+00,-29.63790342,-0.093846837
113508681,2026-6-1,71,1,3390.939493,872.4009721,30.51845543,902.9194275,0.257274119
113509858,2026-7-1,32,1,382.4142583,-37.60781589,0.00E+00,-37.60781589,-0.098343132
113510141,2026-5-1,69,2,4939.287012,-1707.098749,0.00E+00,-1707.098749,-0.345616431
113511686,2026-3-1,46,4,451.1700301,22.40608173,0.00E+00,22.40608173,0.049662168
113516813,2026-3-1,52,5,646.1836429,-45.29448015,0.00E+00,-45.29448015,-0.070095368
113516813,2026-4-1,642,25,10711.79925,537.8466606,0.00E+00,537.8466606,0.050210674
113516813,2026-5-1,1028,29,15030.56402,-596.9856108,0.00E+00,-596.9856108,-0.039718111
113516813,2026-6-1,176,18,2358.598342,-25.93315747,0.00E+00,-25.93315747,-0.010995156
113516813,2026-7-1,860,26,12539.9583,421.8411479,0.00E+00,421.8411479,0.033639757
113516813,2026-8-1,164,5,2458.380475,-139.5668337,0.00E+00,-139.5668337,-0.056771861
113517113,2026-3-1,70,2,244.5197641,-33.0134695,0.00E+00,-33.0134695,-0.135013501
113517113,2026-4-1,1119,9,4565.593809,-199.3544554,0.00E+00,-199.3544554,-0.043664519
113517113,2026-5-1,640,7,2518.853062,-46.28715471,0.00E+00,-46.28715471,-0.018376282
113517862,2026-4-1,39,1,206.6072144,-49.54356672,0.00E+00,-49.54356672,-0.239795918
113517862,2026-5-1,70,2,573.4691734,-54.40604978,0.00E+00,-54.40604978,-0.094871795
113518727,2026-4-1,49,4,1715.310316,117.0065178,0.00E+00,117.0065178,0.068213032
113518727,2026-6-1,98,2,1963.123923,102.3478283,0.00E+00,102.3478283,0.052135185
113518727,2026-7-1,207,6,13458.29138,-1237.833372,0.00E+00,-1237.833372,-0.091975522
113519235,2026-3-1,613,7,73247.05497,-3033.703124,0.00E+00,-3033.703124,-0.041417407
113519235,2026-4-1,1408,21,175437.6292,-5627.676163,0.00E+00,-5627.676163,-0.032077931
113519235,2026-5-1,1620,20,146841.1143,-5566.592759,0.00E+00,-5566.592759,-0.037908952
113519235,2026-6-1,518,13,48606.65102,-4793.16827,0.00E+00,-4793.16827,-0.098611366
113519235,2026-7-1,510,11,46917.58983,-4135.950211,0.00E+00,-4135.950211,-0.08815351
113521194,2026-3-1,33,1,409.4583564,-129.4204387,0.00E+00,-129.4204387,-0.31607717
113523445,2026-4-1,90,2,2065.282831,216.4751459,0.00E+00,216.4751459,0.104816223
113526457,2026-3-1,554,7,8213.635414,-831.2928261,0.00E+00,-831.2928261,-0.101208878
113526457,2026-4-1,272,9,4325.680433,-239.1162271,0.00E+00,-239.1162271,-0.055278292
113526457,2026-5-1,358,10,10051.88531,-495.3261212,0.00E+00,-495.3261212,-0.049276937
113527678,2026-6-1,42,2,4488.918431,243.1194566,0.00E+00,243.1194566,0.054159919
113528367,2026-4-1,93,3,580.8192609,-21.17723947,0.00E+00,-21.17723947,-0.03646098
113531241,2026-3-1,57,3,537.8088528,-25.50729058,0.00E+00,-25.50729058,-0.047428172
113531241,2026-4-1,157,12,2060.801552,-216.5159277,0.00E+00,-216.5159277,-0.105063939
113531241,2026-7-1,218,10,4598.559423,-150.9294628,0.00E+00,-150.9294628,-0.032821031
113532119,2026-6-1,153,9,1940.676734,-242.7663419,0.00E+00,-242.7663419,-0.125093653
113532119,2026-7-1,234,14,2390.344602,-208.621183,0.00E+00,-208.621183,-0.087276614
113532610,2026-5-1,137,10,1272.555404,-37.87417288,0.00E+00,-37.87417288,-0.029762298
113532610,2026-6-1,91,7,911.4672389,79.52722067,0.00E+00,79.52722067,0.08725187
113532610,2026-7-1,119,12,1251.073049,-134.6932102,0.00E+00,-134.6932102,-0.107662147
113534156,2026-4-1,59,1,1598.827317,119.781169,0.00E+00,119.781169,0.07491814
113535578,2026-3-1,35,3,505.1060833,-29.71212255,0.00E+00,-29.71212255,-0.058823529
113536834,2026-4-1,1056,13,14346.75332,-114.5664397,0.00E+00,-114.5664397,-0.007985531
113536834,2026-5-1,793,17,8266.148514,-517.8342611,0.00E+00,-517.8342611,-0.062645168
113536834,2026-6-1,234,11,4364.705149,-507.9762375,0.00E+00,-507.9762375,-0.116382715
113536834,2026-7-1,337,5,6376.465402,188.6045554,0.00E+00,188.6045554,0.029578229
113536834,2026-8-1,102,5,656.4166801,-169.9531275,0.00E+00,-169.9531275,-0.258910434
113537469,2026-4-1,56,7,239.7405577,7.014735275,0.00E+00,7.014735275,0.029259694
113537469,2026-5-1,73,13,220.0889721,-53.00420332,0.00E+00,-53.00420332,-0.2408308
113539818,2026-4-1,236,16,2735.437354,-78.17342357,21.88349883,-56.28992474,-0.028578035
113539818,2026-6-1,55,7,686.9119083,-155.1108157,5.495295266,-149.6155204,-0.22580889
113540062,2026-3-1,98,2,3848.050004,-568.16181,0.00E+00,-568.16181,-0.147649279
113540062,2026-4-1,228,1,16142.7698,759.5977484,0.00E+00,759.5977484,0.047054982
113540062,2026-6-1,148,2,4553.309931,-642.2532871,0.00E+00,-642.2532871,-0.141051959
113544541,2026-5-1,50,1,129.6082344,-25.44900746,0.00E+00,-25.44900746,-0.196353323
113545680,2026-4-1,31,1,836.3217548,-131.4032929,0.00E+00,-131.4032929,-0.157120501
113546506,2026-7-1,85,7,14004.07921,1417.525108,0.00E+00,1417.525108,0.1012223
113548661,2026-4-1,130,5,14762.92876,-2755.760757,0.00E+00,-2755.760757,-0.186667619
113548661,2026-7-1,103,2,25747.04656,-618.6894494,0.00E+00,-618.6894494,-0.024029531
113549127,2026-5-1,100,9,7148.824659,-344.6759379,0.00E+00,-344.6759379,-0.048214351
113549127,2026-6-1,172,17,38470.69405,971.712293,0.00E+00,971.712293,0.025258507
113549127,2026-7-1,87,9,23624.81605,1510.649833,0.00E+00,1510.649833,0.063943348
113550585,2026-6-1,250,7,2946.222712,-724.7055647,0.00E+00,-724.7055647,-0.245977862
113553320,2026-3-1,1365,9,97237.27519,-3630.355215,0.00E+00,-3630.355215,-0.037335016
113553320,2026-4-1,245,3,26934.7957,-972.5937754,0.00E+00,-972.5937754,-0.036109194
113553320,2026-7-1,266,10,11236.6645,-750.0510144,0.00E+00,-750.0510144,-0.066750326
113554718,2026-7-1,32,2,3393.083432,-87.58124515,0.00E+00,-87.58124515,-0.025811698
113555561,2026-3-1,3798,11,2827462.16,26253.02204,0.00E+00,26253.02204,0.009285013
113555561,2026-4-1,1972,25,1784889.438,62294.28887,0.00E+00,62294.28887,0.034900923
113555561,2026-5-1,3338,17,3747669.337,41464.95488,0.00E+00,41464.95488,0.011064198
113555561,2026-6-1,883,7,790117.3587,-65139.1168,0.00E+00,-65139.1168,-0.082442331
113555561,2026-7-1,733,6,835781.9973,-42513.26493,0.00E+00,-42513.26493,-0.050866452
113556855,2026-3-1,137,4,10426.32842,-584.3391989,0.00E+00,-584.3391989,-0.05604458
113556855,2026-4-1,268,10,15302.00493,-991.8200409,0.00E+00,-991.8200409,-0.064816346
113556855,2026-5-1,570,15,40555.19378,2392.605819,0.00E+00,2392.605819,0.058996286
113556855,2026-8-1,81,4,5671.771456,807.7117343,0.00E+00,807.7117343,0.142409076
113556969,2026-5-1,32,1,275.1811784,84.86503519,0.00E+00,84.86503519,0.308396947
113556969,2026-6-1,94,1,2242.278213,-188.5009243,0.00E+00,-188.5009243,-0.084066698
113556969,2026-7-1,42,1,947.7578384,-345.9305891,0.00E+00,-345.9305891,-0.364998922
113559105,2026-7-1,375,8,10636.53058,-2430.901947,0.00E+00,-2430.901947,-0.22854275
11355966,2026-7-1,42,3,15550,650,0.00E+00,650,0.041800643
113560438,2026-7-1,107,3,10910.59303,-475.6925619,0.00E+00,-475.6925619,-0.043599148
113560821,2026-4-1,103,6,3478.26087,-456.5086512,0.00E+00,-456.5086512,-0.131246237
113560821,2026-5-1,85,3,3005.03347,-305.9389757,0.00E+00,-305.9389757,-0.101808841
113561083,2026-4-1,30,6,1911.629977,-606.0257048,0.00E+00,-606.0257048,-0.317020403
113561083,2026-6-1,82,7,4112.685473,45.10504796,0.00E+00,45.10504796,0.010967298
113561083,2026-7-1,120,13,5377.326827,81.50672553,0.00E+00,81.50672553,0.01515748
113561283,2026-7-1,62,2,2478.436823,-22.28876262,0.00E+00,-22.28876262,-0.008993073
113562871,2026-4-1,62,1,1206.333144,-105.5277971,0.00E+00,-105.5277971,-0.087478154
113563250,2026-7-1,155,4,1646.363896,-138.9854065,0.00E+00,-138.9854065,-0.084419615
113564523,2026-6-1,2256,18,46440.53061,-2713.44736,0.00E+00,-2713.44736,-0.058428431
113564523,2026-7-1,811,16,12309.51092,-798.6428953,0.00E+00,-798.6428953,-0.064880148
113564523,2026-8-1,118,5,2037.94246,-197.0664296,0.00E+00,-197.0664296,-0.096698721
113566671,2026-5-1,57,17,648.88142,-13.14987921,0.00E+00,-13.14987921,-0.020265458
113567499,2026-4-1,44,4,140.8302237,-44.90544558,0.00E+00,-44.90544558,-0.318862275
113567499,2026-5-1,66,2,279.5924798,-41.94937507,0.00E+00,-41.94937507,-0.150037566
113567499,2026-6-1,102,4,365.7852647,-50.73427082,0.00E+00,-50.73427082,-0.138699603
113567523,2026-7-1,35,6,3927.359686,-938.1514941,0.00E+00,-938.1514941,-0.238875878
113573548,2026-5-1,343,4,14693.83468,-368.5537233,0.00E+00,-368.5537233,-0.025082202
113574854,2026-3-1,252,7,2305.07939,-351.4363957,0.00E+00,-351.4363957,-0.152461732
113574854,2026-4-1,638,17,6629.322305,-446.6664922,0.00E+00,-446.6664922,-0.067377399
113574854,2026-5-1,324,13,3231.280162,-37.63426912,0.00E+00,-37.63426912,-0.01164686
113574854,2026-6-1,320,12,3282.710624,338.0993163,0.00E+00,338.0993163,0.102993945
113574854,2026-7-1,466,16,4880.334598,-499.8967289,0.00E+00,-499.8967289,-0.102430831
113578494,2026-5-1,72,2,5451.108077,790.0430627,0.00E+00,790.0430627,0.144932563
113580341,2026-5-1,115,1,1856.9478,-67.21982985,0.00E+00,-67.21982985,-0.036199095
113585628,2026-3-1,35,2,951.6286173,-16.83913948,0.00E+00,-16.83913948,-0.017695075
113588164,2026-4-1,163,2,7308.326571,-155.6160511,0.00E+00,-155.6160511,-0.02129298
113588567,2026-7-1,123,1,1076.114949,-11.99771083,0.00E+00,-11.99771083,-0.011149098
113588750,2026-6-1,198,5,22825.33286,-2444.176724,0.00E+00,-2444.176724,-0.107081756
113590783,2026-6-1,73,3,2071.121451,-176.7027398,0.00E+00,-176.7027398,-0.085317421
113590783,2026-7-1,44,6,598.8635899,-87.17246454,0.00E+00,-87.17246454,-0.14556314
113592150,2026-6-1,116,6,7523.835241,859.0968573,0.00E+00,859.0968573,0.114183369
113593773,2026-3-1,1849,10,110048.5638,2734.261646,0.00E+00,2734.261646,0.024845955
113593773,2026-4-1,1575,21,287799.6492,-16416.18459,0.00E+00,-16416.18459,-0.057040322
113593773,2026-5-1,802,9,77013.41726,-2933.80671,0.00E+00,-2933.80671,-0.038094748
113593773,2026-6-1,105,16,17107.00234,-4012.664901,0.00E+00,-4012.664901,-0.234562714
113593773,2026-7-1,310,10,26096.61013,-5.228100069,0.00E+00,-5.228100069,-0.000200336
113596554,2026-4-1,59,7,12321.54543,-3859.435123,0.00E+00,-3859.435123,-0.313226547
113596554,2026-7-1,53,6,3029.716263,-658.8696977,0.00E+00,-658.8696977,-0.21746911
113598754,2026-3-1,297,7,14356.89761,-1003.33436,0.00E+00,-1003.33436,-0.069885179
113598754,2026-4-1,772,19,27724.15829,-1518.910885,0.00E+00,-1518.910885,-0.054786546
113598754,2026-5-1,418,11,11642.47453,-1064.762105,0.00E+00,-1064.762105,-0.091454965
113598754,2026-6-1,519,16,15188.50092,-1415.834078,0.00E+00,-1415.834078,-0.0932175
113598754,2026-7-1,345,19,7003.638147,-1536.238401,0.00E+00,-1536.238401,-0.219348625
113598754,2026-8-1,40,2,765.5164054,267.3953451,0.00E+00,267.3953451,0.349300607
113601903,2026-4-1,105,7,2320.590143,106.908989,0.00E+00,106.908989,0.046069742
113601903,2026-5-1,197,13,3666.631656,175.3072156,0.00E+00,175.3072156,0.047811515
113601903,2026-6-1,628,18,16450.98976,289.0347506,0.00E+00,289.0347506,0.017569444
113601903,2026-7-1,413,13,10685.52508,-546.9484527,0.00E+00,-546.9484527,-0.051185922
113601903,2026-8-1,85,5,3214.199127,-1238.291983,0.00E+00,-1238.291983,-0.385256773
113602118,2026-6-1,93,4,512.6394284,-56.60220593,0.00E+00,-56.60220593,-0.11041329
113606035,2026-3-1,63,4,4510.734823,102.1981753,0.00E+00,102.1981753,0.022656658
113606035,2026-4-1,63,5,3234.82449,-46.59319949,0.00E+00,-46.59319949,-0.014403625
113606035,2026-5-1,279,13,11167.60628,-1246.815225,0.00E+00,-1246.815225,-0.1116457
113606035,2026-6-1,509,16,22316.19822,817.3039833,0.00E+00,817.3039833,0.0366238
113606035,2026-7-1,332,14,25242.27716,-1348.138422,0.00E+00,-1348.138422,-0.053407956
113607314,2026-5-1,105,5,7170.693291,60.15256211,0.00E+00,60.15256211,0.008388668
113607314,2026-6-1,502,8,48487.42289,2602.6629,0.00E+00,2602.6629,0.053677072
113607799,2026-7-1,57,4,11240.28606,-1705.961325,0.00E+00,-1705.961325,-0.151772056
113608215,2026-6-1,30,3,709.3450761,-58.77282263,0.00E+00,-58.77282263,-0.082855051
113611610,2026-3-1,114,3,2856.560268,-292.5196908,0.00E+00,-292.5196908,-0.102402772
113611610,2026-4-1,526,9,18849.66999,-2351.07444,0.00E+00,-2351.07444,-0.124727618
113613390,2026-5-1,205,5,2494.485873,-82.44932255,0.00E+00,-82.44932255,-0.033052632
113617494,2026-7-1,156,7,11323.41931,485.9293109,0.00E+00,485.9293109,0.042913655
113617934,2026-4-1,71,6,1290.240971,-187.6330825,0.00E+00,-187.6330825,-0.145424837
113617934,2026-5-1,30,1,384.413402,-65.11921017,0.00E+00,-65.11921017,-0.169398907
113617934,2026-6-1,1062,8,20675.90304,-60.23720998,0.00E+00,-60.23720998,-0.002913402
