uid,n_shoes,n_orders,entry_pos_p50,exit_pos_p50,bet_density_p50,entry_round_avg
10117012,81,109,0.5577,0.5714,1.0,27.21
10292530,780,2108,0.4375,0.6531,1.0,23.1
10304840,1,110,0.3922,0.7451,5.7895,20.0
10401277,27,145,0.52,0.6731,1.0,26.78
10426905,106,427,0.3187,0.323,1.0,17.92
10544642,4382,9110,0.5096,0.5957,1.0,26.15
10557882,14,321,0.2858,0.6188,1.5833,15.71
10558225,73,328,0.4792,0.5682,1.0,24.93
10592748,1418,3301,0.5,0.66,1.0,25.34
10616990,109,274,0.4894,0.58,1.0,24.56
10649454,10793,25264,0.375,0.6667,1.0,20.98
10657226,41,177,0.54,0.5882,1.0,25.78
10660475,389,3557,0.2745,0.3404,3.0,15.94
10674613,214,498,0.4902,0.5946,1.0,25.64
10694165,12,474,0.39,0.59,3.376,20.08
10701206,90,392,0.4374,0.57,1.0,23.06
10702402,23,132,0.7959,0.9574,1.0,39.09
10739567,94,1534,0.551,0.6916,2.6667,28.44
10749368,256,510,0.2917,0.369,1.0,18.78
10774877,27,278,0.3333,0.44,1.8333,19.44
10796640,177,832,0.449,0.566,1.0,23.9
10799526,112,561,0.4082,0.526,1.0,22.58
10805015,3140,8104,0.1837,0.2444,1.0,11.47
10842879,97,165,0.5098,0.5532,1.0,25.25
10844767,12,127,0.5369,0.6449,1.4095,26.58
10871271,353,1173,0.4902,0.6596,1.0,25.3
10925841,246,1784,0.3789,0.54,1.0,21.86
10928121,43,177,0.5745,0.6596,1.0,28.21
10940786,16,177,0.3789,0.4647,1.2105,19.94
10944504,103,243,0.46,0.4906,1.0,25.05
10948640,62,215,0.2472,0.3101,1.0,13.15
10955089,241,2712,0.58,0.8163,1.0,26.99
10993573,45,174,0.48,0.566,1.0,25.09
11050517,1099,7461,0.3269,0.7174,0.6,20.54
11052585,494,3654,0.38,0.604,1.0,20.17
11052756,21,100,0.5208,0.5625,1.0,25.52
11065898,343,21644,0.4043,0.6275,6.0,21.24
11078700,243,4827,0.5208,0.8333,1.7857,25.64
11080123,46,210,0.4271,0.598,1.0,23.15
11080438,6535,23584,0.383,0.6296,1.0,21.84
11099505,673,773,0.7347,0.7647,1.0,36.44
11103832,118,197,0.5639,0.6391,1.0,28.86
11108480,78,119,0.1751,0.2099,1.0,12.42
11124045,26,691,0.22,0.4435,1.875,12.5
11133048,44,106,0.5259,0.5588,1.0,27.25
11159897,437,5234,0.5556,0.7143,1.0,27.82
11184930,10,116,0.4428,0.6905,1.0,21.2
11190640,26,267,0.3489,0.6525,1.0,20.04
11190812,529,11352,0.6415,0.7708,4.0,30.8
11191069,2281,5299,0.5,0.6607,1.0,25.33
11198213,77,143,0.6531,0.7347,1.0,32.44
11215710,168,284,0.58,0.604,1.0,29.39
11236104,123,366,0.4643,0.5472,1.0,23.9
11238083,19,225,0.3846,0.66,1.6667,23.11
11250740,2227,3684,0.38,0.4792,1.0,21.9
11250751,3057,8989,0.25,0.3261,1.0,13.43
11264857,275,1259,0.3542,0.4038,2.0,19.32
11286980,33,109,0.4118,0.5294,1.0,23.18
11305264,29,376,0.5556,0.6296,3.0,26.03
11311486,307,5162,0.2,0.3542,1.6667,10.27
11316870,810,7927,0.5472,0.6327,2.0,27.45
11322948,259,458,0.6458,0.6667,1.0,29.7
11340607,97,185,0.6154,0.6735,1.0,29.54
11340921,61,132,0.5682,0.6327,1.0,27.07
11389121,304,838,0.2754,0.536,1.0,17.04
11393625,152,229,0.5534,0.5922,1.0,27.92
11399807,318,1723,0.4583,0.6629,1.0,23.6
11413166,4907,14541,0.48,0.7255,1.0,24.47
11429552,967,1476,0.5208,0.5818,1.0,26.56
11432100,3104,23977,0.5926,0.7959,2.0,29.9
11455565,49,142,0.4118,0.5217,1.0,25.1
11475943,253,2061,0.54,0.78,1.0,28.55
11523351,186,1746,0.5667,0.8174,1.0,27.61
11529159,157,6007,0.4231,0.7273,3.15,21.55
11553260,195,5856,0.3654,0.7391,1.9333,20.43
11673814,39,313,0.4808,0.8444,1.0,26.62
11703480,72,377,0.4257,0.5778,1.0,24.19
11723405,26,171,0.612,0.7604,1.0,29.58
11725662,100,124,0.5157,0.563,1.0,27.0
11780611,136,3155,0.6262,0.7499,3.1714,29.5
11815110,488,1382,0.3617,0.6078,1.0,20.26
11879145,133,264,0.5577,0.5849,1.0,27.28
11919492,7,177,0.2128,0.5098,1.7143,11.86
11924108,10,104,0.5196,0.7135,1.0,28.5
11933987,861,1238,0.4231,0.48,1.0,23.57
11947756,250,434,0.476,0.62,1.0,25.0
11953073,41,117,0.36,0.3774,1.0,20.39
11955024,2039,4346,0.0204,0.0392,1.0,1.28
11967691,296,4584,0.449,0.5313,4.3333,23.64
11970730,208,736,0.3208,0.3823,1.0,16.54
11975662,98,108,0.6503,0.6629,1.0,31.98
12031521,718,2044,0.3261,0.6,1.0,19.55
12040866,60,517,0.5965,0.6855,1.0,29.43
12054325,192,467,0.4951,0.5981,1.0,24.64
12061707,2789,7793,0.4444,0.5769,1.0,23.8
12064426,44,281,0.6414,0.6766,2.0,29.8
12064605,147,573,0.4082,0.5625,1.0,20.76
12066603,2,102,0.5398,0.8243,3.5511,26.0
12080940,88,277,0.4845,0.5485,1.0,26.25
12119864,724,7278,0.3958,0.6939,1.0,21.52
12179026,6528,21376,0.25,0.5106,0.6,16.81
12249654,33,627,0.38,1.0,1.0,20.33
12272473,2651,5036,0.5652,0.6471,1.0,28.6
12276405,116,295,0.4647,0.6021,1.0,23.03
12314077,62,122,0.5796,0.5981,1.0,28.37
12327652,405,3842,0.449,0.66,1.0,23.43
12348040,39,145,0.5532,0.7021,0.75,27.87
12350152,24,435,0.2776,0.7951,1.0946,20.08
12373433,1089,5678,0.2653,0.4615,1.0,18.49
12377459,40,365,0.3711,0.6315,1.0,19.38
12406110,61,121,0.46,0.5918,1.0,25.31
12410172,383,1545,0.4118,0.5,1.0,21.95
12413613,450,3867,0.4286,0.5591,1.0,23.05
12441179,54,1731,0.4847,0.835,1.8535,21.06
12443725,73,1640,0.6327,0.8431,2.0,31.27
12466189,170,574,0.5,0.532,1.0,25.07
12469770,30,152,0.4505,0.5208,1.2143,24.43
12475296,1478,2909,0.2174,0.3519,1.0,15.84
12517116,755,973,0.4894,0.5417,1.0,25.87
12553589,9,240,0.3333,0.7708,1.6316,18.89
12564708,109,440,0.2321,0.4583,1.0,16.5
12599040,24,147,0.5288,0.7913,1.0,26.79
12600533,43,351,0.58,0.7358,1.0,26.67
12669498,313,4567,0.4783,0.5306,4.3333,25.02
12676988,27,344,0.5833,0.6667,2.25,26.89
12688823,56,108,0.4211,0.5238,1.0,22.89
12690705,258,1474,0.3712,0.5612,0.6899,20.01
12702551,539,10255,0.1569,0.42,1.2727,10.39
12712017,51,457,0.4681,0.76,0.8571,24.2
12737222,977,1778,0.4792,0.6042,1.0,24.03
12749802,194,277,0.4949,0.4949,1.0,24.61
12817557,71,188,0.5319,0.6222,1.0,24.68
12825231,58,134,0.0217,0.0703,1.0,7.29
12865901,43,329,0.3673,0.5319,1.25,21.21
12887108,34,396,0.6129,0.7229,1.5,26.44
12960716,328,1054,0.25,0.3529,1.0,14.83
12981550,25,186,0.1875,0.9362,0.2414,12.96
13011475,60,118,0.4951,0.6198,1.0,25.52
13023107,718,2068,0.5728,0.6695,1.0,28.92
13049252,13893,29251,0.4565,0.6792,1.0,24.89
13059412,6,118,0.6146,0.9896,1.378,31.5
13064634,90,756,0.3544,0.4545,6.0,19.58
13073494,64,500,0.4738,0.6363,1.0,21.55
13096262,4668,13234,0.3211,0.6083,0.8,19.24
13120339,55,1016,0.4286,0.7556,1.2593,22.18
13122382,42,182,0.2324,0.3131,1.0,15.74
13124817,24,285,0.4328,0.4998,3.2356,23.5
13165462,478,11796,0.3101,0.51,2.5,16.83
13165794,379,705,0.4468,0.5918,1.0,23.12
13185799,222,1801,0.4344,0.5981,1.3333,23.36
13196903,215,2179,0.4909,0.6458,2.0,26.0
13254642,145,1322,0.4889,0.6667,1.1667,25.1
13260646,608,840,0.4608,0.5098,1.0,24.17
13312559,23,1091,0.1765,0.3148,6.7059,9.96
13321956,280,503,0.4226,0.5306,1.0,22.85
13325669,75,237,0.58,0.64,1.0,28.88
13346351,377,1332,0.2826,0.4615,1.0,18.4
13346476,21,109,0.5472,0.566,1.0,28.1
13346590,27,154,0.5745,0.7308,1.0,28.81
13346965,90,386,0.7809,0.9192,1.0,37.73
13349179,76,493,0.4467,0.5197,1.8333,24.21
13350854,175,13936,0.3878,1.0,3.7,21.15
13353962,18,264,0.1112,0.8488,0.7176,12.17
13354022,61,744,0.3261,0.5957,1.4286,18.97
13354626,191,374,0.1132,0.2,1.0,9.45
13360566,21,528,0.62,0.6667,5.0,28.19
13365362,667,42170,0.34,0.6383,4.4286,18.48
13372562,64,1011,0.5596,0.6486,4.3542,26.91
13406519,53,985,0.34,0.5208,2.0,19.3
13406922,1422,19116,0.4082,0.8571,0.931,22.4
13416350,311,469,0.5472,0.58,1.0,26.61
13430639,339,2959,0.4118,0.6667,1.0,22.65
13431578,77,178,0.4375,0.5417,1.0,21.86
13515875,72,296,0.4898,0.5698,1.0,26.0
13518846,200,1199,0.6501,0.7475,1.0,31.26
13529158,234,734,0.3579,0.6771,0.6125,20.46
13551016,194,1156,0.4847,0.566,1.0,26.54
13579424,1119,13380,0.4286,0.6111,1.25,23.49
13585436,26,656,0.4896,0.6575,2.6806,25.12
13587374,397,3413,0.4375,0.7091,0.9091,23.48
13590366,700,2670,0.5714,0.6699,1.0,27.91
13590688,180,580,0.5047,0.6969,1.0,27.61
13617451,19,185,0.4545,0.7551,1.0,20.32
13618558,234,319,0.6153,0.6176,1.0,28.73
13629594,1498,3454,0.4344,0.6531,1.0,22.25
13696529,143,625,0.6346,0.7292,1.0,31.11
13697444,254,1115,0.4221,0.576,1.5,22.26
13705302,13,115,0.5849,0.8846,0.7826,31.23
13723689,663,989,0.7255,0.7755,1.0,35.21
13771273,464,4830,0.5213,0.66,2.0,25.95
13825726,483,2155,0.3529,0.72,0.6,21.72
13839791,16,175,0.5104,0.7528,1.5654,26.81
13839838,21,169,0.3617,0.6122,1.6667,25.19
13881859,207,2160,0.4808,0.6809,1.3333,24.52
13893056,186,3154,0.7129,0.8868,2.75,33.76
13901920,33,309,0.5882,0.7778,1.0,28.88
13910818,332,580,0.4583,0.631,1.0,24.11
13940399,557,1115,0.3922,0.5417,1.0,21.77
13974731,50,148,0.464,0.4664,1.0,23.22
14008726,145,872,0.6042,0.72,1.0,27.42
14027773,81,290,0.4286,0.5,1.0,21.62
14043765,8,268,0.4902,0.779,2.1152,24.0
14136584,711,1076,0.5625,0.6122,1.0,27.55
14158082,1789,12761,0.375,0.551,1.0,20.85
14159834,65,1017,0.5306,0.9167,1.0,27.38
14189302,49,105,0.54,0.6226,1.0,27.73
14189942,119,780,0.5306,0.6667,1.0,27.02
14207028,18,116,0.7319,0.8018,1.0,29.44
14238439,76,2165,0.5578,0.9167,1.3723,25.92
14243870,27,185,0.4167,0.4894,1.0,20.26
14262782,22,127,0.5317,0.5517,2.0,25.0
14275716,164,402,0.5856,0.7119,1.0,29.48
14281193,83,236,0.5918,0.6346,1.0,29.14
14398040,173,289,0.5319,0.587,1.0,27.46
14402394,251,513,0.125,0.1633,1.0,7.25
14464159,421,1873,0.52,0.6122,1.0,26.33
14487310,19,440,0.1961,0.8776,0.8889,11.68
14487438,727,1239,0.5435,0.6275,1.0,27.19
14489678,1635,12655,0.3962,0.6078,2.3333,21.6
14495233,575,903,0.549,0.5745,1.0,27.43
14496056,221,527,0.4043,0.4894,1.0,22.14
14497193,7,111,0.5102,0.6275,1.3333,25.43
14502162,1436,7181,0.4167,0.6458,1.0,22.69
14504845,28,146,0.255,0.4953,0.75,15.89
14509422,54,133,0.3862,0.5415,1.0,22.8
14521157,904,3472,0.4058,0.6737,1.0,23.42
14530536,63,596,0.2593,0.5,0.95,13.02
14532030,53,107,0.58,0.6222,1.0,29.87
14547992,14,811,0.5417,0.9785,3.069,28.29
14561121,4184,11187,0.3617,0.6596,1.0,21.37
14565869,47,110,0.48,0.5106,1.0,23.57
14571761,15,241,0.58,0.7391,1.7368,28.0
14589375,246,281,0.5566,0.606,1.0,26.71
14597521,42,132,0.6967,0.7188,1.0,32.24
14606367,117,2521,0.4681,0.6042,3.0,24.37
14610206,1058,2260,0.5743,0.6315,1.0,28.65
14624301,30,295,0.4084,0.5,4.0,24.27
14627683,61,274,0.7292,0.7959,1.0,34.46
14642867,383,3989,0.383,0.4828,3.3333,21.44
14657949,192,625,0.4286,0.5152,1.0,23.21
14682296,312,634,0.44,0.52,1.0,23.68
14685701,68,123,0.6392,0.7325,1.0,30.12
14706434,367,2794,0.3864,0.6458,1.0,20.97
14732354,16,224,0.5955,0.629,1.1667,25.19
14750031,133,164,0.6,0.6304,1.0,30.26
14751019,5293,15136,0.28,0.5098,1.0,17.59
14753884,182,3545,0.3367,0.592,2.0,19.85
14757225,38,152,0.6122,0.6618,1.0,30.18
14786296,2248,3951,0.537,0.6964,1.0,27.9
14808645,163,1315,0.5106,0.8261,1.0,27.79
14812158,509,2986,0.375,0.7059,1.0,20.92
14821026,71,288,0.5217,0.56,1.0,28.52
14825633,648,1153,0.5045,0.5544,1.0,25.43
14835464,35,190,0.3878,0.4615,1.0,22.89
14839756,228,604,0.5256,0.57,2.0,27.18
14840032,1976,16299,0.375,0.7722,0.7895,21.25
14842656,998,1205,0.5339,0.6224,1.0,28.1
14842690,324,491,0.3462,0.4592,1.0,20.19
14843097,141,208,0.5614,0.6182,1.0,27.6
14843187,139,737,0.2308,0.3019,2.0,16.29
14844645,234,629,0.5051,0.6478,1.0,25.09
14846754,94,306,0.6062,0.6926,1.0,30.96
14851731,183,242,0.68,0.6957,1.0,32.72
14857271,39,2010,0.2708,0.5106,2.3,14.92
14863829,345,2071,0.4889,0.5686,1.0,24.74
14864544,16,256,0.3134,0.62,1.1686,17.69
14865940,12,634,0.3183,0.6233,2.9553,17.42
14896822,45,2549,0.6078,0.9091,5.3125,30.56
14933909,204,4236,0.3838,0.9157,1.0,19.93
14944296,68,314,0.3671,0.4595,2.0,22.59
14946077,47,586,0.4894,0.6875,1.0,23.83
14953148,48,1445,0.6408,0.7918,4.0,31.35
14964153,15,236,0.4255,0.549,2.6667,21.93
14986448,218,325,0.6464,0.6531,1.0,30.12
15006881,34,524,0.6631,0.98,1.4773,33.97
15017621,125,146,0.4151,0.4444,1.0,22.73
15032790,561,8586,0.2917,0.7925,1.0,18.51
15035441,65,111,0.56,0.6078,1.0,27.05
15038968,77,127,0.5918,0.6531,1.0,29.17
15057473,667,1467,0.5294,0.6471,1.0,27.47
15073224,127,251,0.4222,0.4615,1.0,21.37
15080536,28,121,0.5099,0.5715,1.0,24.39
15083678,723,2081,0.5306,0.75,1.0,27.46
15084264,438,764,0.3137,0.3398,1.0,18.4
15085739,10,111,0.6309,0.7437,1.0,30.4
15105472,211,268,0.5577,0.5882,1.0,27.03
15118896,181,320,0.3846,0.42,1.0,23.28
15121798,27,191,0.6667,0.6863,1.3333,32.74
15134546,7,133,0.3333,0.549,1.7273,16.29
15140662,71,227,0.1875,0.2264,1.0,13.17
15185573,58,127,0.5051,0.5743,1.0,25.91
15205142,11,239,0.6792,0.9434,1.75,28.36
15214344,13,149,0.56,0.74,2.5,28.77
15221742,270,687,0.4953,0.5417,1.0,26.13
15225807,1937,13445,0.3958,0.5294,1.0,21.7
15244770,520,1194,0.5577,0.6875,1.0,28.42
15255127,125,305,0.6735,0.7308,1.0,32.18
15278917,362,569,0.5612,0.6836,1.0,27.1
15310038,352,831,0.2404,0.3556,1.0,15.24
15314198,241,2301,0.5,0.7647,1.0,23.61
15317633,15,171,0.1698,0.5192,0.9333,11.4
15346664,322,1867,0.5208,0.6122,2.0,26.63
15368662,79,445,0.3269,0.76,0.625,22.41
15372900,794,15566,0.0625,0.9592,0.8956,11.43
15409596,1623,7186,0.2558,0.36,1.0,16.94
15419814,406,4062,0.24,0.3762,1.125,13.81
15422662,573,1868,0.434,0.5111,1.0,23.43
15423240,103,1271,0.2222,0.4815,1.0,12.14
15433477,1020,2922,0.2396,0.5,0.6667,16.01
15446916,138,337,0.6143,0.6597,1.0,30.25
15466764,23,203,0.3333,0.5102,1.0,18.22
15522369,119,133,0.4167,0.4375,1.0,22.25
15524241,144,853,0.3949,0.4804,1.0,22.14
15549620,13,187,0.3962,0.6596,0.8889,17.92
15555871,957,2108,0.3889,0.4348,1.0,21.79
15561454,51,157,0.4468,0.4894,1.0,23.9
15571586,110,169,0.1747,0.22,1.0,11.84
15571748,431,812,0.551,0.5882,1.0,26.48
15599480,228,258,0.1633,0.1905,1.0,12.98
15602178,12,105,0.5517,0.5517,6.5,26.75
15610107,298,9677,0.234,0.8453,1.8913,15.07
15629845,27,152,0.4906,0.6038,1.0,26.04
15629877,210,657,0.4848,0.5729,1.0,26.54
15630444,51,137,0.449,0.54,1.0,21.61
15635295,72,449,0.5419,0.6701,1.0,25.53
15659266,544,1335,0.4082,0.6831,0.75,21.85
15659888,587,1052,0.4468,0.5581,1.0,24.75
15685478,104,1341,0.592,0.7476,2.225,27.55
15718477,61,426,0.3396,0.4583,1.0,17.34
15733623,383,4039,0.5102,0.82,1.0,25.48
15755817,136,177,0.5142,0.5577,1.0,24.92
15759757,179,2284,0.4118,0.78,1.0,22.93
15763017,136,199,0.4262,0.4357,1.0,21.85
15766746,317,5616,0.2766,0.58,1.3333,13.85
15787672,39,2283,0.6,1.0,3.381,30.03
15812030,804,2918,0.6948,0.8101,1.0,33.58
15829897,324,1059,0.3762,0.5106,1.0,20.79
15841013,477,4601,0.4808,0.587,2.4,24.7
15841617,192,4992,0.6496,0.8284,3.2991,31.98
15855945,103,2304,0.5306,0.7736,2.2857,26.14
15857523,869,4065,0.44,0.5208,1.0,22.99
15861888,160,861,0.4375,0.6461,1.0,22.99
15863665,2712,27885,0.3269,0.7692,0.9178,19.73
15864226,180,3726,0.6,0.7048,3.6667,29.3
15882258,31,125,0.3721,0.5,0.6667,19.94
15895125,1786,13721,0.46,0.6804,1.3333,22.95
15914327,250,339,0.4891,0.5192,1.0,24.65
15922505,25,489,0.2222,0.54,0.9167,11.6
15925095,27,305,0.5106,0.74,1.0,27.3
15942206,49,148,0.38,0.5417,1.0,22.12
15953225,42,322,0.3076,0.4174,1.7571,17.86
15956113,416,14724,0.32,0.5408,3.8856,19.36
15979742,80,943,0.6744,0.74,2.3333,30.68
15981164,652,2864,0.449,0.5859,1.55,24.04
15989278,182,3315,0.5785,0.6593,4.0,28.2
16003115,89,506,0.44,0.551,2.0,23.15
16020239,88,166,0.5685,0.5863,1.0,28.49
16051604,108,915,0.2142,0.3542,1.0,12.9
16072310,879,4037,0.413,0.56,1.0,23.9
16084088,36,292,0.3986,0.6931,1.0,23.94
16113820,128,789,0.3469,0.463,1.0,19.45
16114172,302,2129,0.3815,0.5789,1.0,21.74
16127626,219,422,0.375,0.5294,1.0,20.71
16170741,36,356,0.6569,0.9578,1.0,27.11
16198709,487,962,0.4423,0.52,1.0,22.75
16211787,93,238,0.18,0.5319,0.3333,12.78
16237991,483,3994,0.5417,0.6364,1.0,26.38
16263963,102,136,0.468,0.4796,1.0,25.28
16285628,44,178,0.4441,0.5425,1.0,24.61
16343655,355,4506,0.4898,0.6,2.0,24.47
16345906,8,109,0.4378,0.4824,5.0,23.88
16349956,4,102,0.618,0.7832,3.9375,30.75
16350568,285,10116,0.5208,0.6875,5.8571,26.96
16365125,2,133,0.3362,0.8191,2.8167,16.0
16393315,299,752,0.451,0.6078,1.0,24.06
16399419,69,526,0.5918,0.8431,0.6667,29.13
16430600,242,617,0.1635,0.2308,1.0,10.83
16440318,435,806,0.4444,0.5532,1.0,23.95
16449085,135,506,0.6346,0.6981,1.0,31.29
16458514,246,500,0.549,0.6982,1.0,28.17
16491826,69,305,0.4231,0.7255,0.9231,24.14
16503827,29,186,0.2222,0.5882,0.9375,18.03
16507777,54,846,0.2932,0.3578,3.0,14.02
16516519,14,148,0.4252,0.4712,2.6667,22.36
16549831,38,126,0.5979,0.6677,1.0,27.82
16555063,406,1233,0.0444,0.0971,1.0,4.97
16568970,18,1267,0.2382,0.4434,5.481,13.11
16579031,2138,5831,0.42,0.617,1.0,22.0
16611448,282,10092,0.4574,0.64,5.25,25.1
16611602,79,3726,0.2955,0.7692,2.6111,18.51
16613715,1175,4838,0.6078,0.7115,1.0,30.16
16617630,104,814,0.4046,0.7204,0.9267,21.46
16618682,123,1255,0.1837,0.76,0.5556,13.25
16638199,7,561,0.1837,0.6383,4.0,14.57
16638610,36,248,0.4862,0.5981,1.0,24.42
16640984,154,344,0.4623,0.5745,1.0,25.41
16666096,33,373,0.2041,0.4151,2.6667,15.79
16692086,1230,3004,0.5472,0.617,1.0,27.1
16713196,803,3733,0.449,0.7083,1.0,22.9
16714936,372,1475,0.4,0.5,1.0,20.82
16720151,4864,24410,0.66,0.8043,1.0,32.44
16726824,313,437,0.5882,0.6296,1.0,28.5
16740780,6,326,0.1724,0.412,2.8303,9.17
16747072,270,485,0.4608,0.5566,1.0,25.34
16763123,426,883,0.5577,0.6122,1.0,27.23
16786247,174,418,0.4898,0.5462,1.0,25.27
16799600,31,115,0.3061,0.3571,1.0,16.39
16807355,568,6450,0.55,0.8947,1.0,27.14
16829307,205,3764,0.5208,0.6154,4.2,25.09
16857055,8,321,0.3143,0.5567,3.3205,18.0
16890555,24,187,0.5311,0.5843,1.0,23.13
16904115,709,1332,0.5283,0.6122,1.0,25.92
16908831,557,682,0.5,0.5306,1.0,26.08
16912060,55,173,0.449,0.4898,1.0,24.85
16914946,59,114,0.5098,0.5686,1.0,25.66
16926136,2847,4873,0.5536,0.6909,1.0,28.29
16937005,209,3311,0.1633,0.7551,1.0,13.69
16991383,23,384,0.1364,0.3846,0.9744,8.0
17033099,2288,4068,0.47,0.5962,1.0,24.54
17038643,25,759,0.5686,0.7308,4.0,28.44
17056549,370,3691,0.5474,0.5959,4.0,27.28
17090528,900,1304,0.587,0.6129,1.0,28.19
17107321,64,184,0.3725,0.5545,1.0,20.03
17112187,380,1028,0.1458,0.1837,1.0,8.55
17122639,54,112,0.5155,0.5155,1.0,25.46
17149447,353,544,0.5,0.5417,1.0,26.68
17181325,416,1529,0.5728,0.6901,1.0,28.6
17182831,940,6059,0.34,0.4894,1.0,18.87
17188203,123,417,0.3265,0.6863,0.6667,18.44
17199687,1003,2791,0.4151,0.5094,1.0,21.73
17203503,64,1152,0.4902,0.7185,2.0,27.86
17223082,108,269,0.5392,0.5938,1.0,26.0
17255075,59,133,0.64,0.6875,1.0,32.42
17256727,129,378,0.549,0.6667,1.0,27.71
17259912,73,410,0.617,0.7115,1.0,30.58
17279869,9,115,0.2292,0.34,1.0,13.11
17287570,225,428,0.5,0.6122,1.0,24.38
17317608,23,561,0.5962,0.7021,5.0,31.74
17317655,106,202,0.5824,0.6531,1.0,30.3
17324006,19,138,0.3878,0.4375,1.6667,18.37
17334765,37,305,0.4898,0.7021,1.0,23.59
17371313,109,344,0.4808,0.5918,1.0,24.61
17374268,62,384,0.606,0.7059,1.0,29.15
17389846,2,298,0.1285,0.7963,4.209,6.5
17393308,121,192,0.12,0.1277,1.0,8.81
17401803,686,2055,0.4257,0.5,1.0,22.39
17424057,168,966,0.4804,0.5656,1.0,25.46
17424852,23,325,0.4038,0.6429,1.1429,21.17
17434943,573,4677,0.76,0.8163,3.6667,36.71
17435262,147,454,0.4706,0.5882,1.0,23.86
17437279,40,388,0.3441,0.4141,1.0,23.6
17517397,101,471,0.625,0.7447,1.0,29.74
17529000,1844,19851,0.4681,0.6875,1.4,22.75
17564648,42,146,0.4891,0.5109,3.0,28.83
17567984,176,276,0.802,0.8462,1.0,39.4
17583117,169,3328,0.1489,0.8333,0.7647,10.11
17619244,18,117,0.4283,0.6858,1.0,24.94
17649280,297,714,0.2041,0.2708,1.0,12.96
17655475,117,2449,0.6122,1.0,1.3333,31.21
17655668,370,820,0.2727,0.3196,1.0,16.62
17656331,23,114,0.3333,0.3922,1.0,17.65
17656569,978,20650,0.5106,0.6471,4.0,25.73
17657393,701,1256,0.5652,0.7059,1.0,28.4
17658682,7847,22853,0.5,0.6522,1.0,25.73
17668639,1424,3830,0.5,0.6275,1.0,25.2
17678564,308,1152,0.5095,0.5728,1.0,25.51
17680545,940,3151,0.4674,0.6288,1.0,24.3
17688526,151,1152,0.0566,0.1042,2.2,5.72
17729206,14,130,0.2577,0.3299,2.0,15.0
17734974,45,106,0.4583,0.5714,1.0,24.87
17744808,18,168,0.5364,0.5364,2.775,26.22
17745309,2,200,0.4615,0.7788,5.7368,24.0
17749639,85,866,0.6275,0.7407,1.7273,30.74
17799316,192,1635,0.1978,0.6422,0.7029,15.03
17804081,149,339,0.5957,0.6458,1.0,29.56
17826643,58,149,0.5612,0.6435,1.0,28.17
17839058,176,1535,0.5306,0.6336,2.0,26.38
17842033,12,778,0.5869,0.9808,4.7083,29.17
17842595,83,175,0.375,0.4615,1.0,20.51
17883159,63,173,0.4038,0.5682,1.0,23.37
17906912,417,1307,0.4423,0.6471,1.0,23.26
17950475,66,159,0.4503,0.51,1.0,23.73
17972638,76,398,0.6098,0.6928,1.0,27.5
17983088,643,1426,0.6154,0.6471,1.0,30.43
18019705,351,3082,0.4348,0.5208,3.0,22.71
18045000,174,1352,0.4254,0.7097,0.9443,19.79
18046755,618,7071,0.4786,0.62,2.0,25.33
18052039,46,188,0.58,0.625,1.5833,28.02
18060237,423,2065,0.35,0.4167,1.6,18.98
18060932,351,2411,0.7059,0.86,1.0,34.26
18095458,418,1306,0.4896,0.5652,1.0,25.06
18134693,66,149,0.6061,0.679,1.0,31.29
18222381,57,664,0.6471,0.7447,1.0,30.91
18249884,128,298,0.5149,0.5697,1.0,26.71
18258949,77,204,0.5333,0.6604,1.0,25.99
18263546,3897,6187,0.4468,0.5625,1.0,24.03
18330940,298,770,0.6511,0.7244,1.0,32.14
18345646,21,289,0.4815,0.5306,2.1111,25.67
18351611,13,104,0.5918,0.7143,1.0,31.23
18352110,303,760,0.42,0.549,1.0,22.98
18353733,12,117,0.4896,0.5549,1.0,19.25
18363959,311,5165,0.5556,0.8043,1.0,27.88
18378709,798,3075,0.4314,0.6939,1.0,23.64
18382861,166,701,0.3926,0.4647,1.0,22.04
18386553,218,1321,0.4043,0.649,0.5782,22.19
18391646,203,459,0.5,0.5686,1.0,26.31
18410907,8,126,0.2136,0.4065,1.1455,10.5
18421648,22,245,0.501,0.7998,0.8959,23.09
18437453,708,1360,0.38,0.5094,1.0,21.7
18442605,16,461,0.4951,0.7819,2.45,26.56
18469231,14,412,0.2604,0.5389,3.0385,18.0
18485558,70,372,0.4082,0.604,0.75,22.34
18495474,24,160,0.371,0.4851,1.0,21.71
18507846,286,915,0.4,0.4599,1.0,20.72
18510360,212,314,0.6391,0.66,1.0,30.65
18532230,239,1173,0.6327,0.7059,1.2727,30.56
18534904,1081,1635,0.5102,0.5833,1.0,25.05
18553691,751,1184,0.9167,1.0,1.0,27.85
18560512,163,272,0.6346,0.7143,1.0,30.17
18586866,10,338,0.5049,0.7599,3.5682,23.1
18590779,578,3651,0.4792,0.6275,1.0,25.8
18593996,505,1986,0.4898,0.64,1.0,25.72
18630534,21,101,0.4107,0.48,1.1429,23.86
18639163,338,423,0.3673,0.4041,1.0,20.45
18650166,973,8713,0.5098,0.6735,1.4286,25.54
18665133,98,114,0.5511,0.5685,1.0,28.27
18671978,66,190,0.2627,0.3099,1.0,19.42
18689763,1144,3650,0.4808,0.5385,1.0,24.95
18714878,259,998,0.62,0.7059,1.0,29.04
18785434,511,35614,0.1277,0.9375,2.2,11.45
