late_def,intake_ver,player_id,total_orders,late_orders,late_ratio,stake_late,stake_early,pnl_late,pnl_early,roi_late,roi_early,stake_ramp,stake_all,valid_bet,pnl_all
bet04>=40,M2A+ext,153067509,307,77,0.2508,1572.07,4694.74,-296.21,-193.64,-0.1884,-0.0412,1.0002,6266.81,5723.93,-489.85
bet04>=40,M2A+ext,153067579,116,21,0.181,166.78,700.04,-30.05,68.84,-0.1801,0.0983,1.0778,866.82,779.75,38.79
bet04>=40,M2A+ext,153067643,30,19,0.6333,804.48,347.46,-243.12,-104.24,-0.3022,-0.3,1.3404,1151.94,1051.79,-347.36
bet04>=40,M2A+ext,153067742,71,17,0.2394,150.02,425.54,4.53,-121.4,0.0302,-0.2853,1.1199,575.56,511.18,-116.87
bet04>=40,M2A+ext,153067781,386,85,0.2202,133962.73,482450.51,-6860.34,-14416.9,-0.0512,-0.0299,0.9833,616413.24,544045.92,-21277.24
bet04>=40,M2A+ext,153067865,619,85,0.1373,542316.58,3258226.9,11948.37,-107009.51,0.022,-0.0328,1.0457,3800543.48,3466440.22,-95061.14
bet04>=40,M2A+ext,153067926,32,0,0,,723.54,,-22.79,,-0.0315,,723.54,723.54,-22.79
bet04>=40,M2A+ext,153067997,58,19,0.3276,291.74,494.15,-74.74,-3.1,-0.2562,-0.0063,1.2118,785.89,700.69,-77.84
bet04>=40,M2A+ext,153068231,64,17,0.2656,3416,6137,-1348.35,1288.2,-0.3947,0.2099,1.5389,9553,8853,-60.15
bet04>=40,M2A+ext,153068245,311,73,0.2347,586.4,2182.28,-115.08,148.82,-0.1963,0.0682,0.8761,2768.67,2612.11,33.73
bet04>=40,M2A+ext,153068361,1729,295,0.1706,2986.34,14707.1,-350.86,-471.19,-0.1175,-0.032,0.9871,17693.44,16144.37,-822.05
bet04>=40,M2A+ext,153068431,81,11,0.1358,711.05,6631.76,-416.92,1702.69,-0.5864,0.2567,0.6823,7342.81,6510.91,1285.77
bet04>=40,M2A+ext,153068436,192,84,0.4375,5461.52,11627.46,-993.32,-2641.59,-0.1819,-0.2272,0.6039,17088.98,15261.78,-3634.91
bet04>=40,M2A+ext,153068483,30,3,0.1,8.96,129.03,-2.42,-19.92,-0.2704,-0.1544,0.6253,137.99,113.06,-22.34
bet04>=40,M2A+ext,153068560,147,28,0.1905,475.13,1443.98,-187,83.21,-0.3936,0.0576,1.3984,1919.11,1751.92,-103.79
bet04>=40,M2A+ext,153068634,38,13,0.3421,492.72,947.54,32.22,28.43,0.0654,0.03,1,1440.27,1440.27,60.64
bet04>=40,M2A+ext,153068651,37,13,0.3514,492.73,909.65,-41.69,-5.69,-0.0846,-0.0063,1,1402.38,1402.38,-47.38
bet04>=40,M2A+ext,153068737,60,11,0.1833,12.07,84.08,4.69,-17.66,0.3884,-0.21,0.6396,96.15,88.68,-12.97
bet04>=40,M2A+ext,153069067,30,10,0.3333,650,1100,268.5,-194,0.4131,-0.1764,1.1818,1750,1640,74.5
bet04>=40,M2A+ext,153069111,32,2,0.0625,7.75,106.11,2.58,2.84,0.3333,0.0268,1.0949,113.86,98.11,5.42
bet04>=40,M2A+ext,153069132,66,11,0.1667,1223.63,5991.41,129.49,-401.02,0.1058,-0.0669,1.0211,7215.04,6412.32,-271.53
bet04>=40,M2A+ext,153069145,40,0,0,,1548.03,,64.61,,0.0417,,1548.03,1496.4,64.61
bet04>=40,M2A+ext,153069166,55,2,0.0364,21.05,451.5,-21.05,-96.06,-1,-0.2128,1.2356,472.55,452.11,-117.12
bet04>=40,M2A+ext,153069206,293,112,0.3823,8834.17,12639.91,-398.58,-255.22,-0.0451,-0.0202,1.1295,21474.07,19377.75,-653.8
bet04>=40,M2A+ext,153069216,128,30,0.2344,858.85,2109.92,-137.86,117.67,-0.1605,0.0558,1.3297,2968.77,2815.89,-20.19
bet04>=40,M2A+ext,153069248,433,68,0.157,1702.17,12203.23,325.9,-936.26,0.1915,-0.0767,0.7487,13905.4,12923.95,-610.36
bet04>=40,M2A+ext,153069286,272,123,0.4522,5786.02,5865.15,28.46,-469.68,0.0049,-0.0801,1.195,11651.17,9185.73,-441.21
bet04>=40,M2A+ext,153069366,67,32,0.4776,403.26,436.78,-44.05,-77.77,-0.1092,-0.1781,1.0098,840.04,766.46,-121.82
bet04>=40,M2A+ext,153069441,69,27,0.3913,597,1601,-189.55,-145.85,-0.3175,-0.0911,0.5801,2198,1985,-335.4
bet04>=40,M2A+ext,153069487,1017,194,0.1908,5540,18619,-296.9,1254.5,-0.0536,0.0674,1.2623,24159,21910,957.6
bet04>=40,M2A+ext,153069491,298,5,0.0168,4824.49,223969.39,1829.98,-5004.16,0.3793,-0.0223,1.2623,228793.88,203174.18,-3174.18
bet04>=40,M2A+ext,153069510,152,30,0.1974,1896.86,9626.05,-286.36,-430.22,-0.151,-0.0447,0.8014,11522.91,10470.3,-716.58
bet04>=40,M2A+ext,153069518,46,4,0.087,645.44,8306.61,374.36,793.9,0.58,0.0956,0.8159,8952.06,7487.16,1168.25
bet04>=40,M2A+ext,153069550,126,48,0.381,1692.96,8219.56,1121.8,2556,0.6626,0.311,0.3347,9912.52,9475.13,3677.8
bet04>=40,M2A+ext,153069652,59,12,0.2034,1164.53,4125.77,1064.71,-1646.98,0.9143,-0.3992,1.1055,5290.3,4907.67,-582.27
bet04>=40,M2A+ext,153069660,39,16,0.4103,90.96,159.57,22.74,-22.74,0.25,-0.1425,0.8195,250.53,227.79,0
bet04>=40,M2A+ext,153069670,39,16,0.4103,90.59,158.43,7.2,-83,0.0795,-0.5239,0.8219,249.01,226.27,-75.8
bet04>=40,M2A+ext,153069698,52,16,0.3077,138.59,243.47,-80.16,-28.84,-0.5784,-0.1185,1.2808,382.06,352.09,-109
bet04>=40,M2A+ext,153069792,31,12,0.3871,1202.45,2010.87,183.42,-71.33,0.1525,-0.0355,0.9468,3213.32,2941.58,112.09
bet04>=40,M2A+ext,153069812,103,23,0.2233,1920,6781,760,429,0.3958,0.0633,0.9848,8701,8001,1189
bet04>=40,M2A+ext,153069918,47,9,0.1915,175.43,1701.62,-175.43,-593.16,-1,-0.3486,0.4353,1877.05,1657.77,-768.58
bet04>=40,M2A+ext,153069993,115,21,0.1826,271.09,1213.44,51.64,-193.63,0.1905,-0.1596,1,1484.52,1381.25,-142
bet04>=40,M2A+ext,153070148,36,23,0.6389,3359.61,722.79,-532.14,484.01,-0.1584,0.6696,2.6272,4082.4,3843.62,-48.14
bet04>=40,M2A+ext,153070159,44,17,0.3864,198.87,247.31,-10.82,-51,-0.0544,-0.2062,1.2772,446.18,417.57,-61.82
bet04>=40,M2A+ext,153070257,859,175,0.2037,5211,14491,-210.5,1102.7,-0.0404,0.0761,1.4055,19702,17954,892.2
bet04>=40,M2A+ext,153070307,66,39,0.5909,65.4,66.63,-7.85,-36.74,-0.12,-0.5514,0.6796,132.04,127.95,-44.59
bet04>=40,M2A+ext,153070530,49,8,0.1633,268.5,1978.16,47.76,-153.67,0.1779,-0.0777,0.6956,2246.66,1997.78,-105.9
bet04>=40,M2A+ext,153070873,47,12,0.2553,120.59,402.65,31.58,32.09,0.2619,0.0797,0.8735,523.24,459.88,63.67
bet04>=40,M2A+ext,153070911,379,79,0.2084,5193,20502,670.2,-1794.3,0.1291,-0.0875,0.9619,25695,23552,-1124.1
bet04>=40,M2A+ext,153071014,46,16,0.3478,357.68,536.78,69.49,-105.32,0.1943,-0.1962,1.2494,894.47,853.59,-35.83
bet04>=40,M2A+ext,153071087,34,0,0,,220.74,,60.3,,0.2731,,220.74,163.51,60.3
bet04>=40,M2A+ext,153071125,40,11,0.275,61.32,152.07,-28.61,1.12,-0.4667,0.0074,1.063,213.38,182.72,-27.49
bet04>=40,M2A+ext,153071207,41,7,0.1707,90.36,325.3,-38.73,-5.81,-0.4286,-0.0179,1.3492,415.67,351.12,-44.54
bet04>=40,M2A+ext,153071287,48,10,0.2083,379.02,1440.27,142.13,100.44,0.375,0.0697,1,1819.28,1553.97,242.57
bet04>=40,M2A+ext,153071317,47,10,0.2128,379.02,1402.37,-155.4,-123.18,-0.41,-0.0878,1,1781.38,1553.97,-278.58
bet04>=40,M2A+ext,153071343,55,13,0.2364,492.72,1591.87,30.32,240.68,0.0615,0.1512,1,2084.6,1743.48,271
bet04>=40,M2A+ext,153071345,55,13,0.2364,492.72,1591.87,-41.69,-278.58,-0.0846,-0.175,1,2084.6,1743.48,-320.27
bet04>=40,M2A+ext,153071466,132,22,0.1667,551.73,3151.83,-10.84,-280.2,-0.0197,-0.0889,0.8752,3703.56,3239.61,-291.04
bet04>=40,M2A+ext,153071605,48,4,0.0833,71.54,668.97,-10.22,-92.08,-0.1429,-0.1376,1.1763,740.51,720.07,-102.3
bet04>=40,M2A+ext,153071629,40,8,0.2,320.89,1066.3,75.93,-96.85,0.2366,-0.0908,1.2038,1387.2,1131.71,-20.92
bet04>=40,M2A+ext,153071728,1002,206,0.2056,11901.12,39628.08,62.49,250.41,0.0053,0.0063,1.1605,51529.19,46055.83,312.9
bet04>=40,M2A+ext,153071772,73,39,0.5342,390.18,343.17,112.58,-35.35,0.2885,-0.103,0.9912,733.35,688.39,77.23
bet04>=40,M2A+ext,153071938,32,12,0.375,54.22,69.71,-7.87,-4,-0.1452,-0.0574,1.2963,123.93,118.76,-11.88
bet04>=40,M2A+ext,153071956,151,57,0.3775,385.07,559.42,40.88,-64.2,0.1062,-0.1148,1.1352,944.49,863.14,-23.32
bet04>=40,M2A+ext,153072040,142,49,0.3451,761.62,1432.89,5.16,-208.48,0.0068,-0.1455,1.0088,2194.51,2013.79,-203.32
bet04>=40,M2A+ext,153072054,55,0,0,,6738.44,,-645.44,,-0.0958,,6738.44,4931.2,-645.44
bet04>=40,M2A+ext,153072191,330,73,0.2212,406.03,1264.09,53.9,130.43,0.1327,0.1032,1.1308,1670.13,1492.26,184.33
bet04>=40,M2A+ext,153072192,2667,585,0.2193,43532.53,133628.53,1203.86,5816.63,0.0277,0.0435,1.1594,177161.06,161131.74,7020.5
bet04>=40,M2A+ext,153072197,49,10,0.2041,2512.35,13517.28,-519.8,-2081.78,-0.2069,-0.154,0.7249,16029.63,13863.81,-2601.58
bet04>=40,M2A+ext,153072244,78,16,0.2051,994.92,2999.08,-8.93,-333.41,-0.009,-0.1112,1.2855,3994,3477.04,-342.34
bet04>=40,M2A+ext,153072278,218,37,0.1697,14300,64699,1585,-2895.5,0.1108,-0.0448,1.0812,78999,67321,-1310.5
bet04>=40,M2A+ext,153072419,31,5,0.1613,116.18,735.81,50.34,60.03,0.4333,0.0816,0.8211,851.99,813.26,110.37
bet04>=40,M2A+ext,153072494,186,49,0.2634,258.18,706.89,-54.22,17.56,-0.21,0.0248,1.0212,965.07,820.49,-36.66
bet04>=40,M2A+ext,153072764,317,61,0.1924,157.49,663.52,-6.58,-57.32,-0.0418,-0.0864,0.9961,821.01,743.55,-63.9
bet04>=40,M2A+ext,153072824,31,0,0,,49.5,,-6.11,,-0.1235,,49.5,42.43,-6.11
bet04>=40,M2A+ext,153072826,291,59,0.2027,268.5,1081.76,7.75,-182.02,0.0288,-0.1683,0.976,1350.27,1204.4,-174.27
bet04>=40,M2A+ext,153072980,53,0,0,,566.16,,68.37,,0.1208,,566.16,547.77,68.37
bet04>=40,M2A+ext,153073108,37,10,0.2703,49.05,182.53,-13.68,9.04,-0.2789,0.0495,0.7256,231.59,216.09,-4.65
bet04>=40,M2A+ext,153073193,63,21,0.3333,436.32,361.45,77.32,5.55,0.1772,0.0154,2.4143,797.77,666.1,82.88
bet04>=40,M2A+ext,153073334,337,72,0.2136,185.89,684.17,-12.26,-15.1,-0.066,-0.0221,1,870.06,787.44,-27.37
bet04>=40,M2A+ext,153073384,209,43,0.2057,203.96,759.04,-64.54,-89.07,-0.3165,-0.1173,1.0373,963,863.6,-153.62
bet04>=40,M2A+ext,153073593,369,116,0.3144,2784.82,5199.48,-273.58,126.01,-0.0982,0.0242,1.1682,7984.3,7270.37,-147.57
bet04>=40,M2A+ext,153073736,279,36,0.129,13943.52,144511.83,-4283.98,7688.64,-0.3072,0.0532,0.6513,158455.34,149185.65,3404.66
bet04>=40,M2A+ext,153073847,171,50,0.2924,258.18,624.79,-41.31,46.47,-0.16,0.0744,1,882.97,831.33,5.16
bet04>=40,M2A+ext,153073991,215,50,0.2326,3709.87,14010.98,-942.44,-1089,-0.254,-0.0777,0.8738,17720.85,15957.41,-2031.44
bet04>=40,M2A+ext,153074093,33,2,0.0606,33.97,584.24,32.27,-102.58,0.95,-0.1756,0.9012,618.21,536.68,-70.31
bet04>=40,M2A+ext,153074271,353,82,0.2323,214.29,709.99,-25.82,19.49,-0.1205,0.0275,0.9975,924.28,826.17,-6.33
bet04>=40,M2A+ext,153074434,47,0,0,,640.55,,62.35,,0.0973,,640.55,591.27,62.35
bet04>=40,M2A+ext,153074526,1033,40,0.0387,22.07,474.19,-11.82,-18.75,-0.5356,-0.0395,1.1556,496.26,444.34,-30.58
bet04>=40,M2A+ext,153074564,60,7,0.1167,103.27,544.76,-10.33,99.01,-0.1,0.1818,1.4353,648.03,619.63,88.68
bet04>=40,M2A+ext,153074607,48,13,0.2708,370.49,633.05,-79.52,137.92,-0.2146,0.2179,1.5756,1003.54,862.57,58.4
bet04>=40,M2A+ext,153074872,83,33,0.3976,1043.67,1351.69,215.39,-510.42,0.2064,-0.3776,1.1699,2395.36,2112.92,-295.03
bet04>=40,M2A+ext,153074926,200,38,0.19,196.22,846.31,-18.07,39.24,-0.0921,0.0464,0.9884,1042.52,928.92,21.17
bet04>=40,M2A+ext,153074998,34,13,0.3824,440,659,-114.5,-15.5,-0.2602,-0.0235,1.0786,1099,939,-130
bet04>=40,M2A+ext,153075045,36,0,0,,1363,,-2,,-0.0015,,1363,1313,-2
bet04>=40,M2A+ext,153075051,180,43,0.2389,222.03,707.41,12.91,49.05,0.0581,0.0693,1,929.44,836.5,61.96
bet04>=40,M2A+ext,153075181,34,11,0.3235,3981.25,15083.07,2725.75,-1984.6,0.6846,-0.1316,0.5519,19064.32,16231,741.15
bet04>=40,M2A+ext,153075205,30,7,0.2333,100.44,401.76,-3.79,-119.2,-0.0377,-0.2967,0.8214,502.2,471.88,-122.99
bet04>=40,M2A+ext,153075218,194,67,0.3454,356.29,666.1,-74.87,-12.91,-0.2101,-0.0194,1.0139,1022.38,872.64,-87.78
bet04>=40,M2A+ext,153075382,173,52,0.3006,268.5,632.54,20.65,-56.8,0.0769,-0.0898,0.9878,901.04,821.01,-36.14
bet04>=40,M2A+ext,153075419,70,14,0.2,118.55,351.55,33.32,-14.82,0.281,-0.0422,1.3488,470.1,414.91,18.5
bet04>=40,M2A+ext,153075473,35,5,0.1429,479.7,1665.78,-271.63,-408.78,-0.5663,-0.2454,1.7279,2145.49,2073.95,-680.42
bet04>=40,M2A+ext,153075609,3703,1011,0.273,90134.79,242806.31,5401.74,-4487.09,0.0599,-0.0185,0.9885,332941.1,299478.24,914.66
bet04>=40,M2A+ext,153075654,59,9,0.1525,386.6,1932.99,-5.69,399.86,-0.0147,0.2069,1.1111,2319.59,2080.81,394.18
bet04>=40,M2A+ext,153075967,98,16,0.1633,206.54,1058.53,98.11,80.68,0.475,0.0762,1,1265.07,1071.44,178.79
bet04>=40,M2A+ext,153076057,235,44,0.1872,2111.41,9094.44,-373.85,887.94,-0.1771,0.0976,1.0078,11205.85,9813.49,514.09
bet04>=40,M2A+ext,153076098,346,72,0.2081,188.47,707.41,15.36,-56.02,0.0815,-0.0792,1.0139,895.88,790.02,-40.66
bet04>=40,M2A+ext,153076229,111,45,0.4054,320.89,326.82,37.3,-68.16,0.1162,-0.2086,1.4401,647.71,527.12,-30.86
bet04>=40,M2A+ext,153076277,31,2,0.0645,4.09,47.77,-0.1,-16.79,-0.025,-0.3514,1.2409,51.85,49.43,-16.89
bet04>=40,M2A+ext,153076322,44,19,0.4318,624,840,-90,-90,-0.1442,-0.1071,0.9774,1464,1384,-180
bet04>=40,M2A+ext,153076499,92,18,0.1957,482.45,2237.56,73.2,68.21,0.1517,0.0305,0.8864,2720.01,2603.56,141.41
bet04>=40,M2A+ext,153076627,41,2,0.0488,28.4,639.21,-28.4,10.09,-1,0.0158,0.8664,667.61,646.96,-18.31
bet04>=40,M2A+ext,153076744,91,29,0.3187,215.57,961.06,22.58,-152.73,0.1048,-0.1589,0.4796,1176.64,1105.65,-130.15
bet04>=40,M2A+ext,153076936,30,0,0,,968.17,,-0.65,,-0.0007,,968.17,864.9,-0.65
bet04>=40,M2A+ext,153076971,87,21,0.2414,322.72,1019.8,-17.43,-33.56,-0.054,-0.0329,0.9946,1342.52,1174.71,-50.99
bet04>=40,M2A+ext,153077274,44,9,0.2045,71.54,259.58,-2.76,9.4,-0.0386,0.0362,1.0717,331.11,298.41,6.64
bet04>=40,M2A+ext,153077439,70,32,0.4571,97.29,131.22,-8.18,18.5,-0.084,0.141,0.8805,228.51,210.11,10.32
bet04>=40,M2A+ext,153077483,51,0,0,,243.55,,-5.66,,-0.0232,,243.55,237.08,-5.66
bet04>=40,M2A+ext,153077499,49,14,0.2857,54.37,305.97,28.68,-4.5,0.5274,-0.0147,0.4442,360.34,333.36,24.18
bet04>=40,M2A+ext,153077600,754,124,0.1645,606.2,3006,-18.92,54.99,-0.0312,0.0183,1.0246,3612.19,3339.52,36.06
bet04>=40,M2A+ext,153077676,146,41,0.2808,418.25,3291.77,72.94,-251.47,0.1744,-0.0764,0.3254,3710.01,3405.36,-178.53
bet04>=40,M2A+ext,153077714,114,24,0.2105,1966.95,2921.9,329.23,262.44,0.1674,0.0898,2.5244,4888.85,4269.34,591.67
bet04>=40,M2A+ext,153077727,55,18,0.3273,1597.86,6522.09,219.33,-379.6,0.1373,-0.0582,0.5036,8119.95,6463.22,-160.26
bet04>=40,M2A+ext,153077760,51,25,0.4902,619.63,689.85,-155.55,24.66,-0.251,0.0357,0.9341,1309.48,1232.02,-130.9
bet04>=40,M2A+ext,153077817,54,12,0.2222,61.96,224.61,-41.31,12.91,-0.6667,0.0575,0.9655,286.58,250.43,-28.4
bet04>=40,M2A+ext,153077881,57,0,0,,408.78,,-115.48,,-0.2825,,408.78,408.78,-115.48
bet04>=40,M2A+ext,153077898,383,133,0.3473,11125.3,20238.58,-692.26,463.4,-0.0622,0.0229,1.0333,31363.88,27554.52,-228.86
bet04>=40,M2A+ext,153077918,193,48,0.2487,345.96,1007.93,-104.82,-227.58,-0.303,-0.2258,1.0369,1353.88,1242.87,-332.4
bet04>=40,M2A+ext,153078004,40,5,0.125,18.95,138.34,7.58,4.64,0.4,0.0336,0.9589,157.29,142.13,12.22
bet04>=40,M2A+ext,153078108,150,28,0.1867,1590.42,6218.6,395.77,284.23,0.2488,0.0457,1.1143,7809.02,6712.69,680
bet04>=40,M2A+ext,153078119,192,53,0.276,273.67,722.9,-5.16,0,-0.0189,0,0.9929,996.57,924.28,-5.16
bet04>=40,M2A+ext,153078169,251,16,0.0637,22.48,757.27,1.02,-25.22,0.0455,-0.0333,0.4361,779.75,745.82,-24.2
bet04>=40,M2A+ext,153078364,44,10,0.2273,178,650,-23.95,-39,-0.1346,-0.06,0.9311,828,732,-62.95
bet04>=40,M2A+ext,153078467,67,20,0.2985,352.41,785.38,27.24,-25.43,0.0773,-0.0324,1.0545,1137.79,994.76,1.81
bet04>=40,M2A+ext,153078471,207,47,0.2271,253.01,797.25,29.69,-7.23,0.1173,-0.0091,1.0804,1050.27,904.4,22.46
bet04>=40,M2A+ext,153078478,66,11,0.1667,67.45,257.53,44.86,-26.67,0.6652,-0.1036,1.3095,324.98,273.88,18.19
bet04>=40,M2A+ext,153078487,323,85,0.2632,222.03,614.46,17.43,68.16,0.0785,0.1109,1.0118,836.5,756.46,85.59
bet04>=40,M2A+ext,153078496,99,13,0.1313,303.88,1819.64,125.09,-274.13,0.4116,-0.1507,1.1048,2123.51,1958.28,-149.05
bet04>=40,M2A+ext,153078551,87,0,0,,3740,,276.5,,0.0739,,3740,3600,276.5
bet04>=40,M2A+ext,153078571,71,18,0.2535,92.94,273.67,12.91,-11.1,0.1389,-0.0406,1,366.61,330.47,1.81
bet04>=40,M2A+ext,153078602,808,216,0.2673,324242,1025192,-28903,88049.6,-0.0891,0.0859,0.8668,1349434,1231726,59146.6
bet04>=40,M2A+ext,153078730,108,25,0.2315,313.33,1065.08,-98.72,136.94,-0.3151,0.1286,0.9767,1378.41,1139.07,38.22
bet04>=40,M2A+ext,153078752,175,37,0.2114,1031.03,5190.39,-273.92,292.07,-0.2657,0.0563,0.7409,6221.43,5603.75,18.15
bet04>=40,M2A+ext,153078778,37,0,0,,3780,,143,,0.0378,,3780,3540,143
bet04>=40,M2A+ext,153078869,60,11,0.1833,64.54,316.01,21.04,-2.84,0.326,-0.009,0.9098,380.55,365.06,18.2
bet04>=40,M2A+ext,153079014,3569,1089,0.3051,8312.76,19193.48,681.95,-1182.93,0.082,-0.0616,0.9863,27506.23,25571.68,-500.98
bet04>=40,M2A+ext,153079312,49,9,0.1837,23.24,129.61,2.19,-50.73,0.0944,-0.3914,0.7968,152.84,145.1,-48.54
bet04>=40,M2A+ext,153079343,53,11,0.2075,28.4,149.23,17.3,41.95,0.6091,0.2811,0.7266,177.63,169.88,59.25
bet04>=40,M2A+ext,153079384,246,49,0.1992,209.12,934.6,14.2,-24.53,0.0679,-0.0262,0.8996,1143.73,1006.89,-10.33
bet04>=40,M2A+ext,153079428,41,0,0,,477.63,,76.94,,0.1611,,477.63,413.08,76.94
bet04>=40,M2A+ext,153079596,317,78,0.2461,203.96,622.21,0.13,-26.98,0.0006,-0.0434,1.0044,826.17,715.15,-26.85
bet04>=40,M2A+ext,153079658,47,24,0.5106,237.27,211.49,13.97,9.17,0.0589,0.0434,1.0751,448.76,429.43,23.14
bet04>=40,M2A+ext,153079721,288,64,0.2222,286.58,973.33,23.24,0,0.0811,0,1.0305,1259.91,1081.76,23.24
bet04>=40,M2A+ext,153079753,2002,515,0.2572,4087.52,9460.52,423.17,27.23,0.1035,0.0029,1.2475,13548.04,12676.99,450.4
bet04>=40,M2A+ext,153079768,45,15,0.3333,38.73,118.25,4.52,42.37,0.1167,0.3583,0.655,156.97,144.06,46.89
bet04>=40,M2A+ext,153079953,65,24,0.3692,67.13,105.85,-11.23,6.33,-0.1673,0.0598,1.0833,172.98,162.65,-4.91
bet04>=40,M2A+ext,153080087,96,38,0.3958,516.36,836.5,86.49,-73.58,0.1675,-0.088,0.9422,1352.85,1210.85,12.91
bet04>=40,M2A+ext,153080131,609,183,0.3005,2890,6372,-13,-84,-0.0045,-0.0132,1.0558,9262,8292,-97
bet04>=40,M2A+ext,153080203,76,17,0.2237,87.78,532.88,13.94,-17.49,0.1588,-0.0328,0.5717,620.66,589.68,-3.55
bet04>=40,M2A+ext,153080243,43,5,0.1163,4103,30870,-1000,-1273.65,-0.2437,-0.0413,1.0101,34973,31730,-2273.65
bet04>=40,M2A+ext,153080254,166,20,0.1205,729.17,3784.93,98.38,-499.79,0.1349,-0.132,1.4063,4514.09,3984.99,-401.41
bet04>=40,M2A+ext,153080306,43,14,0.3256,222.29,509.38,130.88,87.15,0.5888,0.1711,0.904,731.68,711.02,218.03
bet04>=40,M2A+ext,153080450,112,0,0,,755.43,,-148.45,,-0.1965,,755.43,657.32,-148.45
bet04>=40,M2A+ext,153080511,46,7,0.1522,265.31,1478.17,70.12,350.59,0.2643,0.2372,1,1743.48,1591.87,420.71
bet04>=40,M2A+ext,153080516,47,7,0.1489,265.31,1516.07,-79.59,-356.28,-0.3,-0.235,1,1781.38,1629.78,-435.87
bet04>=40,M2A+ext,153080537,171,34,0.1988,175.56,707.41,-7.75,61.96,-0.0441,0.0876,1,882.97,766.79,54.22
bet04>=40,M2A+ext,153080654,182,38,0.2088,326.09,1099.7,-74.73,163.23,-0.2292,0.1484,1.1237,1425.79,1351.13,88.5
bet04>=40,M2A+ext,153080660,476,227,0.4769,726.11,777.63,-68.5,-160.07,-0.0943,-0.2058,1.0242,1503.74,1401.1,-228.57
bet04>=40,M2A+ext,153080700,50,8,0.16,303.21,1591.87,-3.79,20.85,-0.0125,0.0131,1,1895.09,1705.58,17.06
bet04>=40,M2A+ext,153080716,51,8,0.1569,303.21,1629.78,0,-56.85,0,-0.0349,1,1932.99,1705.58,-56.85
bet04>=40,M2A+ext,153080792,40,9,0.225,77.2,401.21,-16.9,-72.16,-0.2189,-0.1799,0.6627,478.4,442.26,-89.06
bet04>=40,M2A+ext,153080794,49,6,0.1224,36.14,175.56,-26.08,78.36,-0.7214,0.4463,1.4755,211.71,200.09,52.28
bet04>=40,M2A+ext,153080871,165,56,0.3394,265.92,589.61,-32.53,25.47,-0.1223,0.0432,0.8779,855.53,809.06,-7.06
bet04>=40,M2A+ext,153080873,171,38,0.2222,196.22,686.75,20.65,38.73,0.1053,0.0564,1,882.97,802.93,59.38
bet04>=40,M2A+ext,153080889,54,12,0.2222,46.47,136.83,19.75,-32.27,0.425,-0.2358,1.1887,183.31,165.23,-12.52
bet04>=40,M2A+ext,153080983,91,15,0.1648,193.63,981.08,23.88,51.64,0.1233,0.0526,1,1174.71,1071.44,75.52
bet04>=40,M2A+ext,153080990,1372,333,0.2427,45100,155230,2411.5,-9455.9,0.0535,-0.0609,0.9065,200330,181442,-7044.4
bet04>=40,M2A+ext,153081018,342,83,0.2427,216.87,679.01,48.41,0.13,0.2232,0.0002,0.9967,895.88,787.44,48.54
bet04>=40,M2A+ext,153081095,88,40,0.4545,82.16,166.58,2.45,-30.15,0.0299,-0.181,0.5919,248.74,233.62,-27.69
bet04>=40,M2A+ext,153081190,178,49,0.2753,253.01,666.1,-28.4,-23.24,-0.1122,-0.0349,1,919.11,795.19,-51.64
bet04>=40,M2A+ext,153081258,46,20,0.4348,758.04,985.45,-81.49,100.44,-0.1075,0.1019,1,1743.48,1629.78,18.95
bet04>=40,M2A+ext,153081289,410,149,0.3634,911.58,1537.02,-89.93,-105.26,-0.0987,-0.0685,1.0389,2448.6,2239.1,-195.19
bet04>=40,M2A+ext,153081305,47,20,0.4255,758.04,1023.35,66.33,-121.29,0.0875,-0.1185,1,1781.38,1629.78,-54.96
bet04>=40,M2A+ext,153081499,68,10,0.1471,58.35,281.67,1.03,-67.13,0.0177,-0.2383,1.2015,340.02,291.22,-66.09
bet04>=40,M2A+ext,153081578,88,9,0.1023,30.98,291.74,0,0,0,0,0.9322,322.72,273.67,0
bet04>=40,M2A+ext,153081583,184,47,0.2554,242.69,707.41,0,-5.16,0,-0.0073,1,950.09,851.99,-5.16
bet04>=40,M2A+ext,153081660,52,11,0.2115,69.19,105.85,38.08,6.71,0.5504,0.0634,2.4364,175.04,164.72,44.79
bet04>=40,M2A+ext,153081665,531,284,0.5348,10726.25,9658.1,235.87,-890.73,0.022,-0.0922,0.9659,20384.35,18588.7,-654.86
bet04>=40,M2A+ext,153081668,34,11,0.3235,28.4,59.38,-13.17,7.1,-0.4636,0.1196,1,87.78,72.29,-6.07
bet04>=40,M2A+ext,153081753,154,7,0.0455,90.95,1775.74,-90.95,-572.91,-1,-0.3226,1.0756,1866.7,1560.11,-663.86
bet04>=40,M2A+ext,153081770,215,52,0.2419,20477.45,77002.9,-4951.32,9181.01,-0.2418,0.1192,0.8336,97480.36,86878.63,4229.69
bet04>=40,M2A+ext,153081895,716,115,0.1606,1431,7300.2,-82.88,834.91,-0.0579,0.1144,1.0244,8731.21,7794.86,752.03
bet04>=40,M2A+ext,153081907,564,146,0.2589,456.56,1277.81,62.08,-85.69,0.136,-0.0671,1.023,1734.38,1607.75,-23.61
bet04>=40,M2A+ext,153082060,39,10,0.2564,25.82,115.66,-10.71,57.99,-0.415,0.5013,0.6473,141.48,128.57,47.27
