uid,n_shoes,n_orders,entry_pos_p50,exit_pos_p50,bet_density_p50,entry_round_avg,audit_rn,batch_id
152986513,11,316,0.6,0.7447,2.0,26.82,87746,1
152986548,135,1446,0.5306,0.7708,1.0,24.89,87747,1
152986550,133,1425,0.5417,0.7755,1.0,25.14,87748,1
152986902,160,358,0.58,0.66,1.0,29.28,87749,1
152987228,103,220,0.5306,0.587,1.0,27.1,87750,1
152987399,66,165,0.5307,0.6491,1.0,27.24,87751,1
152987534,87,163,0.4902,0.5111,1.0,24.94,87752,1
152987878,265,693,0.5111,0.6154,1.0,26.29,87753,1
152987946,153,341,0.6458,0.7,1.0,32.27,87754,1
152988280,2,153,0.5096,0.8868,3.825,25.5,87755,1
152988425,14,207,0.5091,0.6839,1.5109,22.57,87756,1
152989093,525,951,0.5102,0.6383,1.0,26.1,87757,1
152989646,47,415,0.42,0.617,1.125,23.43,87758,1
152989716,5,214,0.3269,0.4694,3.75,17.8,87759,1
152989787,16,433,0.4669,0.6769,2.5,26.13,87760,1
152990078,51,737,0.3958,0.64,1.0,21.47,87761,1
152990107,17,145,0.5769,0.7115,1.0,23.35,87762,1
152990185,29,592,0.4255,0.5294,2.0,20.52,87763,1
152990244,76,499,0.3618,0.5884,0.96,20.68,87764,1
152990252,22,159,0.376,0.5208,1.0,19.14,87765,1
152990807,65,274,0.2708,0.38,1.0,16.06,87766,1
152990870,51,119,0.5769,0.7755,0.5,29.86,87767,1
152991019,19,229,0.3864,0.78,0.9286,21.89,87768,1
152991273,32,159,0.2553,0.3723,1.0,17.59,87769,1
152991609,12,155,0.7447,0.8506,1.4583,31.83,87770,1
152991669,10,105,0.1584,0.3197,0.9375,13.8,87771,1
152992123,28,170,0.5345,0.6597,1.0,27.0,87772,1
152992216,212,1393,0.4348,0.6385,1.0,23.09,87773,1
152992744,1081,3451,0.463,0.5918,1.0,23.63,87774,1
152992794,46,294,0.4699,0.6122,1.0,24.91,87775,1
152992929,118,650,0.2857,0.4639,1.0,17.37,87776,1
152993055,122,419,0.5922,0.7099,1.0,28.11,87777,1
152993306,49,671,0.3774,0.7451,1.0,20.78,87778,1
152993409,13,159,0.5106,0.5957,1.1765,21.77,87779,1
152993503,39,288,0.3265,0.4667,1.5,18.77,87780,1
152993526,11,122,0.2222,0.4222,1.0,12.73,87781,1
152993823,71,229,0.6667,0.7083,1.0,31.23,87782,1
152993891,66,202,0.5422,0.5913,1.0,26.05,87783,1
152993966,161,1198,0.5102,0.7447,1.0,26.32,87784,1
152994132,34,259,0.5937,0.7659,1.0,27.21,87785,1
152994327,26,432,0.5961,0.7455,2.0,29.77,87786,1
152994661,56,199,0.5972,0.72,1.0,25.75,87787,1
152994999,13,141,0.3,0.64,1.0,22.0,87788,1
152995014,226,1723,0.4149,0.5521,1.3094,22.6,87789,1
152995069,23,239,0.2917,0.6739,1.0,19.04,87790,1
152995215,29,359,0.383,0.75,1.0,20.14,87791,1
152995304,91,268,0.4898,0.7143,1.0,24.19,87792,1
152995374,169,500,0.5435,0.6863,1.0,26.61,87793,1
152995569,34,157,0.5104,0.6978,0.8333,23.09,87794,1
152995708,20,124,0.5453,0.6417,1.0,25.15,87795,1
152995733,64,130,0.5612,0.6381,1.0,27.03,87796,1
152995734,297,1189,0.3529,0.4348,1.0,18.65,87797,1
152995964,31,162,0.5208,0.7083,1.0,27.77,87798,1
152995965,32,245,0.4583,0.6394,1.0,22.75,87799,1
152996305,10,420,0.4309,0.9789,2.2179,22.9,87800,1
152996449,4,131,0.094,0.6146,1.6875,10.75,87801,1
152996864,16,120,0.5812,0.7055,1.0,26.75,87802,1
152996939,174,399,0.6,0.6561,1.0,28.21,87803,1
152997344,11,154,0.46,0.7826,0.8519,19.09,87804,1
152997936,33,334,0.4222,0.7,1.0,23.21,87805,1
152998052,27,338,0.4583,0.6923,1.4,23.93,87806,1
152998261,47,2239,0.6383,0.9804,4.4091,31.98,87807,1
152998275,115,155,0.5625,0.5882,1.0,28.95,87808,1
152998333,13,102,0.625,0.6458,2.3333,31.08,87809,1
152998422,41,118,0.4167,0.7347,1.0,20.66,87810,1
152998552,229,852,0.4375,0.551,1.0,23.01,87811,1
152998971,56,904,0.5338,0.7732,1.85,26.02,87812,1
152999214,35,260,0.52,0.8163,0.8889,23.97,87813,1
152999248,14,380,0.2268,0.3371,6.0,16.57,87814,1
152999760,204,639,0.4344,0.5493,1.0,22.28,87815,1
152999815,437,1936,0.44,0.6792,1.0,23.97,87816,1
152999830,71,1007,0.5536,1.0,1.0,29.93,87817,1
152999851,40,774,0.131,0.9396,0.933,14.1,87818,1
153000012,60,301,0.4312,0.5585,1.0,22.73,87819,1
153000024,78,1114,0.7113,0.7912,4.0,34.14,87820,1
153000484,800,1991,0.3778,0.5417,1.0,20.59,87821,1
153000631,99,1449,0.5306,0.7872,1.0,24.93,87822,1
153001146,43,203,0.3077,0.7708,0.3333,19.65,87823,1
153001404,143,298,0.25,0.383,1.0,17.68,87824,1
153001461,5,131,0.4082,0.5714,2.4375,18.4,87825,1
153001658,47,186,0.3404,0.3556,1.3333,20.15,87826,1
153001713,21,183,0.46,0.5745,1.6667,23.76,87827,1
153001815,40,247,0.5497,0.6633,1.0,28.6,87828,1
153002145,52,145,0.3583,0.5805,0.75,21.25,87829,1
153002175,6,122,0.325,0.6256,1.3167,18.0,87830,1
153002287,74,1638,0.573,0.9783,1.6667,28.09,87831,1
153002297,184,1683,0.4687,0.5367,1.7321,24.01,87832,1
153002441,58,105,0.4598,0.5271,1.0,23.74,87833,1
153002506,46,754,0.1516,0.9167,0.8624,14.46,87834,1
153002532,175,614,0.5577,0.6471,1.0,28.35,87835,1
153004259,62,155,0.3836,0.6145,0.6667,21.05,87836,1
153004506,10,161,0.5962,0.61,3.2667,25.6,87837,1
153004611,117,182,0.4286,0.4681,1.0,22.82,87838,1
153004729,20,116,0.4377,0.5638,1.1833,22.8,87839,1
153004943,122,273,0.4796,0.7391,1.0,25.61,87840,1
153005045,157,478,0.3922,0.6458,0.6,21.63,87841,1
153005397,49,107,0.4681,0.6939,0.6667,24.37,87842,1
153005439,31,215,0.449,0.5385,1.0,23.84,87843,1
153005646,22,123,0.5813,0.7386,1.0,27.91,87844,1
153005662,44,224,0.368,0.75,0.9706,23.5,87845,1
153005684,15,162,0.375,0.7647,0.8261,19.87,87846,1
153005717,57,803,0.3333,0.4894,1.0,18.49,87847,1
153005889,55,281,0.5918,0.7143,1.0,30.07,87848,1
153006037,58,711,0.5398,0.6772,3.119,26.83,87849,1
153006461,19,208,0.2593,0.6111,1.0,18.58,87850,1
153006680,27,199,0.64,0.8542,1.0,30.96,87851,1
153007014,362,1002,0.2315,0.36,1.0,16.77,87852,1
153007053,34,200,0.3104,0.4222,1.0,18.82,87853,1
153007295,61,317,0.1522,0.3469,1.0,15.33,87854,1
153007585,44,171,0.404,0.5135,1.0,22.98,87855,1
153007751,137,2242,0.3333,0.5,2.8,19.8,87856,1
153007876,30,108,0.48,0.664,1.0,25.13,87857,1
153007910,45,113,0.4375,0.4694,1.0,23.91,87858,1
153007985,102,555,0.5367,0.6382,1.1833,28.64,87859,1
153008240,59,112,0.5185,0.58,1.0,24.27,87860,1
153008287,65,193,0.5957,0.7347,1.0,30.4,87861,1
153008337,4,278,0.4792,0.9796,2.9722,24.25,87862,1
153008420,39,147,0.4583,0.6531,1.0,23.79,87863,1
153008461,7,111,0.02,0.9804,0.96,16.43,87864,1
153008549,20,518,0.3623,0.6499,2.8444,22.4,87865,1
153008790,32,268,0.23,0.4858,0.6235,13.56,87866,1
153008793,114,294,0.5408,0.7183,1.0,27.19,87867,1
153008813,12,155,0.5558,0.8177,1.0,26.67,87868,1
153008937,8,167,0.5013,0.6929,2.625,24.88,87869,1
153008974,26,200,0.3279,0.567,1.0,20.5,87870,1
153009140,10,187,0.4698,0.6601,1.3667,24.1,87871,1
153009196,7,133,0.449,0.6122,2.6667,23.86,87872,1
153009248,4,122,0.0717,0.4367,1.4803,4.5,87873,1
153009270,56,171,0.5278,0.653,1.0,25.27,87874,1
153009828,230,1126,0.4317,0.5772,1.0,22.48,87875,1
153010113,15,101,0.64,0.6667,1.0,25.6,87876,1
153010276,51,310,0.4898,0.6735,1.0,24.45,87877,1
153010409,10,109,0.209,0.4122,1.0,11.8,87878,1
153010583,56,470,0.5,0.6494,1.2053,24.95,87879,1
153010707,61,227,0.3846,0.4808,1.0,20.84,87880,1
153010914,311,2014,0.5625,0.7451,1.0,28.51,87881,1
153011045,57,342,0.54,0.72,1.0,28.21,87882,1
153011046,73,127,0.4889,0.6596,1.0,25.47,87883,1
153011194,96,554,0.3601,0.4248,2.0,19.92,87884,1
153011197,34,262,0.5689,0.6383,1.1333,27.47,87885,1
153011221,33,153,0.4082,0.5636,1.0,22.0,87886,1
153011345,24,131,0.4489,0.7528,1.0,24.54,87887,1
153011353,60,132,0.5457,0.5835,1.0,26.48,87888,1
153011632,62,304,0.2948,0.3737,1.0,15.89,87889,1
153011698,85,221,0.4082,0.587,1.0,21.45,87890,1
153011764,21,174,0.36,0.54,1.0,19.33,87891,1
153011767,14,169,0.447,0.5481,2.1136,24.36,87892,1
153011770,55,448,0.5208,0.625,2.0,26.95,87893,1
153011815,3,116,0.2917,0.875,1.8696,15.0,87894,1
153011837,176,844,0.4592,0.5792,1.0,23.18,87895,1
153012066,48,391,0.5574,0.7778,1.0,26.25,87896,1
153012186,5,131,0.7407,0.7407,3.3043,30.6,87897,1
153012208,29,268,0.3404,0.7955,0.7037,18.9,87898,1
153012236,142,4889,0.6213,0.8822,3.775,31.52,87899,1
153012244,70,131,0.5603,0.6225,1.0,26.19,87900,1
153012287,22,200,0.8246,0.9287,1.2917,39.41,87901,1
153012395,16,124,0.6024,0.7245,1.6827,27.13,87902,1
153012424,83,712,0.5,0.6471,1.0,23.93,87903,1
153012450,273,573,0.5769,0.6383,1.0,29.07,87904,1
153012504,69,154,0.4314,0.6383,1.0,22.84,87905,1
153012530,10,102,0.3413,0.35,2.0,17.4,87906,1
153012554,27,198,0.54,0.7,0.9412,26.52,87907,1
153012696,3,101,0.2083,1.0,1.8462,23.0,87908,1
153012712,174,433,0.5866,0.6667,1.0,29.32,87909,1
153012774,38,638,0.3979,0.5437,1.0,20.79,87910,1
153012800,14,201,0.6699,0.9902,1.3839,34.71,87911,1
153012837,209,1044,0.4444,0.5714,1.0,23.64,87912,1
153012879,84,529,0.5051,0.6437,1.0,25.31,87913,1
153012995,102,906,0.4374,0.6939,1.0,22.6,87914,1
153013151,4,104,0.6752,0.8513,2.3651,26.5,87915,1
153013208,27,146,0.4894,0.6122,1.0,24.48,87916,1
153013390,507,848,0.4694,0.5833,1.0,24.53,87917,1
153013486,114,279,0.5935,0.6319,1.0,27.73,87918,1
153013527,245,606,0.6111,0.7115,1.0,29.63,87919,1
153013578,83,339,0.5294,0.6667,1.0,26.63,87920,1
153013658,36,457,0.2601,0.9082,0.5623,16.11,87921,1
153013841,93,890,0.5556,0.7234,1.0,26.61,87922,1
153013907,10,126,0.4397,0.8313,0.9828,24.4,87923,1
153013996,119,2935,0.74,1.0,2.5,34.61,87924,1
153014261,1048,2545,0.6162,0.7755,1.0,30.17,87925,1
153014334,48,259,0.4787,0.5787,1.0,23.27,87926,1
153014437,86,232,0.4253,0.5096,1.0,22.62,87927,1
153014467,20,104,0.454,0.5859,1.0,24.0,87928,1
153014479,327,727,0.6122,0.6604,1.0,30.0,87929,1
153014490,76,283,0.5772,0.6804,1.0,28.29,87930,1
153014524,14,124,0.2873,0.4246,1.0,17.93,87931,1
153014623,16,164,0.5266,0.6229,3.0,28.13,87932,1
153014743,7,149,0.6471,0.9608,0.8,21.29,87933,1
153014812,17,128,0.7143,0.7917,1.0,29.12,87934,1
153014833,42,270,0.2958,0.464,1.0,17.45,87935,1
153014914,45,344,0.6304,0.8125,1.0,30.58,87936,1
153015787,9,167,0.3478,0.8571,1.0,20.0,87937,1
153015940,174,2152,0.2842,0.4904,1.5857,18.76,87938,1
153016129,25,118,0.5435,0.566,1.0,26.44,87939,1
153016150,13,170,0.4808,0.8125,1.2105,26.54,87940,1
153016537,69,170,0.4615,0.5849,1.0,23.59,87941,1
153016630,184,698,0.5876,0.7129,1.0,27.65,87942,1
153016647,10,173,0.3069,0.7476,1.0,17.8,87943,1
153016674,10,111,0.6179,0.8427,1.0,30.5,87944,1
153016696,31,126,0.4808,0.617,0.75,25.87,87945,1
153016761,17,189,0.4314,0.8776,0.7,20.76,87946,1
153016841,8,223,0.3818,0.5736,2.1333,21.38,87947,1
153017055,35,113,0.6415,0.7255,1.0,30.83,87948,1
153017085,13,104,0.66,0.6939,1.2593,27.77,87949,1
153017120,12,569,0.5773,0.8906,3.1333,29.67,87950,1
153017193,44,295,0.5985,0.8167,1.0,29.52,87951,1
153017286,74,216,0.5313,0.6121,1.0,25.76,87952,1
153017512,163,1026,0.5098,0.6,2.3333,26.12,87953,1
153017529,230,920,0.4744,0.7042,1.0,24.96,87954,1
153017566,23,1044,0.4,0.72,3.0,21.91,87955,1
153017854,10,261,0.2647,0.7411,1.0,14.2,87956,1
153018077,49,724,0.5283,0.7609,1.75,27.61,87957,1
153018922,30,563,0.5222,0.5855,4.2719,26.17,87958,1
153018978,39,122,0.4583,0.6346,1.0,24.28,87959,1
153019184,179,440,0.5714,0.7,1.0,28.61,87960,1
153019475,13,104,0.4,0.6531,1.0,21.69,87961,1
153019700,239,743,0.5435,0.68,1.0,26.49,87962,1
153019722,83,378,0.4348,0.54,1.0,23.72,87963,1
153019764,129,268,0.4902,0.6275,1.0,26.02,87964,1
153019806,8,116,0.3608,0.5117,1.0,19.25,87965,1
153020493,36,419,0.4349,0.541,3.5833,23.53,87966,1
153020502,76,205,0.5621,0.6079,1.0,27.57,87967,1
153020542,106,883,0.5156,0.8,0.9714,26.72,87968,1
153020579,57,289,0.4314,0.5833,1.0,23.37,87969,1
153020764,139,2253,0.2857,0.4792,1.875,16.36,87970,1
153020781,55,276,0.6863,0.7755,1.0,34.02,87971,1
153020794,7,156,0.2449,0.3878,3.0,18.71,87972,1
153021059,70,119,0.5413,0.6262,1.0,26.34,87973,1
153021141,68,140,0.4947,0.6525,1.0,25.15,87974,1
153021211,6,102,0.5901,0.9804,1.1096,27.83,87975,1
153021218,89,130,0.4348,0.4773,1.0,23.64,87976,1
153021293,243,1122,0.4717,0.7308,1.0,25.83,87977,1
153021549,42,129,0.298,0.55,1.0,21.74,87978,1
153021620,61,108,0.5882,0.6379,1.0,28.07,87979,1
153021668,203,1099,0.5818,0.7451,1.0,29.57,87980,1
153021708,54,415,0.6262,0.7421,1.0,26.72,87981,1
153021746,22,102,0.3634,0.4683,1.0,20.86,87982,1
153021885,83,176,0.5098,0.7021,0.6667,25.12,87983,1
153022004,9,100,0.68,1.0,1.0,36.33,87984,1
153022578,233,676,0.5208,0.64,1.0,24.99,87985,1
153022828,49,119,0.3333,0.75,0.25,20.29,87986,1
153022833,31,103,0.5686,0.6078,1.0,28.1,87987,1
153022848,54,640,0.2422,0.7367,0.8571,16.48,87988,1
153022899,86,771,0.4124,0.6414,1.0,21.56,87989,1
153022916,857,1023,0.1042,0.1064,1.0,5.79,87990,1
153023033,14,159,0.6427,0.7469,1.5357,27.64,87991,1
153023114,12,199,0.4797,0.5885,2.5,24.83,87992,1
153023178,7,103,0.4565,0.75,1.0,21.71,87993,1
153023642,295,745,0.4902,0.6875,1.0,25.4,87994,1
153023688,15,131,0.34,0.5455,1.0,18.6,87995,1
153023690,66,228,0.2844,0.3262,1.5,18.35,87996,1
153023827,186,692,0.3789,0.449,1.0,21.77,87997,1
153023881,72,204,0.361,0.6733,0.3333,20.56,87998,1
153024093,77,349,0.449,0.56,1.0,22.95,87999,1
153024323,54,107,0.3069,0.6381,0.45,18.56,88000,1
153024335,49,258,0.58,0.7,1.0,26.41,88001,1
153024337,99,217,0.7778,0.8542,1.0,37.33,88002,1
153024393,34,221,0.3431,0.6506,0.559,19.65,88003,1
153024404,43,830,0.3265,0.42,4.0,19.05,88004,1
153024691,369,10148,0.383,0.5532,3.0,20.76,88005,1
153024795,24,122,0.5742,0.6925,1.0,26.38,88006,1
153024943,31,194,0.66,0.78,1.0,30.19,88007,1
153025157,29,182,0.5,0.66,1.0,26.24,88008,1
153025570,35,238,0.4375,0.7407,0.6667,22.46,88009,1
153025578,40,311,0.449,0.6594,1.0,24.4,88010,1
153025580,64,255,0.4804,0.7369,0.453,24.19,88011,1
153025593,113,311,0.4222,0.5319,0.6667,20.29,88012,1
153026102,10,132,0.4086,0.6172,1.0,16.7,88013,1
153026457,173,522,0.5686,0.7174,1.0,28.26,88014,1
153026622,29,113,0.2653,0.5263,1.0,20.31,88015,1
153026782,38,251,0.3608,0.7868,0.4626,18.76,88016,1
153026826,22,121,0.3684,0.4022,2.1,18.64,88017,1
153026923,79,121,0.6042,0.7037,1.0,30.09,88018,1
153026954,109,973,0.5957,0.8182,1.1667,29.64,88019,1
153027264,32,137,0.2944,0.4781,1.0,17.28,88020,1
153027423,28,100,0.3639,0.6158,1.0,21.46,88021,1
153027742,28,191,0.4526,0.5779,1.0,21.96,88022,1
153027790,25,363,0.3542,0.76,1.0,19.0,88023,1
153028027,31,201,0.34,0.5,1.0,22.03,88024,1
153028300,8,148,0.5144,0.7986,2.5,21.88,88025,1
153028351,36,366,0.4355,0.6946,1.0,23.33,88026,1
153028404,78,264,0.6596,0.7175,1.0,32.09,88027,1
153028736,129,1046,0.64,0.7073,3.0,31.12,88028,1
153028960,33,321,0.5532,0.7551,1.0,23.48,88029,1
153028997,117,551,0.6538,0.7843,1.0,32.03,88030,1
153029136,26,137,0.506,0.5594,1.0,21.92,88031,1
153029354,14,211,0.1048,0.9787,0.8291,15.64,88032,1
153029555,42,319,0.3459,0.5898,0.9688,21.14,88033,1
153029600,62,142,0.5833,0.6669,1.0,28.66,88034,1
153029895,35,206,0.5778,0.76,1.0,28.69,88035,1
153030137,25,164,0.32,0.4222,1.0,20.4,88036,1
153030189,202,725,0.2178,0.36,1.0,15.3,88037,1
153030322,12,132,0.4608,0.6457,2.1111,25.17,88038,1
153030336,668,3672,0.2211,0.451,1.0,16.6,88039,1
153030400,39,245,0.2917,0.6852,0.5714,18.49,88040,1
153030416,8,170,0.3163,0.5062,2.1964,18.63,88041,1
153030600,52,129,0.4749,0.6942,1.0,26.12,88042,1
153030617,3,103,0.3922,0.8235,2.6667,24.67,88043,1
153030786,61,188,0.34,0.4314,1.0,17.84,88044,1
153031119,182,1386,0.3196,0.6565,0.6703,18.12,88045,1
153031185,88,355,0.5,0.5994,1.0,24.77,88046,1
153031352,46,333,0.3466,0.6002,0.9844,18.85,88047,1
153031419,198,337,0.5306,0.5918,1.0,26.8,88048,1
153031521,38,344,0.4396,0.8229,0.8745,21.92,88049,1
153031605,47,259,0.44,0.6481,1.0,22.64,88050,1
153031930,19,123,0.0417,0.2549,1.0,9.26,88051,1
153032231,70,992,0.6465,0.7404,3.0,32.01,88052,1
153032252,97,435,0.7708,0.9608,0.5714,37.65,88053,1
153032908,41,340,0.4898,0.7347,0.9688,23.61,88054,1
153033201,71,261,0.4894,0.6275,1.0,24.92,88055,1
153033340,152,1371,0.3469,0.6383,1.0,19.7,88056,1
153033447,634,9796,0.7553,0.9192,2.6667,36.47,88057,1
153033509,29,179,0.4255,0.5962,0.875,23.1,88058,1
153033869,30,295,0.4461,0.7864,0.7574,20.2,88059,1
153034023,15,289,0.4118,0.8085,2.0,23.07,88060,1
153034138,42,250,0.3193,0.7075,1.0,20.71,88061,1
153034197,59,114,0.6136,0.6471,1.0,29.47,88062,1
153034262,77,466,0.4222,0.6383,0.9091,21.62,88063,1
153034296,4,105,0.4521,0.8333,2.6389,24.75,88064,1
153034392,35,338,0.2745,0.5769,1.0,17.54,88065,1
153034413,67,281,0.3778,0.6792,1.0,20.4,88066,1
153034546,6,102,0.25,0.2702,5.5833,18.67,88067,1
153034613,17,103,0.3396,0.5686,2.0,21.41,88068,1
153034709,61,188,0.4565,0.6889,0.6667,22.67,88069,1
153034720,38,237,0.6631,0.7886,1.0,32.61,88070,1
153034780,449,829,0.234,0.4,1.0,17.45,88071,1
153035018,32,350,0.3306,0.4025,3.0,20.16,88072,1
153035093,241,1066,0.3137,0.42,1.0,17.34,88073,1
153035212,26,467,0.4534,0.7083,1.9045,24.58,88074,1
153035343,800,1645,0.451,0.58,1.0,22.92,88075,1
153035433,129,321,0.6471,0.7115,1.0,29.89,88076,1
153035453,37,310,0.4348,0.74,0.8667,21.14,88077,1
153035638,42,112,0.2099,0.3371,1.0,16.5,88078,1
153035864,26,449,0.3163,0.7526,1.0,20.04,88079,1
153036169,291,1032,0.1837,0.2826,1.0,14.26,88080,1
153036191,102,161,0.6437,0.6991,1.0,29.8,88081,1
153036231,34,460,0.3715,0.6909,1.0,19.15,88082,1
153036246,17,108,0.4286,0.551,1.0,23.12,88083,1
153036357,86,234,0.3333,0.5539,1.0,20.76,88084,1
153036518,73,200,0.48,0.5957,1.0,25.53,88085,1
153036609,611,1533,0.4314,0.6667,1.0,23.37,88086,1
153036794,12,171,0.4414,0.5681,3.0,26.33,88087,1
153036802,60,412,0.538,0.6667,1.0,27.3,88088,1
153036924,48,244,0.4527,0.5431,1.0,23.65,88089,1
153037037,238,648,0.3871,0.4951,1.0,21.29,88090,1
153037203,33,212,0.5,0.7255,0.6923,24.73,88091,1
153037242,70,143,0.5914,0.7016,1.0,26.76,88092,1
153037543,33,198,0.5778,0.8627,0.6667,24.0,88093,1
153037616,27,103,0.0833,0.1489,1.0,5.04,88094,1
153037649,102,393,0.087,0.1554,1.0,5.33,88095,1
153037777,34,146,0.4693,0.5601,1.0,23.06,88096,1
153038456,25,188,0.3878,0.4222,4.0,22.32,88097,1
153038462,49,134,0.3878,0.4667,0.8333,21.71,88098,1
153038694,122,190,0.5521,0.6533,1.0,26.31,88099,1
153038786,32,359,0.4283,0.65,0.9286,20.19,88100,1
153038871,28,219,0.375,0.4379,3.25,23.36,88101,1
153038904,363,2265,0.4043,0.6038,1.0,21.75,88102,1
153039376,35,156,0.3478,0.549,1.0,17.97,88103,1
153039396,21,107,0.75,0.8125,1.0,29.43,88104,1
153039410,14,106,0.4174,0.5202,0.9737,20.43,88105,1
153039458,15,131,0.7755,0.8824,1.6429,38.33,88106,1
153039711,20,142,0.6707,0.76,1.3571,27.85,88107,1
153039712,81,242,0.5417,0.6042,1.0,26.21,88108,1
153039765,79,398,0.46,0.5833,1.0,25.05,88109,1
153039817,11,762,0.6383,0.8511,6.8182,30.64,88110,1
153040412,64,336,0.4325,0.5453,1.0,22.91,88111,1
153040564,34,258,0.4002,0.6191,1.0,22.56,88112,1
153040721,123,309,0.5962,0.6939,1.0,28.84,88113,1
153040733,4,109,0.56,0.84,2.5,29.0,88114,1
153041064,37,187,0.5532,0.6078,1.0,26.59,88115,1
153041098,7,125,0.0204,0.88,0.9545,11.57,88116,1
153041612,55,188,0.6279,0.7308,1.0,27.69,88117,1
153041855,20,224,0.5011,0.6355,1.0,21.2,88118,1
153042070,68,352,0.7029,0.7508,2.0,32.4,88119,1
153042095,42,190,0.75,0.8021,1.0,33.36,88120,1
153042405,16,136,0.63,0.8783,1.0,26.88,88121,1
153042452,646,5188,0.5196,0.6122,2.0,26.68,88122,1
153042599,6,238,0.4957,0.93,3.4167,28.5,88123,1
153042755,59,391,0.463,0.5833,1.4286,26.8,88124,1
153042809,2,220,0.5,1.0,4.016,23.5,88125,1
153042817,113,363,0.4694,0.5111,1.0,23.34,88126,1
153043153,76,252,0.5412,0.6767,1.0,26.32,88127,1
153043186,1061,2083,0.4286,0.6383,1.0,23.21,88128,1
153043573,30,189,0.6511,0.6955,3.5,30.23,88129,1
153043583,9,132,0.902,0.902,6.0,40.78,88130,1
153043677,7,193,0.4167,0.5556,2.5,21.29,88131,1
153043750,339,3817,0.3261,0.4902,1.6667,18.77,88132,1
153043868,8,138,0.5844,0.9383,2.0,28.75,88133,1
153044286,7,111,0.4898,0.5918,3.0,26.0,88134,1
153044421,18,127,0.7326,0.8348,1.0,29.83,88135,1
153044457,136,621,0.5612,0.7029,1.0,26.82,88136,1
153044673,38,310,0.3699,0.6442,0.9161,17.34,88137,1
153044698,27,302,0.36,0.6078,1.1667,20.07,88138,1
153044728,199,609,0.5,0.7021,1.0,25.88,88139,1
153044837,29,158,0.4468,0.5435,1.0,20.76,88140,1
153044977,36,481,0.5596,0.6223,1.0,27.19,88141,1
153045007,47,308,0.5192,0.72,1.0,25.57,88142,1
153045112,267,9935,0.3617,0.587,4.4,20.78,88143,1
153045606,19,206,0.4894,0.8235,0.8824,24.42,88144,1
153045872,12,628,0.7707,0.9796,6.0714,38.08,88145,1
153046025,19,120,0.587,0.6304,1.75,26.53,88146,1
153046063,24,125,0.6769,0.8788,1.0,32.33,88147,1
153046246,107,200,0.48,0.5918,1.0,24.84,88148,1
153046313,97,143,0.4694,0.549,1.0,25.81,88149,1
153046460,2,164,0.6088,0.8673,5.7778,29.0,88150,1
153046587,23,127,0.3191,0.4082,2.0,20.48,88151,1
153046659,8,106,0.6329,0.9003,1.0,28.63,88152,1
153046872,15,152,0.449,0.7021,1.0,22.27,88153,1
153046915,30,167,0.5635,0.6948,1.0,28.17,88154,1
153046925,83,263,0.383,0.4808,1.0,22.63,88155,1
153047525,8,140,0.3374,0.7451,1.0,19.88,88156,1
153047581,76,213,0.5197,0.7499,1.0,26.74,88157,1
153047618,30,289,0.4424,0.6525,1.0,24.3,88158,1
153047781,21,192,0.6364,0.7708,1.0,29.52,88159,1
153048026,19,394,0.1176,0.9792,0.8571,14.21,88160,1
153048045,23,208,0.2553,0.5098,1.0,15.26,88161,1
153048202,3,134,0.3725,0.6078,4.5,20.67,88162,1
153048303,23,106,0.375,0.3922,1.0,18.22,88163,1
153048756,103,1525,0.25,0.7255,0.875,16.49,88164,1
153048887,20,110,0.5051,0.7113,1.0,28.2,88165,1
153049006,86,568,0.5608,0.7451,1.0,27.4,88166,1
153049017,5,118,0.6304,0.7778,1.2,23.6,88167,1
153049063,27,169,0.3958,0.5,1.0,19.56,88168,1
153049346,60,116,0.5,0.5544,1.0,25.65,88169,1
153049355,68,445,0.271,0.6527,0.8571,16.91,88170,1
153049396,85,1113,0.5,0.68,1.5,25.62,88171,1
153049487,33,125,0.5,0.6531,1.0,25.09,88172,1
153049665,275,1347,0.4583,0.6042,1.0,23.19,88173,1
153049699,107,995,0.3617,0.551,0.875,18.84,88174,1
153049743,64,426,0.4022,0.65,1.0,22.08,88175,1
153049848,93,108,0.5918,0.64,1.0,28.34,88176,1
153049922,9,128,0.4151,0.9362,1.0,23.33,88177,1
153050062,46,240,0.4753,0.6082,1.0,22.76,88178,1
153050087,83,422,0.4681,0.7647,0.55,21.8,88179,1
153050182,157,1577,0.4808,0.64,1.0,24.36,88180,1
153050275,45,107,0.2553,0.2553,1.0,13.93,88181,1
153050473,13,140,0.6122,0.7755,1.625,29.85,88182,1
153050594,11,142,0.32,0.6327,1.0,18.36,88183,1
153050641,63,205,0.5833,0.6735,1.0,28.27,88184,1
153051073,20,107,0.2216,0.3841,1.0,16.1,88185,1
153051076,36,232,0.45,0.59,1.0,23.64,88186,1
153051198,142,239,0.4743,0.6024,1.0,23.71,88187,1
153051204,34,2232,0.3863,0.6146,6.0286,20.12,88188,1
153051269,9,166,0.54,0.72,1.8571,23.44,88189,1
153051542,21,216,0.24,0.34,2.0,17.1,88190,1
153052104,72,351,0.2446,0.3506,1.0,16.08,88191,1
153052284,5,175,0.5319,0.7111,2.5,25.2,88192,1
153052447,21,144,0.7143,0.8929,1.0,33.0,88193,1
153052518,34,146,0.4808,0.559,1.0,25.41,88194,1
153052557,56,212,0.3959,0.6116,1.0,21.89,88195,1
