uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,audit_rn,batch_id
150077805,112,19,shoe_pos>=0.80,0.1696429,0.8999999761581421,22.697748467374,29.910113806156,0.758865332793,-0.201899659036,0.025033982782,431.2572208801,-87.0706858524,3212.8978048526,-17.4351433672,69741,1
150293630,112,19,shoe_pos>=0.80,0.1696429,0.9347826242446899,13.298935910700,22.900566544402,0.580725192318,0.235097413047,-0.039302835062,252.6797823033,59.4043631487,2382.4324709327,-24.3009554950,69742,1
151920182,112,19,shoe_pos>=0.80,0.1696429,0.9200000166893005,28.947368421053,66.752688172043,0.433650976668,-0.085454545455,-0.003994845361,550.0000000000,-47.0000000000,6758.0000000000,-71.8000000000,69743,1
151960023,112,19,shoe_pos>=0.80,0.1696429,0.8431373238563538,92.314174615021,64.328628779122,1.435040298030,0.206656021638,-0.082676687286,1753.9693176854,362.4683212672,7736.5317941437,-132.1501257698,69744,1
152123463,112,19,shoe_pos>=0.80,0.1696429,0.8958333134651184,8.391385025174,13.521394080618,0.620600581208,0.272580645162,0.026789366053,159.4363154783,43.4592537353,1416.9259649758,77.1466042638,69745,1
89103121,955,162,shoe_pos>=0.80,0.1696335,0.8958333134651184,155.719976542039,132.999292251120,1.170833121788,-0.137101711702,0.021155341289,25226.6361998103,-3458.6150034761,130695.0749549485,-1227.3941863543,69746,1
139150370,395,67,shoe_pos>=0.80,0.1696203,0.9200000166893005,342.814414510031,647.034697694020,0.529823849836,-0.118466075707,-0.105914649977,22968.5657721721,-2720.9958516543,235195.9466158106,-25198.9846092888,69747,1
151254619,2317,393,shoe_pos>=0.80,0.1696159,0.8999999761581421,255.499483016839,206.578280310283,1.236816777800,-0.027816656819,-0.130119338361,100411.2968256179,-2793.1065845174,497867.9081426015,-54509.8978761080,69748,1
133238333,566,96,shoe_pos>=0.80,0.1696113,0.8834841251373291,71.885416666667,74.953191489362,0.959070791227,0.049405883205,-0.052207051209,6901.0000000000,340.9500000000,42129.0000000000,-1498.2000000000,69749,1
152307029,454,77,shoe_pos>=0.80,0.1696035,0.8571429252624512,5.579589849713,5.396554597528,1.033917057426,-0.190889628924,-0.009810126580,429.6284184279,-82.0116093688,2464.1295016958,-101.9703225238,69750,1
64146744,5183,879,shoe_pos>=0.80,0.1695929,0.9130434989929199,2.252617701372,2.223345457504,1.013165854982,0.046024483941,-0.074343194501,1980.0509595058,91.1308235883,11549.3298086020,-620.2799351254,69751,1
151231795,342,58,shoe_pos>=0.80,0.1695906,0.8399999737739563,18.300365219412,15.388427609897,1.189229054672,0.340998043053,-0.021530418252,1061.4211827259,361.9425461650,5431.7346239367,267.8478698834,69752,1
116068161,171,29,shoe_pos>=0.80,0.1695906,0.8571429252624512,752.186035239376,705.068542532906,1.066826825853,-0.188950628361,0.003939777473,21813.3950219419,-4121.6546960764,121933.1280616146,-3727.2052272387,69753,1
153080873,171,29,shoe_pos>=0.80,0.1695906,0.9074074029922485,5.163555624400,5.163555624400,1.000000000000,-0.034482758621,0.088028169014,149.7431131076,-5.1635556244,882.9680117724,59.3808896806,69754,1
141218327,2406,408,shoe_pos>=0.80,0.1695761,0.9200000166893005,20.412841139734,20.083479532099,1.016399628715,0.022062171757,0.016683685844,8328.4391850115,183.7434557702,48455.2312901457,853.2062491754,69755,1
77897455,1433,243,shoe_pos>=0.80,0.1695743,0.8958333134651184,278.069945482737,231.372304444287,1.201829000885,-0.124819628525,-0.005826628657,67570.9967523050,-8434.1867136851,342904.0390410071,-10038.4501081800,69756,1
147865602,2695,457,shoe_pos>=0.80,0.1695733,0.8913043141365051,5.869010671574,6.008729781282,0.976747313527,-0.022376812408,-0.077575424829,2682.1378769092,-60.0176961236,16129.6751274185,-1103.2161112390,69757,1
53835122,5290,897,shoe_pos>=0.80,0.1695652,0.8958333134651184,17.087435286838,16.046920049459,1.064842052816,-0.045131570026,-0.029363672092,15327.4294522933,-691.7509556382,85821.5492295684,-2761.7171731972,69758,1
146808772,460,78,shoe_pos>=0.80,0.1695652,0.8958333134651184,73.967135439524,63.443399797486,1.165875972530,0.023201612780,-0.003932552189,5769.4365642829,133.8602331231,30004.8152869227,38.5533414708,69759,1
151982646,230,39,shoe_pos>=0.80,0.1695652,0.9230769276618958,5.872349342726,6.064268003527,0.968352543013,0.292036273171,0.057720897444,229.0216243663,66.8826216554,1387.2968130400,133.7393050333,69760,1
152339337,230,39,shoe_pos>=0.80,0.1695652,0.884615421295166,5.163555624400,6.663960530966,0.774847870183,0.039743589744,-0.040973630831,201.3786693516,8.0035112180,1474.1951307662,-44.1484005877,69761,1
147578176,808,137,shoe_pos>=0.80,0.1695545,0.8979591727256775,40.778466032688,40.523955879535,1.006280486385,-0.137332610466,-0.078499846248,5586.6498464783,-767.2292071780,32778.2242416465,-2901.7636164479,69762,1
99319047,2902,492,shoe_pos>=0.80,0.1695382,0.9019607901573181,17.433367604635,17.532576924625,0.994341429647,-0.159957687812,-0.182381735109,8577.2168614804,-1371.9917770216,50830.7272498268,-9078.2603161064,69763,1
30578407,2265,384,shoe_pos>=0.80,0.1695364,0.8913043141365051,480.421129014146,510.099409709793,0.941818633524,-0.059341712817,-0.002109953911,184481.7135414322,-10947.4608648940,1143978.7032055519,-12971.9552910011,69764,1
148574723,1221,207,shoe_pos>=0.80,0.1695332,0.8909090757369995,135.845410628019,136.472386587771,0.995405840145,-0.160110241821,-0.062498645065,28120.0000000000,-4502.3000000000,166503.0000000000,-13151.0500000000,69765,1
96240008,407,69,shoe_pos>=0.80,0.1695332,0.914893627166748,240.382012245378,196.407824030287,1.223892242746,-0.056833667152,-0.008266538026,16586.3588449311,-942.6635978620,82972.2033671682,-1491.4447059780,69766,1
113438194,761,129,shoe_pos>=0.80,0.1695138,0.8888888955116272,95.083645793861,91.711255007572,1.036771831178,-0.130621623994,0.039681287115,12265.7903074081,-1602.1774495274,70227.3034721938,697.8099960017,69767,1
147816461,938,159,shoe_pos>=0.80,0.1695096,0.8979591727256775,2.132073665813,2.026779221235,1.051951610454,-0.043741189354,0.058096926217,338.9997128642,-14.8282506314,1917.8607262065,76.8987211682,69768,1
