table_name,col_pos,column_name,data_type,column_comment,name_style,col_family,fp_flag,scope_db,scope_pattern,scope_scanned_at
ods_a168_payment_type,9,koname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,10,thname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,11,viname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,12,hiname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,13,msname,varchar,source_type=varchar(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,14,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,15,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,16,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_payment_type,17,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,3,sn,varchar,source_type=int(5); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,4,gid,varchar,source_type=int(3); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,5,tableid,varchar,source_type=int(3); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,6,netgroupname,varchar,source_type=varchar(50); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,7,telgroupname,varchar,source_type=varchar(50); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,8,tablename,varchar,source_type=varchar(50); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,9,setvalue,varchar,source_type=int(25); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,10,alertvalue,varchar,source_type=int(25); 告警數值,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,11,minbet,varchar,source_type=int(11); 最小下注(電投用),普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,12,maxbet,varchar,source_type=int(11); 最大下注(電投用),普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,13,tieminbet,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,14,tiemaxbet,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,15,pairminbet,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,16,pairmaxbet,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,17,modifyname,varchar,source_type=varchar(25); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,18,modifydate,varchar,source_type=datetime; ,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,19,tabletype,varchar,source_type=int(3); 桌子類型,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,20,bettime,varchar,source_type=int(3); 下注時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,21,stinttime,varchar,source_type=int(3); 限制時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,22,status,varchar,"source_type=int(1); 状态.0暂停,1正常",普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,23,status_lock,varchar,source_type=tinyint(1); 開關鎖,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,24,nettype,varchar,source_type=int(3); 0關1不可下2可下,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,25,teltype,varchar,source_type=int(3); 0關1不可下2可下,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,26,sort,varchar,source_type=int(3); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,27,sort2,varchar,source_type=int(3); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,28,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,29,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,30,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit,31,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,3,id,varchar,source_type=int(5); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,4,gid,varchar,source_type=int(3); 遊戲編號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,5,tableid,varchar,source_type=int(3); wm桌號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,6,name_third,varchar,source_type=varchar(32); 第三方桌台號/名稱,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,7,vendor,varchar,source_type=varchar(16); 廠商,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,8,tableid_third,varchar,source_type=varchar(32); 第三方桌號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,9,status,varchar,source_type=int(1); 第三方狀態,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,10,is_open,varchar,source_type=tinyint(1); 是否已開桌,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,11,stream_url,varchar,source_type=text; 串流網址,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,12,dealer_name,varchar,source_type=varchar(32); 荷官名字,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,13,dealer_image,varchar,source_type=text; 荷官圖片,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,14,create_at,varchar,source_type=datetime; 建立時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,15,update_at,varchar,source_type=datetime; 更新時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,16,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,17,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,18,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_tablelimit_third,19,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,3,id,varchar,source_type=bigint(20); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,4,user,varchar,source_type=varchar(30); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,5,requestDate,varchar,source_type=datetime; 我方請求時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,6,responseDate,varchar,source_type=timestamp; 對方回應時間,普通列名,★ 时间候选列,⚠ 疑似假阳性（response 非 responsible）,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,7,money,varchar,"source_type=decimal(15,4); 處理金錢",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,8,cash,varchar,"source_type=decimal(15,4); 當前金額",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,9,type,varchar,source_type=tinyint(1); 0:取餘額 1:加點 2:扣點,普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,10,game_detail,varchar,source_type=varchar(200); 遊戲伺服器註解,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,11,bet_detail,varchar,source_type=text; ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,12,detail,varchar,source_type=text; ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,13,status,varchar,source_type=tinyint(1); 0:未處理 1:成功 2:失敗  3.回滾,普通列名,支付事件,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,14,feedback_id,varchar,source_type=int(11); ,普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,15,gtype,varchar,source_type=int(3); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,16,feedback_status,varchar,"source_type=tinyint(1); 0,未處理 1,成功 2,失敗",普通列名,支付事件,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,17,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,18,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,19,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_dtl,20,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,3,id,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,4,dealid,varchar,source_type=bigint(20); 交易流水號,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,5,money,varchar,"source_type=decimal(12,4); ",普通列名,金额,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,6,type,varchar,source_type=int(1); 1:加點2:扣點,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,7,retry,varchar,source_type=int(1); 重試次數,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,8,errorCode,varchar,source_type=int(11); ,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,9,errorMessage,varchar,source_type=varchar(255); 錯誤訊息,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,10,wirteLogDate,varchar,source_type=datetime; ,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,11,success,varchar,"source_type=enum(''Y'',''N''); ",普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,12,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,13,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,14,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_feedbackerr,15,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,3,id,varchar,source_type=int(11); 序號	,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,4,bet02,varchar,source_type=int(11); 遊戲類別,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,5,bet03,varchar,source_type=int(11); 期數,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,6,bet04,varchar,source_type=int(11); 局號,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,7,bet22,varchar,source_type=int(11); 代理,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,8,category,varchar,source_type=int(11); 類型,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,9,time,varchar,source_type=datetime; 紀錄時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,10,status,varchar,"source_type=enum(''Y'',''N'',''P'',''X''); 狀態 N:未處理,Y:已處理,P:處理中, X: 處理失敗",普通列名,支付事件,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,11,reason,varchar,source_type=int(3); 原因,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,12,error_times,varchar,source_type=int(3); 錯誤次數,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,13,update_at,varchar,source_type=datetime; 更新時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,14,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,15,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,16,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter,17,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,3,id,varchar,source_type=int(11); 序號	,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,4,bet02,varchar,source_type=int(11); 遊戲類別,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,5,bet03,varchar,source_type=int(11); 期數,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,6,bet04,varchar,source_type=int(11); 局號,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,7,bet22,varchar,source_type=int(11); 代理,★ 编码式列名（语义须读 COLUMN_COMMENT）,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,8,category,varchar,source_type=int(11); 類型,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,9,time,varchar,source_type=datetime; 紀錄時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,10,status,varchar,"source_type=enum(''Y'',''N'',''P'',''X''); 狀態 N:未處理,Y:已處理,P:處理中, X: 處理失敗",普通列名,支付事件,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,11,reason,varchar,source_type=int(3); 原因,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,12,error_times,varchar,source_type=int(3); 錯誤次數,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,13,update_at,varchar,source_type=datetime; 更新時間,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,14,source_db,varchar,来源库,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,15,source_table,varchar,来源表,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,16,ods_table_name,varchar,ODS表名,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wallet_reporter_copy,17,sync_time,datetime,同步时间,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wechat_url,1,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,普通列名,（未标记）,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
ods_a168_wechat_url,2,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,普通列名,★ 时间候选列,—,ods_mariadb_2b,v1.0.1 候选表全列输出（关键词只作标记不作过滤）,2026-08-23 09:06:36
