dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-06-10,2,114672464,1,1,1,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,333,1
2026-06-11,2,114673571,3,1,3,0,12,21,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,334,1
2026-06-26,2,114689986,2,1,2,0,3,6,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,4,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,335,1
2026-06-30,2,114694395,4,1,4,0,22,53,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,4,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,336,1
2026-07-08,2,114703654,3,1,3,0,8,17,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,337,1
2026-07-18,2,114714695,2,1,2,0,5,6,残靴：截断／换荷官／开收台可疑,87.0,776262521.2371,700311784.2039,16097651.5686,7729888,292008,-0.02073738,-0.02337019,-0.01997772,-0.02146344,-16097651.5686,776262521.2371,OK,563615.9336,640730.3799,4.0034,95.9966,AG03-B-v1,15456921.1887,671484098.0779,15534035.6350,14893305.2551,77114.4463,0.02001132,0.01918591,0.00009934,100.4235,2398.2623,55.1274,115810.4429,2711.8685,5584622.4549,2100.7770,96.5457,101.6010,5.0,13.5995,51.6356,166.3617,316.2227,1321.5364,12.2634,-2.1082,23.252461,97.175088,7.384332,1,69,492387,16,0.22392637,0.02073738,0.02337019,0.00080481,0.039447,0.902158,0.079917,-0.00339247,2026-03-21,2026-08-06,139,5936,139,139,1.000000,0.950244,1.039911,0.720528,5,0.10372340425531915,0.12234042553191489,0.7925531914893617,D VIP 优质 · 加码留存，严禁误伤,338,1
2026-04-13,115,114609364,1,1,1,0,9,9,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,339,1
2026-04-18,115,114614769,4,1,4,0,27,51,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,340,1
2026-04-26,115,114623282,2,1,2,0,11,14,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,341,1
2026-05-16,115,114645031,1,1,1,0,5,5,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,342,1
2026-06-15,115,114677806,2,1,2,0,12,25,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,343,1
2026-06-17,115,114680014,5,1,5,0,27,56,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,344,1
2026-06-23,115,114686606,1,1,1,0,4,4,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,345,1
2026-06-27,115,114691125,4,1,4,0,29,67,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,346,1
2026-06-30,115,114694390,5,1,5,0,35,55,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,347,1
2026-07-01,115,114695556,3,1,3,0,18,28,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,348,1
2026-07-04,115,114699258,4,1,4,0,27,50,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,349,1
2026-07-06,115,114701381,3,1,3,0,14,26,残靴：截断／换荷官／开收台可疑,87.0,991255525.4243,892403213.5112,16412464.3730,9457325,216972,-0.01655725,-0.01899725,-0.01588350,-0.01707506,-16412464.3730,991255525.4243,OK,513278.8688,662216.8170,3.9861,96.0139,AG03-B-v1,15750247.5561,856341284.0264,15899185.5042,15236968.6873,148937.9482,0.01603944,0.01537138,0.00015025,104.8135,4112.9879,75.6432,118075.2833,3702.3380,7131334.7153,1560.9496,98.1685,106.8099,5.1431,15.4901,51.8914,170.4676,332.7233,1382.2052,12.8578,-2.5716,21.479752,89.231572,6.766488,1,47,575440,16,0.21637850,0.01655725,0.01899725,0.00057516,0.037761,0.900276,0.066329,-0.00311375,2026-03-21,2026-08-06,139,4433,139,139,1.000000,0.919095,1.071135,0.733004,5,0.07180851063829788,0.5638297872340425,0.8909574468085106,D VIP 优质 · 加码留存，严禁误伤,350,1
2026-05-06,116,114634561,1,1,1,0,5,5,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,351,1
2026-05-15,116,114643965,3,1,3,0,22,36,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,352,1
2026-05-19,116,114648125,5,1,5,0,30,68,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,353,1
2026-06-09,116,114671361,1,1,1,0,4,4,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,354,1
2026-06-10,116,114672454,4,1,4,0,36,52,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,355,1
2026-06-26,116,114689979,5,1,5,0,43,86,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,356,1
2026-07-16,116,114712391,4,1,4,0,17,36,残靴：截断／换荷官／开收台可疑,87.0,900525776.9495,808026104.8717,17398672.1763,8632441,218682,-0.01932057,-0.02050404,-0.01897974,-0.01986533,-17398672.1763,900525776.9495,OK,490568.7965,674333.0494,3.9925,96.0075,AG03-B-v1,16724339.1268,775219488.0511,16908103.3798,16233770.3303,183764.2529,0.01877581,0.01802699,0.00020406,104.3188,3694.9822,79.5615,125170.3034,3864.6540,6478602.7119,1573.2518,98.9572,105.9723,5.1431,15.4108,51.8914,170.4158,331.4281,1373.1447,12.8578,-2.5716,21.50627,89.102954,6.769216,1,50,552688,16,0.22359647,0.01932057,0.02050404,0.00060712,0.038402,0.897283,0.067232,-0.00152430,2026-03-21,2026-08-06,139,4502,139,139,1.000000,0.933802,1.065497,0.742755,5,0.047872340425531915,0.2393617021276596,0.8670212765957447,D VIP 优质 · 加码留存，严禁误伤,357,1
