dealer_id,平均每局秒数,局速,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
1947,27.49518177973503,130.93203124968366,54110748.6921,49020969.5542,740462.2404,544818,24965,-0.01368420,-0.01020677,-0.01497431,-0.01446787,-740462.2404,54110748.6921,OK,42405.0987,28940.4565,4.0062,95.9938,AG03-B-v1,711521.7840,46992646.2017,698057.1418,669116.6853,-13464.6422,0.01290053,0.01236569,-0.00024883,99.3189,1963.5878,29.6600,7331.3093,533.0902,535749.9871,247.1782,112.1362,95.2787,4.9287,13.088,51.6356,170.3857,327.2076,1417.052,11.3618,-2.1006,25.000625,108.271275,7.588563,7,1,85430,16,0.27060281,0.01368420,0.01020677,0.00086504,0.040433,0.905938,0.078232,0.00476754,2026-03-23,2026-08-06,101,1389,218,137,0.737226,1.176929,1.129051,0.902009,3,0.37583892617449666,0.6073825503355704,0.5738255033557047,E 常规,187,1
1382,27.431217779792167,131.23733801756416,69935587.2426,63347790.7564,740786.8171,686611,30047,-0.01059242,-0.02089771,-0.00752084,-0.01127645,-740786.8171,69935587.2426,OK,47838.4480,20618.6434,4.0072,95.9928,AG03-B-v1,720168.1737,60729717.4563,692948.3691,672329.7258,-27219.8046,0.00990838,0.00961356,-0.00038921,101.8562,2108.2900,24.6543,6673.7551,472.4406,630050.3355,270.6937,97.1764,103.3395,5.0,13.793,51.6477,168.0513,329.8404,1369.0427,12.6037,-2.1082,23.913633,99.256457,7.384638,7,1,99535,16,0.22961849,0.01059242,0.02089771,0.00075517,0.039063,0.905802,0.077003,-0.01337687,2026-03-23,2026-08-05,111,1568,234,136,0.816177,0.940361,0.954055,0.765395,4,0.3724832214765101,0.6677852348993288,0.7583892617449665,E 常规,188,1
1151,27.445601144614404,131.16856071146472,64053155.4407,57831758.1348,751862.1799,624763,27798,-0.01173810,-0.02071678,-0.00931554,-0.01242624,-751862.1799,64053155.4407,OK,44077.7154,27378.8279,4.0094,95.9906,AG03-B-v1,724483.3520,55443846.1570,707784.4645,680405.6366,-16698.8876,0.01104995,0.01062252,-0.00026070,102.5239,2080.4287,27.0473,7026.7493,497.2633,598627.6209,259.7944,110.4153,100.5843,5.0011,14.4169,51.8914,172.9001,332.728,1367.989,12.6037,-2.1082,23.079039,94.88794,7.111376,7,1,92245,16,0.21248171,0.01173810,0.02071678,0.00076217,0.040305,0.902871,0.077482,-0.01140123,2026-03-23,2026-08-06,107,1512,218,137,0.781022,1.097739,1.076971,0.708272,4,0.3691275167785235,0.6476510067114094,0.6510067114093959,E 常规,189,1
987,27.463906115724836,131.08113553952074,57487277.6528,52341448.5077,759339.0711,554910,24274,-0.01320882,-0.00606128,-0.01528662,-0.01396873,-759339.0711,57487277.6528,OK,43685.3488,33292.9499,4.0118,95.9882,AG03-B-v1,726046.1212,50180977.8345,715653.7223,682360.7724,-10392.3989,0.01244891,0.01186977,-0.00018078,103.5975,2156.2762,31.2820,7372.2240,583.2097,558128.9093,235.6699,108.4626,102.2640,5.1431,14.1431,51.8914,172.6817,338.3021,1432.0758,12.8471,-2.1082,23.919979,101.256326,7.324962,7,1,81976,16,0.22522759,0.01320882,0.00606128,0.00083462,0.041255,0.910488,0.081923,0.00922534,2026-03-25,2026-08-06,103,1302,169,135,0.762963,1.060613,1.046962,0.750759,3,0.36577181208053694,0.6174496644295302,0.587248322147651,E 常规,190,1
1401,40.99779275564126,87.80960529892536,90199033.1300,81190400.8475,760704.4651,848477,20161,-0.00843362,-0.02232880,-0.00507564,-0.00889887,-760704.4651,90199033.1300,OK,41965.3805,29245.0252,3.9863,96.0137,AG03-B-v1,731459.4399,77917286.3193,718739.0846,689494.0594,-12720.3553,0.00796837,0.00764414,-0.00014103,106.3070,4027.1019,37.7315,9056.0055,582.0233,1073798.0135,240.0119,108.8519,105.7097,5.1431,15.4293,51.9286,173.7112,340.2489,1377.5563,12.8578,-2.5716,22.052098,89.281716,6.889933,4,1,110190,16,0.19462970,0.00843362,0.02232880,0.00051688,0.037703,0.900125,0.065818,-0.01725316,2026-03-23,2026-08-05,84,1307,193,136,0.617647,1.029724,1.023939,0.648766,5,0.3624161073825503,0.697986577181208,0.8758389261744967,E 常规,191,1
1646,27.44202460150835,131.1856560248884,68588198.2835,61956283.4710,799932.8749,693887,31492,-0.01166284,0.02308564,-0.02327706,-0.01227563,-799932.8749,68588198.2835,OK,42030.4044,31030.7205,3.9985,96.0015,AG03-B-v1,768902.1544,59419022.1979,757902.4706,726871.7500,-10999.6838,0.01105004,0.01059762,-0.00016037,98.8464,1967.3658,25.4011,7142.2578,479.2887,612394.6275,281.1786,114.8146,94.4556,5.0,13.9559,51.6356,170.2646,315.8222,1316.5863,12.4629,-2.1082,22.630069,94.339278,7.082782,7,1,102099,16,0.25050786,0.01166284,-0.02308564,0.00067839,0.037034,0.903308,0.077616,0.04636270,2026-03-22,2026-08-06,112,1669,242,138,0.811594,1.215540,1.161546,0.835026,4,0.35906040268456374,0.6543624161073825,0.7315436241610739,E 常规,192,1
2205,45.17447456313798,79.6910209762035,61465670.8557,55405455.8493,809463.4404,526277,27525,-0.01316936,-0.01397033,-0.01295399,-0.01385246,-809463.4404,61465670.8557,OK,41987.2115,38780.2369,4.0193,95.9807,AG03-B-v1,770683.2035,53110884.3714,767476.2289,728695.9920,-3206.9747,0.01248626,0.01185533,-0.00005218,116.7934,2012.9139,29.4083,6978.1331,460.1839,529876.4729,237.2845,121.2905,115.6405,5.1431,16.3512,53.8333,200.0,392.9055,1666.7314,12.8578,-2.5684,24.029116,101.933125,7.142791,7,1,87254,16,0.21190528,0.01316936,0.01397033,0.00075782,0.043886,0.901405,0.088309,-0.00101634,2026-03-21,2026-08-04,116,1759,293,137,0.846715,1.048858,1.038505,0.706351,4,0.35570469798657717,0.6208053691275168,0.6241610738255033,E 常规,193,1
2218,45.41085430189712,79.27620070890416,48344106.3728,43196986.6162,808290.8526,447182,21687,-0.01671953,-0.02650121,-0.01539109,-0.01740548,-808290.8526,48344106.3728,OK,33161.5968,33993.4234,4.0191,95.9809,AG03-B-v1,774297.4293,41408927.3457,775129.2558,741135.8325,831.8266,0.01603358,0.01533043,0.00001721,108.1083,1991.8378,37.2708,9509.3041,591.7210,568754.1926,255.1412,122.6482,106.3954,5.1407,15.7056,52.5155,189.6231,385.733,1500.0,12.6037,-2.2009,24.560265,95.507499,6.883438,6,1,72091,16,0.11957056,0.01671953,0.02650121,0.00076768,0.041271,0.893532,0.090118,-0.01111012,2026-03-22,2026-08-05,85,1366,181,137,0.620438,1.152759,1.134493,0.398569,3,0.3523489932885906,0.5067114093959731,0.5536912751677853,E 常规,194,1
1078,27.43473991967874,131.22048944293968,43632194.7994,39249299.5295,816720.4635,432325,19351,-0.01871830,,-0.01871830,-0.01942899,-816720.4635,43632194.7994,OK,31009.2227,27861.3639,4.0158,95.9842,AG03-B-v1,788859.0996,37611846.6567,785711.2408,757849.8769,-3147.8588,0.01800760,0.01736905,-0.00007215,100.9245,2028.2828,42.2056,9960.0057,867.9282,532099.9366,235.9878,,100.9245,5.1431,14.0493,51.8914,170.2707,330.6883,1348.6975,12.5903,-2.1082,23.537692,95.997422,7.183593,7,1,60482,16,0E-8,0.01871830,,0.00079006,0.040727,0.899549,0.074666,,2026-03-21,2026-07-02,82,941,127,104,0.788462,,,0.000000,3,0.348993288590604,0.4463087248322148,0.540268456375839,E 常规,195,1
1966,44.38396933861244,81.11036605435221,61621538.3742,55558569.7427,841090.2322,560796,29333,-0.01364929,-0.00205962,-0.01672070,-0.01432827,-841090.2322,61621538.3742,OK,41839.6741,37003.5270,4.0113,95.9887,AG03-B-v1,804086.7052,53262620.0161,799250.5581,762247.0311,-4836.1471,0.01297031,0.01236982,-0.00007848,109.8823,1894.0637,28.6739,7377.9845,450.2624,540539.8103,257.3070,116.1101,108.3422,5.1431,15.4338,52.3519,188.9044,385.7133,1462.4626,12.6037,-2.3139,24.991505,94.757281,7.119597,6,1,91858,16,0.20949424,0.01364929,0.00205962,0.00075307,0.041664,0.901610,0.089332,0.01466108,2026-03-21,2026-08-06,114,1868,304,139,0.820144,1.071698,1.056678,0.698314,4,0.34563758389261745,0.610738255033557,0.62751677852349,E 常规,196,1
1935,45.65080550149995,78.85950664948759,65114823.7349,58694164.2066,857059.0883,579384,30991,-0.01316227,-0.02099198,-0.01058811,-0.01382145,-857059.0883,65114823.7349,OK,42921.9366,40624.8498,4.0145,95.9855,AG03-B-v1,816434.2385,56269307.9118,814137.1516,773512.3019,-2297.0868,0.01250310,0.01187920,-0.00003528,112.3863,1893.9100,27.6551,7721.2530,437.2750,586620.0336,279.1982,110.6674,112.9631,5.1431,16.3307,55.1487,200.0,396.5917,1500.694,12.8578,-2.5716,24.284994,91.893856,6.88189,6,1,93999,16,0.24742388,0.01316227,0.02099198,0.00073128,0.042340,0.901395,0.092673,-0.01040387,2026-03-21,2026-08-06,111,1960,308,139,0.798561,0.979677,0.984706,0.824746,4,0.3422818791946309,0.6241610738255033,0.674496644295302,E 常规,197,1
2123,40.95418702689941,87.9031000575218,115837136.9568,104075723.3282,880243.1723,1131373,25015,-0.00759897,0.00114826,-0.00990115,-0.00815011,-880243.1723,115837136.9568,OK,63842.1302,30580.9910,3.9859,96.0141,AG03-B-v1,849662.1814,99858570.0744,816401.0422,785820.0512,-33261.1392,0.00704784,0.00678384,-0.00028714,102.3863,4160.5326,35.1886,11582.1470,589.9753,1524172.8547,329.1447,113.0275,99.9107,5.1431,15.1641,51.8914,167.1663,314.1223,1364.524,12.8578,-2.5716,20.714815,89.983611,6.751872,4,1,133124,16,0.20835283,0.00759897,-0.00114826,0.00061342,0.038793,0.898466,0.066405,0.01104940,2026-03-25,2026-08-06,76,1492,172,135,0.562963,1.131286,1.103932,0.694509,5,0.3389261744966443,0.714765100671141,1.0,E 常规,198,1
2141,40.988567702414855,87.82936808469901,102415861.3582,91781120.9639,872386.4092,1000505,21425,-0.00851808,-0.04278448,0.00110460,-0.00900625,-872386.4092,102415861.3582,OK,49996.9142,35326.9491,3.9757,96.0243,AG03-B-v1,837059.4601,88078223.2737,822389.4950,787062.5459,-14669.9651,0.00802990,0.00768497,-0.00014324,102.3642,4283.8330,40.7182,11329.6936,662.9076,1330076.1215,278.2468,108.1841,100.8408,5.1431,15.4293,51.8914,169.8565,311.5703,1353.0808,12.8578,-2.5716,20.193387,87.69542,6.634392,4,1,122844,16,0.21925006,0.00851808,0.04278448,0.00054474,0.036491,0.896161,0.065032,-0.04388908,2026-03-22,2026-08-03,77,1316,167,135,0.570370,1.072821,1.056855,0.730834,5,0.33557046979865773,0.6946308724832215,0.9295302013422819,E 常规,199,1
2117,44.79453092014531,80.36695386804425,53102852.8607,47722098.5538,862781.7406,501837,25705,-0.01624737,-0.00188604,-0.01883509,-0.01691973,-862781.7406,53102852.8607,OK,35704.1017,33842.8336,4.0115,95.9885,AG03-B-v1,828938.9070,45748264.4742,827077.6389,793234.8054,-1861.2681,0.01557501,0.01493771,-0.00003505,105.8169,1856.5298,33.5647,8376.5218,525.7658,515561.6783,249.5631,113.9326,104.4760,5.1431,15.7988,52.3519,183.4153,370.4215,1383.2649,12.8578,-2.2808,23.446197,87.555116,6.697787,6,1,83314,16,0.15267657,0.01624737,0.00188604,0.00074817,0.042933,0.898673,0.088100,0.01694906,2026-03-22,2026-08-06,103,1641,290,138,0.746377,1.090515,1.076696,0.508922,3,0.33221476510067116,0.5335570469798657,0.5671140939597316,E 常规,200,1
2261,27.43823658427597,131.2037670111443,53553639.6506,48443208.7226,889942.5688,517163,23587,-0.01661778,-0.01899750,-0.01538104,-0.01724441,-889942.5688,53553639.6506,OK,33558.1458,30937.2700,4.0002,95.9998,AG03-B-v1,859005.2987,46453244.4563,856384.4230,825447.1529,-2620.8758,0.01599115,0.01541347,-0.00004894,103.5527,2053.8097,37.7302,8811.3126,676.2482,530234.0559,233.5347,105.9691,102.3400,5.0,14.3073,51.6356,170.4129,332.7233,1439.3043,12.4629,-2.0914,23.255459,100.599145,7.237744,8,1,80532,23,0.34197493,0.01661778,0.01899750,0.00069273,0.041391,0.904574,0.079169,-0.00361646,2026-04-11,2026-08-06,101,1316,192,118,0.855932,1.035462,1.023335,1.139916,3,0.3288590604026846,0.5100671140939598,0.5704697986577181,E 常规,201,1
2248,46.07963851583842,78.12561287264903,50963510.0832,46173247.3443,904563.3927,451726,22907,-0.01774924,-0.00036933,-0.02001564,-0.01846831,-904563.3927,50963510.0832,OK,36646.3271,38128.0978,4.0169,95.9831,AG03-B-v1,866435.2949,44252441.4182,867917.0656,829788.9678,1481.7707,0.01703017,0.01628202,0.00002908,112.8195,2015.6829,39.4885,10279.1295,586.6170,579130.7964,260.3068,115.5883,112.4682,5.1431,15.8042,53.9466,190.2139,392.6642,1580.0624,12.8578,-2.5716,24.845505,99.977153,7.138563,5,1,74782,16,0.11536037,0.01774924,0.00036933,0.00079367,0.041463,0.906006,0.091724,0.01964631,2026-03-22,2026-08-06,88,1542,223,138,0.637681,1.027742,1.024542,0.384535,3,0.32550335570469796,0.4798657718120805,0.5637583892617449,E 常规,202,1
1963,44.38438066175755,81.10961438066953,61298414.0018,54818071.7060,910105.3738,549532,28751,-0.01484713,0.00064113,-0.01883880,-0.01549393,-910105.3738,61298414.0018,OK,39647.7983,34371.2064,4.0216,95.9784,AG03-B-v1,875734.1675,52551342.1749,870457.5755,836086.3691,-5276.5919,0.01420033,0.01363961,-0.00008608,111.5466,1906.6492,31.6547,7584.2114,505.8951,510820.1167,239.5917,112.3255,111.3476,5.1431,15.491,52.3519,183.887,387.2667,1500.0,12.6497,-2.5537,24.999522,96.830649,7.200752,6,1,90795,16,0.20491225,0.01484713,-0.00064113,0.00072326,0.043691,0.894282,0.089140,0.01947993,2026-03-21,2026-08-06,120,1799,292,139,0.863309,1.008782,1.006983,0.683041,4,0.3221476510067114,0.5738255033557047,0.6208053691275168,E 常规,203,1
772,27.45568829846367,131.12036969772285,70548989.9034,63865490.6104,926049.4206,683402,31089,-0.01312633,0.00008719,-0.01700065,-0.01381944,-926049.4206,70548989.9034,OK,48898.2841,40279.7721,4.0071,95.9929,AG03-B-v1,885769.6485,61241960.0928,877151.1365,836871.3644,-8618.5120,0.01243322,0.01186227,-0.00012216,103.2321,2054.2793,29.7870,9078.9159,598.9970,691656.7638,304.7941,104.7206,102.8036,5.137,14.4214,51.8914,172.6837,332.7233,1353.1062,12.6037,-2.1006,23.071574,93.826576,7.158278,7,1,95426,16,0.22672965,0.01312633,-0.00008719,0.00076564,0.040489,0.905264,0.077765,0.01708784,2026-03-21,2026-08-06,102,1546,213,139,0.733813,1.018647,1.014419,0.755766,4,0.3187919463087248,0.62751677852349,0.7651006711409396,E 常规,204,1
2224,43.91382580866938,81.97873753211671,62168893.9644,55955516.4875,919118.0243,548948,29282,-0.01478421,-0.00074160,-0.01810765,-0.01540163,-919118.0243,62168893.9644,OK,38384.5333,38540.1904,4.0134,95.9866,AG03-B-v1,880577.8339,53641971.5989,880733.4910,842193.3006,155.6571,0.01416679,0.01354686,0.00000250,113.2510,1910.9185,31.3885,7923.4312,512.6146,535938.7411,252.4310,116.8609,112.4290,5.1431,16.4867,52.6843,189.9613,388.671,1577.2947,12.8578,-2.5696,23.574846,95.670844,6.86924,6,1,90859,16,0.19137554,0.01478421,0.00074160,0.00068598,0.041764,0.900056,0.086593,0.01736604,2026-03-21,2026-08-06,116,1793,293,139,0.834532,1.039419,1.031875,0.637918,4,0.31543624161073824,0.5771812080536913,0.6308724832214765,E 常规,205,1
1323,27.439167278189128,131.1993167832601,69186722.4576,62425694.9878,957420.8048,668793,29378,-0.01383822,0.00577724,-0.01957648,-0.01461436,-957420.8048,69186722.4576,OK,53698.5455,43792.7710,4.0112,95.9888,AG03-B-v1,913628.0337,59835074.9143,903722.2592,859929.4882,-9905.7745,0.01306208,0.01242911,-0.00014317,103.4501,2124.9130,32.5897,8548.4000,605.1965,617738.5934,262.3036,110.9138,101.4530,5.0,13.8999,51.6356,170.2707,325.2973,1470.4966,12.2634,-2.1082,23.402857,105.791893,7.44251,7,1,98823,16,0.22632833,0.01383822,-0.00577724,0.00086020,0.041478,0.902279,0.073763,0.02535373,2026-03-21,2026-08-06,112,1582,232,139,0.805755,1.093253,1.072147,0.754428,4,0.31208053691275167,0.6006711409395973,0.7449664429530202,E 常规,206,1
2244,47.84752108584271,75.23900754526613,31485109.2943,28372645.2277,939464.1223,283656,13868,-0.02983836,,-0.02983836,-0.03043741,-939464.1223,31485109.2943,OK,18861.0325,37363.4717,4.0145,95.9855,AG03-B-v1,902100.6506,27197386.8084,920603.0897,883239.6181,18502.4392,0.02923932,0.02805261,0.00058766,110.9975,2045.9075,67.7433,15923.1207,1021.1567,533645.9202,235.0508,,110.9975,5.1431,15.438,52.7059,200.0,400.0,1571.4982,12.6494,-2.5946,25.910105,101.794207,7.189893,5,1,46509,16,0E-8,0.02983836,,0.00066476,0.037447,0.901145,0.094329,,2026-03-21,2026-06-20,59,920,152,92,0.641304,,,0.000000,3,0.3087248322147651,0.22483221476510068,0.5167785234899329,E 常规,207,1
1402,40.92854628767152,87.95816921267956,96438775.9408,86996064.3861,998112.2028,913392,21382,-0.01034970,-0.01074900,-0.01019861,-0.01091315,-998112.2028,96438775.9408,OK,54339.0015,55429.8263,3.9755,96.0245,AG03-B-v1,942682.3765,83487556.1398,943773.2012,888343.3750,1090.8247,0.00978624,0.00921148,0.00001131,105.5831,4068.6589,46.6800,12025.4482,738.7951,1161912.9631,257.6145,117.7676,101.6055,5.1431,15.4293,51.8914,170.4158,332.3894,1364.9584,12.8578,-2.5716,21.542713,88.465225,6.843018,4,1,116785,16,0.27450929,0.01034970,0.01074900,0.00062461,0.036458,0.902086,0.066329,-0.00055039,2026-03-25,2026-08-06,83,1351,196,135,0.614815,1.159068,1.115402,0.915031,5,0.3053691275167785,0.674496644295302,0.8993288590604027,E 常规,208,1
1750,27.43220593242247,131.23261063541065,49742439.5290,44763674.2640,975859.4407,435963,22195,-0.01961825,-0.00728674,-0.02158776,-0.02045156,-975859.4407,49742439.5290,OK,41451.2800,41575.5129,4.0130,95.9870,AG03-B-v1,934283.9277,42894312.7410,934408.1607,892832.6477,124.2329,0.01878493,0.01794911,0.00000250,114.0978,2016.8360,43.9675,10964.7128,836.9292,558903.8149,249.3820,105.0632,115.6867,5.1431,15.5517,52.5158,199.8422,382.0227,1704.1582,12.8578,-2.1082,24.564643,109.579982,7.336666,7,1,64059,16,0.13771817,0.01961825,0.00728674,0.00092600,0.041446,0.899909,0.077959,0.01430102,2026-03-22,2026-07-26,89,1166,135,127,0.700787,0.908170,0.920817,0.459061,3,0.30201342281879195,0.41946308724832215,0.5570469798657718,E 常规,209,1
1399,44.4992190380678,80.90029618093531,64766673.3823,58471270.3552,992320.0383,563190,29232,-0.01532146,-0.02616058,-0.01233077,-0.01601186,-992320.0383,64766673.3823,OK,44714.6902,41800.8093,4.0118,95.9882,AG03-B-v1,950519.2290,56051415.6734,947605.3481,905804.5388,-2913.8809,0.01463106,0.01398566,-0.00004499,114.9997,2000.2487,33.9464,8704.5617,524.7594,568128.7139,256.4211,120.7842,113.4999,5.1431,15.7056,52.6635,199.9988,392.6263,1645.7205,12.8578,-2.5197,24.999167,104.785763,7.322222,6,1,92574,16,0.21624966,0.01532146,0.02616058,0.00076473,0.042197,0.902799,0.087358,-0.01382982,2026-03-28,2026-08-06,114,1891,313,132,0.863636,1.064179,1.050300,0.720832,4,0.2986577181208054,0.5536912751677853,0.6644295302013423,E 常规,210,1
2281,40.987851366375985,87.83090306005228,42507477.4182,38266041.5982,968913.0944,381339,9072,-0.02279394,-0.03554632,-0.01478095,-0.02330336,-968913.0944,42507477.4182,OK,21653.9365,37063.0591,3.9707,96.0293,AG03-B-v1,931850.0353,36734409.9470,947259.1579,910196.0989,15409.1226,0.02228453,0.02141261,0.00036250,111.4690,4218.0381,106.8026,26914.2526,1639.4469,1180763.2616,252.0000,107.8882,113.8432,5.1431,17.2812,55.2103,184.0323,360.7887,1663.6167,12.9089,-2.5716,20.877566,96.267608,6.450316,4,1,53755,16,0.38588264,0.02279394,0.03554632,0.00056588,0.042647,0.900219,0.073932,-0.02076536,2026-06-09,2026-08-06,36,591,78,59,0.610170,0.947692,0.967877,1.286275,3,0.2953020134228188,0.3288590604026846,0.5369127516778524,E 常规,211,1
1205,27.484958593539496,130.9807321611247,73252678.1492,66196808.0121,1005110.3991,709996,32017,-0.01372114,-0.02267337,-0.01096629,-0.01441691,-1005110.3991,73252678.1492,OK,50966.9755,37861.5904,4.0004,95.9996,AG03-B-v1,967248.8088,63480128.6121,954143.4237,916281.8333,-13105.3851,0.01302537,0.01250851,-0.00017891,103.1734,2067.5519,31.3930,8446.3059,561.5142,615568.7239,269.0504,108.5482,101.6249,5.0035,14.1278,51.6356,170.2696,330.085,1368.0654,12.4914,-2.1082,23.364252,96.835145,7.302873,7,1,105272,16,0.23531505,0.01372114,0.02267337,0.00076993,0.038528,0.903678,0.078600,-0.01170708,2026-03-24,2026-08-06,119,1790,251,136,0.875000,1.068127,1.052095,0.784384,4,0.29194630872483224,0.6040268456375839,0.7953020134228188,E 常规,212,1
1363,27.475195385057294,131.0272756770968,65183518.2241,58916119.0066,1033410.2109,632581,28474,-0.01585386,0.02349232,-0.02651289,-0.01654876,-1033410.2109,65183518.2241,OK,45296.3273,43433.0818,4.0124,95.9876,AG03-B-v1,989977.1291,56502293.1241,988113.8836,944680.8019,-1863.2455,0.01515895,0.01449263,-0.00002858,103.0437,2069.1199,36.2931,10033.1088,700.1424,632849.6915,276.4466,114.4355,100.3379,5.0001,13.7243,51.8914,170.4158,330.2671,1367.989,12.6494,-2.1082,24.064334,99.676128,7.508103,7,1,91338,16,0.21315849,0.01585386,-0.02349232,0.00076883,0.040858,0.903850,0.079955,0.05000522,2026-03-21,2026-08-06,103,1476,200,139,0.741007,1.140502,1.110553,0.710528,4,0.28859060402684567,0.5503355704697986,0.6778523489932886,E 常规,213,1
1645,27.44481693771829,131.1723087156907,69566420.1498,62940770.2819,1052543.5624,677675,30430,-0.01513005,0.00453448,-0.01949190,-0.01586147,-1052543.5624,69566420.1498,OK,50881.9289,45407.5474,4.0065,95.9935,AG03-B-v1,1007136.0150,60341963.1823,1001661.6335,956254.0861,-5474.3815,0.01439864,0.01374591,-0.00007869,102.6545,2068.3789,34.5890,9397.7104,645.7322,621128.7513,271.6964,96.1257,104.2247,5.0536,14.3774,51.681,172.6369,338.0798,1427.899,12.6037,-2.1082,23.514741,99.31584,7.140016,7,1,100561,16,0.18154422,0.01513005,-0.00453448,0.00080841,0.039263,0.904758,0.077322,0.02402639,2026-03-22,2026-08-06,112,1630,232,138,0.811594,0.922293,0.936400,0.605147,4,0.28523489932885904,0.5570469798657718,0.7550335570469798,E 常规,214,1
1017,27.486012717275663,130.9757088825513,65876110.9733,59398418.6308,1050454.3141,674334,27056,-0.01594591,-0.01244614,-0.01704256,-0.01655750,-1050454.3141,65876110.9733,OK,40289.4414,50861.3914,4.0067,95.9933,AG03-B-v1,999592.9227,56971213.2521,1010164.8726,959303.4812,10571.9500,0.01533431,0.01456224,0.00016048,97.6906,2195.3880,38.8252,9549.5847,707.8533,598873.7361,245.9636,104.2461,95.8028,4.6281,13.1659,51.6356,164.9959,307.992,1308.7977,12.1136,-2.1082,23.393224,99.408419,7.419994,7,1,99935,16,0.23858858,0.01594591,0.01244614,0.00067829,0.039985,0.901669,0.077573,0.00459643,2026-03-21,2026-08-06,110,1484,236,139,0.791367,1.088132,1.067104,0.795295,4,0.28187919463087246,0.5436241610738255,0.6946308724832215,E 常规,215,1
2156,45.05718651879032,79.89846411068481,65010899.1513,59157400.6226,1057277.6860,582638,30194,-0.01626308,-0.01451086,-0.01674009,-0.01687794,-1057277.6860,65010899.1513,OK,39972.6344,44593.9357,4.0211,95.9789,AG03-B-v1,1012683.7503,56707308.1674,1017305.0515,972711.1158,4621.3013,0.01564822,0.01496228,0.00007109,111.5803,1959.2436,35.0162,9274.3657,548.0963,570271.0452,264.8596,107.2240,112.8281,5.1431,15.7056,52.7399,200.0,392.6393,1528.3483,12.8578,-2.5716,24.999999,97.31248,7.104501,6,1,94742,16,0.21397656,0.01626308,0.01451086,0.00067570,0.042732,0.909961,0.089733,0.00222923,2026-03-25,2026-08-06,114,1929,324,135,0.844444,0.950330,0.960958,0.713255,4,0.2785234899328859,0.5302013422818792,0.6677852348993288,E 常规,216,1
