t,c,v,n,pct
ods_a168_bet02,bet03,114656478,1200,0.0000058
ods_a168_bet02,bet03,114658844,1200,0.0000058
ods_a168_bet02,bet03,114734193,1200,0.0000058
ods_a168_bet02,bet03,114741807,1200,0.0000058
ods_a168_bet02,bet03,114721886,1200,0.0000058
ods_a168_bet02,bet03,114707221,1200,0.0000058
ods_a168_bet02,bet03,114715305,1200,0.0000058
ods_a168_bet02,bet03,114695553,1200,0.0000058
ods_a168_bet02,bet03,114629997,1200,0.0000058
ods_a168_bet02,bet03,114659362,1200,0.0000058
ods_a168_bet02,bet03,114635261,1200,0.0000058
ods_a168_bet02,bet03,114636793,1200,0.0000058
ods_a168_bet02,bet03,114719377,1199,0.0000058
ods_a168_bet02,bet03,114700562,1199,0.0000058
ods_a168_bet02,bet03,114739601,1199,0.0000058
ods_a168_bet02,bet03,114710798,1199,0.0000058
ods_a168_bet02,bet03,1259485,1199,0.0000058
ods_a168_bet02,bet03,114588054,1199,0.0000058
ods_a168_bet02,bet03,114651928,1199,0.0000058
ods_a168_bet02,bet03,114663786,1199,0.0000058
ods_a168_bet02,bet03,114617061,1199,0.0000058
ods_a168_bet02,bet03,1284129,1199,0.0000058
ods_a168_bet02,bet03,114630388,1199,0.0000058
ods_a168_bet02,bet03,114598788,1199,0.0000058
ods_a168_bet02,bet03,114597504,1199,0.0000058
ods_a168_bet02,bet03,114693327,1199,0.0000058
ods_a168_bet02,bet03,114627710,1199,0.0000058
ods_a168_bet02,bet03,114681763,1199,0.0000058
ods_a168_bet02,bet03,114610790,1199,0.0000058
ods_a168_bet02,bet03,114660085,1199,0.0000058
ods_a168_bet02,bet03,114625316,1199,0.0000058
ods_a168_bet02,bet03,114666569,1199,0.0000058
ods_a168_bet02,bet03,114604106,1199,0.0000058
ods_a168_bet02,bet03,114661427,1199,0.0000058
ods_a168_bet02,bet03,114586578,1199,0.0000058
ods_a168_bet02,bet03,114655007,1199,0.0000058
ods_a168_bet02,bet03,114705952,1199,0.0000058
ods_a168_bet02,bet03,114726201,1199,0.0000058
ods_a168_bet02,bet03,114677739,1199,0.0000058
ods_a168_bet02,bet03,114608790,1199,0.0000058
ods_a168_bet02,bet03,114658475,1199,0.0000058
ods_a168_bet02,bet03,114590078,1199,0.0000058
ods_a168_bet02,bet03,114740675,1199,0.0000058
ods_a168_bet02,bet03,114693399,1199,0.0000058
ods_a168_bet02,bet03,114643454,1199,0.0000058
ods_a168_bet02,bet03,114694283,1199,0.0000058
ods_a168_bet02,bet03,114742729,1199,0.0000058
ods_a168_bet02,bet03,114636287,1199,0.0000058
ods_a168_bet02,bet03,114589069,1199,0.0000058
ods_a168_bet02,bet03,114624100,1199,0.0000058
ods_a168_bet02,bet03,114629700,1199,0.0000058
ods_a168_bet02,bet03,114615149,1199,0.0000058
ods_a168_bet02,bet03,1251658,1199,0.0000058
ods_a168_bet02,bet03,114708183,1199,0.0000058
ods_a168_bet02,bet03,114734024,1199,0.0000058
ods_a168_bet02,bet03,114654113,1199,0.0000058
ods_a168_bet02,bet03,114707174,1199,0.0000058
ods_a168_bet02,bet03,1220459,1199,0.0000058
ods_a168_bet02,bet03,114627996,1199,0.0000058
ods_a168_bet02,bet03,114725897,1199,0.0000058
ods_a168_bet02,bet03,114658198,1199,0.0000058
ods_a168_bet02,bet03,114602998,1199,0.0000058
ods_a168_bet02,bet03,114678849,1199,0.0000058
ods_a168_bet02,bet03,114654655,1199,0.0000058
ods_a168_bet02,bet03,114734065,1199,0.0000058
ods_a168_bet02,bet03,114666383,1199,0.0000058
ods_a168_bet02,bet03,114696701,1199,0.0000058
ods_a168_bet02,bet03,114671413,1199,0.0000058
ods_a168_bet02,bet03,114675725,1199,0.0000058
ods_a168_bet02,bet03,114723319,1199,0.0000058
ods_a168_bet02,bet03,114634415,1199,0.0000058
ods_a168_bet02,bet03,114701387,1199,0.0000058
ods_a168_bet02,bet03,114743653,1199,0.0000058
ods_a168_bet02,bet03,114606758,1199,0.0000058
ods_a168_bet02,bet03,114729491,1199,0.0000058
ods_a168_bet02,bet03,114697403,1199,0.0000058
ods_a168_bet02,bet03,114742209,1199,0.0000058
ods_a168_bet02,bet03,1224699,1199,0.0000058
ods_a168_bet02,bet03,114725017,1199,0.0000058
ods_a168_bet02,bet03,114610293,1199,0.0000058
ods_a168_bet02,bet03,114713742,1199,0.0000058
ods_a168_bet02,bet03,114650130,1198,0.0000058
ods_a168_bet02,bet03,114624249,1198,0.0000058
ods_a168_bet02,bet03,114684628,1198,0.0000058
ods_a168_bet02,bet03,114645946,1198,0.0000058
ods_a168_bet02,bet03,114626907,1198,0.0000058
ods_a168_bet02,bet03,114601940,1198,0.0000058
ods_a168_bet02,bet03,114587067,1198,0.0000058
ods_a168_bet02,bet03,114674094,1198,0.0000058
ods_a168_bet02,bet03,114668693,1198,0.0000058
ods_a168_bet02,bet03,114627217,1198,0.0000058
ods_a168_bet02,bet03,114675566,1198,0.0000058
ods_a168_bet02,bet03,114727916,1198,0.0000058
ods_a168_bet02,bet03,114671489,1198,0.0000058
ods_a168_bet02,bet03,114710461,1198,0.0000058
ods_a168_bet02,bet03,114695100,1198,0.0000058
ods_a168_bet02,bet03,114688323,1198,0.0000058
ods_a168_bet02,bet03,114587936,1198,0.0000058
ods_a168_bet02,bet03,114592134,1198,0.0000058
ods_a168_bet02,bet03,114632677,1198,0.0000058
ods_a168_bet02,bet03,114640872,1198,0.0000058
ods_a168_bet02,bet03,114678139,1198,0.0000058
ods_a168_bet02,bet03,114596945,1198,0.0000058
ods_a168_bet02,bet03,114650113,1198,0.0000058
ods_a168_bet02,bet03,114698499,1198,0.0000058
ods_a168_bet02,bet03,114718933,1198,0.0000058
ods_a168_bet02,bet03,114710497,1198,0.0000058
ods_a168_bet02,bet03,114699668,1198,0.0000058
ods_a168_bet02,bet03,114663000,1198,0.0000058
ods_a168_bet02,bet03,114586654,1198,0.0000058
ods_a168_bet02,bet03,114644478,1198,0.0000058
ods_a168_bet02,bet03,114603680,1198,0.0000058
ods_a168_bet02,bet03,114634210,1198,0.0000058
ods_a168_bet02,bet03,114647691,1198,0.0000058
ods_a168_bet02,bet03,1293341,1198,0.0000058
ods_a168_bet02,bet03,114587711,1198,0.0000058
ods_a168_bet02,bet03,114617391,1198,0.0000058
ods_a168_bet02,bet03,1212998,1198,0.0000058
ods_a168_bet02,bet03,114632571,1198,0.0000058
ods_a168_bet02,bet03,114615179,1198,0.0000058
ods_a168_bet02,bet03,114596495,1198,0.0000058
ods_a168_bet02,bet03,114629095,1198,0.0000058
ods_a168_bet02,bet03,114595596,1198,0.0000058
ods_a168_bet02,bet03,114716053,1198,0.0000058
ods_a168_bet02,bet03,114728217,1198,0.0000058
ods_a168_bet02,bet03,114747950,1198,0.0000058
ods_a168_bet02,bet03,114722939,1198,0.0000058
ods_a168_bet02,bet03,114657936,1198,0.0000058
ods_a168_bet02,bet03,114694772,1198,0.0000058
ods_a168_bet02,bet03,114703427,1198,0.0000058
ods_a168_bet02,bet03,114614041,1198,0.0000058
ods_a168_bet02,bet03,1240522,1198,0.0000058
ods_a168_bet02,bet03,114740684,1198,0.0000058
ods_a168_bet02,bet03,114712945,1198,0.0000058
ods_a168_bet02,bet03,114737392,1198,0.0000058
ods_a168_bet02,bet03,114714178,1197,0.0000058
ods_a168_bet02,bet03,114662019,1197,0.0000058
ods_a168_bet02,bet03,114588321,1197,0.0000058
ods_a168_bet02,bet03,114699910,1197,0.0000058
ods_a168_bet02,bet03,114634001,1197,0.0000058
ods_a168_bet02,bet03,114595527,1197,0.0000058
ods_a168_bet02,bet03,114626930,1197,0.0000058
ods_a168_bet02,bet03,114745175,1197,0.0000058
ods_a168_bet02,bet03,114650334,1197,0.0000058
ods_a168_bet02,bet03,114684089,1197,0.0000058
ods_a168_bet02,bet03,114623375,1197,0.0000058
ods_a168_bet02,bet03,114632208,1197,0.0000058
ods_a168_bet02,bet03,114650773,1197,0.0000058
ods_a168_bet02,bet03,114746124,1197,0.0000058
ods_a168_bet02,bet03,1229804,1197,0.0000058
ods_a168_bet02,bet03,114691494,1197,0.0000058
ods_a168_bet02,bet03,114697808,1197,0.0000058
ods_a168_bet02,bet03,114613239,1197,0.0000058
ods_a168_bet02,bet03,114606129,1197,0.0000058
ods_a168_bet02,bet03,114726695,1197,0.0000058
ods_a168_bet02,bet03,114714755,1197,0.0000058
ods_a168_bet02,bet03,114716257,1197,0.0000058
ods_a168_bet02,bet03,114713551,1197,0.0000058
ods_a168_bet02,bet03,114732831,1197,0.0000058
ods_a168_bet02,bet03,114603276,1197,0.0000058
ods_a168_bet02,bet03,1218488,1197,0.0000058
ods_a168_bet02,bet03,114687646,1197,0.0000058
ods_a168_bet02,bet03,114745298,1197,0.0000058
ods_a168_bet02,bet03,114643510,1197,0.0000058
ods_a168_bet02,bet03,114680336,1197,0.0000058
ods_a168_bet02,bet03,114649200,1197,0.0000058
ods_a168_bet02,bet03,114724935,1197,0.0000058
ods_a168_bet02,bet03,114741258,1197,0.0000058
ods_a168_bet02,bet03,114639953,1197,0.0000058
ods_a168_bet02,bet03,114704503,1197,0.0000058
ods_a168_bet02,bet03,114711288,1197,0.0000058
ods_a168_bet02,bet03,114601404,1197,0.0000058
ods_a168_bet02,bet03,114734064,1197,0.0000058
ods_a168_bet02,bet03,114737274,1197,0.0000058
ods_a168_bet02,bet03,114611465,1197,0.0000058
ods_a168_bet02,bet03,114649503,1197,0.0000058
ods_a168_bet02,bet03,114746297,1197,0.0000058
ods_a168_bet02,bet03,114588175,1197,0.0000058
ods_a168_bet02,bet03,114729124,1197,0.0000058
ods_a168_bet02,bet03,114671742,1197,0.0000058
ods_a168_bet02,bet03,114650311,1197,0.0000058
ods_a168_bet02,bet03,114690731,1197,0.0000058
ods_a168_bet02,bet03,114595217,1197,0.0000058
ods_a168_bet02,bet03,114707734,1197,0.0000058
ods_a168_bet02,bet03,114616013,1197,0.0000058
ods_a168_bet02,bet03,114617978,1197,0.0000058
ods_a168_bet02,bet03,114655510,1197,0.0000058
ods_a168_bet02,bet03,114664329,1197,0.0000058
ods_a168_bet02,bet03,114663814,1197,0.0000058
ods_a168_bet02,bet03,114599593,1196,0.0000058
ods_a168_bet02,bet03,114594210,1196,0.0000058
ods_a168_bet02,bet03,114653555,1196,0.0000058
ods_a168_bet02,bet03,114718993,1196,0.0000058
ods_a168_bet02,bet03,114671225,1196,0.0000058
ods_a168_bet02,bet03,114674118,1196,0.0000058
ods_a168_bet02,bet03,114591461,1196,0.0000058
ods_a168_bet02,bet03,114607828,1196,0.0000058
ods_a168_bet02,bet03,114692604,1196,0.0000058
ods_a168_bet02,bet03,114598159,1196,0.0000058
ods_a168_bet02,bet03,114621935,1196,0.0000058
ods_a168_bet02,bet03,114666909,1196,0.0000058
ods_a168_bet02,bet03,114631356,1196,0.0000058
ods_a168_bet02,bet03,1239888,1196,0.0000058
ods_a168_bet02,bet03,114708468,1196,0.0000058
ods_a168_bet02,bet03,114706218,1196,0.0000058
ods_a168_bet02,bet03,114680747,1196,0.0000058
ods_a168_bet02,bet03,114627504,1196,0.0000058
ods_a168_bet02,bet03,114621941,1196,0.0000058
ods_a168_bet02,bet03,114631524,1196,0.0000058
ods_a168_bet02,bet03,114688094,1196,0.0000058
ods_a168_bet02,bet03,114648133,1196,0.0000058
ods_a168_bet02,bet03,114719762,1196,0.0000058
ods_a168_bet02,bet03,114668243,1196,0.0000058
ods_a168_bet02,bet03,114619637,1196,0.0000058
ods_a168_bet02,bet03,114589224,1196,0.0000058
ods_a168_bet02,bet03,114625909,1196,0.0000058
ods_a168_bet02,bet03,1240566,1196,0.0000058
ods_a168_bet02,bet03,114685023,1196,0.0000058
ods_a168_bet02,bet03,114610174,1196,0.0000058
ods_a168_bet02,bet03,114686621,1196,0.0000058
ods_a168_bet02,bet03,114588924,1196,0.0000058
ods_a168_bet02,bet03,114742841,1196,0.0000058
ods_a168_bet02,bet03,114588845,1196,0.0000058
ods_a168_bet02,bet03,114663913,1196,0.0000058
ods_a168_bet02,bet03,114725289,1196,0.0000058
ods_a168_bet02,bet03,114607189,1196,0.0000058
ods_a168_bet02,bet03,114634931,1196,0.0000058
ods_a168_bet02,bet03,114596253,1196,0.0000058
ods_a168_bet02,bet03,114690197,1196,0.0000058
ods_a168_bet02,bet03,114613675,1196,0.0000058
ods_a168_bet02,bet03,114715142,1196,0.0000058
ods_a168_bet02,bet03,114670257,1196,0.0000058
ods_a168_bet02,bet03,114625136,1196,0.0000058
ods_a168_bet02,bet03,114686102,1196,0.0000058
ods_a168_bet02,bet03,114734016,1196,0.0000058
ods_a168_bet02,bet03,114627076,1196,0.0000058
ods_a168_bet02,bet03,114615142,1196,0.0000058
ods_a168_bet02,bet03,1239907,1196,0.0000058
ods_a168_bet02,bet03,114618228,1196,0.0000058
ods_a168_bet02,bet03,114610591,1196,0.0000058
ods_a168_bet02,bet03,114708271,1196,0.0000058
ods_a168_bet02,bet03,114599094,1196,0.0000058
ods_a168_bet02,bet03,114622405,1196,0.0000058
ods_a168_bet02,bet03,114641127,1196,0.0000058
ods_a168_bet02,bet03,114616891,1196,0.0000058
ods_a168_bet02,bet03,114692029,1196,0.0000058
ods_a168_bet02,bet03,114614697,1196,0.0000058
ods_a168_bet02,bet03,114724018,1196,0.0000058
ods_a168_bet02,bet03,114746308,1196,0.0000058
ods_a168_bet02,bet03,1295905,1196,0.0000058
ods_a168_bet02,bet03,114670559,1196,0.0000058
ods_a168_bet02,bet03,114679686,1195,0.0000058
ods_a168_bet02,bet03,114587186,1195,0.0000058
ods_a168_bet02,bet03,114703572,1195,0.0000058
ods_a168_bet02,bet03,114609934,1195,0.0000058
ods_a168_bet02,bet03,114707862,1195,0.0000058
ods_a168_bet02,bet03,114703681,1195,0.0000058
ods_a168_bet02,bet03,114618370,1195,0.0000058
ods_a168_bet02,bet03,114599954,1195,0.0000058
ods_a168_bet02,bet03,114595626,1195,0.0000058
ods_a168_bet02,bet03,114638563,1195,0.0000058
ods_a168_bet02,bet03,114607374,1195,0.0000058
ods_a168_bet02,bet03,114656483,1195,0.0000058
ods_a168_bet02,bet03,114735283,1195,0.0000058
ods_a168_bet02,bet03,114702179,1195,0.0000058
ods_a168_bet02,bet03,114631633,1195,0.0000058
ods_a168_bet02,bet03,114699925,1195,0.0000058
ods_a168_bet02,bet03,114709591,1195,0.0000058
ods_a168_bet02,bet03,114645613,1195,0.0000058
ods_a168_bet02,bet03,114666758,1195,0.0000058
ods_a168_bet02,bet03,114588853,1195,0.0000058
ods_a168_bet02,bet03,114724683,1195,0.0000058
ods_a168_bet02,bet03,114746446,1195,0.0000058
ods_a168_bet02,bet03,114683030,1195,0.0000058
ods_a168_bet02,bet03,114684745,1195,0.0000058
ods_a168_bet02,bet03,114617123,1195,0.0000058
ods_a168_bet02,bet03,114713906,1195,0.0000058
ods_a168_bet02,bet03,114653567,1195,0.0000058
ods_a168_bet02,bet03,114584560,1195,0.0000058
ods_a168_bet02,bet03,1274707,1195,0.0000058
ods_a168_bet02,bet03,114618360,1195,0.0000058
ods_a168_bet02,bet03,1257518,1195,0.0000058
ods_a168_bet02,bet03,114689000,1195,0.0000058
ods_a168_bet02,bet03,114730913,1195,0.0000058
ods_a168_bet02,bet03,114706587,1195,0.0000058
ods_a168_bet02,bet03,114735014,1195,0.0000058
ods_a168_bet02,bet03,114667867,1195,0.0000058
ods_a168_bet02,bet03,114658313,1195,0.0000058
ods_a168_bet02,bet03,114593130,1195,0.0000058
ods_a168_bet02,bet03,114626124,1195,0.0000058
ods_a168_bet02,bet03,1272560,1195,0.0000058
ods_a168_bet02,bet03,114739400,1195,0.0000058
ods_a168_bet02,bet03,114638957,1195,0.0000058
ods_a168_bet02,bet03,114653877,1195,0.0000058
ods_a168_bet02,bet03,114683418,1195,0.0000058
ods_a168_bet02,bet03,114640045,1195,0.0000058
ods_a168_bet02,bet03,114646423,1195,0.0000058
ods_a168_bet02,bet03,114667708,1195,0.0000058
ods_a168_bet02,bet03,114655990,1195,0.0000058
ods_a168_bet02,bet03,114671974,1195,0.0000058
ods_a168_bet02,bet03,114634645,1195,0.0000058
ods_a168_bet02,bet03,114726711,1195,0.0000058
ods_a168_bet02,bet03,114731061,1195,0.0000058
ods_a168_bet02,bet03,114667753,1195,0.0000058
ods_a168_bet02,bet03,114690258,1194,0.0000058
ods_a168_bet02,bet03,114627946,1194,0.0000058
ods_a168_bet02,bet03,114617561,1194,0.0000058
ods_a168_bet02,bet03,114697655,1194,0.0000058
ods_a168_bet02,bet03,114672453,1194,0.0000058
ods_a168_bet02,bet03,114740556,1194,0.0000058
ods_a168_bet02,bet03,114621485,1194,0.0000058
ods_a168_bet02,bet03,114724967,1194,0.0000058
ods_a168_bet02,bet03,114706555,1194,0.0000058
ods_a168_bet02,bet03,114604267,1194,0.0000058
ods_a168_bet02,bet03,114698618,1194,0.0000058
ods_a168_bet02,bet03,114628967,1194,0.0000058
ods_a168_bet02,bet03,114718137,1194,0.0000058
ods_a168_bet02,bet03,114668654,1194,0.0000058
ods_a168_bet02,bet03,114747709,1194,0.0000058
ods_a168_bet02,bet03,114743926,1194,0.0000058
ods_a168_bet02,bet03,114673343,1194,0.0000058
ods_a168_bet02,bet03,114632948,1194,0.0000058
ods_a168_bet02,bet03,114654642,1194,0.0000058
ods_a168_bet02,bet03,114603560,1194,0.0000058
ods_a168_bet02,bet03,114741727,1194,0.0000058
ods_a168_bet02,bet03,114639220,1194,0.0000058
ods_a168_bet02,bet03,114619012,1194,0.0000058
ods_a168_bet02,bet03,114686623,1194,0.0000058
ods_a168_bet02,bet03,114639153,1194,0.0000058
ods_a168_bet02,bet03,114617864,1194,0.0000058
ods_a168_bet02,bet03,114622295,1194,0.0000058
ods_a168_bet02,bet03,114705071,1194,0.0000058
ods_a168_bet02,bet03,114643815,1194,0.0000058
ods_a168_bet02,bet03,114629175,1194,0.0000058
ods_a168_bet02,bet03,114594396,1194,0.0000058
ods_a168_bet02,bet03,114663657,1194,0.0000058
ods_a168_bet02,bet03,114619912,1194,0.0000058
ods_a168_bet02,bet03,114628430,1194,0.0000058
ods_a168_bet02,bet03,114686481,1194,0.0000058
ods_a168_bet02,bet03,1240123,1194,0.0000058
ods_a168_bet02,bet03,114686259,1194,0.0000058
ods_a168_bet02,bet03,1218812,1194,0.0000058
ods_a168_bet02,bet03,114667748,1194,0.0000058
ods_a168_bet02,bet03,114645413,1194,0.0000058
ods_a168_bet02,bet03,114584884,1194,0.0000058
ods_a168_bet02,bet03,114715947,1194,0.0000058
ods_a168_bet02,bet03,114697119,1194,0.0000058
ods_a168_bet02,bet03,114693737,1194,0.0000058
ods_a168_bet02,bet03,114644019,1194,0.0000058
ods_a168_bet02,bet03,114677672,1194,0.0000058
ods_a168_bet02,bet03,114625807,1194,0.0000058
ods_a168_bet02,bet03,114632145,1194,0.0000058
ods_a168_bet02,bet03,114649071,1194,0.0000058
ods_a168_bet02,bet03,114588942,1194,0.0000058
ods_a168_bet02,bet03,114743457,1194,0.0000058
ods_a168_bet02,bet03,114666460,1194,0.0000058
ods_a168_bet02,bet03,114707014,1194,0.0000058
ods_a168_bet02,bet03,114741779,1194,0.0000058
ods_a168_bet02,bet03,114707615,1194,0.0000058
ods_a168_bet02,bet03,114699451,1194,0.0000058
ods_a168_bet02,bet03,114687940,1194,0.0000058
ods_a168_bet02,bet03,114657589,1194,0.0000058
ods_a168_bet02,bet03,114589708,1194,0.0000058
ods_a168_bet02,bet03,114610484,1194,0.0000058
ods_a168_bet02,bet03,1284387,1194,0.0000058
ods_a168_bet02,bet03,114634784,1193,0.0000058
ods_a168_bet02,bet03,114729201,1193,0.0000058
ods_a168_bet02,bet03,1276336,1193,0.0000058
ods_a168_bet02,bet03,114717904,1193,0.0000058
ods_a168_bet02,bet03,114650362,1193,0.0000058
ods_a168_bet02,bet03,114698880,1193,0.0000058
ods_a168_bet02,bet03,114600398,1193,0.0000058
ods_a168_bet02,bet03,114684000,1193,0.0000058
ods_a168_bet02,bet03,114723666,1193,0.0000058
ods_a168_bet02,bet03,1241046,1193,0.0000058
ods_a168_bet02,bet03,114601159,1193,0.0000058
ods_a168_bet02,bet03,114737606,1193,0.0000058
ods_a168_bet02,bet03,114741681,1193,0.0000058
ods_a168_bet02,bet03,114599749,1193,0.0000058
ods_a168_bet02,bet03,114657710,1193,0.0000058
ods_a168_bet02,bet03,114599320,1193,0.0000058
ods_a168_bet02,bet03,114642926,1193,0.0000058
ods_a168_bet02,bet03,114605275,1193,0.0000058
ods_a168_bet02,bet03,114601171,1193,0.0000058
ods_a168_bet02,bet03,114714020,1193,0.0000058
ods_a168_bet02,bet03,114613542,1193,0.0000058
ods_a168_bet02,bet03,114704843,1193,0.0000058
ods_a168_bet02,bet03,114686561,1193,0.0000058
ods_a168_bet02,bet03,114667314,1193,0.0000058
ods_a168_bet02,bet03,114623387,1193,0.0000058
ods_a168_bet02,bet03,114678897,1193,0.0000058
ods_a168_bet02,bet03,114745831,1193,0.0000058
ods_a168_bet02,bet03,114587182,1193,0.0000058
ods_a168_bet02,bet03,114722906,1193,0.0000058
ods_a168_bet02,bet03,114596266,1193,0.0000058
ods_a168_bet02,bet03,114618959,1193,0.0000058
ods_a168_bet02,bet03,1224670,1193,0.0000058
ods_a168_bet02,bet03,114630842,1193,0.0000058
ods_a168_bet02,bet03,114658368,1193,0.0000058
ods_a168_bet02,bet03,114685937,1193,0.0000058
ods_a168_bet02,bet03,114654079,1193,0.0000058
ods_a168_bet02,bet03,114710367,1193,0.0000058
ods_a168_bet02,bet03,114705531,1193,0.0000058
ods_a168_bet02,bet03,114603231,1193,0.0000058
ods_a168_bet02,bet03,114662330,1193,0.0000058
ods_a168_bet02,bet03,114650778,1193,0.0000058
ods_a168_bet02,bet03,114599408,1193,0.0000058
ods_a168_bet02,bet03,114616454,1193,0.0000058
ods_a168_bet02,bet03,114621838,1193,0.0000058
ods_a168_bet02,bet03,114610851,1193,0.0000058
ods_a168_bet02,bet03,114644030,1193,0.0000058
ods_a168_bet02,bet03,114732557,1193,0.0000058
ods_a168_bet02,bet03,114616617,1193,0.0000058
ods_a168_bet02,bet03,114712451,1193,0.0000058
ods_a168_bet02,bet03,114734888,1193,0.0000058
ods_a168_bet02,bet03,114744239,1193,0.0000058
ods_a168_bet02,bet03,114630544,1193,0.0000058
ods_a168_bet02,bet03,114590232,1193,0.0000058
ods_a168_bet02,bet03,114629271,1193,0.0000058
ods_a168_bet02,bet03,114682368,1193,0.0000058
ods_a168_bet02,bet03,1218477,1192,0.0000058
ods_a168_bet02,bet03,114659272,1192,0.0000058
ods_a168_bet02,bet03,114643955,1192,0.0000058
ods_a168_bet02,bet03,114600982,1192,0.0000058
ods_a168_bet02,bet03,114639310,1192,0.0000058
ods_a168_bet02,bet03,114683218,1192,0.0000058
ods_a168_bet02,bet03,114640459,1192,0.0000058
ods_a168_bet02,bet03,114720353,1192,0.0000058
ods_a168_bet02,bet03,114691827,1192,0.0000058
ods_a168_bet02,bet03,114591410,1192,0.0000058
ods_a168_bet02,bet03,1240158,1192,0.0000058
ods_a168_bet02,bet03,114616729,1192,0.0000058
ods_a168_bet02,bet03,114722801,1192,0.0000058
ods_a168_bet02,bet03,114740368,1192,0.0000058
ods_a168_bet02,bet03,114608032,1192,0.0000058
ods_a168_bet02,bet03,114595109,1192,0.0000058
ods_a168_bet02,bet03,114693885,1192,0.0000058
ods_a168_bet02,bet03,114604521,1192,0.0000058
ods_a168_bet02,bet03,114584627,1192,0.0000058
ods_a168_bet02,bet03,114586392,1192,0.0000058
ods_a168_bet02,bet03,114703857,1192,0.0000058
ods_a168_bet02,bet03,114640163,1192,0.0000058
