table,mb,rows,ncol,n_own,column,nonempty,fill_rate,n_distinct,status,vmin,vmax,vmed
B_online_base.csv,1.2,836,134,16,residual_a,836,1,30,LOW_CARDINALITY,-163783.9327,260625.8463,42413.8112
B_online_base.csv,1.2,836,134,16,residual_b,836,1,30,LOW_CARDINALITY,-56989.1544,17800518.714,4549461.8942
B_online_base.csv,1.2,836,134,16,hold_rate,836,1,30,LOW_CARDINALITY,-0.0122863,0.0249806,0.0164742
B_online_base.csv,1.2,836,134,16,roi,836,1,30,LOW_CARDINALITY,-0.0249806,0.0122863,-0.0164742
B_online_base.csv,1.2,836,134,16,roi_ex_rebate,836,1,30,LOW_CARDINALITY,-0.02544924,0.01182288,-0.01699261
B_online_base.csv,1.2,836,134,16,economic_value,836,1,30,LOW_CARDINALITY,0,0.968862275449102,0.494610778443114
B_online_base.csv,1.2,836,134,16,risk_value,836,1,30,LOW_CARDINALITY,0,0.970059880239521,0.497005988023952
B_online_base.csv,1.2,836,134,16,action_priority,836,1,3,LOW_CARDINALITY,,,
B_online_base.csv,1.2,836,134,16,decision_status,836,1,1,CONSTANT_BROADCAST,,,
B_online_base.csv,1.2,836,134,16,vip_tier,836,1,5,LOW_CARDINALITY,1,5,3
B_online_base.csv,1.2,836,134,16,pr_qualified,836,1,30,LOW_CARDINALITY,0,0.968862275449102,0.494610778443114
B_online_base.csv,1.2,836,134,16,evidence_rate,836,1,2,LOW_CARDINALITY,,,
B_online_base.csv,1.2,836,134,16,hold_ci_halfwidth_approx,836,1,30,LOW_CARDINALITY,0.00344574,0.02999327,0.00455176
B_online_base.csv,1.2,836,134,16,n_bets,836,1,30,LOW_CARDINALITY,46032,9999152,2022537
B_online_base.csv,1.2,836,134,16,n_rounds,836,1,797,PER_ROW,1,249954,34840.5
B_online_base.csv,1.2,836,134,16,active_days,836,1,5,LOW_CARDINALITY,4,139,137
B_online_base.csv,1.2,836,134,16,agent_cost_bet23_formal_canonical,836,1,30,LOW_CARDINALITY,-2945.617,777879.613,191322.6964
B01_bt_panel.csv,2485.1,2150000,141,23,stake,2150000,1,684147,LOW_CARDINALITY,0.0002633193,16544622.4149949,129.0919844678
B01_bt_panel.csv,2485.1,2150000,141,23,valid_bet,2150000,1,232479,LOW_CARDINALITY,0,78844041.5303,2236.28225
B01_bt_panel.csv,2485.1,2150000,141,23,profit,2150000,1,274040,LOW_CARDINALITY,-2362896.5,591698.5601,24.42735
B01_bt_panel.csv,2485.1,2150000,141,23,rebate_cost,2150000,1,11693,LOW_CARDINALITY,0,630752.3322,0
B01_bt_panel.csv,2485.1,2150000,141,23,ngr,2150000,1,273954,LOW_CARDINALITY,-2362896.5,2698.716,23.264
B01_bt_panel.csv,2485.1,2150000,141,23,net_margin_bet23_formal_canonical,2150000,1,292233,LOW_CARDINALITY,-2268380.64,1900.4204,22.35015
B01_bt_panel.csv,2485.1,2150000,141,23,net_margin_chain_nested_canonical,2150000,1,343474,LOW_CARDINALITY,-1896694.0414,1752.9975,18.522
B01_bt_panel.csv,2485.1,2150000,141,23,residual_a,2150000,1,197040,LOW_CARDINALITY,-595250.4186,120.0379,0.7772
B01_bt_panel.csv,2485.1,2150000,141,23,residual_b,2150000,1,292233,LOW_CARDINALITY,-2268380.64,1900.4204,22.35015
B01_bt_panel.csv,2485.1,2150000,141,23,hold_rate,2150000,1,316235,LOW_CARDINALITY,-100,1,0.02387427
B01_bt_panel.csv,2485.1,2150000,141,23,roi,2150000,1,316235,LOW_CARDINALITY,-1,100,-0.02387427
B01_bt_panel.csv,2485.1,2150000,141,23,roi_ex_rebate,2150000,1,312880,LOW_CARDINALITY,-1,100,-0.024280015
B01_bt_panel.csv,2485.1,2150000,141,23,economic_value,2150000,1,357506,LOW_CARDINALITY,0,0.803344009732811,0.401672191690941
B01_bt_panel.csv,2485.1,2150000,141,23,risk_value,2150000,1,352506,LOW_CARDINALITY,0,1,0.538560957856869
B01_bt_panel.csv,2485.1,2150000,141,23,action_priority,2150000,1,4,LOW_CARDINALITY,,,
B01_bt_panel.csv,2485.1,2150000,141,23,decision_status,2150000,1,1,CONSTANT_BROADCAST,,,
B01_bt_panel.csv,2485.1,2150000,141,23,vip_tier,2150000,1,5,LOW_CARDINALITY,1,5,3
B01_bt_panel.csv,2485.1,2150000,141,23,pr_qualified,1368936,0.6367,133638,LOW_CARDINALITY,0,0.999798069523444,0.36510249164188
B01_bt_panel.csv,2485.1,2150000,141,23,evidence_rate,2150000,1,5,LOW_CARDINALITY,,,
B01_bt_panel.csv,2485.1,2150000,141,23,hold_ci_halfwidth_approx,2150000,1,4731,LOW_CARDINALITY,0.00758026,1.862,0.19848987
B01_bt_panel.csv,2485.1,2150000,141,23,n_bets,2150000,1,5491,LOW_CARDINALITY,1,60352,106
B01_bt_panel.csv,2485.1,2150000,141,23,n_rounds,2150000,1,1737,LOW_CARDINALITY,1,30143,6
B01_bt_panel.csv,2485.1,2150000,141,23,active_days,2150000,1,138,LOW_CARDINALITY,1,139,9
B01_bt_panel.csv,2485.1,2150000,141,23,agent_cost_bet23_formal_canonical,2150000,1,196770,LOW_CARDINALITY,-94515.86,35501.9136,0.9153
B01_bt_panel_delta.csv,68.2,50811,141,23,stake,50811,1,28851,PER_ROW,0.0470269116,6718668.06502361,202.0365282043
B01_bt_panel_delta.csv,68.2,50811,141,23,valid_bet,50811,1,28748,PER_ROW,0,101787084.6978,5773.1251
B01_bt_panel_delta.csv,68.2,50811,141,23,profit,50811,1,29631,PER_ROW,-2362896.5,4016417.7738,60.5099
B01_bt_panel_delta.csv,68.2,50811,141,23,rebate_cost,50811,1,939,LOW_CARDINALITY,0,794419.8593,0
B01_bt_panel_delta.csv,68.2,50811,141,23,ngr,50811,1,29632,PER_ROW,-2362896.5,4016417.7738,58.6975
B01_bt_panel_delta.csv,68.2,50811,141,23,net_margin_bet23_formal_canonical,50811,1,30185,PER_ROW,-2268380.64,3855761.0628,56.4219
B01_bt_panel_delta.csv,68.2,50811,141,23,net_margin_chain_nested_canonical,50811,1,31584,PER_ROW,-1896694.0414,3140541.4842,46.8112
B01_bt_panel_delta.csv,68.2,50811,141,23,residual_a,50811,1,29248,PER_ROW,-698492.4411,160656.711,1.9356
B01_bt_panel_delta.csv,68.2,50811,141,23,residual_b,50811,1,30185,PER_ROW,-2268380.64,3855761.0628,56.4219
B01_bt_panel_delta.csv,68.2,50811,141,23,hold_rate,50811,1,29704,PER_ROW,-11,1,0.02647733
B01_bt_panel_delta.csv,68.2,50811,141,23,roi,50811,1,29704,PER_ROW,-1,11,-0.02647733
B01_bt_panel_delta.csv,68.2,50811,141,23,roi_ex_rebate,50811,1,29643,PER_ROW,-1,11,-0.02675657
B01_bt_panel_delta.csv,68.2,50811,141,23,economic_value,50811,1,31215,PER_ROW,0,1,0.5
B01_bt_panel_delta.csv,68.2,50811,141,23,risk_value,50811,1,30305,PER_ROW,0,1,0.5
B01_bt_panel_delta.csv,68.2,50811,141,23,action_priority,50811,1,4,LOW_CARDINALITY,,,
B01_bt_panel_delta.csv,68.2,50811,141,23,decision_status,50811,1,1,CONSTANT_BROADCAST,,,
B01_bt_panel_delta.csv,68.2,50811,141,23,vip_tier,50811,1,5,LOW_CARDINALITY,1,5,3
B01_bt_panel_delta.csv,68.2,50811,141,23,pr_qualified,35663,0.7019,21943,LOW_CARDINALITY,0,0.9999719589479,0.4999719589479
B01_bt_panel_delta.csv,68.2,50811,141,23,evidence_rate,50811,1,5,LOW_CARDINALITY,,,
B01_bt_panel_delta.csv,68.2,50811,141,23,hold_ci_halfwidth_approx,50811,1,5195,LOW_CARDINALITY,0.00313007,1.862,0.13689696
B01_bt_panel_delta.csv,68.2,50811,141,23,n_bets,50811,1,6047,LOW_CARDINALITY,1,353878,225
B01_bt_panel_delta.csv,68.2,50811,141,23,n_rounds,50811,1,734,LOW_CARDINALITY,1,13380,7
B01_bt_panel_delta.csv,68.2,50811,141,23,active_days,50811,1,139,LOW_CARDINALITY,1,139,12
B01_bt_panel_delta.csv,68.2,50811,141,23,agent_cost_bet23_formal_canonical,50811,1,29248,PER_ROW,-94515.86,160656.711,2.3023
B4_2b_funnel_and_mu0.csv,0,1,153,35,stake,1,1,1,PER_ROW,13436093473.3333,13436093473.3333,13436093473.3333
B4_2b_funnel_and_mu0.csv,0,1,153,35,valid_bet,1,1,1,PER_ROW,12101545164.6445,12101545164.6445,12101545164.6445
B4_2b_funnel_and_mu0.csv,0,1,153,35,profit,1,1,1,PER_ROW,225932201.2126,225932201.2126,225932201.2126
B4_2b_funnel_and_mu0.csv,0,1,153,35,rebate_cost,1,1,1,PER_ROW,8220755.8918,8220755.8918,8220755.8918
B4_2b_funnel_and_mu0.csv,0,1,153,35,ngr,1,1,1,PER_ROW,217711445.3207,217711445.3207,217711445.3207
B4_2b_funnel_and_mu0.csv,0,1,153,35,net_margin_bet23_formal_canonical,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
B4_2b_funnel_and_mu0.csv,0,1,153,35,net_margin_chain_nested_canonical,1,1,1,PER_ROW,174476591.9375,174476591.9375,174476591.9375
B4_2b_funnel_and_mu0.csv,0,1,153,35,residual_a,1,1,1,PER_ROW,979104.4043,979104.4043,979104.4043
B4_2b_funnel_and_mu0.csv,0,1,153,35,residual_b,1,1,1,PER_ROW,208511585.0246,208511585.0246,208511585.0246
B4_2b_funnel_and_mu0.csv,0,1,153,35,hold_rate,1,1,1,PER_ROW,0.01681532,0.01681532,0.01681532
B4_2b_funnel_and_mu0.csv,0,1,153,35,roi,1,1,1,PER_ROW,-0.01681532,-0.01681532,-0.01681532
B4_2b_funnel_and_mu0.csv,0,1,153,35,roi_ex_rebate,1,1,1,PER_ROW,-0.01742716,-0.01742716,-0.01742716
B4_2b_funnel_and_mu0.csv,0,1,153,35,economic_value,1,1,1,PER_ROW,0,0,0
B4_2b_funnel_and_mu0.csv,0,1,153,35,risk_value,1,1,1,PER_ROW,0,0,0
B4_2b_funnel_and_mu0.csv,0,1,153,35,action_priority,1,1,1,PER_ROW,,,
B4_2b_funnel_and_mu0.csv,0,1,153,35,decision_status,1,1,1,PER_ROW,,,
B4_2b_funnel_and_mu0.csv,0,1,153,35,vip_tier,1,1,1,PER_ROW,1,1,1
B4_2b_funnel_and_mu0.csv,0,1,153,35,pr_qualified,1,1,1,PER_ROW,0,0,0
B4_2b_funnel_and_mu0.csv,0,1,153,35,evidence_rate,1,1,1,PER_ROW,,,
B4_2b_funnel_and_mu0.csv,0,1,153,35,hold_ci_halfwidth_approx,1,1,1,PER_ROW,0.0007571,0.0007571,0.0007571
B4_2b_funnel_and_mu0.csv,0,1,153,35,n_bets,1,1,1,PER_ROW,124713543,124713543,124713543
B4_2b_funnel_and_mu0.csv,0,1,153,35,n_rounds,1,1,1,PER_ROW,6048562,6048562,6048562
B4_2b_funnel_and_mu0.csv,0,1,153,35,active_days,1,1,1,PER_ROW,139,139,139
B4_2b_funnel_and_mu0.csv,0,1,153,35,agent_cost_bet23_formal_canonical,1,1,1,PER_ROW,9199860.2962,9199860.2962,9199860.2962
B4_5b_tip_nature.csv,0,3,143,25,stake,2,0.6667,2,PER_ROW,150118908.2369,7036215458.7323,3593167183.4846
B4_5b_tip_nature.csv,0,3,143,25,valid_bet,2,0.6667,2,PER_ROW,150118908.2369,6303633265.084,3226876086.66045
B4_5b_tip_nature.csv,0,3,143,25,profit,2,0.6667,2,PER_ROW,22608595.7156,82070853.1278,52339724.4217
B4_5b_tip_nature.csv,0,3,143,25,rebate_cost,2,0.6667,2,PER_ROW,146695.453,4909346.8413,2528021.14715
B4_5b_tip_nature.csv,0,3,143,25,ngr,2,0.6667,2,PER_ROW,22461900.2626,77161506.2865,49811703.27455
B4_5b_tip_nature.csv,0,3,143,25,net_margin_bet23_formal_canonical,2,0.6667,2,PER_ROW,21520614.0575,73816352.4465,47668483.252
B4_5b_tip_nature.csv,0,3,143,25,net_margin_chain_nested_canonical,2,0.6667,2,PER_ROW,18130304.6416,61908636.4091,40019470.52535
B4_5b_tip_nature.csv,0,3,143,25,residual_a,2,0.6667,2,PER_ROW,-1564193.0014,794590.752,-384801.1247
B4_5b_tip_nature.csv,0,3,143,25,residual_b,2,0.6667,2,PER_ROW,21520614.0575,73816352.4465,47668483.252
B4_5b_tip_nature.csv,0,3,143,25,hold_rate,2,0.6667,2,PER_ROW,0.01166406,0.15060458,0.08113432
B4_5b_tip_nature.csv,0,3,143,25,roi,2,0.6667,2,PER_ROW,-0.15060458,-0.01166406,-0.08113432
B4_5b_tip_nature.csv,0,3,143,25,roi_ex_rebate,2,0.6667,2,PER_ROW,-0.15158178,-0.01236179,-0.081971785
B4_5b_tip_nature.csv,0,3,143,25,economic_value,3,1,3,PER_ROW,0,1,0.5
B4_5b_tip_nature.csv,0,3,143,25,risk_value,3,1,3,PER_ROW,0,1,0.5
B4_5b_tip_nature.csv,0,3,143,25,action_priority,3,1,3,PER_ROW,,,
B4_5b_tip_nature.csv,0,3,143,25,decision_status,3,1,1,CONSTANT_BROADCAST,,,
B4_5b_tip_nature.csv,0,3,143,25,vip_tier,3,1,3,PER_ROW,1,3,2
B4_5b_tip_nature.csv,0,3,143,25,pr_qualified,2,0.6667,2,PER_ROW,0,1,0.5
B4_5b_tip_nature.csv,0,3,143,25,evidence_rate,2,0.6667,2,PER_ROW,,,
B4_5b_tip_nature.csv,0,3,143,25,hold_ci_halfwidth_approx,2,0.6667,2,PER_ROW,0.000776,0.00095421,0.000865105
B4_5b_tip_nature.csv,0,3,143,25,n_bets,2,0.6667,2,PER_ROW,9571012,46475885,28023448.5
B4_5b_tip_nature.csv,0,3,143,25,n_rounds,2,0.6667,2,PER_ROW,3807782,5757541,4782661.5
B4_5b_tip_nature.csv,0,3,143,25,active_days,2,0.6667,1,CONSTANT_BROADCAST,139,139,139
B4_5b_tip_nature.csv,0,3,143,25,agent_cost_bet23_formal_canonical,2,0.6667,2,PER_ROW,941286.205,3345153.8399,2143220.02245
C01_ip_chain.csv,9.5,6752,147,29,stake,6752,1,6752,PER_ROW,16.2652002159,8112685.54193947,28850.0117698218
C01_ip_chain.csv,9.5,6752,147,29,valid_bet,6752,1,6751,PER_ROW,0,7339590.3026,26182.7182
C01_ip_chain.csv,9.5,6752,147,29,profit,6752,1,6752,PER_ROW,-144978.7934,259592.4835,402.09955
C01_ip_chain.csv,9.5,6752,147,29,rebate_cost,6752,1,872,LOW_CARDINALITY,0,4676.2782,0
C01_ip_chain.csv,9.5,6752,147,29,ngr,6752,1,6752,PER_ROW,-145744.6925,259239.2201,393.0091
C01_ip_chain.csv,9.5,6752,147,29,net_margin_bet23_formal_canonical,6752,1,6752,PER_ROW,-140058.7417,248923.8653,378.745
C01_ip_chain.csv,9.5,6752,147,29,net_margin_chain_nested_canonical,6752,1,6751,PER_ROW,-114200.0608,206242.14,319.95005
C01_ip_chain.csv,9.5,6752,147,29,residual_a,6752,1,6742,PER_ROW,-6451.85,9962.0913,11.85275
C01_ip_chain.csv,9.5,6752,147,29,residual_b,6752,1,6752,PER_ROW,-140058.7417,248923.8653,378.745
C01_ip_chain.csv,9.5,6752,147,29,hold_rate,6752,1,6750,PER_ROW,-0.55014253,1,0.020931575
C01_ip_chain.csv,9.5,6752,147,29,roi,6752,1,6750,PER_ROW,-1,0.55014253,-0.020931575
C01_ip_chain.csv,9.5,6752,147,29,roi_ex_rebate,6752,1,6751,PER_ROW,-1,0.55014253,-0.021052085
C01_ip_chain.csv,9.5,6752,147,29,economic_value,6752,1,6752,PER_ROW,0,1,0.5
C01_ip_chain.csv,9.5,6752,147,29,risk_value,6752,1,6752,PER_ROW,0,1,0.5
C01_ip_chain.csv,9.5,6752,147,29,action_priority,6752,1,4,LOW_CARDINALITY,,,
C01_ip_chain.csv,9.5,6752,147,29,decision_status,6752,1,1,CONSTANT_BROADCAST,,,
C01_ip_chain.csv,9.5,6752,147,29,vip_tier,6752,1,5,LOW_CARDINALITY,1,5,3
C01_ip_chain.csv,9.5,6752,147,29,pr_qualified,6696,0.9917,6696,PER_ROW,0,1,0.5
C01_ip_chain.csv,9.5,6752,147,29,evidence_rate,6752,1,5,LOW_CARDINALITY,,,
C01_ip_chain.csv,9.5,6752,147,29,hold_ci_halfwidth_approx,6752,1,1508,LOW_CARDINALITY,0.010191,0.70376985,0.0999574
C01_ip_chain.csv,9.5,6752,147,29,n_bets,6752,1,1859,LOW_CARDINALITY,22,39632,464
C01_ip_chain.csv,9.5,6752,147,29,n_rounds,6752,1,1508,LOW_CARDINALITY,7,33383,347
C01_ip_chain.csv,9.5,6752,147,29,active_days,6752,1,113,LOW_CARDINALITY,1,139,22
C01_ip_chain.csv,9.5,6752,147,29,agent_cost_bet23_formal_canonical,6752,1,6744,PER_ROW,-5685.9508,10315.3548,15.0789
C06_hedge_pairs.csv,2.4,1935,134,16,stake,1935,1,921,LOW_CARDINALITY,146.0233,46719210.8488,14740
C06_hedge_pairs.csv,2.4,1935,134,16,valid_bet,1935,1,917,LOW_CARDINALITY,140.3112,42411586.2301,13360.3699
C06_hedge_pairs.csv,2.4,1935,134,16,profit,1935,1,910,LOW_CARDINALITY,-98864.6921,1250842.7928,148.9739
C06_hedge_pairs.csv,2.4,1935,134,16,rebate_cost,1935,1,48,LOW_CARDINALITY,0,26590.9199,0
C06_hedge_pairs.csv,2.4,1935,134,16,ngr,1935,1,910,LOW_CARDINALITY,-98864.6921,1250842.7928,148.9739
C06_hedge_pairs.csv,2.4,1935,134,16,net_margin_bet23_formal_canonical,1935,1,910,LOW_CARDINALITY,-94905.364,1200809.0811,143.7235
C06_hedge_pairs.csv,2.4,1935,134,16,net_margin_chain_nested_canonical,1935,1,927,LOW_CARDINALITY,-80689.7529,1051332.3667,121.3311
C06_hedge_pairs.csv,2.4,1935,134,16,residual_a,1935,1,906,LOW_CARDINALITY,-29635.4561,50033.7117,5.546
C06_hedge_pairs.csv,2.4,1935,134,16,residual_b,1935,1,910,LOW_CARDINALITY,-94905.364,1200809.0811,143.7235
C06_hedge_pairs.csv,2.4,1935,134,16,hold_rate,1935,1,922,LOW_CARDINALITY,-0.39105259,0.36936492,0.01153426
C06_hedge_pairs.csv,2.4,1935,134,16,roi,1935,1,922,LOW_CARDINALITY,-0.36936492,0.39105259,-0.01153426
C06_hedge_pairs.csv,2.4,1935,134,16,roi_ex_rebate,1935,1,922,LOW_CARDINALITY,-0.37708628,0.39105259,-0.01153426
C06_hedge_pairs.csv,2.4,1935,134,16,economic_value,1935,1,917,LOW_CARDINALITY,0,0.983971044467425,0.5
C06_hedge_pairs.csv,2.4,1935,134,16,risk_value,1935,1,925,LOW_CARDINALITY,0,1,0.496380558428128
C06_hedge_pairs.csv,2.4,1935,134,16,action_priority,1935,1,3,LOW_CARDINALITY,,,
C06_hedge_pairs.csv,2.4,1935,134,16,decision_status,1935,1,1,CONSTANT_BROADCAST,,,
C06_hedge_pairs.csv,2.4,1935,134,16,vip_tier,1935,1,5,LOW_CARDINALITY,1,5,3
C06_hedge_pairs.csv,2.4,1935,134,16,pr_qualified,1935,1,921,LOW_CARDINALITY,0,0.983971044467425,0.498965873836608
C06_hedge_pairs.csv,2.4,1935,134,16,evidence_rate,1935,1,5,LOW_CARDINALITY,,,
C06_hedge_pairs.csv,2.4,1935,134,16,hold_ci_halfwidth_approx,1935,1,560,LOW_CARDINALITY,0.00637757,0.33995313,0.08968938
C06_hedge_pairs.csv,2.4,1935,134,16,n_bets,1935,1,645,LOW_CARDINALITY,60,180089,780
C06_hedge_pairs.csv,2.4,1935,134,16,n_rounds,1935,1,560,LOW_CARDINALITY,30,85241,431
C06_hedge_pairs.csv,2.4,1935,134,16,active_days,1935,1,60,LOW_CARDINALITY,1,137,4
C06_hedge_pairs.csv,2.4,1935,134,16,agent_cost_bet23_formal_canonical,1935,1,906,LOW_CARDINALITY,-3959.3282,50033.7117,5.71
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,stake,1935,1,921,LOW_CARDINALITY,146.0233,46719210.8488,14740
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,valid_bet,1935,1,917,LOW_CARDINALITY,140.3112,42411586.2301,13360.3699
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,profit,1935,1,910,LOW_CARDINALITY,-98864.6921,1250842.7928,148.9739
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,rebate_cost,1935,1,48,LOW_CARDINALITY,0,26590.9199,0
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,ngr,1935,1,910,LOW_CARDINALITY,-98864.6921,1250842.7928,148.9739
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,net_margin_bet23_formal_canonical,1935,1,910,LOW_CARDINALITY,-94905.364,1200809.0811,143.7235
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,net_margin_chain_nested_canonical,1935,1,927,LOW_CARDINALITY,-80689.7529,1051332.3667,121.3311
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,residual_a,1935,1,906,LOW_CARDINALITY,-29635.4561,50033.7117,5.546
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,residual_b,1935,1,910,LOW_CARDINALITY,-94905.364,1200809.0811,143.7235
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,hold_rate,1935,1,922,LOW_CARDINALITY,-0.39105259,0.36936492,0.01153426
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,roi,1935,1,922,LOW_CARDINALITY,-0.36936492,0.39105259,-0.01153426
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,roi_ex_rebate,1935,1,922,LOW_CARDINALITY,-0.37708628,0.39105259,-0.01153426
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,economic_value,1935,1,917,LOW_CARDINALITY,0,0.983971044467425,0.5
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,risk_value,1935,1,925,LOW_CARDINALITY,0,1,0.496380558428128
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,action_priority,1935,1,3,LOW_CARDINALITY,,,
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,decision_status,1935,1,1,CONSTANT_BROADCAST,,,
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,vip_tier,1935,1,5,LOW_CARDINALITY,1,5,3
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,pr_qualified,1935,1,921,LOW_CARDINALITY,0,0.983971044467425,0.498965873836608
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,evidence_rate,1935,1,5,LOW_CARDINALITY,,,
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,hold_ci_halfwidth_approx,1935,1,560,LOW_CARDINALITY,0.00637757,0.33995313,0.08968938
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,n_bets,1935,1,645,LOW_CARDINALITY,60,180089,780
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,n_rounds,1935,1,560,LOW_CARDINALITY,30,85241,431
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,active_days,1935,1,60,LOW_CARDINALITY,1,137,4
C06d_hedge_pairs_dated.csv,2.4,1935,136,18,agent_cost_bet23_formal_canonical,1935,1,906,LOW_CARDINALITY,-3959.3282,50033.7117,5.71
C08_subnet_all.csv,68.6,45907,142,24,stake,45907,1,45781,PER_ROW,11.9608855093,54406482.0747504,14017.8733215282
C08_subnet_all.csv,68.6,45907,142,24,valid_bet,45907,1,45802,PER_ROW,10.4974453051,49278103.7498643,12642.5721735212
C08_subnet_all.csv,68.6,45907,142,24,profit,45907,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
C08_subnet_all.csv,68.6,45907,142,24,rebate_cost,45907,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
C08_subnet_all.csv,68.6,45907,142,24,ngr,45907,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
C08_subnet_all.csv,68.6,45907,142,24,net_margin_bet23_formal_canonical,45907,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
C08_subnet_all.csv,68.6,45907,142,24,net_margin_chain_nested_canonical,45907,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
C08_subnet_all.csv,68.6,45907,142,24,residual_a,45907,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
C08_subnet_all.csv,68.6,45907,142,24,residual_b,45907,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
C08_subnet_all.csv,68.6,45907,142,24,hold_rate,45907,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
C08_subnet_all.csv,68.6,45907,142,24,roi,45907,1,1,CONSTANT_BROADCAST,-0.01681532,-0.01681532,-0.01681532
C08_subnet_all.csv,68.6,45907,142,24,roi_ex_rebate,45907,1,1,CONSTANT_BROADCAST,-0.01742716,-0.01742716,-0.01742716
C08_subnet_all.csv,68.6,45907,142,24,economic_value,45907,1,1,CONSTANT_BROADCAST,0,0,0
C08_subnet_all.csv,68.6,45907,142,24,risk_value,45907,1,1,CONSTANT_BROADCAST,0,0,0
C08_subnet_all.csv,68.6,45907,142,24,action_priority,45907,1,1,CONSTANT_BROADCAST,,,
C08_subnet_all.csv,68.6,45907,142,24,decision_status,45907,1,1,CONSTANT_BROADCAST,,,
C08_subnet_all.csv,68.6,45907,142,24,vip_tier,45907,1,5,LOW_CARDINALITY,1,5,3
C08_subnet_all.csv,68.6,45907,142,24,pr_qualified,45907,1,1,CONSTANT_BROADCAST,0,0,0
C08_subnet_all.csv,68.6,45907,142,24,evidence_rate,45907,1,1,CONSTANT_BROADCAST,,,
C08_subnet_all.csv,68.6,45907,142,24,hold_ci_halfwidth_approx,45907,1,1,CONSTANT_BROADCAST,0.0007571,0.0007571,0.0007571
C08_subnet_all.csv,68.6,45907,142,24,n_bets,45907,1,1,CONSTANT_BROADCAST,124713543,124713543,124713543
C08_subnet_all.csv,68.6,45907,142,24,n_rounds,45907,1,1,CONSTANT_BROADCAST,6048562,6048562,6048562
C08_subnet_all.csv,68.6,45907,142,24,active_days,45907,1,1,CONSTANT_BROADCAST,139,139,139
C08_subnet_all.csv,68.6,45907,142,24,agent_cost_bet23_formal_canonical,45907,1,1,CONSTANT_BROADCAST,9199860.2962,9199860.2962,9199860.2962
C08_subnet_sparse.csv,57.6,38733,142,24,stake,38733,1,1,CONSTANT_BROADCAST,13436093473.3333,13436093473.3333,13436093473.3333
C08_subnet_sparse.csv,57.6,38733,142,24,valid_bet,38733,1,38629,PER_ROW,10.4974453051,42411586.2301467,8624.2035643163
C08_subnet_sparse.csv,57.6,38733,142,24,profit,38733,1,1,CONSTANT_BROADCAST,225932201.2126,225932201.2126,225932201.2126
C08_subnet_sparse.csv,57.6,38733,142,24,rebate_cost,38733,1,1,CONSTANT_BROADCAST,8220755.8918,8220755.8918,8220755.8918
C08_subnet_sparse.csv,57.6,38733,142,24,ngr,38733,1,1,CONSTANT_BROADCAST,217711445.3207,217711445.3207,217711445.3207
C08_subnet_sparse.csv,57.6,38733,142,24,net_margin_bet23_formal_canonical,38733,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
C08_subnet_sparse.csv,57.6,38733,142,24,net_margin_chain_nested_canonical,38733,1,1,CONSTANT_BROADCAST,174476591.9375,174476591.9375,174476591.9375
C08_subnet_sparse.csv,57.6,38733,142,24,residual_a,38733,1,1,CONSTANT_BROADCAST,979104.4043,979104.4043,979104.4043
C08_subnet_sparse.csv,57.6,38733,142,24,residual_b,38733,1,1,CONSTANT_BROADCAST,208511585.0246,208511585.0246,208511585.0246
C08_subnet_sparse.csv,57.6,38733,142,24,hold_rate,38733,1,1,CONSTANT_BROADCAST,0.01681532,0.01681532,0.01681532
