dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-07-12,909,1286692,5,1,5,0,5,9,残靴：截断／换荷官／开收台可疑,87.0,172891683.6820,156091053.8964,326422.5822,1472983,163316,-0.00188802,0.00718517,-0.00413679,-0.00241057,-326422.5822,172891683.6820,OK,90344.9058,21239.4993,4.0046,95.9954,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,21239.4993,22856.7421,23122.8854,31438.5415,22589.4583,4.004604,4.052334,4.227946,4.577194,4.427665,95.995396,95.947666,95.772054,95.422806,95.572335,4.9858,121247.1265,104559.9472,114830.5499,131517.7292,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,305183.0829,149748846.9910,236077.6764,214838.1771,-69105.4065,0.00136547,0.00124262,21239.4993,214838.1771,0.00124262,21239.4993,22856.7421,23122.8854,31438.5415,22589.4583,214838.1771,0.00124262,121247.1265,104559.9472,114830.5499,131517.7292,0.00066418,0.00076069,-0.00039970,117.3752,955.7609,1.9987,2382.6466,99.8845,1261983.0926,1192.0876,111.2355,119.0032,5.1636,17.9445,56.9914,204.3903,408.7806,1663.6167,12.9729,-2.1082,22.780319,92.70919,6.541026,1,1,204942,16,0.19862055,0.00188802,-0.00718517,0.00057880,0.044980,0.902826,0.082326,0.01132196,2026-03-23,2026-08-06,137,3268,137,137,1.000000,0.934727,1.046898,0.836365,1,0.0026595744680851063,0.9707446808510638,0.9707446808510638,0.17287234042553193,0.17287234042553193,0.17287234042553193,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0046075,A 净亏最大十分位 · 优先复核,11,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-22,909,1295535,5,1,5,0,8,17,残靴：截断／换荷官／开收台可疑,87.0,172891683.6820,156091053.8964,326422.5822,1472983,163316,-0.00188802,0.00718517,-0.00413679,-0.00241057,-326422.5822,172891683.6820,OK,90344.9058,21239.4993,4.0046,95.9954,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,21239.4993,22856.7421,23122.8854,31438.5415,22589.4583,4.004604,4.052334,4.227946,4.577194,4.427665,95.995396,95.947666,95.772054,95.422806,95.572335,4.9858,121247.1265,104559.9472,114830.5499,131517.7292,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,305183.0829,149748846.9910,236077.6764,214838.1771,-69105.4065,0.00136547,0.00124262,21239.4993,214838.1771,0.00124262,21239.4993,22856.7421,23122.8854,31438.5415,22589.4583,214838.1771,0.00124262,121247.1265,104559.9472,114830.5499,131517.7292,0.00066418,0.00076069,-0.00039970,117.3752,955.7609,1.9987,2382.6466,99.8845,1261983.0926,1192.0876,111.2355,119.0032,5.1636,17.9445,56.9914,204.3903,408.7806,1663.6167,12.9729,-2.1082,22.780319,92.70919,6.541026,1,1,204942,16,0.19862055,0.00188802,-0.00718517,0.00057880,0.044980,0.902826,0.082326,0.01132196,2026-03-23,2026-08-06,137,3268,137,137,1.000000,0.934727,1.046898,0.836365,1,0.0026595744680851063,0.9707446808510638,0.9707446808510638,0.17287234042553193,0.17287234042553193,0.17287234042553193,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0046075,A 净亏最大十分位 · 优先复核,12,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-24,911,123646,4,1,4,0,6,18,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,13,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-12,911,1212619,2,1,2,0,8,12,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,14,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-19,911,1217424,3,3,1,2,1,1,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,15,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-21,911,1218371,2,1,2,0,3,3,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,16,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-04,911,1228157,4,2,3,1,4,5,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,17,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-11,911,1234010,2,1,2,0,3,4,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,18,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-14,911,1236484,4,1,4,0,9,18,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,19,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-16,911,1238194,3,1,3,0,3,5,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,20,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-25,911,1245596,5,1,4,1,8,13,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,21,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-26,911,1246445,4,3,2,2,3,3,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,22,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-05,911,1254763,5,1,5,0,13,27,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,23,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-08,911,1257339,5,1,5,0,9,21,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,24,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-15,911,1263381,4,1,3,1,4,4,残靴：截断／换荷官／开收台可疑,87.0,160509891.1148,144240042.1795,1993016.6253,1386546,161982,-0.01241678,-0.01428297,-0.01194190,-0.01293286,-1993016.6253,160509891.1148,OK,82835.9080,75873.1684,4.0004,95.9996,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,4.000376,4.044539,4.220232,4.585286,4.436387,95.999624,95.955461,95.779768,95.414714,95.563613,4.9857,346663.0074,316302.6028,1563517.7099,1593878.1145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1917143.4570,138365097.2980,1910180.7174,1834307.5490,-6962.7396,0.01190070,0.01142800,75873.1684,1834307.5490,0.01142800,75873.1684,64465.4368,76440.2185,67216.9074,62667.2764,1834307.5490,0.01142800,346663.0074,316302.6028,1563517.7099,1593878.1145,0.00974094,0.00993009,-0.00004338,115.7624,890.4696,12.3039,14547.5666,614.1808,1171605.0446,1182.3504,111.0827,117.0168,5.1636,18.0724,56.9374,203.6247,403.6791,1607.7366,12.9729,-2.1082,22.336718,88.960657,6.405464,1,1,196809,16,0.20284947,0.01241678,0.01428297,0.00057429,0.043235,0.898636,0.082244,-0.00234107,2026-03-23,2026-08-06,137,3245,137,137,1.000000,0.949288,1.020456,0.788724,1,0.031914893617021274,0.898936170212766,0.898936170212766,0.0851063829787234,0.0851063829787234,0.0851063829787234,n_rounds>=30,377,377,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00462643,A 净亏最大十分位 · 优先复核,25,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
