eid,bet39,bet09,bet10,n_rows,n_bet01,n_extra,dup_rate_pct
2122,33,Lucky7,4,5,5,0,0
2122,33,Lucky7,8,10,10,0,0
2122,33,PPair,1,4,4,0,0
2122,33,PPair,13,234,234,0,0
2122,33,PPair,16,12,12,0,0
2122,33,PPair,19,17,17,0,0
2122,33,PPair,23,14,14,0,0
2122,33,PPair,24,108,108,0,0
2122,33,PPair,25,6,6,0,0
2122,33,PPair,27,2,2,0,0
2122,33,PPair,28,2,2,0,0
2122,33,PPair,4,5,5,0,0
2122,33,PPair,8,9,9,0,0
2122,33,PerfectPair,13,5,5,0,0
2122,33,PerfectPair,24,28,28,0,0
2122,33,Player,1,267,267,0,0
2122,33,Player,13,1048,1048,0,0
2122,33,Player,14,69,69,0,0
2122,33,Player,16,81,81,0,0
2122,33,Player,17,7,7,0,0
2122,33,Player,18,6,6,0,0
2122,33,Player,19,47,47,0,0
2122,33,Player,20,1,1,0,0
2122,33,Player,23,31,31,0,0
2122,33,Player,24,1360,1360,0,0
2122,33,Player,25,9,9,0,0
2122,33,Player,27,113,113,0,0
2122,33,Player,28,26,26,0,0
2122,33,Player,4,36,36,0,0
2122,33,Player,8,85,85,0,0
2122,33,PlayerDragonBonus,1,5,5,0,0
2122,33,PlayerDragonBonus,13,5,5,0,0
2122,33,PlayerDragonBonus,24,10,10,0,0
2122,33,Super6,1,16,16,0,0
2122,33,Super6,13,149,149,0,0
2122,33,Super6,14,6,6,0,0
2122,33,Super6,16,25,25,0,0
2122,33,Super6,17,1,1,0,0
2122,33,Super6,20,2,2,0,0
2122,33,Super6,23,18,18,0,0
2122,33,Super6,24,104,104,0,0
2122,33,Super6,25,11,11,0,0
2122,33,Super6,27,4,4,0,0
2122,33,Super6,4,9,9,0,0
2122,33,Super6,8,2,2,0,0
2122,33,SuperLucky7,1,7,7,0,0
2122,33,SuperLucky7,13,88,88,0,0
2122,33,SuperLucky7,14,5,5,0,0
2122,33,SuperLucky7,16,17,17,0,0
2122,33,SuperLucky7,20,1,1,0,0
2122,33,SuperLucky7,23,1,1,0,0
2122,33,SuperLucky7,24,79,79,0,0
2122,33,SuperLucky7,27,1,1,0,0
2122,33,SuperLucky7,28,4,4,0,0
2122,33,SuperLucky7,4,5,5,0,0
2122,33,SuperLucky7,8,4,4,0,0
2122,33,Tie,1,19,19,0,0
2122,33,Tie,13,410,410,0,0
2122,33,Tie,16,14,14,0,0
2122,33,Tie,19,15,15,0,0
2122,33,Tie,23,10,10,0,0
2122,33,Tie,24,298,298,0,0
2122,33,Tie,25,5,5,0,0
2122,33,Tie,27,1,1,0,0
2122,33,Tie,4,4,4,0,0
2122,33,Tie,8,3,3,0,0
2122,35,BPair,1,7,7,0,0
2122,35,BPair,13,178,178,0,0
2122,35,BPair,14,1,1,0,0
2122,35,BPair,16,17,17,0,0
2122,35,BPair,20,1,1,0,0
2122,35,BPair,24,119,119,0,0
2122,35,BPair,4,4,4,0,0
2122,35,BPair,8,7,7,0,0
2122,35,Banker,1,106,106,0,0
2122,35,Banker,13,560,560,0,0
2122,35,Banker,14,36,36,0,0
2122,35,Banker,16,53,53,0,0
2122,35,Banker,17,2,2,0,0
2122,35,Banker,18,6,6,0,0
2122,35,Banker,19,12,12,0,0
2122,35,Banker,20,5,5,0,0
2122,35,Banker,23,4,4,0,0
2122,35,Banker,24,859,859,0,0
2122,35,Banker,25,9,9,0,0
2122,35,Banker,27,19,19,0,0
2122,35,Banker,28,4,4,0,0
2122,35,Banker,4,25,25,0,0
2122,35,Banker,8,39,39,0,0
2122,35,BankerDragonBonus,13,8,8,0,0
2122,35,BankerDragonBonus,24,1,1,0,0
2122,35,Lucky7,1,7,7,0,0
2122,35,Lucky7,13,95,95,0,0
2122,35,Lucky7,16,11,11,0,0
2122,35,Lucky7,24,54,54,0,0
2122,35,Lucky7,4,2,2,0,0
2122,35,Lucky7,8,7,7,0,0
2122,35,PPair,1,7,7,0,0
2122,35,PPair,13,166,166,0,0
2122,35,PPair,14,1,1,0,0
2122,35,PPair,16,16,16,0,0
2122,35,PPair,20,1,1,0,0
2122,35,PPair,24,109,109,0,0
2122,35,PPair,4,5,5,0,0
2122,35,PPair,8,7,7,0,0
2122,35,PerfectPair,13,1,1,0,0
2122,35,PerfectPair,24,1,1,0,0
2122,35,Player,1,71,71,0,0
2122,35,Player,13,515,515,0,0
2122,35,Player,14,15,15,0,0
2122,35,Player,16,43,43,0,0
2122,35,Player,17,8,8,0,0
2122,35,Player,18,4,4,0,0
2122,35,Player,19,13,13,0,0
2122,35,Player,20,1,1,0,0
2122,35,Player,23,6,6,0,0
2122,35,Player,24,759,759,0,0
2122,35,Player,25,6,6,0,0
2122,35,Player,27,26,26,0,0
2122,35,Player,28,4,4,0,0
2122,35,Player,4,27,27,0,0
2122,35,Player,8,27,27,0,0
2122,35,PlayerDragonBonus,13,7,7,0,0
2122,35,PlayerDragonBonus,16,7,7,0,0
2122,35,Small,13,1,1,0,0
2122,35,Super6,1,5,5,0,0
2122,35,Super6,13,94,94,0,0
2122,35,Super6,14,2,2,0,0
2122,35,Super6,16,2,2,0,0
2122,35,Super6,20,1,1,0,0
2122,35,Super6,24,48,48,0,0
2122,35,Super6,27,1,1,0,0
2122,35,Super6,4,2,2,0,0
2122,35,Super6,8,8,8,0,0
2122,35,SuperLucky7,1,2,2,0,0
2122,35,SuperLucky7,13,72,72,0,0
2122,35,SuperLucky7,14,1,1,0,0
2122,35,SuperLucky7,16,8,8,0,0
2122,35,SuperLucky7,24,28,28,0,0
2122,35,SuperLucky7,4,2,2,0,0
2122,35,SuperLucky7,8,3,3,0,0
2122,35,Tie,1,11,11,0,0
2122,35,Tie,13,238,238,0,0
2122,35,Tie,14,6,6,0,0
2122,35,Tie,16,11,11,0,0
2122,35,Tie,20,1,1,0,0
2122,35,Tie,24,161,161,0,0
2122,35,Tie,25,1,1,0,0
2122,35,Tie,27,4,4,0,0
2122,35,Tie,4,5,5,0,0
2122,35,Tie,8,6,6,0,0
2122,36,AnyPair,13,21,21,0,0
2122,36,AnyPair,24,2,2,0,0
2122,36,BPair,1,19,19,0,0
2122,36,BPair,13,179,179,0,0
2122,36,BPair,14,1,1,0,0
2122,36,BPair,16,13,13,0,0
2122,36,BPair,19,1,1,0,0
2122,36,BPair,24,109,109,0,0
2122,36,BPair,27,3,3,0,0
2122,36,BPair,4,10,10,0,0
2122,36,BPair,8,3,3,0,0
2122,36,Banker,1,229,229,0,0
2122,36,Banker,13,900,900,0,0
2122,36,Banker,14,81,81,0,0
2122,36,Banker,16,85,85,0,0
2122,36,Banker,17,4,4,0,0
2122,36,Banker,18,7,7,0,0
2122,36,Banker,19,61,61,0,0
2122,36,Banker,20,3,3,0,0
2122,36,Banker,23,19,19,0,0
2122,36,Banker,24,1132,1132,0,0
2122,36,Banker,25,29,29,0,0
2122,36,Banker,27,65,65,0,0
2122,36,Banker,28,22,22,0,0
2122,36,Banker,4,68,68,0,0
2122,36,Banker,8,97,97,0,0
2122,36,BankerDragonBonus,1,5,5,0,0
2122,36,BankerDragonBonus,13,1,1,0,0
2122,36,BankerDragonBonus,24,1,1,0,0
2122,36,BankerNatural,13,2,2,0,0
2122,36,Big,13,17,17,0,0
2122,36,Lucky7,1,9,9,0,0
2122,36,Lucky7,13,119,119,0,0
2122,36,Lucky7,14,1,1,0,0
2122,36,Lucky7,16,17,17,0,0
2122,36,Lucky7,24,52,52,0,0
2122,36,Lucky7,25,2,2,0,0
2122,36,Lucky7,27,1,1,0,0
2122,36,Lucky7,4,2,2,0,0
2122,36,Lucky7,8,1,1,0,0
2122,36,PPair,1,17,17,0,0
2122,36,PPair,13,182,182,0,0
2122,36,PPair,14,1,1,0,0
2122,36,PPair,16,10,10,0,0
2122,36,PPair,19,1,1,0,0
2122,36,PPair,24,104,104,0,0
2122,36,PPair,27,2,2,0,0
2122,36,PPair,4,13,13,0,0
2122,36,PPair,8,3,3,0,0
2122,36,PerfectPair,13,26,26,0,0
2122,36,PerfectPair,16,1,1,0,0
2122,36,PerfectPair,24,13,13,0,0
2122,36,Player,1,198,198,0,0
2122,36,Player,13,778,778,0,0
2122,36,Player,14,51,51,0,0
2122,36,Player,16,69,69,0,0
2122,36,Player,17,18,18,0,0
2122,36,Player,18,2,2,0,0
2122,36,Player,19,32,32,0,0
2122,36,Player,20,7,7,0,0
2122,36,Player,23,39,39,0,0
2122,36,Player,24,1144,1144,0,0
2122,36,Player,25,22,22,0,0
2122,36,Player,27,66,66,0,0
2122,36,Player,28,19,19,0,0
2122,36,Player,4,48,48,0,0
2122,36,Player,8,65,65,0,0
2122,36,PlayerDragonBonus,1,1,1,0,0
2122,36,PlayerDragonBonus,13,2,2,0,0
2122,36,PlayerDragonBonus,24,3,3,0,0
2122,36,PlayerNatural,24,3,3,0,0
2122,36,Small,13,3,3,0,0
2122,36,Super6,1,20,20,0,0
2122,36,Super6,13,111,111,0,0
2122,36,Super6,14,2,2,0,0
2122,36,Super6,16,24,24,0,0
2122,36,Super6,19,2,2,0,0
2122,36,Super6,24,45,45,0,0
2122,36,Super6,27,2,2,0,0
2122,36,Super6,4,4,4,0,0
2122,36,Super6,8,1,1,0,0
2122,36,SuperLucky7,1,12,12,0,0
2122,36,SuperLucky7,13,79,79,0,0
2122,36,SuperLucky7,16,12,12,0,0
2122,36,SuperLucky7,24,37,37,0,0
2122,36,SuperLucky7,27,2,2,0,0
2122,36,SuperLucky7,28,1,1,0,0
2122,36,SuperLucky7,4,5,5,0,0
2122,36,SuperLucky7,8,5,5,0,0
2122,36,Tie,1,22,22,0,0
2122,36,Tie,13,251,251,0,0
2122,36,Tie,14,1,1,0,0
2122,36,Tie,16,11,11,0,0
2122,36,Tie,18,1,1,0,0
2122,36,Tie,19,2,2,0,0
2122,36,Tie,24,180,180,0,0
2122,36,Tie,4,16,16,0,0
2122,36,Tie,8,2,2,0,0
2122,37,AnyPair,1,13,13,0,0
2122,37,AnyPair,13,23,23,0,0
2122,37,AnyPair,14,1,1,0,0
2122,37,AnyPair,16,1,1,0,0
2122,37,AnyPair,24,4,4,0,0
2122,37,BPair,1,17,17,0,0
2122,37,BPair,13,384,384,0,0
2122,37,BPair,14,19,19,0,0
2122,37,BPair,16,24,24,0,0
2122,37,BPair,18,23,23,0,0
2122,37,BPair,24,74,74,0,0
2122,37,BPair,27,8,8,0,0
2122,37,BPair,4,8,8,0,0
2122,37,BPair,8,13,13,0,0
2122,37,Banker,1,115,115,0,0
2122,37,Banker,13,1011,1011,0,0
2122,37,Banker,14,108,108,0,0
2122,37,Banker,16,137,137,0,0
2122,37,Banker,17,15,15,0,0
2122,37,Banker,18,15,15,0,0
2122,37,Banker,19,19,19,0,0
2122,37,Banker,20,15,15,0,0
2122,37,Banker,23,8,8,0,0
2122,37,Banker,24,710,710,0,0
2122,37,Banker,25,28,28,0,0
2122,37,Banker,27,50,50,0,0
2122,37,Banker,28,8,8,0,0
2122,37,Banker,4,87,87,0,0
2122,37,Banker,8,99,99,0,0
2122,37,BankerDragonBonus,13,33,33,0,0
2122,37,BankerDragonBonus,24,10,10,0,0
2122,37,BankerDragonBonus,4,2,2,0,0
2122,37,BankerNatural,13,3,3,0,0
2122,37,BankerNatural,16,3,3,0,0
2122,37,BankerNatural,24,5,5,0,0
2122,37,BankerNatural,4,10,10,0,0
2122,37,Big,13,11,11,0,0
2122,37,Big,14,1,1,0,0
2122,37,Big,24,3,3,0,0
2122,37,Lucky7,1,8,8,0,0
2122,37,Lucky7,13,249,249,0,0
2122,37,Lucky7,14,23,23,0,0
2122,37,Lucky7,16,46,46,0,0
2122,37,Lucky7,20,4,4,0,0
2122,37,Lucky7,24,45,45,0,0
2122,37,Lucky7,27,2,2,0,0
2122,37,Lucky7,28,1,1,0,0
2122,37,Lucky7,4,4,4,0,0
2122,37,Lucky7,8,2,2,0,0
2122,37,PPair,1,17,17,0,0
2122,37,PPair,13,356,356,0,0
2122,37,PPair,14,10,10,0,0
2122,37,PPair,16,16,16,0,0
2122,37,PPair,18,23,23,0,0
2122,37,PPair,23,4,4,0,0
2122,37,PPair,24,77,77,0,0
2122,37,PPair,27,5,5,0,0
2122,37,PPair,4,11,11,0,0
2122,37,PPair,8,12,12,0,0
2122,37,PerfectPair,1,13,13,0,0
2122,37,PerfectPair,13,62,62,0,0
2122,37,PerfectPair,14,18,18,0,0
2122,37,PerfectPair,16,3,3,0,0
2122,37,PerfectPair,24,16,16,0,0
2122,37,PerfectPair,8,7,7,0,0
2122,37,Player,1,137,137,0,0
2122,37,Player,13,1061,1061,0,0
2122,37,Player,14,84,84,0,0
2122,37,Player,16,149,149,0,0
2122,37,Player,17,15,15,0,0
2122,37,Player,18,13,13,0,0
2122,37,Player,19,24,24,0,0
2122,37,Player,20,25,25,0,0
2122,37,Player,23,8,8,0,0
2122,37,Player,24,667,667,0,0
2122,37,Player,25,19,19,0,0
2122,37,Player,27,59,59,0,0
2122,37,Player,28,11,11,0,0
2122,37,Player,4,75,75,0,0
2122,37,Player,8,46,46,0,0
2122,37,PlayerDragonBonus,13,43,43,0,0
2122,37,PlayerDragonBonus,16,7,7,0,0
2122,37,PlayerDragonBonus,24,6,6,0,0
2122,37,PlayerDragonBonus,4,1,1,0,0
2122,37,PlayerNatural,13,4,4,0,0
2122,37,PlayerNatural,16,7,7,0,0
2122,37,PlayerNatural,4,8,8,0,0
2122,37,Super6,1,6,6,0,0
2122,37,Super6,13,211,211,0,0
2122,37,Super6,14,17,17,0,0
2122,37,Super6,16,33,33,0,0
2122,37,Super6,19,3,3,0,0
2122,37,Super6,20,5,5,0,0
2122,37,Super6,24,59,59,0,0
2122,37,Super6,27,9,9,0,0
2122,37,Super6,28,1,1,0,0
2122,37,Super6,4,12,12,0,0
2122,37,Super6,8,14,14,0,0
2122,37,SuperLucky7,1,4,4,0,0
2122,37,SuperLucky7,13,122,122,0,0
2122,37,SuperLucky7,14,25,25,0,0
2122,37,SuperLucky7,16,50,50,0,0
2122,37,SuperLucky7,20,4,4,0,0
2122,37,SuperLucky7,24,38,38,0,0
2122,37,SuperLucky7,28,1,1,0,0
2122,37,SuperLucky7,4,1,1,0,0
2122,37,SuperLucky7,8,2,2,0,0
2122,37,Tie,1,21,21,0,0
2122,37,Tie,13,295,295,0,0
2122,37,Tie,14,8,8,0,0
2122,37,Tie,16,8,8,0,0
2122,37,Tie,18,2,2,0,0
2122,37,Tie,19,2,2,0,0
2122,37,Tie,24,92,92,0,0
2122,37,Tie,27,4,4,0,0
2122,37,Tie,4,3,3,0,0
2122,37,Tie,8,3,3,0,0
2123,112,AnyPair,1,31,31,0,0
2123,112,AnyPair,13,30,30,0,0
2123,112,AnyPair,16,10,10,0,0
2123,112,AnyPair,18,13,13,0,0
2123,112,AnyPair,23,58,57,1,1.724138
2123,112,AnyPair,24,157,157,0,0
2123,112,AnyPair,28,4,4,0,0
2123,112,AnyPair,4,1,1,0,0
2123,112,AnyPair,8,14,14,0,0
2123,112,BPair,1,880,878,2,0.227273
2123,112,BPair,13,6480,6408,72,1.111111
2123,112,BPair,14,241,237,4,1.659751
2123,112,BPair,16,246,246,0,0
2123,112,BPair,17,53,53,0,0
2123,112,BPair,18,86,86,0,0
2123,112,BPair,19,143,142,1,0.699301
2123,112,BPair,20,13,13,0,0
2123,112,BPair,22,1,1,0,0
2123,112,BPair,23,104,103,1,0.961539
2123,112,BPair,24,4922,4892,30,0.609508
2123,112,BPair,25,31,31,0,0
2123,112,BPair,26,2,2,0,0
2123,112,BPair,27,171,168,3,1.754386
2123,112,BPair,28,37,37,0,0
2123,112,BPair,4,193,193,0,0
2123,112,BPair,8,157,157,0,0
2123,112,Banker,1,8882,8843,39,0.43909
2123,112,Banker,13,29802,29646,156,0.523455
2123,112,Banker,14,2190,2173,17,0.776256
2123,112,Banker,15,1,1,0,0
2123,112,Banker,16,2873,2858,15,0.522102
2123,112,Banker,17,455,454,1,0.21978
2123,112,Banker,18,346,346,0,0
2123,112,Banker,19,1396,1386,10,0.716332
2123,112,Banker,20,139,129,10,7.194245
2123,112,Banker,22,21,21,0,0
2123,112,Banker,23,599,597,2,0.33389
2123,112,Banker,24,41348,41078,270,0.652994
2123,112,Banker,25,775,771,4,0.516129
2123,112,Banker,26,7,7,0,0
2123,112,Banker,27,1506,1501,5,0.332005
2123,112,Banker,28,1088,1088,0,0
2123,112,Banker,29,3,3,0,0
2123,112,Banker,35,1,1,0,0
2123,112,Banker,4,2013,2001,12,0.596125
2123,112,Banker,41,9,9,0,0
2123,112,Banker,43,1,1,0,0
2123,112,Banker,8,1928,1920,8,0.414938
2123,112,BankerDragonBonus,1,43,43,0,0
2123,112,BankerDragonBonus,13,163,163,0,0
2123,112,BankerDragonBonus,14,3,3,0,0
2123,112,BankerDragonBonus,16,19,19,0,0
2123,112,BankerDragonBonus,19,7,7,0,0
2123,112,BankerDragonBonus,24,106,106,0,0
2123,112,BankerDragonBonus,27,1,1,0,0
2123,112,BankerDragonBonus,28,4,4,0,0
2123,112,BankerDragonBonus,29,1,1,0,0
2123,112,BankerDragonBonus,4,29,29,0,0
2123,112,BankerDragonBonus,8,6,6,0,0
2123,112,BankerNatural,1,23,23,0,0
2123,112,BankerNatural,13,15,15,0,0
2123,112,BankerNatural,16,10,10,0,0
2123,112,BankerNatural,19,1,1,0,0
2123,112,BankerNatural,24,34,34,0,0
2123,112,BankerNatural,4,18,18,0,0
2123,112,BankerNatural,8,4,4,0,0
2123,112,Big,1,26,26,0,0
2123,112,Big,13,22,22,0,0
2123,112,Big,19,1,1,0,0
2123,112,Big,24,54,52,2,3.703704
2123,112,Big,25,1,1,0,0
2123,112,Big,27,3,3,0,0
2123,112,Big,4,1,1,0,0
2123,112,Big,8,2,2,0,0
2123,112,Lucky7,1,669,660,9,1.345292
2123,112,Lucky7,13,5217,5159,58,1.11175
2123,112,Lucky7,14,225,225,0,0
2123,112,Lucky7,16,386,386,0,0
2123,112,Lucky7,17,45,45,0,0
2123,112,Lucky7,18,40,40,0,0
2123,112,Lucky7,19,118,116,2,1.694915
2123,112,Lucky7,20,9,8,1,11.111111
2123,112,Lucky7,22,1,1,0,0
2123,112,Lucky7,23,30,30,0,0
2123,112,Lucky7,24,2756,2742,14,0.507983
2123,112,Lucky7,25,35,35,0,0
2123,112,Lucky7,27,119,115,4,3.361345
2123,112,Lucky7,28,28,28,0,0
2123,112,Lucky7,4,278,278,0,0
2123,112,Lucky7,8,110,108,2,1.818182
2123,112,PPair,1,888,886,2,0.225225
2123,112,PPair,13,6420,6354,66,1.028037
2123,112,PPair,14,227,223,4,1.762115
2123,112,PPair,16,230,230,0,0
2123,112,PPair,17,52,52,0,0
2123,112,PPair,18,88,88,0,0
2123,112,PPair,19,145,144,1,0.689655
2123,112,PPair,20,12,12,0,0
2123,112,PPair,22,1,1,0,0
2123,112,PPair,23,98,97,1,1.020408
2123,112,PPair,24,4708,4690,18,0.382328
2123,112,PPair,25,41,41,0,0
2123,112,PPair,27,169,166,3,1.775148
2123,112,PPair,28,37,37,0,0
2123,112,PPair,4,199,199,0,0
2123,112,PPair,8,162,162,0,0
2123,112,PerfectPair,1,90,90,0,0
2123,112,PerfectPair,13,83,83,0,0
2123,112,PerfectPair,16,10,10,0,0
2123,112,PerfectPair,18,24,24,0,0
2123,112,PerfectPair,23,56,55,1,1.785714
2123,112,PerfectPair,24,315,315,0,0
2123,112,PerfectPair,28,2,2,0,0
2123,112,PerfectPair,4,10,10,0,0
2123,112,PerfectPair,8,41,41,0,0
2123,112,Player,1,8119,8074,45,0.554256
2123,112,Player,13,27122,26900,222,0.818524
2123,112,Player,14,1620,1609,11,0.679012
2123,112,Player,15,1,1,0,0
2123,112,Player,16,2498,2487,11,0.440352
2123,112,Player,17,504,498,6,1.190476
2123,112,Player,18,284,284,0,0
2123,112,Player,19,1441,1430,11,0.763359
2123,112,Player,20,97,91,6,6.185567
2123,112,Player,22,5,5,0,0
2123,112,Player,23,696,695,1,0.143678
2123,112,Player,24,38731,38492,239,0.617077
2123,112,Player,25,664,662,2,0.301205
2123,112,Player,26,1,1,0,0
2123,112,Player,27,1357,1347,10,0.73692
2123,112,Player,28,1096,1096,0,0
2123,112,Player,29,1,1,0,0
2123,112,Player,4,1751,1743,8,0.456882
2123,112,Player,41,11,11,0,0
2123,112,Player,43,3,3,0,0
2123,112,Player,8,1564,1552,12,0.767263
2123,112,PlayerDragonBonus,1,30,30,0,0
2123,112,PlayerDragonBonus,13,118,118,0,0
2123,112,PlayerDragonBonus,16,19,19,0,0
2123,112,PlayerDragonBonus,19,3,3,0,0
2123,112,PlayerDragonBonus,24,106,105,1,0.943396
2123,112,PlayerDragonBonus,27,1,1,0,0
2123,112,PlayerDragonBonus,28,1,1,0,0
2123,112,PlayerDragonBonus,4,30,30,0,0
2123,112,PlayerDragonBonus,8,5,5,0,0
2123,112,PlayerNatural,1,14,14,0,0
2123,112,PlayerNatural,13,25,25,0,0
2123,112,PlayerNatural,16,6,6,0,0
2123,112,PlayerNatural,24,35,34,1,2.857143
2123,112,PlayerNatural,25,1,1,0,0
2123,112,PlayerNatural,4,20,20,0,0
2123,112,PlayerNatural,8,4,4,0,0
2123,112,Small,1,2,2,0,0
2123,112,Small,13,28,28,0,0
2123,112,Small,24,5,5,0,0
2123,112,Small,8,3,3,0,0
2123,112,Super6,1,670,665,5,0.746269
2123,112,Super6,13,5220,5157,63,1.206897
2123,112,Super6,14,366,364,2,0.546448
2123,112,Super6,16,481,480,1,0.2079
2123,112,Super6,17,46,46,0,0
2123,112,Super6,18,46,46,0,0
2123,112,Super6,19,112,110,2,1.785714
2123,112,Super6,20,26,20,6,23.076923
2123,112,Super6,23,27,27,0,0
2123,112,Super6,24,2960,2939,21,0.70946
2123,112,Super6,25,61,58,3,4.918033
2123,112,Super6,27,114,111,3,2.631579
2123,112,Super6,28,31,31,0,0
2123,112,Super6,4,317,317,0,0
2123,112,Super6,8,165,165,0,0
2123,112,SuperLucky7,1,706,698,8,1.133145
2123,112,SuperLucky7,13,3541,3486,55,1.553234
2123,112,SuperLucky7,14,265,265,0,0
2123,112,SuperLucky7,16,345,345,0,0
2123,112,SuperLucky7,17,62,62,0,0
2123,112,SuperLucky7,18,31,31,0,0
2123,112,SuperLucky7,19,99,99,0,0
2123,112,SuperLucky7,20,7,6,1,14.285714
2123,112,SuperLucky7,23,15,15,0,0
2123,112,SuperLucky7,24,2203,2184,19,0.86246
2123,112,SuperLucky7,25,16,16,0,0
2123,112,SuperLucky7,27,89,87,2,2.247191
2123,112,SuperLucky7,28,32,32,0,0
2123,112,SuperLucky7,4,272,272,0,0
2123,112,SuperLucky7,8,90,90,0,0
2123,112,Tie,1,1173,1156,17,1.449275
2123,112,Tie,13,10797,10729,68,0.629805
2123,112,Tie,14,356,351,5,1.404494
2123,112,Tie,16,414,413,1,0.241546
2123,112,Tie,17,131,131,0,0
2123,112,Tie,18,134,134,0,0
2123,112,Tie,19,208,205,3,1.442308
2123,112,Tie,20,17,17,0,0
2123,112,Tie,22,6,6,0,0
2123,112,Tie,23,125,125,0,0
2123,112,Tie,24,6849,6804,45,0.65703
2123,112,Tie,25,65,65,0,0
2123,112,Tie,26,1,1,0,0
2123,112,Tie,27,215,212,3,1.395349
2123,112,Tie,28,59,59,0,0
2123,112,Tie,4,359,354,5,1.392758
2123,112,Tie,8,325,321,4,1.230769
2123,112,Tip_1_,4,1,1,0,0
2123,113,AnyPair,1,23,23,0,0
2123,113,AnyPair,13,65,62,3,4.615385
2123,113,AnyPair,14,2,2,0,0
2123,113,AnyPair,16,22,22,0,0
2123,113,AnyPair,23,60,60,0,0
2123,113,AnyPair,24,226,226,0,0
2123,113,AnyPair,28,1,1,0,0
2123,113,AnyPair,8,7,7,0,0
2123,113,BPair,1,959,948,11,1.147028
2123,113,BPair,13,8624,8566,58,0.672542
2123,113,BPair,14,239,235,4,1.67364
2123,113,BPair,16,491,473,18,3.665988
2123,113,BPair,17,56,56,0,0
2123,113,BPair,18,160,160,0,0
2123,113,BPair,19,333,316,17,5.105105
2123,113,BPair,20,26,26,0,0
2123,113,BPair,23,166,166,0,0
2123,113,BPair,24,6589,6531,58,0.880255
2123,113,BPair,25,75,66,9,12
2123,113,BPair,26,5,5,0,0
2123,113,BPair,27,120,120,0,0
2123,113,BPair,28,78,78,0,0
2123,113,BPair,4,159,158,1,0.628931
2123,113,BPair,8,230,230,0,0
2123,113,Banker,1,11018,10860,158,1.434017
2123,113,Banker,13,39289,38909,380,0.967192
2123,113,Banker,14,2486,2476,10,0.402253
2123,113,Banker,15,3,3,0,0
2123,113,Banker,16,3664,3624,40,1.091703
2123,113,Banker,17,850,844,6,0.705882
2123,113,Banker,18,554,553,1,0.180505
2123,113,Banker,19,2391,2349,42,1.756587
2123,113,Banker,20,206,206,0,0
2123,113,Banker,22,2,2,0,0
2123,113,Banker,23,1206,1206,0,0
2123,113,Banker,24,53247,52622,625,1.173775
2123,113,Banker,25,814,802,12,1.474202
2123,113,Banker,26,18,18,0,0
2123,113,Banker,27,1927,1901,26,1.349248
2123,113,Banker,28,1683,1636,47,2.792632
2123,113,Banker,29,7,7,0,0
2123,113,Banker,4,2096,2046,50,2.385496
2123,113,Banker,41,59,59,0,0
2123,113,Banker,43,3,3,0,0
2123,113,Banker,8,2428,2404,24,0.988468
2123,113,BankerDragonBonus,1,53,52,1,1.886793
2123,113,BankerDragonBonus,13,216,215,1,0.462963
2123,113,BankerDragonBonus,14,1,1,0,0
2123,113,BankerDragonBonus,16,35,35,0,0
2123,113,BankerDragonBonus,19,16,16,0,0
2123,113,BankerDragonBonus,24,91,91,0,0
2123,113,BankerDragonBonus,4,47,47,0,0
2123,113,BankerDragonBonus,8,9,9,0,0
2123,113,BankerNatural,1,20,20,0,0
2123,113,BankerNatural,13,69,68,1,1.449275
2123,113,BankerNatural,14,7,7,0,0
2123,113,BankerNatural,16,14,14,0,0
2123,113,BankerNatural,24,34,34,0,0
2123,113,BankerNatural,25,4,4,0,0
2123,113,BankerNatural,4,5,5,0,0
2123,113,BankerNatural,8,6,6,0,0
2123,113,Big,1,50,47,3,6
2123,113,Big,13,30,30,0,0
2123,113,Big,14,1,1,0,0
2123,113,Big,16,2,2,0,0
2123,113,Big,17,2,2,0,0
2123,113,Big,19,1,1,0,0
2123,113,Big,23,1,1,0,0
2123,113,Big,24,41,41,0,0
2123,113,Big,25,5,5,0,0
2123,113,Big,8,4,4,0,0
2123,113,Lucky7,1,786,774,12,1.526718
2123,113,Lucky7,13,6742,6687,55,0.815782
2123,113,Lucky7,14,269,267,2,0.743494
2123,113,Lucky7,16,436,435,1,0.229358
2123,113,Lucky7,17,49,49,0,0
2123,113,Lucky7,18,32,32,0,0
2123,113,Lucky7,19,139,123,16,11.510791
2123,113,Lucky7,20,19,19,0,0
2123,113,Lucky7,23,95,95,0,0
2123,113,Lucky7,24,4015,3974,41,1.021171
2123,113,Lucky7,25,51,51,0,0
2123,113,Lucky7,27,103,103,0,0
2123,113,Lucky7,28,80,80,0,0
2123,113,Lucky7,4,226,225,1,0.442478
2123,113,Lucky7,8,147,147,0,0
2123,113,PPair,1,918,906,12,1.30719
2123,113,PPair,13,8388,8320,68,0.810682
2123,113,PPair,14,215,210,5,2.325581
2123,113,PPair,16,464,446,18,3.87931
2123,113,PPair,17,53,53,0,0
2123,113,PPair,18,166,166,0,0
2123,113,PPair,19,336,319,17,5.059524
2123,113,PPair,20,19,19,0,0
2123,113,PPair,23,172,172,0,0
2123,113,PPair,24,6408,6356,52,0.811486
2123,113,PPair,25,41,38,3,7.317073
2123,113,PPair,26,5,5,0,0
2123,113,PPair,27,109,109,0,0
2123,113,PPair,28,77,77,0,0
2123,113,PPair,4,168,168,0,0
2123,113,PPair,8,217,217,0,0
