ym,bet09,commission,bet10,n,d_eq_zero_n,d_eq_zero_pct,d_ne_zero_n,avg_d,max_abs_d,avg_b41,avg_vb,avg_b16,rebate_rate_p50
2026-03-01,PPair,1,19,26,26,100.000000,0,0E-10,0.0000,1501.9615384615,1501.9615384615,0.0173076923,0.0
2026-03-01,PPair,1,20,277,277,100.000000,0,0E-10,0.0000,20.1985559567,20.1985559567,0E-10,0.0
2026-03-01,PPair,1,22,8,8,100.000000,0,0E-10,0.0000,1.8750000000,1.8750000000,0E-10,0.0
2026-03-01,PPair,1,23,21,21,100.000000,0,0E-10,0.0000,31428.5714285714,31428.5714285714,0E-10,0.0
2026-03-01,PPair,1,24,4117,4117,100.000000,0,0E-10,0.0000,55.0585377702,55.0585377702,0E-10,0.0
2026-03-01,PPair,1,25,17,17,100.000000,0,0E-10,0.0000,1208.8235294118,1208.8235294118,0E-10,0.0
2026-03-01,PPair,1,27,543,543,100.000000,0,0E-10,0.0000,41.3351749540,41.3351749540,0E-10,0.0
2026-03-01,PPair,1,28,14,14,100.000000,0,0E-10,0.0000,32.8571428571,32.8571428571,0E-10,0.0
2026-03-01,PPair,1,29,7,7,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-03-01,PPair,1,4,321,321,100.000000,0,0E-10,0.0000,3.6043613707,3.6043613707,0.0052834891,0.0
2026-03-01,PPair,1,8,855,855,100.000000,0,0E-10,0.0000,301.0701754386,301.0701754386,0.1322807018,0.0
2026-03-01,PerfectPair,0,1,1595,1595,100.000000,0,0E-10,0.0000,15.0043887147,15.0043887147,0E-10,0.0
2026-03-01,PerfectPair,0,13,5187,5187,100.000000,0,0E-10,0.0000,39.3468286100,39.3468286100,0.0168646617,0.0
2026-03-01,PerfectPair,0,14,79,79,100.000000,0,0E-10,0.0000,64.2531645570,64.2531645570,0E-10,0.0
2026-03-01,PerfectPair,0,16,420,420,100.000000,0,0E-10,0.0000,10.3000000000,10.3000000000,0.0072571429,0.0
2026-03-01,PerfectPair,0,17,5,5,100.000000,0,0E-10,0.0000,44000.0000000000,44000.0000000000,0E-10,0.0
2026-03-01,PerfectPair,0,18,297,297,100.000000,0,0E-10,0.0000,1573.2323232323,1573.2323232323,0E-10,0.0
2026-03-01,PerfectPair,0,19,20,20,100.000000,0,0E-10,0.0000,3.4500000000,3.4500000000,0E-10,0.0
2026-03-01,PerfectPair,0,23,871,871,100.000000,0,0E-10,0.0000,50957.1481056257,50957.1481056257,0E-10,0.0
2026-03-01,PerfectPair,0,24,9571,9571,100.000000,0,0E-10,0.0000,90.0874516769,90.0874516769,0E-10,0.0
2026-03-01,PerfectPair,0,27,20,20,100.000000,0,0E-10,0.0000,82.5000000000,82.5000000000,0E-10,0.0
2026-03-01,PerfectPair,0,4,350,350,100.000000,0,0E-10,0.0000,8.3457142857,8.3457142857,0E-10,0.0
2026-03-01,PerfectPair,0,8,515,515,100.000000,0,0E-10,0.0000,76.9844660194,76.9844660194,0E-10,0.0
2026-03-01,PerfectPair,1,1,198,198,100.000000,0,0E-10,0.0000,12.3636363636,12.3636363636,0E-10,0.0
2026-03-01,PerfectPair,1,13,1286,1286,100.000000,0,0E-10,0.0000,27.9284603421,27.9284603421,0.0013685848,0.0
2026-03-01,PerfectPair,1,14,181,181,100.000000,0,0E-10,0.0000,27.0994475138,27.0994475138,0E-10,0.0
2026-03-01,PerfectPair,1,16,2,2,100.000000,0,0E-10,0.0000,15.0000000000,15.0000000000,0E-10,0.0
2026-03-01,PerfectPair,1,17,21,21,100.000000,0,0E-10,0.0000,50000.0000000000,50000.0000000000,0E-10,0.0
2026-03-01,PerfectPair,1,18,48,48,100.000000,0,0E-10,0.0000,26458.3333333333,26458.3333333333,0E-10,0.0
2026-03-01,PerfectPair,1,24,392,392,100.000000,0,0E-10,0.0000,36.8239795918,36.8239795918,0E-10,0.0
2026-03-01,PerfectPair,1,27,1,1,100.000000,0,0E-10,0.0000,5.0000000000,5.0000000000,0E-10,0.0
2026-03-01,PerfectPair,1,4,73,73,100.000000,0,0E-10,0.0000,2.3561643836,2.3561643836,0E-10,0.0
2026-03-01,PerfectPair,1,8,116,116,100.000000,0,0E-10,0.0000,339.1637931034,339.1637931034,0E-10,0.0
2026-03-01,Player,0,1,182264,182264,100.000000,0,0E-10,0.0000,194.0628593688,194.0628593688,0.0012095696,0.0
2026-03-01,Player,0,13,1014215,1014203,99.998817,12,-0.0091410598,8000.0000,283.6715410441,283.6806821039,0.2136873434,0.0
2026-03-01,Player,0,14,64584,64584,100.000000,0,0E-10,0.0000,417.6969218382,417.6969218382,0.3379612598,0.0
2026-03-01,Player,0,15,46,46,100.000000,0,0E-10,0.0000,3820.7826086957,3820.7826086957,0E-10,0.0
2026-03-01,Player,0,16,69997,69994,99.995714,3,-0.0033572867,80.0000,130.0672314528,130.0705887395,0.3282156664,0.0
2026-03-01,Player,0,17,17108,17108,100.000000,0,0E-10,0.0000,96488.7777647884,96488.7777647884,0E-10,0.0
2026-03-01,Player,0,18,11466,11466,100.000000,0,0E-10,0.0000,37203.2872841444,37203.2872841444,0E-10,0.0
2026-03-01,Player,0,19,48982,48982,100.000000,0,0E-10,0.0000,146.9772161202,146.9772161202,0.0622083214,0.0
2026-03-01,Player,0,20,3555,3555,100.000000,0,0E-10,0.0000,111.8424753868,111.8424753868,0.3472202532,0.0
2026-03-01,Player,0,22,114,114,100.000000,0,0E-10,0.0000,22.5438596491,22.5438596491,0E-10,0.0
2026-03-01,Player,0,23,20132,20132,100.000000,0,0E-10,0.0000,911601.7443870455,911601.7443870455,0E-10,0.0
2026-03-01,Player,0,24,1281139,1281126,99.998985,13,-0.0267652456,30000.0000,366.6225413480,366.6493065936,0E-10,0.0
2026-03-01,Player,0,25,25975,25974,99.996150,1,-1.2319538017,32000.0000,61858.9832146295,61860.2151684312,0E-10,0.0
2026-03-01,Player,0,26,362,362,100.000000,0,0E-10,0.0000,111.5856353591,111.5856353591,0E-10,0.0
2026-03-01,Player,0,27,55769,55769,100.000000,0,0E-10,0.0000,404.4611522530,404.4611522530,0E-10,0.0
2026-03-01,Player,0,28,17061,17061,100.000000,0,0E-10,0.0000,334.0050407362,334.0050407362,0E-10,0.0
2026-03-01,Player,0,29,125,125,100.000000,0,0E-10,0.0000,37.5040000000,37.5040000000,0E-10,0.0
2026-03-01,Player,0,33,1,1,100.000000,0,0E-10,0.0000,50.0000000000,50.0000000000,0E-10,0.0
2026-03-01,Player,0,4,49116,49116,100.000000,0,0E-10,0.0000,59.5698143171,59.5698143171,0.0067223715,0.0
2026-03-01,Player,0,41,15,15,100.000000,0,0E-10,0.0000,288.6000000000,288.6000000000,0E-10,0.0
2026-03-01,Player,0,8,68218,68218,100.000000,0,0E-10,0.0000,965.0616992583,965.0616992583,0.1507310387,0.0
2026-03-01,Player,1,1,18270,18269,99.994527,1,-0.0492610837,900.0000,203.1277777778,203.1770388615,0.0001425287,0.0
2026-03-01,Player,1,13,80745,80742,99.996285,3,-0.0316180568,2500.0000,410.5926620843,410.6242801412,0.5459070283,0.0
2026-03-01,Player,1,14,14180,14180,100.000000,0,0E-10,0.0000,1144.2749647391,1144.2749647391,0.1511346262,0.0
2026-03-01,Player,1,16,22145,22144,99.995484,1,-0.0225784601,500.0000,162.5437570558,162.5663355159,0.5479499661,0.0
2026-03-01,Player,1,17,987,987,100.000000,0,0E-10,0.0000,147714.6504559271,147714.6504559271,0E-10,0.0
2026-03-01,Player,1,18,2202,2202,100.000000,0,0E-10,0.0000,145499.2079927339,145499.2079927339,0E-10,0.0
2026-03-01,Player,1,19,2599,2599,100.000000,0,0E-10,0.0000,1125.8418622547,1125.8418622547,2.1166287033,0.0
2026-03-01,Player,1,20,1669,1669,100.000000,0,0E-10,0.0000,135.7213900539,135.7213900539,0.0156213301,0.0
2026-03-01,Player,1,22,265,265,100.000000,0,0E-10,0.0000,23.5584905660,23.5584905660,0E-10,0.0
2026-03-01,Player,1,23,583,583,100.000000,0,0E-10,0.0000,188843.5008576329,188843.5008576329,0E-10,0.0
2026-03-01,Player,1,24,69421,69419,99.997119,2,-0.0006482188,25.0000,610.6888333501,610.6894815690,0E-10,0.0
2026-03-01,Player,1,25,495,495,100.000000,0,0E-10,0.0000,35453.2888888889,35453.2888888889,0E-10,0.0
2026-03-01,Player,1,26,3,3,100.000000,0,0E-10,0.0000,45.0000000000,45.0000000000,0E-10,0.0
2026-03-01,Player,1,27,9684,9684,100.000000,0,0E-10,0.0000,545.7609458901,545.7609458901,0E-10,0.0
2026-03-01,Player,1,28,881,881,100.000000,0,0E-10,0.0000,226.5028376844,226.5028376844,0E-10,0.0
2026-03-01,Player,1,29,9,9,100.000000,0,0E-10,0.0000,5.1111111111,5.1111111111,0E-10,0.0
2026-03-01,Player,1,4,8576,8576,100.000000,0,0E-10,0.0000,26.4426305970,26.4426305970,0.0157145522,0.0
2026-03-01,Player,1,41,1,1,100.000000,0,0E-10,0.0000,20.0000000000,20.0000000000,0E-10,0.0
2026-03-01,Player,1,8,10794,10794,100.000000,0,0E-10,0.0000,1198.8213822494,1198.8213822494,0.7495673522,0.0
2026-03-01,PlayerDragonBonus,0,1,1108,1108,100.000000,0,0E-10,0.0000,33.4259927798,33.4259927798,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,13,5628,5628,100.000000,0,0E-10,0.0000,76.4538024165,76.4538024165,0.0092491116,0.0
2026-03-01,PlayerDragonBonus,0,14,122,122,100.000000,0,0E-10,0.0000,85.3852459016,85.3852459016,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,16,571,571,100.000000,0,0E-10,0.0000,30.3029772329,30.3029772329,0.0102276708,0.0
2026-03-01,PlayerDragonBonus,0,18,23,23,100.000000,0,0E-10,0.0000,9378.2608695652,9378.2608695652,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,19,222,222,100.000000,0,0E-10,0.0000,13.8648648649,13.8648648649,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,23,5,5,100.000000,0,0E-10,0.0000,241999.6000000000,241999.6000000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,24,1968,1968,100.000000,0,0E-10,0.0000,48.7418699187,48.7418699187,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,25,7,7,100.000000,0,0E-10,0.0000,500.0000000000,500.0000000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,27,34,34,100.000000,0,0E-10,0.0000,13.4705882353,13.4705882353,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,28,1,1,100.000000,0,0E-10,0.0000,58.0000000000,58.0000000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,29,23,23,100.000000,0,0E-10,0.0000,3.0000000000,3.0000000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,4,854,854,100.000000,0,0E-10,0.0000,5.1124121780,5.1124121780,0E-10,0.0
2026-03-01,PlayerDragonBonus,0,8,353,353,100.000000,0,0E-10,0.0000,150.8895184136,150.8895184136,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,1,258,258,100.000000,0,0E-10,0.0000,74.1472868217,74.1472868217,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,13,1069,1069,100.000000,0,0E-10,0.0000,75.2310570627,75.2310570627,0.0231150608,0.0
2026-03-01,PlayerDragonBonus,1,14,20,20,100.000000,0,0E-10,0.0000,14.2500000000,14.2500000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,16,97,97,100.000000,0,0E-10,0.0000,3.2268041237,3.2268041237,0.0046185567,0.0
2026-03-01,PlayerDragonBonus,1,18,6,6,100.000000,0,0E-10,0.0000,8333.3333333333,8333.3333333333,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,19,6,6,100.000000,0,0E-10,0.0000,1583.0000000000,1583.0000000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,24,480,480,100.000000,0,0E-10,0.0000,77.5208333333,77.5208333333,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,27,1,1,100.000000,0,0E-10,0.0000,17.0000000000,17.0000000000,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,4,53,53,100.000000,0,0E-10,0.0000,4.9056603774,4.9056603774,0E-10,0.0
2026-03-01,PlayerDragonBonus,1,8,12,12,100.000000,0,0E-10,0.0000,87.5833333333,87.5833333333,0E-10,0.0
2026-03-01,PlayerNatural,0,1,683,683,100.000000,0,0E-10,0.0000,9.5592972182,9.5592972182,0E-10,0.0
2026-03-01,PlayerNatural,0,13,1390,1390,100.000000,0,0E-10,0.0000,44.0820143885,44.0820143885,0.0721007194,0.0
2026-03-01,PlayerNatural,0,14,75,75,100.000000,0,0E-10,0.0000,33.3466666667,33.3466666667,0E-10,0.0
2026-03-01,PlayerNatural,0,16,289,289,100.000000,0,0E-10,0.0000,33.7197231834,33.7197231834,0.0293148789,0.0
2026-03-01,PlayerNatural,0,18,2,2,100.000000,0,0E-10,0.0000,5000.0000000000,5000.0000000000,0E-10,0.0
2026-03-01,PlayerNatural,0,23,14,14,100.000000,0,0E-10,0.0000,387142.8571428571,387142.8571428571,0E-10,0.0
2026-03-01,PlayerNatural,0,24,808,808,100.000000,0,0E-10,0.0000,64.6349009901,64.6349009901,0E-10,0.0
2026-03-01,PlayerNatural,0,28,14,14,100.000000,0,0E-10,0.0000,4.7857142857,4.7857142857,0E-10,0.0
2026-03-01,PlayerNatural,0,4,189,189,100.000000,0,0E-10,0.0000,8.7195767196,8.7195767196,0E-10,0.0
2026-03-01,PlayerNatural,0,8,277,277,100.000000,0,0E-10,0.0000,134.9819494585,134.9819494585,0E-10,0.0
2026-03-01,PlayerNatural,1,1,30,30,100.000000,0,0E-10,0.0000,76.1000000000,76.1000000000,0E-10,0.0
2026-03-01,PlayerNatural,1,13,250,250,100.000000,0,0E-10,0.0000,32.2280000000,32.2280000000,0.0006400000,0.0
2026-03-01,PlayerNatural,1,14,28,28,100.000000,0,0E-10,0.0000,22.1428571429,22.1428571429,0E-10,0.0
2026-03-01,PlayerNatural,1,16,61,61,100.000000,0,0E-10,0.0000,19.9180327869,19.9180327869,0E-10,0.0
2026-03-01,PlayerNatural,1,18,6,6,100.000000,0,0E-10,0.0000,6666.6666666667,6666.6666666667,0E-10,0.0
2026-03-01,PlayerNatural,1,24,242,242,100.000000,0,0E-10,0.0000,210.6363636364,210.6363636364,0E-10,0.0
2026-03-01,PlayerNatural,1,4,6,6,100.000000,0,0E-10,0.0000,19.1666666667,19.1666666667,0E-10,0.0
2026-03-01,PlayerNatural,1,8,19,19,100.000000,0,0E-10,0.0000,68.9473684211,68.9473684211,0E-10,0.0
2026-03-01,Small,0,1,35,35,100.000000,0,0E-10,0.0000,186.8857142857,186.8857142857,0E-10,0.0
2026-03-01,Small,0,13,1325,1325,100.000000,0,0E-10,0.0000,37.3388679245,37.3388679245,0.0005886792,0.0
2026-03-01,Small,0,14,2,2,100.000000,0,0E-10,0.0000,32.5000000000,32.5000000000,0E-10,0.0
2026-03-01,Small,0,16,4,4,100.000000,0,0E-10,0.0000,130.2500000000,130.2500000000,0.0100000000,0.0
2026-03-01,Small,0,24,538,538,100.000000,0,0E-10,0.0000,106.2267657993,106.2267657993,0E-10,0.0
2026-03-01,Small,0,27,5,5,100.000000,0,0E-10,0.0000,500.0000000000,500.0000000000,0E-10,0.0
2026-03-01,Small,0,28,59,59,100.000000,0,0E-10,0.0000,3.2711864407,3.2711864407,0E-10,0.0
2026-03-01,Small,0,4,6,6,100.000000,0,0E-10,0.0000,1.1666666667,1.1666666667,0E-10,0.0
2026-03-01,Small,0,8,1110,1110,100.000000,0,0E-10,0.0000,4720.8918918919,4720.8918918919,47.2063063063,0.009999999776482582
2026-03-01,Small,1,1,26,26,100.000000,0,0E-10,0.0000,207.1153846154,207.1153846154,0E-10,0.0
2026-03-01,Small,1,13,77,77,100.000000,0,0E-10,0.0000,56.3636363636,56.3636363636,0E-10,0.0
2026-03-01,Small,1,14,2,2,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-03-01,Small,1,19,7,7,100.000000,0,0E-10,0.0000,2.7142857143,2.7142857143,0E-10,0.0
2026-03-01,Small,1,24,10,10,100.000000,0,0E-10,0.0000,205.0000000000,205.0000000000,0E-10,0.0
2026-03-01,Small,1,4,4,4,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-03-01,Small,1,8,10,10,100.000000,0,0E-10,0.0000,182.0000000000,182.0000000000,0E-10,0.0
2026-03-01,Super6,0,1,19337,19335,99.989657,2,-0.0007757150,10.0000,21.8209649894,21.8217407043,0.0013007188,0.0
2026-03-01,Super6,0,13,160672,160668,99.997511,4,-0.0004418940,50.0000,30.6840457578,30.6844876519,0.0097180094,0.0
2026-03-01,Super6,0,14,7367,7367,100.000000,0,0E-10,0.0000,73.0340708565,73.0340708565,0.0396430026,0.0
2026-03-01,Super6,0,15,12,12,100.000000,0,0E-10,0.0000,158.3333333333,158.3333333333,0E-10,0.0
2026-03-01,Super6,0,16,10041,10038,99.970123,3,-0.0024897919,10.0000,10.8335823125,10.8360721044,0.0372074495,0.0
2026-03-01,Super6,0,17,1093,1093,100.000000,0,0E-10,0.0000,12832.9094236048,12832.9094236048,0E-10,0.0
2026-03-01,Super6,0,18,1181,1181,100.000000,0,0E-10,0.0000,4319.1608806097,4319.1608806097,0E-10,0.0
2026-03-01,Super6,0,19,2970,2970,100.000000,0,0E-10,0.0000,43.0734006734,43.0734006734,0.0041121212,0.0
2026-03-01,Super6,0,20,390,390,100.000000,0,0E-10,0.0000,17.4205128205,17.4205128205,0.0486358974,0.0
2026-03-01,Super6,0,22,3,3,100.000000,0,0E-10,0.0000,1.3333333333,1.3333333333,0E-10,0.0
2026-03-01,Super6,0,23,1414,1414,100.000000,0,0E-10,0.0000,85471.9243281471,85471.9243281471,0E-10,0.0
2026-03-01,Super6,0,24,86141,86140,99.998839,1,-0.0003482662,30.0000,45.2199417235,45.2202899897,0E-10,0.0
2026-03-01,Super6,0,25,3504,3503,99.971461,1,-0.2853881279,1000.0000,10583.8635844749,10584.1489726027,0E-10,0.0
2026-03-01,Super6,0,26,147,147,100.000000,0,0E-10,0.0000,9.1020408163,9.1020408163,0E-10,0.0
2026-03-01,Super6,0,27,4348,4348,100.000000,0,0E-10,0.0000,54.7044618215,54.7044618215,0E-10,0.0
2026-03-01,Super6,0,28,1168,1168,100.000000,0,0E-10,0.0000,98.7705479452,98.7705479452,0E-10,0.0
2026-03-01,Super6,0,29,1,1,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-03-01,Super6,0,4,9212,9212,100.000000,0,0E-10,0.0000,10.5074902301,10.5074902301,0.0008250109,0.0
2026-03-01,Super6,0,8,3765,3765,100.000000,0,0E-10,0.0000,93.2329349270,93.2329349270,0.0045551129,0.0
2026-03-01,Super6,1,1,1397,1397,100.000000,0,0E-10,0.0000,34.4495347173,34.4495347173,0E-10,0.0
2026-03-01,Super6,1,13,13045,13045,100.000000,0,0E-10,0.0000,32.0632426217,32.0632426217,0.0139991568,0.0
2026-03-01,Super6,1,14,1447,1447,100.000000,0,0E-10,0.0000,77.8189357291,77.8189357291,0.1184429855,0.0
2026-03-01,Super6,1,16,2262,2262,100.000000,0,0E-10,0.0000,36.9809902741,36.9809902741,0.2145393457,0.0
2026-03-01,Super6,1,17,12,12,100.000000,0,0E-10,0.0000,30416.6666666667,30416.6666666667,0E-10,0.0
2026-03-01,Super6,1,18,40,40,100.000000,0,0E-10,0.0000,25550.0000000000,25550.0000000000,0E-10,0.0
2026-03-01,Super6,1,19,42,42,100.000000,0,0E-10,0.0000,209.4761904762,209.4761904762,0.0398571429,0.003000000026077032
2026-03-01,Super6,1,20,269,269,100.000000,0,0E-10,0.0000,24.4014869888,24.4014869888,0E-10,0.0
2026-03-01,Super6,1,23,9,9,100.000000,0,0E-10,0.0000,45555.5555555556,45555.5555555556,0E-10,0.0
2026-03-01,Super6,1,24,3518,3518,100.000000,0,0E-10,0.0000,51.4903354179,51.4903354179,0E-10,0.0
2026-03-01,Super6,1,25,20,20,100.000000,0,0E-10,0.0000,3840.0000000000,3840.0000000000,0E-10,0.0
2026-03-01,Super6,1,27,877,877,100.000000,0,0E-10,0.0000,191.1391106043,191.1391106043,0E-10,0.0
2026-03-01,Super6,1,28,15,15,100.000000,0,0E-10,0.0000,18.6666666667,18.6666666667,0E-10,0.0
2026-03-01,Super6,1,4,507,507,100.000000,0,0E-10,0.0000,3.7357001972,3.7357001972,0.0041814596,0.0
2026-03-01,Super6,1,8,569,569,100.000000,0,0E-10,0.0000,457.2724077329,457.2724077329,0.0047451670,0.0
2026-03-01,SuperLucky7,0,1,15328,15327,99.993476,1,-0.0003262004,5.0000,17.2522834029,17.2526096033,0E-10,0.0
2026-03-01,SuperLucky7,0,13,106927,106924,99.997194,3,-0.0003366783,30.0000,11.5096841771,11.5100208553,0.0045119848,0.0
2026-03-01,SuperLucky7,0,14,5435,5435,100.000000,0,0E-10,0.0000,32.2614535419,32.2614535419,0.0088609016,0.0
2026-03-01,SuperLucky7,0,15,9,9,100.000000,0,0E-10,0.0000,111.1111111111,111.1111111111,0E-10,0.0
2026-03-01,SuperLucky7,0,16,5976,5972,99.933066,4,-0.0013386881,5.0000,6.3443775100,6.3457161981,0.0152704150,0.0
2026-03-01,SuperLucky7,0,17,988,988,100.000000,0,0E-10,0.0000,9902.3684210526,9902.3684210526,0E-10,0.0
2026-03-01,SuperLucky7,0,18,761,761,100.000000,0,0E-10,0.0000,1435.6110381078,1435.6110381078,0E-10,0.0
2026-03-01,SuperLucky7,0,19,1349,1349,100.000000,0,0E-10,0.0000,10.3128243143,10.3128243143,0.0037694589,0.0
2026-03-01,SuperLucky7,0,20,216,216,100.000000,0,0E-10,0.0000,6.1250000000,6.1250000000,0.0147037037,0.0
2026-03-01,SuperLucky7,0,22,1,1,100.000000,0,0E-10,0.0000,1.0000000000,1.0000000000,0E-10,0.0
2026-03-01,SuperLucky7,0,23,678,678,100.000000,0,0E-10,0.0000,10229.9188790560,10229.9188790560,0E-10,0.0
2026-03-01,SuperLucky7,0,24,71948,71947,99.998610,1,-0.0006949464,50.0000,19.0976121643,19.0983071107,0E-10,0.0
2026-03-01,SuperLucky7,0,25,1453,1452,99.931177,1,-0.6882312457,1000.0000,3583.4225739849,3584.1108052306,0E-10,0.0
2026-03-01,SuperLucky7,0,26,224,224,100.000000,0,0E-10,0.0000,3.0312500000,3.0312500000,0E-10,0.0
2026-03-01,SuperLucky7,0,27,2885,2885,100.000000,0,0E-10,0.0000,28.3355285962,28.3355285962,0E-10,0.0
2026-03-01,SuperLucky7,0,28,1684,1684,100.000000,0,0E-10,0.0000,22.2019002375,22.2019002375,0E-10,0.0
2026-03-01,SuperLucky7,0,4,5303,5303,100.000000,0,0E-10,0.0000,3.1184235338,3.1184235338,0.0000346973,0.0
2026-03-01,SuperLucky7,0,8,2407,2407,100.000000,0,0E-10,0.0000,47.8138761944,47.8138761944,0.0014831741,0.0
2026-03-01,SuperLucky7,1,1,513,513,100.000000,0,0E-10,0.0000,27.9025341131,27.9025341131,0E-10,0.0
2026-03-01,SuperLucky7,1,13,9350,9350,100.000000,0,0E-10,0.0000,16.0912299465,16.0912299465,0.0043760428,0.0
2026-03-01,SuperLucky7,1,14,620,620,100.000000,0,0E-10,0.0000,20.8225806452,20.8225806452,0.0465241935,0.0
2026-03-01,SuperLucky7,1,16,1699,1699,100.000000,0,0E-10,0.0000,14.0865214832,14.0865214832,0.0883437316,0.00800000037997961
2026-03-01,SuperLucky7,1,17,17,17,100.000000,0,0E-10,0.0000,5307.7647058824,5307.7647058824,0E-10,0.0
2026-03-01,SuperLucky7,1,18,41,41,100.000000,0,0E-10,0.0000,19878.0487804878,19878.0487804878,0E-10,0.0
2026-03-01,SuperLucky7,1,19,51,51,100.000000,0,0E-10,0.0000,12.0000000000,12.0000000000,0.0300588235,0.003000000026077032
2026-03-01,SuperLucky7,1,20,445,445,100.000000,0,0E-10,0.0000,11.6561797753,11.6561797753,0E-10,0.0
2026-03-01,SuperLucky7,1,22,1,1,100.000000,0,0E-10,0.0000,100.0000000000,100.0000000000,0E-10,0.0
2026-03-01,SuperLucky7,1,23,6,6,100.000000,0,0E-10,0.0000,10000.0000000000,10000.0000000000,0E-10,0.0
2026-03-01,SuperLucky7,1,24,2270,2270,100.000000,0,0E-10,0.0000,34.2678414097,34.2678414097,0E-10,0.0
2026-03-01,SuperLucky7,1,25,7,7,100.000000,0,0E-10,0.0000,1022.5714285714,1022.5714285714,0E-10,0.0
2026-03-01,SuperLucky7,1,27,313,313,100.000000,0,0E-10,0.0000,29.5814696486,29.5814696486,0E-10,0.0
2026-03-01,SuperLucky7,1,28,18,18,100.000000,0,0E-10,0.0000,10.0000000000,10.0000000000,0E-10,0.0
2026-03-01,SuperLucky7,1,4,263,263,100.000000,0,0E-10,0.0000,2.2661596958,2.2661596958,0.0000912548,0.0
2026-03-01,SuperLucky7,1,8,715,715,100.000000,0,0E-10,0.0000,162.7678321678,162.7678321678,0.0005594406,0.0
2026-03-01,Tie,0,1,24105,24105,100.000000,0,0E-10,0.0000,22.3661066169,22.3661066169,0.0009834474,0.0
2026-03-01,Tie,0,13,365488,365484,99.998906,4,-0.0003556888,60.0000,37.2585502123,37.2589059012,0.0263851180,0.0
2026-03-01,Tie,0,14,6186,6186,100.000000,0,0E-10,0.0000,151.1404784998,151.1404784998,0.9971290010,0.0
2026-03-01,Tie,0,15,1,1,100.000000,0,0E-10,0.0000,500.0000000000,500.0000000000,0E-10,0.0
2026-03-01,Tie,0,16,10571,10570,99.990540,1,-0.0004729921,5.0000,19.2961876833,19.2966606754,0.0238198846,0.0
2026-03-01,Tie,0,17,3346,3346,100.000000,0,0E-10,0.0000,19209.2265391512,19209.2265391512,0E-10,0.0
2026-03-01,Tie,0,18,3932,3932,100.000000,0,0E-10,0.0000,5642.7660223805,5642.7660223805,0E-10,0.0
2026-03-01,Tie,0,19,5126,5126,100.000000,0,0E-10,0.0000,26.8357393679,26.8357393679,0.0041710886,0.0
2026-03-01,Tie,0,20,222,222,100.000000,0,0E-10,0.0000,16.7522522523,16.7522522523,0.0123963964,0.0
2026-03-01,Tie,0,22,26,26,100.000000,0,0E-10,0.0000,4.1538461538,4.1538461538,0E-10,0.0
2026-03-01,Tie,0,23,3570,3570,100.000000,0,0E-10,0.0000,55815.3691876751,55815.3691876751,0E-10,0.0
2026-03-01,Tie,0,24,212424,212422,99.999059,2,-0.0016947238,350.0000,67.6084858585,67.6101805822,0.0000056491,0.0
2026-03-01,Tie,0,25,2486,2485,99.959775,1,-0.8045052293,2000.0000,4115.7787610619,4116.5832662912,0E-10,0.0
2026-03-01,Tie,0,26,239,239,100.000000,0,0E-10,0.0000,13.2552301255,13.2552301255,0E-10,0.0
2026-03-01,Tie,0,27,9121,9121,100.000000,0,0E-10,0.0000,62.7391733363,62.7391733363,0E-10,0.0
2026-03-01,Tie,0,28,2792,2792,100.000000,0,0E-10,0.0000,51.3861031519,51.3861031519,0E-10,0.0
2026-03-01,Tie,0,29,2,2,100.000000,0,0E-10,0.0000,7.5000000000,7.5000000000,0E-10,0.0
2026-03-01,Tie,0,4,11794,11794,100.000000,0,0E-10,0.0000,15.5979311514,15.5979311514,0.0008940139,0.0
2026-03-01,Tie,0,41,1,1,100.000000,0,0E-10,0.0000,6.0000000000,6.0000000000,0E-10,0.0
2026-03-01,Tie,0,8,8730,8730,100.000000,0,0E-10,0.0000,75.1691867125,75.1691867125,0.0018671249,0.0
2026-03-01,Tie,1,1,847,847,100.000000,0,0E-10,0.0000,52.4427390791,52.4427390791,0.0002479339,0.0
