源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,sn,time,member,money,op_code,op_lv,op_aid,memo,site,subtotal,来源库,来源表,ODS表名,同步时间
4133146742,2026-03-28,4133146742,2026-03-28T00:16:57Z,116147226,1800000,501,7,116147226,108_114590366_16,0,2303000.48,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146749,2026-03-28,4133146749,2026-03-28T00:16:57Z,137323655,1372,501,7,137323655,108_114590366_16,0,4372.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146756,2026-03-28,4133146756,2026-03-28T00:16:57Z,102417483,670,501,7,102417483,108_114590366_16,0,5675.23,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146761,2026-03-28,4133146761,2026-03-28T00:16:57Z,147857835,39.2,501,7,147857835,108_114590366_16,0,210.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146775,2026-03-28,4133146775,2026-03-28T00:16:58Z,132065572,-50,502,7,132065572,101_114590360_34,0,80.35,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146780,2026-03-28,4133146780,2026-03-28T00:16:58Z,38559714,-10,502,7,38559714,101_124276_28,0,444.74,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146794,2026-03-28,4133146794,2026-03-28T00:16:59Z,131725684,-10,502,7,131725684,101_114590360_34,0,128,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146806,2026-03-28,4133146806,2026-03-28T00:17:00Z,65715299,-1007,502,7,65715299,108_114590364_22,0,0.36,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146812,2026-03-28,4133146812,2026-03-28T00:17:01Z,147778137,-100,502,7,147778137,101_114590351_42,0,508,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146819,2026-03-28,4133146819,2026-03-28T00:17:02Z,145681805,-20,502,7,145681805,101_114590379_8,0,154.33,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146825,2026-03-28,4133146825,2026-03-28T00:17:02Z,28484858,-100,502,7,28484858,101_114590352_42,0,129,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146831,2026-03-28,4133146831,2026-03-28T00:17:03Z,122051505,-1000,502,7,122051505,101_114590351_42,0,1160,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146844,2026-03-28,4133146844,2026-03-28T00:17:04Z,125280495,-10,502,7,125280495,101_114590381_2,0,885,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146850,2026-03-28,4133146850,2026-03-28T00:17:05Z,147854300,-20,502,7,147854300,101_124272_50,0,1184.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146867,2026-03-28,4133146867,2026-03-28T00:17:06Z,93282155,10000,501,7,93282155,101_114590363_26,0,21000.27,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146873,2026-03-28,4133146873,2026-03-28T00:17:06Z,145795944,40,501,7,145795944,101_114590363_26,0,429.39,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146878,2026-03-28,4133146878,2026-03-28T00:17:07Z,146617820,-30,502,7,146617820,101_124274_30,0,879.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146886,2026-03-28,4133146886,2026-03-28T00:17:08Z,147466990,-200,502,7,147466990,101_114590381_2,0,200.69,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146892,2026-03-28,4133146892,2026-03-28T00:17:09Z,7697855,-20,502,7,7697855,101_114590374_19,0,800.02,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146899,2026-03-28,4133146899,2026-03-28T00:17:09Z,147218252,-20,502,7,147218252,101_124277_26,0,162.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146903,2026-03-28,4133146903,2026-03-28T00:17:10Z,68463209,-500,502,7,68463209,101_124279_17,0,508.29,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146908,2026-03-28,4133146908,2026-03-28T00:17:10Z,132759242,-500,502,7,132759242,101_124279_17,0,18115.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146917,2026-03-28,4133146917,2026-03-28T00:17:11Z,113606534,200,501,7,113606534,108_114590364_22,0,6708.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146920,2026-03-28,4133146920,2026-03-28T00:17:11Z,66055104,9800,501,7,66055104,108_114590364_22,0,106175.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146934,2026-03-28,4133146934,2026-03-28T00:17:11Z,125793922,196,501,7,125793922,108_114590364_22,0,855.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146941,2026-03-28,4133146941,2026-03-28T00:17:11Z,145083203,196,501,7,145083203,108_114590364_22,0,4098.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146955,2026-03-28,4133146955,2026-03-28T00:17:12Z,132759242,-100,502,7,132759242,101_124279_17,0,17015.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146962,2026-03-28,4133146962,2026-03-28T00:17:12Z,128263269,-8000,502,7,128263269,101_114590381_2,0,9080.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146969,2026-03-28,4133146969,2026-03-28T00:17:13Z,141853188,-100,502,7,141853188,101_124276_28,0,479.3,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146976,2026-03-28,4133146976,2026-03-28T00:17:13Z,146389687,-20,502,7,146389687,101_114590378_8,0,480.04,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146983,2026-03-28,4133146983,2026-03-28T00:17:14Z,96991371,-200,502,7,96991371,101_114590374_19,0,7260.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146988,2026-03-28,4133146988,2026-03-28T00:17:14Z,146562138,120,501,7,146562138,101_114590351_42,0,326.35,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133146997,2026-03-28,4133146997,2026-03-28T00:17:15Z,144533010,-250,502,7,144533010,101_114590373_15,0,4867.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147000,2026-03-28,4133147000,2026-03-28T00:17:15Z,143189958,-0.31,122,5,43049,639102106355578659i56w896999,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147014,2026-03-28,4133147014,2026-03-28T00:17:17Z,121393382,-500,502,7,121393382,101_114590378_8,0,1008.66,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147023,2026-03-28,4133147023,2026-03-28T00:17:18Z,73539171,-500,502,7,73539171,101_114590373_15,0,1700.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147028,2026-03-28,4133147028,2026-03-28T00:17:18Z,147218252,-10,502,7,147218252,101_124273_50,0,152.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147037,2026-03-28,4133147037,2026-03-28T00:17:18Z,142020180,1950,501,7,142020180,101_114590352_42,0,4150.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147042,2026-03-28,4133147042,2026-03-28T00:17:18Z,147862298,40,501,7,147862298,101_114590352_42,0,3368.67,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147049,2026-03-28,4133147049,2026-03-28T00:17:18Z,146397360,204.75,501,7,146397360,101_114590360_34,0,205.62,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147056,2026-03-28,4133147056,2026-03-28T00:17:18Z,126986139,4914,501,7,126986139,101_114590360_34,0,12522.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147061,2026-03-28,4133147061,2026-03-28T00:17:19Z,147615129,-10,502,7,147615129,101_114590363_27,0,0.78,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147075,2026-03-28,4133147075,2026-03-28T00:17:20Z,131827473,360,501,7,131827473,101_114590379_8,0,1590.17,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147080,2026-03-28,4133147080,2026-03-28T00:17:20Z,144599256,200,501,7,144599256,101_114590379_8,0,28730,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147094,2026-03-28,4133147094,2026-03-28T00:17:22Z,80367170,-3047.79,122,5,43049,639102106421914887c11n2114842,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147105,2026-03-28,4133147105,2026-03-28T00:17:23Z,28484858,-50,502,7,28484858,101_124274_30,0,308.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147111,2026-03-28,4133147111,2026-03-28T00:17:24Z,123937565,-30,502,7,123937565,104_114590368_18,0,30.48,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147126,2026-03-28,4133147126,2026-03-28T00:17:24Z,28484858,-20,502,7,28484858,101_124274_30,0,288.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147132,2026-03-28,4133147132,2026-03-28T00:17:25Z,147394372,-1,122,5,55797,2026032854aedhP5,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147139,2026-03-28,4133147139,2026-03-28T00:17:25Z,137518721,-68.5,122,5,43049,639102106459099851z26z3886268,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147147,2026-03-28,4133147147,2026-03-28T00:17:26Z,142008057,400,501,7,142008057,101_124275_29,0,1566.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147153,2026-03-28,4133147153,2026-03-28T00:17:26Z,99551244,-9,502,7,99551244,101_114590373_15,0,26.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147158,2026-03-28,4133147158,2026-03-28T00:17:26Z,136286232,-1000,502,7,136286232,101_114590363_27,0,6146.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147164,2026-03-28,4133147164,2026-03-28T00:17:27Z,147857835,-40,502,7,147857835,108_114590366_17,0,170.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147170,2026-03-28,4133147170,2026-03-28T00:17:27Z,143045395,-1000,502,7,143045395,108_114590370_16,0,5188.55,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147185,2026-03-28,4133147185,2026-03-28T00:17:28Z,124446839,-50,502,7,124446839,101_114590358_39,0,112.68,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147191,2026-03-28,4133147191,2026-03-28T00:17:28Z,147847910,-10,502,7,147847910,108_114590366_17,0,184.68,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147201,2026-03-28,4133147201,2026-03-28T00:17:29Z,111776164,-150,502,7,111776164,108_114590366_17,0,100.03,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147215,2026-03-28,4133147215,2026-03-28T00:17:30Z,117470850,-1000,502,7,117470850,108_114590366_17,0,500.42,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147222,2026-03-28,4133147222,2026-03-28T00:17:30Z,137303477,320,501,7,137303477,101_114590374_19,0,1491.65,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147229,2026-03-28,4133147229,2026-03-28T00:17:31Z,122702008,-1,502,7,122702008,108_114590366_17,0,772.53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147236,2026-03-28,4133147236,2026-03-28T00:17:31Z,144030339,-340,502,7,144030339,101_114590360_35,0,3301.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147243,2026-03-28,4133147243,2026-03-28T00:17:31Z,143999523,-25,502,7,143999523,101_114590360_35,0,1110.97,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147248,2026-03-28,4133147248,2026-03-28T00:17:32Z,131725684,-135,502,7,131725684,101_114590360_35,0,113,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147257,2026-03-28,4133147257,2026-03-28T00:17:33Z,144263470,-50,502,7,144263470,108_114590366_17,0,887.97,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147260,2026-03-28,4133147260,2026-03-28T00:17:33Z,147813915,-100,502,7,147813915,101_114590383_1,0,803.18,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147274,2026-03-28,4133147274,2026-03-28T00:17:34Z,147861543,-80,502,7,147861543,101_114590363_27,0,18000.92,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147281,2026-03-28,4133147281,2026-03-28T00:17:35Z,146583568,-30,502,7,146583568,101_114590352_43,0,87.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147295,2026-03-28,4133147295,2026-03-28T00:17:36Z,65449202,-50,502,7,65449202,101_114590363_27,0,3500.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147304,2026-03-28,4133147304,2026-03-28T00:17:36Z,147857835,-40,502,7,147857835,108_114590370_16,0,130.84,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147310,2026-03-28,4133147310,2026-03-28T00:17:37Z,111201538,-5000,502,7,111201538,108_114590366_17,0,52054.16,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147327,2026-03-28,4133147327,2026-03-28T00:17:38Z,113237391,3000,121,5,43252,126039201290435,0,3000.53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147333,2026-03-28,4133147333,2026-03-28T00:17:39Z,108710661,-1000,502,7,108710661,101_114590372_27,0,2514.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147338,2026-03-28,4133147338,2026-03-28T00:17:39Z,38305012,2520,501,7,38305012,103_114590367_11,0,14720.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147346,2026-03-28,4133147346,2026-03-28T00:17:39Z,132065572,-30,502,7,132065572,101_114590379_9,0,0.35,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147352,2026-03-28,4133147352,2026-03-28T00:17:40Z,124154626,-100,502,7,124154626,101_114590352_43,0,83.02,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147359,2026-03-28,4133147359,2026-03-28T00:17:40Z,131725684,-60,502,7,131725684,101_114590360_35,0,53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147365,2026-03-28,4133147365,2026-03-28T00:17:40Z,93774749,-100,502,7,93774749,101_114590356_33,0,20.72,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147371,2026-03-28,4133147371,2026-03-28T00:17:41Z,137410503,-500,502,7,137410503,101_114590378_9,0,5277.29,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147384,2026-03-28,4133147384,2026-03-28T00:17:41Z,129737018,94.38,121,5,52489,401774628261286179,0,94.38,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147390,2026-03-28,4133147390,2026-03-28T00:17:41Z,126979050,-50,502,7,126979050,101_114590363_27,0,3139.39,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147402,2026-03-28,4133147402,2026-03-28T00:17:42Z,146768207,-60,502,7,146768207,101_114590372_27,0,480.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147409,2026-03-28,4133147409,2026-03-28T00:17:42Z,142926515,-784,502,7,142926515,108_114590370_16,0,0.64,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147416,2026-03-28,4133147416,2026-03-28T00:17:42Z,140309862,-50,502,7,140309862,101_114590379_9,0,12800.39,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147421,2026-03-28,4133147421,2026-03-28T00:17:42Z,142144498,-380,502,7,142144498,108_114590370_16,0,0.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147435,2026-03-28,4133147435,2026-03-28T00:17:43Z,38559714,-10,502,7,38559714,101_124280_15,0,464.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147440,2026-03-28,4133147440,2026-03-28T00:17:43Z,132759242,3120,501,7,132759242,101_124279_17,0,20135.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147454,2026-03-28,4133147454,2026-03-28T00:17:44Z,146389687,-30,502,7,146389687,101_114590378_9,0,631.54,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147463,2026-03-28,4133147463,2026-03-28T00:17:44Z,113606534,-1000,502,7,113606534,108_114590366_17,0,4708.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147468,2026-03-28,4133147468,2026-03-28T00:17:45Z,140773869,-30,502,7,140773869,108_114590364_23,0,40.23,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147477,2026-03-28,4133147477,2026-03-28T00:17:45Z,8897704,-8,502,7,8897704,101_114590352_43,0,140.21,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147482,2026-03-28,4133147482,2026-03-28T00:17:46Z,13579424,-20,502,7,13579424,101_114590378_9,0,2011.19,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147489,2026-03-28,4133147489,2026-03-28T00:17:46Z,145798355,-140,502,7,145798355,101_114590374_20,0,1558,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147496,2026-03-28,4133147496,2026-03-28T00:17:46Z,132379841,-25,502,7,132379841,108_114590366_17,0,129.03,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147507,2026-03-28,4133147507,2026-03-28T00:17:48Z,110985716,-6,502,7,110985716,101_114590374_20,0,345.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147513,2026-03-28,4133147513,2026-03-28T00:17:48Z,134650762,-0.59,122,5,43049,639102106685226927z26z974004,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147518,2026-03-28,4133147518,2026-03-28T00:17:49Z,147839044,-10,502,7,147839044,101_114590351_43,0,39,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147524,2026-03-28,4133147524,2026-03-28T00:17:49Z,146389687,-20,502,7,146389687,101_114590378_9,0,531.54,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147530,2026-03-28,4133147530,2026-03-28T00:17:50Z,141974291,77,121,5,19105,bf20fd302bae40e4b761c625ef4debcb,0,77,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147545,2026-03-28,4133147545,2026-03-28T00:17:51Z,145426906,1442,501,7,145426906,107_114590371_8,0,3535,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147551,2026-03-28,4133147551,2026-03-28T00:17:51Z,80401724,175.5,501,7,80401724,107_114590371_8,0,176.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147566,2026-03-28,4133147566,2026-03-28T00:17:52Z,139500497,-500,502,7,139500497,101_114590352_43,0,2002.13,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147572,2026-03-28,4133147572,2026-03-28T00:17:52Z,141082062,1700.24,121,5,33025,10wqe812075582628272QEyPSp,0,1700.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147579,2026-03-28,4133147579,2026-03-28T00:17:53Z,147447896,390,501,7,147447896,101_114590358_39,0,700.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147587,2026-03-28,4133147587,2026-03-28T00:17:53Z,126500529,-450,502,7,126500529,108_114590364_23,0,11585.49,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147593,2026-03-28,4133147593,2026-03-28T00:17:54Z,147336162,-500,502,7,147336162,101_124280_15,0,9450.82,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147598,2026-03-28,4133147598,2026-03-28T00:17:54Z,110818333,-5,502,7,110818333,101_124273_51,0,242,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147603,2026-03-28,4133147603,2026-03-28T00:17:55Z,147857668,-20,502,7,147857668,101_124275_30,0,40.55,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147608,2026-03-28,4133147608,2026-03-28T00:17:55Z,113606534,1480,501,7,113606534,108_114590370_16,0,6188.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147617,2026-03-28,4133147617,2026-03-28T00:17:55Z,132379841,98,501,7,132379841,108_114590370_16,0,227.03,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147620,2026-03-28,4133147620,2026-03-28T00:17:55Z,141485179,58.8,501,7,141485179,108_114590370_16,0,1066.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147634,2026-03-28,4133147634,2026-03-28T00:17:56Z,127403207,0.97,121,5,43049,639102106762847599z26z2712772,0,0.97,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147641,2026-03-28,4133147641,2026-03-28T00:17:56Z,99066433,-1000,502,7,99066433,101_114590357_31,0,1000.89,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147655,2026-03-28,4133147655,2026-03-28T00:17:57Z,139500497,585,501,7,139500497,101_114590363_27,0,2587.13,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147662,2026-03-28,4133147662,2026-03-28T00:17:57Z,103471250,58.5,501,7,103471250,101_114590363_27,0,208.75,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147669,2026-03-28,4133147669,2026-03-28T00:17:57Z,145927848,975,501,7,145927848,101_114590363_27,0,2480.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147676,2026-03-28,4133147676,2026-03-28T00:17:58Z,132759242,-500,502,7,132759242,101_124279_18,0,19635.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147683,2026-03-28,4133147683,2026-03-28T00:17:58Z,147180952,2e+05,121,5,43642,3551301652,0,2e+05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147688,2026-03-28,4133147688,2026-03-28T00:17:58Z,134108367,-20,502,7,134108367,101_124275_30,0,362.02,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147697,2026-03-28,4133147697,2026-03-28T00:18:00Z,147862264,-246,502,7,147862264,104_114590368_19,0,0.47,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147706,2026-03-28,4133147706,2026-03-28T00:18:01Z,117470850,1960,501,7,117470850,108_114590366_17,0,2460.42,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147712,2026-03-28,4133147712,2026-03-28T00:18:01Z,144731708,130.8,501,7,144731708,108_114590366_17,0,194.75,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147719,2026-03-28,4133147719,2026-03-28T00:18:01Z,125906118,39,501,7,125906118,101_114590356_33,0,1046.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147725,2026-03-28,4133147725,2026-03-28T00:18:01Z,147606673,39.2,501,7,147606673,108_114590366_17,0,217.35,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147731,2026-03-28,4133147731,2026-03-28T00:18:01Z,147837109,490,501,7,147837109,108_114590366_17,0,795.02,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147744,2026-03-28,4133147744,2026-03-28T00:18:02Z,144030339,680,501,7,144030339,101_114590360_35,0,3641.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147750,2026-03-28,4133147750,2026-03-28T00:18:02Z,143999523,50,501,7,143999523,101_114590360_35,0,1160.97,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147767,2026-03-28,4133147767,2026-03-28T00:18:04Z,142801337,507,121,5,6100,Member1774281078985838592,0,1209.85,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147773,2026-03-28,4133147773,2026-03-28T00:18:05Z,81149027,-0.6,122,5,21202,789d46837439410b9b151afd7a9d12df,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147778,2026-03-28,4133147778,2026-03-28T00:18:05Z,147218252,39,501,7,147218252,101_124281_8,0,171.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147786,2026-03-28,4133147786,2026-03-28T00:18:06Z,72879487,-50,502,7,72879487,101_114590351_43,0,264.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147792,2026-03-28,4133147792,2026-03-28T00:18:07Z,114881679,-500,502,7,114881679,101_114590372_28,0,1292.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147799,2026-03-28,4133147799,2026-03-28T00:18:07Z,113606534,200,501,7,113606534,108_114590364_23,0,6668.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
4133147800,2026-03-28,4133147800,2026-03-28T00:18:07Z,66055104,19600,501,7,66055104,108_114590364_23,0,115775.9,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:45:55Z
