源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,"",_1,_2,_3,_4,来源库,来源表,ODS表名,同步时间
157815,2021-10-06,157815,101,35,2,2021-10-06T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157822,2021-10-06,157822,101,112,214,2021-10-06T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157829,2021-10-06,157829,101,506,18,2021-10-06T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157836,2021-10-06,157836,107,1,48,2021-10-06T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157843,2021-10-06,157843,101,2,110,2021-10-06T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157848,2021-10-06,157848,101,8,1,2021-10-06T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157857,2021-10-06,157857,101,103,11,2021-10-06T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157860,2021-10-06,157860,101,113,186,2021-10-06T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157874,2021-10-06,157874,108,1,162,2021-10-06T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157881,2021-10-06,157881,101,3,45,2021-10-06T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157895,2021-10-06,157895,101,105,13,2021-10-06T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157904,2021-10-06,157904,102,1,49,2021-10-06T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
157910,2021-10-06,157910,107,1,21,2021-10-06T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182512,2021-11-05,182512,101,5,21,2021-11-05T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182519,2021-11-05,182519,101,35,14,2021-11-05T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182525,2021-11-05,182525,101,105,8,2021-11-05T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182531,2021-11-05,182531,101,503,24,2021-11-05T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182544,2021-11-05,182544,111,1,4,2021-11-05T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182550,2021-11-05,182550,101,6,13,2021-11-05T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182567,2021-11-05,182567,101,502,19,2021-11-05T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182573,2021-11-05,182573,103,1,30,2021-11-05T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182578,2021-11-05,182578,108,2,42,2021-11-05T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182586,2021-11-05,182586,101,6,14,2021-11-05T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182592,2021-11-05,182592,101,36,7,2021-11-05T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182599,2021-11-05,182599,101,115,4,2021-11-05T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182602,2021-11-05,182602,101,503,10,2021-11-05T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182609,2021-11-05,182609,104,1,37,2021-11-05T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182616,2021-11-05,182616,128,1,1,2021-11-05T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182621,2021-11-05,182621,101,6,16,2021-11-05T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182635,2021-11-05,182635,101,113,32,2021-11-05T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182640,2021-11-05,182640,101,505,6,2021-11-05T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182654,2021-11-05,182654,101,2,12,2021-11-05T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182663,2021-11-05,182663,101,35,9,2021-11-05T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182668,2021-11-05,182668,101,105,7,2021-11-05T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182677,2021-11-05,182677,102,1,1,2021-11-05T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182682,2021-11-05,182682,105,31,2,2021-11-05T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182689,2021-11-05,182689,101,1,13,2021-11-05T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182696,2021-11-05,182696,101,31,5,2021-11-05T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182707,2021-11-05,182707,101,113,45,2021-11-05T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182713,2021-11-05,182713,102,1,1,2021-11-05T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182718,2021-11-05,182718,107,1,14,2021-11-05T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182724,2021-11-05,182724,101,2,27,2021-11-05T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182730,2021-11-05,182730,101,31,10,2021-11-05T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182745,2021-11-05,182745,101,503,14,2021-11-05T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182751,2021-11-05,182751,103,1,22,2021-11-05T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182766,2021-11-05,182766,101,8,24,2021-11-05T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182772,2021-11-05,182772,101,37,14,2021-11-05T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182779,2021-11-05,182779,101,115,56,2021-11-05T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182787,2021-11-05,182787,103,1,25,2021-11-05T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182793,2021-11-05,182793,111,1,2,2021-11-05T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182798,2021-11-05,182798,101,5,42,2021-11-05T08:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182801,2021-11-05,182801,101,8,17,2021-11-05T08:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182815,2021-11-05,182815,101,501,23,2021-11-05T08:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182822,2021-11-05,182822,102,31,3,2021-11-05T08:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182829,2021-11-05,182829,110,1,5,2021-11-05T08:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182836,2021-11-05,182836,101,7,24,2021-11-05T09:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182843,2021-11-05,182843,101,37,30,2021-11-05T09:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182848,2021-11-05,182848,101,112,69,2021-11-05T09:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182857,2021-11-05,182857,102,3,23,2021-11-05T09:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182860,2021-11-05,182860,104,1,60,2021-11-05T09:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182874,2021-11-05,182874,101,31,16,2021-11-05T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182881,2021-11-05,182881,101,103,24,2021-11-05T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182895,2021-11-05,182895,104,1,81,2021-11-05T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182904,2021-11-05,182904,101,2,63,2021-11-05T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182910,2021-11-05,182910,101,31,53,2021-11-05T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182927,2021-11-05,182927,101,506,2,2021-11-05T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182933,2021-11-05,182933,105,31,3,2021-11-05T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182938,2021-11-05,182938,111,1,1,2021-11-05T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182946,2021-11-05,182946,101,8,50,2021-11-05T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182952,2021-11-05,182952,101,37,54,2021-11-05T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182959,2021-11-05,182959,101,115,64,2021-11-05T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182965,2021-11-05,182965,102,31,17,2021-11-05T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182971,2021-11-05,182971,108,2,83,2021-11-05T12:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182984,2021-11-05,182984,101,33,7,2021-11-05T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
182990,2021-11-05,182990,101,103,2,2021-11-05T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183007,2021-11-05,183007,110,1,15,2021-11-05T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183013,2021-11-05,183013,101,5,29,2021-11-05T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183018,2021-11-05,183018,101,32,39,2021-11-05T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183024,2021-11-05,183024,101,102,24,2021-11-05T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183030,2021-11-05,183030,101,502,28,2021-11-05T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183045,2021-11-05,183045,101,1,59,2021-11-05T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183051,2021-11-05,183051,101,8,28,2021-11-05T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183066,2021-11-05,183066,101,503,6,2021-11-05T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183072,2021-11-05,183072,103,1,40,2021-11-05T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183079,2021-11-05,183079,111,1,6,2021-11-05T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183087,2021-11-05,183087,101,8,20,2021-11-05T16:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183093,2021-11-05,183093,101,37,16,2021-11-05T16:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183098,2021-11-05,183098,101,112,91,2021-11-05T16:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183102,2021-11-05,183102,101,502,18,2021-11-05T16:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183109,2021-11-05,183109,103,1,36,2021-11-05T16:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183116,2021-11-05,183116,111,1,6,2021-11-05T16:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183121,2021-11-05,183121,101,5,47,2021-11-05T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183135,2021-11-05,183135,101,112,103,2021-11-05T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183140,2021-11-05,183140,101,503,26,2021-11-05T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183154,2021-11-05,183154,128,1,3,2021-11-05T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183163,2021-11-05,183163,101,32,16,2021-11-05T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183168,2021-11-05,183168,101,101,16,2021-11-05T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183177,2021-11-05,183177,101,503,25,2021-11-05T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183182,2021-11-05,183182,102,31,13,2021-11-05T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183189,2021-11-05,183189,110,1,9,2021-11-05T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183196,2021-11-05,183196,101,6,43,2021-11-05T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183206,2021-11-05,183206,101,102,10,2021-11-05T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183212,2021-11-05,183212,101,501,15,2021-11-05T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183219,2021-11-05,183219,102,31,4,2021-11-05T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183225,2021-11-05,183225,108,2,67,2021-11-05T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183231,2021-11-05,183231,101,5,5,2021-11-05T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183244,2021-11-05,183244,101,105,33,2021-11-05T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183250,2021-11-05,183250,101,503,24,2021-11-05T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183267,2021-11-05,183267,101,3,46,2021-11-05T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183273,2021-11-05,183273,101,32,45,2021-11-05T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183278,2021-11-05,183278,101,101,36,2021-11-05T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183286,2021-11-05,183286,101,502,25,2021-11-05T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183292,2021-11-05,183292,102,31,24,2021-11-05T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183299,2021-11-05,183299,110,1,13,2021-11-05T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183303,2021-11-05,183303,101,2,53,2021-11-05T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183308,2021-11-05,183308,101,8,50,2021-11-05T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183317,2021-11-05,183317,101,103,13,2021-11-05T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183320,2021-11-05,183320,101,113,108,2021-11-05T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183334,2021-11-05,183334,108,1,187,2021-11-05T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183341,2021-11-05,183341,101,3,46,2021-11-05T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183355,2021-11-05,183355,101,105,16,2021-11-05T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183362,2021-11-05,183362,101,505,26,2021-11-05T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
183369,2021-11-05,183369,105,31,6,2021-11-05T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165626,2021-10-16,165626,101,101,5,2021-10-16T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165632,2021-10-16,165632,101,115,11,2021-10-16T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165639,2021-10-16,165639,102,3,25,2021-10-16T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165647,2021-10-16,165647,110,1,12,2021-10-16T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165653,2021-10-16,165653,101,5,17,2021-10-16T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165658,2021-10-16,165658,101,33,22,2021-10-16T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165664,2021-10-16,165664,101,103,8,2021-10-16T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165670,2021-10-16,165670,101,502,13,2021-10-16T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165685,2021-10-16,165685,128,1,5,2021-10-16T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165691,2021-10-16,165691,101,8,10,2021-10-16T02:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165700,2021-10-16,165700,101,103,2,2021-10-16T02:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165714,2021-10-16,165714,104,1,46,2021-10-16T02:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165723,2021-10-16,165723,101,2,12,2021-10-16T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165728,2021-10-16,165728,101,8,7,2021-10-16T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165737,2021-10-16,165737,101,103,3,2021-10-16T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165742,2021-10-16,165742,101,501,9,2021-10-16T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165749,2021-10-16,165749,102,31,2,2021-10-16T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165756,2021-10-16,165756,110,1,4,2021-10-16T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165761,2021-10-16,165761,101,6,3,2021-10-16T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165775,2021-10-16,165775,101,115,18,2021-10-16T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165780,2021-10-16,165780,102,1,6,2021-10-16T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165794,2021-10-16,165794,101,6,21,2021-10-16T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165806,2021-10-16,165806,101,112,36,2021-10-16T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165812,2021-10-16,165812,101,506,6,2021-10-16T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165819,2021-10-16,165819,107,1,10,2021-10-16T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165825,2021-10-16,165825,101,2,13,2021-10-16T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165831,2021-10-16,165831,101,31,4,2021-10-16T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165844,2021-10-16,165844,101,502,4,2021-10-16T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165850,2021-10-16,165850,102,31,16,2021-10-16T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165867,2021-10-16,165867,101,32,22,2021-10-16T07:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165873,2021-10-16,165873,101,103,12,2021-10-16T07:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165878,2021-10-16,165878,101,501,9,2021-10-16T07:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165886,2021-10-16,165886,103,1,19,2021-10-16T07:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165892,2021-10-16,165892,110,1,2,2021-10-16T07:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165899,2021-10-16,165899,101,6,32,2021-10-16T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165903,2021-10-16,165903,101,32,3,2021-10-16T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165908,2021-10-16,165908,101,101,8,2021-10-16T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165917,2021-10-16,165917,101,503,10,2021-10-16T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165920,2021-10-16,165920,102,1,12,2021-10-16T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165934,2021-10-16,165934,101,5,20,2021-10-16T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165941,2021-10-16,165941,101,35,8,2021-10-16T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165955,2021-10-16,165955,101,506,8,2021-10-16T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165962,2021-10-16,165962,108,1,95,2021-10-16T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
165969,2021-10-16,165969,101,3,15,2021-10-16T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
