player_id,度中心性,中介中心性,所属连通分量,分量大小
69491783,3,0,1,44638
69706434,3,0,1,44638
70521282,3,0,1,44638
70756241,3,0,1,44638
70788179,3,0,1,44638
71829050,3,0,1,44638
72741527,3,0,1,44638
74760190,3,0,1,44638
76818734,3,0,1,44638
77275955,3,0,1,44638
78529127,3,0,1,44638
78832847,3,0,1,44638
82228744,3,0,1,44638
84134972,3,0,1,44638
85789615,3,0,1,44638
86714766,3,0,1,44638
86816952,3,0.001,1,44638
88940046,3,0,1,44638
89543158,3,0,1,44638
91093135,3,0,1,44638
91704439,3,0,1,44638
92718188,3,0,1,44638
93596672,3,0,1,44638
94008587,3,0,1,44638
94064566,3,0,1,44638
94549867,3,0,1,44638
96363625,3,0,1,44638
99485322,3,0,1,44638
99488369,3,0,1,44638
99815508,3,0,1,44638
100039595,3,0,1,44638
100794349,3,0,1,44638
101673315,3,0,1,44638
102442426,3,0,1,44638
102558763,3,0,1,44638
102784891,3,0,1,44638
102937482,3,0,1,44638
103989762,3,0,1,44638
104883651,3,0,1,44638
105617919,3,0,1,44638
106721012,3,0,1,44638
107406366,3,0,1,44638
107642085,3,0,1,44638
108676379,3,0,1,44638
108888872,3,0,1,44638
110481726,3,0,1,44638
113007707,3,1e-04,1,44638
113331473,3,0,1,44638
113443870,3,0,1,44638
114370742,3,0,1,44638
114646919,3,0,1,44638
115040703,3,0,1,44638
115059896,3,0,1,44638
115315790,3,0,1,44638
115504797,3,0,1,44638
115558252,3,0,1,44638
115597908,3,0,1,44638
115708957,3,0,1,44638
115835082,3,0,1,44638
116105286,3,0,1,44638
116642194,3,0,1,44638
116824512,3,0,1,44638
117011096,3,0,1,44638
117035445,3,0,1,44638
117987115,3,0,1,44638
118208161,3,0,1,44638
118793614,3,0,1,44638
119037804,3,0,1,44638
119693827,3,0,1,44638
119978453,3,0,1,44638
120029720,3,0,1,44638
120111628,3,0,1,44638
120547991,3,0,1,44638
120680457,3,0,1,44638
120939007,3,0,1,44638
121071541,3,1e-04,1,44638
121091948,3,0.0443,1,44638
121378120,3,0,1,44638
121383703,3,0,1,44638
121565229,3,0,1,44638
121593326,3,0,1,44638
121622860,3,0,1,44638
122157004,3,0,1,44638
122572673,3,0,1,44638
122634910,3,0,1,44638
122732981,3,0,1,44638
122899615,3,0,1,44638
122905367,3,0,1,44638
122987449,3,0,1,44638
123106816,3,0,1,44638
123264701,3,0,1,44638
123363080,3,0,1,44638
123712943,3,0,1,44638
123881970,3,0,1,44638
124061831,3,0,1,44638
124317715,3,2e-04,1,44638
124429964,3,0,1,44638
124587450,3,0,1,44638
124627111,3,0,1,44638
124790125,3,0,1,44638
125224547,3,0,1,44638
125261756,3,0,1,44638
125965980,3,0,1,44638
126384622,3,0,1,44638
126408378,3,0,1,44638
126435549,3,0,1,44638
126625217,3,0,1,44638
127214898,3,0,1,44638
127385281,3,0,1,44638
127632108,3,0,1,44638
127967686,3,0,1,44638
128175324,3,0,1,44638
128417498,3,0,1,44638
128781944,3,0,1,44638
128913521,3,0,1,44638
129085249,3,0,1,44638
129245199,3,0,1,44638
129679631,3,0,1,44638
129781019,3,0,1,44638
129911281,3,0,1,44638
129960052,3,0,1,44638
130238030,3,0,1,44638
130361862,3,0,1,44638
130425939,3,0,1,44638
130494094,3,0,1,44638
131040632,3,0,1,44638
131414373,3,0,1,44638
132169427,3,0,1,44638
132662220,3,0,1,44638
133030510,3,0,1,44638
133285267,3,0,1,44638
133339406,3,0,1,44638
133595734,3,0,1,44638
133607842,3,0,1,44638
134085276,3,0,1,44638
134217535,3,0,1,44638
134296707,3,0,1,44638
134355602,3,0,1,44638
134412821,3,0,1,44638
134419420,3,0,1,44638
134656519,3,0,1,44638
134748639,3,0,1,44638
134862049,3,0,1,44638
134980208,3,0,1,44638
135032587,3,0,1,44638
135101084,3,0,1,44638
135410006,3,0,1,44638
135430248,3,0,1,44638
135532805,3,0,1,44638
135659284,3,0,1,44638
135698901,3,0,1,44638
135752069,3,0,1,44638
135798333,3,0,1,44638
135887589,3,0,1,44638
136060034,3,0,1,44638
136072955,3,0,1,44638
136079080,3,0,1,44638
136480151,3,0,1,44638
136559435,3,0,1,44638
136700746,3,0,1,44638
136732690,3,0,1,44638
136854476,3,0,1,44638
137174646,3,0,1,44638
137462372,3,0,1,44638
137709296,3,0,1,44638
137788548,3,0,1,44638
138399124,3,0,1,44638
138855001,3,0,1,44638
138937550,3,0,1,44638
138942859,3,0,1,44638
139085260,3,0,1,44638
139302423,3,0,1,44638
139429558,3,0,1,44638
139510275,3,0,1,44638
139687792,3,0,1,44638
139710187,3,0,1,44638
139733513,3,0,1,44638
140288014,3,0,1,44638
140663201,3,0,1,44638
140823006,3,0,1,44638
141036820,3,0,1,44638
141076200,3,0,1,44638
141123740,3,0,1,44638
141157493,3,0,1,44638
141224451,3,0,1,44638
141282093,3,0,1,44638
141283466,3,0,1,44638
141352149,3,0,1,44638
141974291,3,0,1,44638
141977632,3,0,1,44638
142005734,3,0,1,44638
142013032,3,0,1,44638
142018885,3,0,1,44638
142022638,3,0,1,44638
142040801,3,0,1,44638
142078564,3,0,1,44638
142152967,3,0,1,44638
142175839,3,0,1,44638
142366496,3,0,1,44638
142379598,3,0,1,44638
142561986,3,0,1,44638
142625184,3,0,1,44638
142713611,3,0,1,44638
142807394,3,0,1,44638
142948624,3,0,1,44638
142994527,3,0,1,44638
142996732,3,0,1,44638
143194668,3,1e-04,1,44638
143252382,3,0,1,44638
143426653,3,0,1,44638
143447152,3,0,1,44638
143640844,3,0,1,44638
143689011,3,0,1,44638
143844144,3,0,1,44638
143985102,3,0,1,44638
144052509,3,0,1,44638
144077079,3,0,1,44638
144136334,3,0,1,44638
144249813,3,0,1,44638
144280884,3,0,1,44638
144346256,3,0,1,44638
144351877,3,0,1,44638
144390778,3,0,1,44638
144592843,3,0,1,44638
144627158,3,0,1,44638
144763086,3,0,1,44638
144765893,3,0,1,44638
144839014,3,0,1,44638
144840856,3,0,1,44638
144915704,3,0,1,44638
144941072,3,0,1,44638
144951278,3,0,1,44638
145026708,3,0,1,44638
145043898,3,0,1,44638
145052910,3,3e-04,1,44638
145595740,3,0,1,44638
145595757,3,0,1,44638
145633357,3,0,1,44638
145681805,3,0,1,44638
145790316,3,0,1,44638
145814898,3,0,1,44638
145969598,3,0,1,44638
145996907,3,0,1,44638
146016159,3,0,1,44638
146053679,3,0,1,44638
146059279,3,0,1,44638
146070266,3,0,1,44638
146317198,3,0,1,44638
146357428,3,0,1,44638
146381294,3,0,1,44638
146469516,3,0,1,44638
146513235,3,0,1,44638
146588931,3,0,1,44638
146639878,3,1e-04,1,44638
146663030,3,0,1,44638
146741299,3,0,1,44638
146816570,3,0,1,44638
146837036,3,0,1,44638
146870878,3,2e-04,1,44638
146946742,3,0,1,44638
146956581,3,0,1,44638
147012347,3,0,1,44638
147030522,3,1e-04,1,44638
147107510,3,0,1,44638
147161896,3,0,1,44638
147224373,3,0,1,44638
147256809,3,0,1,44638
147309576,3,0,1,44638
147381621,3,0,1,44638
147426032,3,0,1,44638
147447463,3,0,1,44638
147447562,3,0,1,44638
147450874,3,0,1,44638
147454849,3,0,1,44638
147468773,3,0,1,44638
147470150,3,0,1,44638
147476482,3,0,1,44638
147478794,3,0,1,44638
147478821,3,0,1,44638
147497314,3,0,1,44638
147525056,3,0,1,44638
147528962,3,0,1,44638
147596383,3,0,1,44638
147647378,3,0,1,44638
147668951,3,0,1,44638
147674672,3,0,1,44638
147693522,3,0,1,44638
147711267,3,0,1,44638
147798314,3,0,1,44638
122619184,3,0,1,44638
122626222,3,0,1,44638
122696832,3,0,1,44638
122703255,3,0,1,44638
122728843,3,0,1,44638
122833922,3,0,1,44638
122908815,3,0,1,44638
122920663,3,0,1,44638
122955267,3,0,1,44638
122989967,3,0,1,44638
123142358,3,0,1,44638
123156722,3,0,1,44638
123173149,3,0,1,44638
123249030,3,0,1,44638
123254784,3,0,1,44638
123268641,3,0,1,44638
123382982,3,0,1,44638
124011169,3,0,1,44638
124244375,3,0,1,44638
124439101,3,0,1,44638
125203351,3,0,1,44638
125546865,3,0,1,44638
125585800,3,0,1,44638
125609165,3,0,1,44638
125621760,3,0,1,44638
125624111,3,0,1,44638
125686252,3,0,1,44638
125727737,3,0,1,44638
125762116,3,0,1,44638
125793922,3,0,1,44638
125902390,3,0,1,44638
125906118,3,0,1,44638
125982986,3,0,1,44638
126370488,3,0,1,44638
126465615,3,0,1,44638
126481258,3,0,1,44638
126515541,3,0,1,44638
126562678,3,0,1,44638
126633299,3,0,1,44638
126640120,3,0,1,44638
126736871,3,0,1,44638
126765440,3,0,1,44638
126792984,3,0,1,44638
126804252,3,0,1,44638
126811029,3,0,1,44638
126820485,3,0,1,44638
126897132,3,0,1,44638
127084633,3,0,1,44638
127121007,3,0,1,44638
127125791,3,0,1,44638
127143176,3,0,1,44638
127191705,3,0,1,44638
127195056,3,0,1,44638
127285871,3,0,1,44638
127659697,3,0,1,44638
127953036,3,0,1,44638
128051803,3,0,1,44638
128259663,3,0,1,44638
128336784,3,0,1,44638
128416885,3,0,1,44638
128445100,3,0,1,44638
128449196,3,0,1,44638
128504313,3,0.0027,1,44638
128660770,3,0,1,44638
128782439,3,0,1,44638
128844998,3,0,1,44638
128932745,3,0,1,44638
129033270,3,0,1,44638
129110593,3,0,1,44638
129317646,3,0,1,44638
129370162,3,0,1,44638
129372918,3,0,1,44638
129470443,3,0,1,44638
129488393,3,0,1,44638
129697001,3,0,1,44638
129782149,3,0,1,44638
129870084,3,0,1,44638
130112894,3,0,1,44638
130151694,3,0,1,44638
130162893,3,0,1,44638
130176949,3,0,1,44638
130282645,3,0,1,44638
130314815,3,0,1,44638
130371209,3,0,1,44638
130441905,3,0,1,44638
130493558,3,0,1,44638
130612179,3,0,1,44638
130629320,3,0,1,44638
130971813,3,0,1,44638
131086308,3,0,1,44638
131418698,3,0,1,44638
131594194,3,0,1,44638
131983639,3,0,1,44638
132065714,3,0,1,44638
132179833,3,0,1,44638
132320136,3,0,1,44638
132477692,3,0,1,44638
132483284,3,0,1,44638
132833636,3,0,1,44638
132956666,3,0,1,44638
133240894,3,0,1,44638
133247895,3,0,1,44638
133354166,3,0,1,44638
133389843,3,0,1,44638
133430837,3,0,1,44638
133531891,3,0,1,44638
133633059,3,0,1,44638
133792853,3,0,1,44638
133873215,3,0,1,44638
133930273,3,0,1,44638
133934887,3,0,1,44638
133943281,3,0,1,44638
133961368,3,0,1,44638
133984391,3,0,1,44638
134030206,3,0,1,44638
134045854,3,0,1,44638
134063528,3,0,1,44638
134126494,3,0,1,44638
134134122,3,0,1,44638
134155829,3,0,1,44638
134268985,3,0,1,44638
134369570,3,0,1,44638
134395229,3,0,1,44638
134466307,3,0,1,44638
134481339,3,0,1,44638
134830279,3,0,1,44638
134902250,3,0,1,44638
135218182,3,0,1,44638
135292263,3,0,1,44638
135379314,3,0,1,44638
135431527,3,0,1,44638
135657408,3,0,1,44638
135805523,3,0,1,44638
135886765,3,0,1,44638
136007949,3,0,1,44638
136137433,3,0,1,44638
136216937,3,0,1,44638
136220830,3,0,1,44638
136254425,3,0,1,44638
136294140,3,0,1,44638
136305329,3,0,1,44638
136395933,3,0,1,44638
136696205,3,0,1,44638
136787570,3,0,1,44638
136830943,3,0,1,44638
136834772,3,0,1,44638
136839046,3,0,1,44638
136849345,3,0,1,44638
136915607,3,0,1,44638
137063083,3,0,1,44638
137146774,3,0,1,44638
137170175,3,0,1,44638
137202931,3,0,1,44638
137209874,3,0,1,44638
137320259,3,0,1,44638
137332884,3,0,1,44638
137499001,3,0,1,44638
137546265,3,0,1,44638
137579852,3,0,1,44638
137698471,3,0,1,44638
137710921,3,0,1,44638
137839912,3,0,1,44638
138039718,3,0,1,44638
138106491,3,0,1,44638
138287736,3,0,1,44638
138880965,3,0,1,44638
138926312,3,0,1,44638
139128324,3,0,1,44638
139217013,3,0,1,44638
139250944,3,5e-04,1,44638
139260347,3,0,1,44638
139265589,3,0,1,44638
139269187,3,0,1,44638
139270723,3,0,1,44638
139460669,3,0,1,44638
139512697,3,0,1,44638
139634202,3,0,1,44638
139667197,3,0,1,44638
139706717,3,0,1,44638
139814940,3,0,1,44638
139863845,3,0,1,44638
139865581,3,0,1,44638
140022092,3,0,1,44638
140037732,3,0,1,44638
140043438,3,0,1,44638
140188532,3,0,1,44638
140250338,3,0,1,44638
140261055,3,0,1,44638
140410150,3,0,1,44638
140423293,3,0,1,44638
140483706,3,0,1,44638
140536699,3,0,1,44638
140944254,3,0,1,44638
140959747,3,0,1,44638
141124901,3,0,1,44638
141169489,3,0,1,44638
141180237,3,0,1,44638
141232822,3,0,1,44638
141287409,3,0,1,44638
141360396,3,0,1,44638
141427676,3,0,1,44638
141463870,3,0,1,44638
141509658,3,0,1,44638
142006681,3,0,1,44638
142007359,3,0,1,44638
142008516,3,0,1,44638
142009276,3,0,1,44638
142009988,3,0,1,44638
142011143,3,0,1,44638
142012291,3,0,1,44638
142012348,3,0,1,44638
142012934,3,0,1,44638
142015170,3,0,1,44638
142015241,3,0,1,44638
142018302,3,0,1,44638
142025067,3,0,1,44638
142034451,3,0,1,44638
142043590,3,0,1,44638
142046857,3,0,1,44638
142048060,3,0,1,44638
142050027,3,0,1,44638
142055715,3,0,1,44638
142058478,3,0,1,44638
142084614,3,0,1,44638
142100323,3,0,1,44638
142109110,3,0,1,44638
142142921,3,0,1,44638
142143040,3,0,1,44638
142147596,3,0,1,44638
142175497,3,0,1,44638
142182560,3,0,1,44638
142212987,3,0,1,44638
142226179,3,0,1,44638
142234456,3,0,1,44638
142235963,3,0,1,44638
142263365,3,0,1,44638
142281336,3,0,1,44638
142282927,3,0,1,44638
142317099,3,0,1,44638
142318729,3,0,1,44638
142386460,3,0,1,44638
142416102,3,0,1,44638
142419878,3,0,1,44638
142506555,3,0,1,44638
142534126,3,0,1,44638
142559562,3,0,1,44638
142590874,3,0,1,44638
142633106,3,0,1,44638
142637413,3,0,1,44638
142642973,3,0,1,44638
142679931,3,0,1,44638
142702020,3,0,1,44638
142712644,3,0,1,44638
142735340,3,0,1,44638
143003066,3,0,1,44638
143009543,3,0,1,44638
143064909,3,0,1,44638
143133224,3,0,1,44638
143158115,3,0,1,44638
143162873,3,0,1,44638
143206353,3,0,1,44638
143231772,3,0,1,44638
143279224,3,0,1,44638
143283538,3,0,1,44638
143342316,3,0,1,44638
143372936,3,0,1,44638
143392204,3,0,1,44638
143497248,3,0,1,44638
143541214,3,0,1,44638
143630796,3,0,1,44638
143760451,3,0,1,44638
143767118,3,0,1,44638
143917513,3,0,1,44638
143926243,3,0,1,44638
143983849,3,0,1,44638
144025024,3,0,1,44638
144065012,3,0,1,44638
144114229,3,0,1,44638
144121660,3,0,1,44638
144125207,3,0,1,44638
144137300,3,0,1,44638
144163093,3,0,1,44638
144175186,3,0,1,44638
144288186,3,0,1,44638
44175259,3,0,1,44638
59864694,3,0,1,44638
62289974,3,0,1,44638
90507210,3,0,1,44638
100875384,3,0,1,44638
110156628,3,0,1,44638
114313588,3,0,1,44638
115114831,3,0,1,44638
115923343,3,0,1,44638
118405405,3,0,1,44638
118952280,3,0,1,44638
119829213,3,0,1,44638
123868774,3,0,1,44638
130075534,3,0,1,44638
130492035,3,0,1,44638
134245342,3,0,1,44638
136808372,3,0,1,44638
137070871,3,0,1,44638
141620628,3,0,1,44638
142008309,3,0,1,44638
142009713,3,0,1,44638
144775791,3,0,1,44638
145369771,3,0,1,44638
146149154,3,0,1,44638
147100622,3,0,1,44638
147442811,3,0,1,44638
148507611,3,0,1,44638
148660664,3,0,1,44638
149292574,3,0,1,44638
149697740,3,0,1,44638
150095452,3,0,1,44638
150343376,3,0,1,44638
150816051,3,0,1,44638
150870721,3,0,1,44638
150907474,3,0,1,44638
150962552,3,0,1,44638
150967245,3,0,1,44638
150986727,3,0,1,44638
151048059,3,0,1,44638
151055340,3,0,1,44638
151063206,3,0,1,44638
151070538,3,0,1,44638
151117219,3,0,1,44638
151169513,3,0,1,44638
151188506,3,0,1,44638
151242989,3,0,1,44638
151507100,3,0,1,44638
151574893,3,0,1,44638
151656037,3,0,1,44638
151711457,3,0,1,44638
151811613,3,0,1,44638
151896357,3,0,1,44638
151908076,3,0,1,44638
151926249,3,0,1,44638
151979750,3,0,1,44638
152032534,3,0,1,44638
152188655,3,0,1,44638
152306502,3,0,1,44638
152308263,3,0,1,44638
152324373,3,0,1,44638
152341062,3,0,1,44638
152473313,3,0,1,44638
152602194,3,0,1,44638
150542055,3,0,1,44638
16714310,3,0,1,44638
18622493,3,0,1,44638
21599627,3,0,1,44638
22117135,3,0,1,44638
22540645,3,0,1,44638
23608158,3,0,1,44638
25303284,3,0,1,44638
27590215,3,0,1,44638
27693118,3,0,1,44638
30073500,3,0,1,44638
31098208,3,0,1,44638
32191368,3,0,1,44638
32499292,3,0,1,44638
34668475,3,0,1,44638
39275512,3,0,1,44638
39516914,3,0,1,44638
39811818,3,0,1,44638
41015202,3,0,1,44638
43259758,3,0,1,44638
43516078,3,0,1,44638
45924763,3,0,1,44638
47779162,3,0,1,44638
49784876,3,0,1,44638
49912190,3,0,1,44638
50334667,3,0,1,44638
50486436,3,0,1,44638
52876179,3,0,1,44638
54155929,3,0,1,44638
55208348,3,0,1,44638
56497067,3,0,1,44638
58110146,3,0,1,44638
62420593,3,0,1,44638
62612478,3,0,1,44638
63985991,3,0,1,44638
64302460,3,0,1,44638
65205390,3,0,1,44638
65315660,3,0,1,44638
65414205,3,0,1,44638
65548867,3,0,1,44638
65666283,3,0,1,44638
65848640,3,0,1,44638
65867393,3,0,1,44638
65906825,3,0,1,44638
65989258,3,5e-04,1,44638
66060650,3,0,1,44638
66161595,3,0,1,44638
66342446,3,0,1,44638
66404217,3,0,1,44638
66467251,3,0,1,44638
66874067,3,0,1,44638
67286402,3,0,1,44638
67295204,3,0,1,44638
67438022,3,0,1,44638
67910705,3,0,1,44638
67942674,3,0,1,44638
68331861,3,8e-04,1,44638
68510571,3,0,1,44638
68521373,3,0,1,44638
68789444,3,0,1,44638
69117044,3,0,1,44638
69146368,3,0,1,44638
69441492,3,0,1,44638
70765503,3,0,1,44638
71223468,3,0,1,44638
71722241,3,0,1,44638
72414507,3,0,1,44638
72506307,3,0,1,44638
73685046,3,0,1,44638
73737691,3,0,1,44638
73835928,3,0,1,44638
74729794,3,0,1,44638
75201539,3,0,1,44638
76249155,3,0,1,44638
76805784,3,0,1,44638
76887603,3,0,1,44638
76909857,3,0,1,44638
77001611,3,0,1,44638
77123762,3,0,1,44638
77551203,3,0,1,44638
77735205,3,0,1,44638
78151470,3,0,1,44638
78152283,3,0,1,44638
78366901,3,0,1,44638
79777867,3,0,1,44638
80367170,3,0,1,44638
80374901,3,0,1,44638
80383485,3,0,1,44638
80448388,3,0,1,44638
81636423,3,0,1,44638
82725509,3,0,1,44638
83528839,3,0,1,44638
83687595,3,0,1,44638
85606421,3,0,1,44638
85980163,3,0,1,44638
86880435,3,0,1,44638
87403485,3,0,1,44638
87604067,3,0,1,44638
87656317,3,0,1,44638
87847229,3,0,1,44638
88723495,3,0,1,44638
89838887,3,0,1,44638
89918619,3,0,1,44638
89949549,3,0,1,44638
90440533,3,0,1,44638
90897342,3,0,1,44638
91384950,3,0,1,44638
91771740,3,0,1,44638
92274826,3,0,1,44638
92309200,3,0,1,44638
92721093,3,0,1,44638
92736365,3,0,1,44638
92796891,3,0,1,44638
93159757,3,0,1,44638
93217006,3,0,1,44638
93325167,3,0,1,44638
93611460,3,0,1,44638
93706739,3,0,1,44638
93829545,3,0,1,44638
94155746,3,0,1,44638
94373274,3,0,1,44638
94515912,3,0,1,44638
96013412,3,0,1,44638
96246982,3,0,1,44638
96701488,3,0,1,44638
96889446,3,0,1,44638
96937947,3,0,1,44638
97732418,3,0,1,44638
98436779,3,0,1,44638
98548065,3,0,1,44638
98646847,3,0,1,44638
98758009,3,0,1,44638
98939932,3,0,1,44638
98992579,3,0,1,44638
99613549,3,0,1,44638
99778188,3,0,1,44638
100336882,3,0,1,44638
100619560,3,0,1,44638
100725682,3,0,1,44638
101147389,3,0,1,44638
101342257,3,0,1,44638
101839704,3,0,1,44638
102210735,3,0,1,44638
102815957,3,0,1,44638
103295544,3,0,1,44638
103349430,3,0,1,44638
103368282,3,0,1,44638
103416945,3,0,1,44638
105245245,3,0,1,44638
105769659,3,0,1,44638
106005405,3,0,1,44638
106107374,3,0,1,44638
106430275,3,0,1,44638
107316469,3,0,1,44638
107844451,3,0,1,44638
107901560,3,0,1,44638
107954034,3,0,1,44638
108479490,3,0,1,44638
108578195,3,0,1,44638
108645955,3,0,1,44638
108941758,3,0,1,44638
109244953,3,0,1,44638
109420137,3,0,1,44638
109421049,3,0,1,44638
109739572,3,0,1,44638
109868299,3,0,1,44638
110109378,3,0,1,44638
110636000,3,0,1,44638
110700034,3,0,1,44638
110870466,3,0,1,44638
111036945,3,0,1,44638
111161438,3,0,1,44638
111222799,3,0,1,44638
111461140,3,0,1,44638
111678580,3,0,1,44638
111768590,3,0,1,44638
112057512,3,0,1,44638
112228364,3,0,1,44638
112355030,3,0,1,44638
112726061,3,0,1,44638
112796000,3,0,1,44638
113649266,3,0,1,44638
113660421,3,0,1,44638
113706017,3,0,1,44638
113726104,3,0,1,44638
113941487,3,0,1,44638
113953591,3,0,1,44638
113974726,3,0,1,44638
114002271,3,0,1,44638
114239622,3,0,1,44638
114576543,3,0,1,44638
114683072,3,0,1,44638
114957830,3,0,1,44638
115189441,3,0,1,44638
115316797,3,0,1,44638
115457325,3,0,1,44638
115590540,3,0,1,44638
115601494,3,0,1,44638
115703071,3,0,1,44638
116097847,3,0,1,44638
116150812,3,0,1,44638
116272946,3,0,1,44638
116445540,3,0,1,44638
116552826,3,0,1,44638
116757597,3,0,1,44638
116984214,3,0,1,44638
117139779,3,0,1,44638
117270381,3,0,1,44638
117388464,3,0,1,44638
117548588,3,0,1,44638
117589254,3,0,1,44638
117635651,3,0,1,44638
117669233,3,0,1,44638
117828093,3,0,1,44638
117829383,3,0,1,44638
118371020,3,0.0165,1,44638
118530305,3,0,1,44638
118662378,3,0,1,44638
119179556,3,0,1,44638
119287997,3,0,1,44638
119946575,3,0,1,44638
120652197,3,0,1,44638
120666535,3,0,1,44638
121125545,3,0,1,44638
121440934,3,0,1,44638
121650156,3,0,1,44638
121679175,3,0,1,44638
121845673,3,0,1,44638
121863631,3,0,1,44638
122021090,3,0,1,44638
122047043,3,0,1,44638
122048086,3,0,1,44638
122131759,3,0,1,44638
122160583,3,0,1,44638
122201807,3,0,1,44638
122242415,3,0,1,44638
122317266,3,0,1,44638
122340210,3,0,1,44638
122408217,3,0,1,44638
122516733,3,0,1,44638
122550658,3,0,1,44638
122554132,3,0,1,44638
122554277,3,0,1,44638
122561158,3,0,1,44638
122583443,3,0,1,44638
122584272,3,0,1,44638
147851409,3,0,1,44638
147865320,3,0,1,44638
147922276,3,0,1,44638
147944977,3,0,1,44638
147951433,3,0,1,44638
147976685,3,0,1,44638
147998318,3,0,1,44638
148025530,3,0,1,44638
148039493,3,0,1,44638
148053504,3,0,1,44638
148053916,3,0,1,44638
148060172,3,0,1,44638
148177615,3,0,1,44638
148345150,3,0,1,44638
148366373,3,0,1,44638
148370756,3,0,1,44638
