dt,n_orders,n_members,stake_sum,validbet_sum,ggr_sum,late_stake_share,stake_ramp_day,hold_pct,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-06-08,805170,17357,99633431.5896,89830907.9349,1905715.0670,0.228853,1.000766,1.912727,99633431.5896,89830907.9349,1817770.0543,805170,42395,-0.01824458,,-0.01824458,-0.01912727,-1817770.0543,99633431.5896,OK,87945.0127,73281.6555,4.0060,95.9940,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,73281.6555,74915.0214,75747.4348,91039.5367,81796.0337,4.005990,4.046291,4.242134,4.694759,4.500987,95.994010,95.953709,95.757866,95.305241,95.499013,4.9883,396779.6822,359560.7193,1333045.3594,1370264.3222,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1744488.3987,86052167.4384,1729825.0416,1656543.3860,-14663.3572,0.01736189,0.01662638,73281.6555,1656543.3860,0.01662638,73281.6555,74915.0214,75747.4348,91039.5367,81796.0337,1656543.3860,0.01662638,396779.6822,359560.7193,1333045.3594,1370264.3222,0.01337950,0.01375306,-0.00014717,123.7421,2118.9034,42.8770,1817770.0543,2089.3909,99633431.5896,42395.0000,,123.7421,5.1431,17.4781,60.0,200.0,402.3177,1953.0339,12.8578,-2.5716,23.018435,111.741997,7.079851,29,114,22265,16,0E-8,0.01824458,,0.00097901,0.042639,0.901614,0.080972,,2026-06-08,2026-06-08,1,870,29,1,1.000000,,,0.000000,4,0.6159420289855072,0.42028985507246375,0.42028985507246375,0.6086956521739131,0.6086956521739131,0.6086956521739131,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0090432,E 常规,86,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-21,832651,17997,80913583.0678,73613557.8521,1824869.1727,0.218099,0.947959,2.255331,80913583.0678,73613557.8521,1785226.8339,832651,44960,-0.02206338,,-0.02206338,-0.02255331,-1785226.8339,80913583.0678,OK,39642.3387,72541.5274,4.0067,95.9933,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,72541.5274,72422.7600,94309.3293,97409.1896,57239.6879,4.006733,4.047663,4.470225,5.326922,4.443781,95.993267,95.952337,95.529775,94.673078,95.556219,4.9868,393922.4941,344278.1711,1351662.0011,1401306.3241,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1712685.3065,70607445.7722,1745584.4952,1673042.9678,32899.1887,0.02157344,0.02067691,72541.5274,1673042.9678,0.02067691,72541.5274,72422.7600,94309.3293,97409.1896,57239.6879,1673042.9678,0.02067691,393922.4941,344278.1711,1351662.0011,1401306.3241,0.01670501,0.01731855,0.00040660,97.1759,1637.3122,39.7070,1785226.8339,1897.1592,80913583.0678,44960.0000,,97.1759,5.1891,14.7043,51.8914,155.6743,305.2079,1309.3575,12.6037,-2.3109,20.756318,89.045664,6.608653,29,108,23713,16,0E-8,0.02206338,,0.00053852,0.037301,0.909780,0.070297,,2026-05-21,2026-05-21,1,941,29,1,1.000000,,,0.000000,1,0.6231884057971014,0.2318840579710145,0.2318840579710145,0.09420289855072464,0.09420289855072464,0.09420289855072464,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00878146,E 常规,87,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-05-10,919893,21003,93518559.6713,78775927.8916,1826051.8821,0.226896,0.976461,1.952609,93518559.6713,78775927.8916,1794806.8244,919893,41050,-0.01919199,,-0.01919199,-0.01952609,-1794806.8244,93518559.6713,OK,31245.0577,76933.2779,3.9829,96.0171,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,76933.2779,77248.0013,102716.5969,115035.9135,68647.6081,3.982856,4.013617,4.186933,4.729803,4.496183,96.017144,95.986383,95.813067,95.270197,95.503817,4.9915,440581.3977,397718.1215,1322980.3690,1365843.6452,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1717873.5465,75560390.8633,1763561.7667,1686628.4888,45688.2202,0.01885788,0.01803523,76933.2779,1686628.4888,0.01803523,76933.2779,77248.0013,102716.5969,115035.9135,68647.6081,1686628.4888,0.01803523,440581.3977,397718.1215,1322980.3690,1365843.6452,0.01414671,0.01460505,0.00048855,101.6624,1919.0238,43.7225,1794806.8244,2101.6473,93518559.6713,41050.0000,,101.6624,5.1891,12.9729,51.8914,150.0,259.4572,1297.2855,10.8136,-2.5946,20.000001,99.999961,7.836547,29,112,25565,16,0E-8,0.01919199,,0.00039663,0.028727,0.842356,0.062162,,2026-05-10,2026-05-10,1,854,29,1,1.000000,,,0.000000,3,0.6304347826086957,0.34057971014492755,0.34057971014492755,0.427536231884058,0.427536231884058,0.427536231884058,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00919016,E 常规,88,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-22,925598,18821,81914301.0142,74298154.7828,1845488.3456,0.218567,0.962384,2.252950,81914301.0142,74298154.7828,1803812.1791,925598,45297,-0.02202072,,-0.02202072,-0.02252950,-1803812.1791,81914301.0142,OK,41676.1665,71112.8645,3.9873,96.0127,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,71112.8645,70631.4323,76057.5484,83040.9385,80458.2587,3.987304,4.027977,4.213273,4.649525,4.539227,96.012696,95.972023,95.786727,95.350475,95.460773,4.9912,381301.0424,349241.6103,1380834.9702,1412894.4022,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1732699.3146,71282183.0912,1762136.0126,1691023.1481,29436.6979,0.02151195,0.02064381,71112.8645,1691023.1481,0.02064381,71112.8645,70631.4323,76057.5484,83040.9385,80458.2587,1691023.1481,0.02064381,381301.0424,349241.6103,1380834.9702,1412894.4022,0.01685707,0.01724845,0.00035936,88.4988,1640.2445,39.8219,1803812.1791,1910.8180,81914301.0142,45297.0000,,88.4988,4.2165,13.088,50.0,157.0557,300.0,1308.7977,10.5412,-2.1082,22.9218,99.999999,6.761838,29,114,24746,16,0E-8,0.02202072,,0.00056093,0.035149,0.907023,0.070971,,2026-04-22,2026-04-22,1,944,29,1,1.000000,,,0.000000,1,0.6376811594202898,0.2391304347826087,0.2391304347826087,0.11594202898550725,0.11594202898550725,0.11594202898550725,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874873,E 常规,89,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-19,935986,19224,98461211.0706,88930805.5536,1946179.9071,0.218447,0.958353,1.976596,98461211.0706,88930805.5536,1863261.4032,935986,45446,-0.01892381,,-0.01892381,-0.01976596,-1863261.4032,98461211.0706,OK,82918.5040,84321.6391,4.0142,95.9858,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,84321.6391,87282.0529,99567.6913,70305.1363,70796.6819,4.014160,4.056146,4.243867,4.629339,4.589393,95.985840,95.943854,95.756133,95.370661,95.410607,4.9897,412273.2015,376745.3207,1368069.6976,1403597.5784,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1778939.7640,85256965.6336,1780342.8992,1696021.2600,1403.1351,0.01808167,0.01722527,84321.6391,1696021.2600,0.01722527,84321.6391,87282.0529,99567.6913,70305.1363,70796.6819,1696021.2600,0.01722527,412273.2015,376745.3207,1368069.6976,1403597.5784,0.01389450,0.01425534,0.00001425,105.1952,1956.8456,40.9995,1863261.4032,1971.7052,98461211.0706,45446.0000,,105.1952,5.1431,16.6172,51.9286,200.0,385.733,1704.1582,12.8578,-2.5716,23.212933,102.554114,6.330514,29,121,25829,16,0E-8,0.01892381,,0.00093239,0.050554,0.903206,0.092270,,2026-06-19,2026-06-19,1,945,29,1,1.000000,,,0.000000,3,0.644927536231884,0.36231884057971014,0.36231884057971014,0.5652173913043478,0.5652173913043478,0.5652173913043478,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00873438,E 常规,90,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-08-01,1003869,21089,88775638.2642,79831547.6499,1924580.5061,0.229207,0.966984,2.167915,88775638.2642,79831547.6499,1854262.6864,1003869,44997,-0.02088707,-0.02088707,,-0.02167915,-1854262.6864,88775638.2642,OK,70317.8196,80362.4608,4.0001,95.9999,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,80362.4608,81774.6472,66500.3212,76484.5084,74099.7716,4.000101,4.037023,4.186562,4.633610,4.510346,95.999899,95.962977,95.813438,95.366390,95.489654,4.994,379221.7093,351019.2787,1404723.1575,1432925.5881,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1773900.2256,76560145.9310,1783944.8668,1703582.4059,10044.6412,0.02009498,0.01918975,80362.4608,1703582.4059,0.01918975,80362.4608,81774.6472,66500.3212,76484.5084,74099.7716,1703582.4059,0.01918975,379221.7093,351019.2787,1404723.1575,1432925.5881,0.01582330,0.01614098,0.00011315,88.4335,1774.1527,41.2086,1854262.6864,1939.6053,88775638.2642,44997.0000,88.4335,,4.0407,12.8426,50.5091,152.3176,303.0548,1284.2576,10.2741,-2.0204,23.597663,99.999997,6.885962,29,112,27815,16,1.00000000,0.02088707,0.02088707,0.00088083,0.045726,0.899251,0.090459,,2026-08-01,2026-08-01,1,956,29,1,1.000000,,1.000000,3.333333,2,0.6521739130434783,0.2826086956521739,0.2826086956521739,0.2898550724637681,0.2898550724637681,0.2898550724637681,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00877784,E 常规,91,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-24,915631,19498,93351700.2362,84074578.7317,1904373.2021,0.215725,0.918401,2.039998,93351700.2362,84074578.7317,1846400.0672,915631,43751,-0.01977897,,-0.01977897,-0.02039998,-1846400.0672,93351700.2362,OK,57973.1350,73579.1536,4.0174,95.9826,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,73579.1536,72824.1218,63462.9524,79304.8703,100002.2348,4.017369,4.048669,4.314548,4.883393,4.763178,95.982631,95.951331,95.685452,95.116607,95.236822,4.9926,389173.3329,366146.2001,1399253.5993,1422280.7321,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1772820.9135,80562328.6540,1788426.9322,1714847.7786,15606.0187,0.01915795,0.01836975,73579.1536,1714847.7786,0.01836975,73579.1536,72824.1218,63462.9524,79304.8703,100002.2348,1714847.7786,0.01836975,389173.3329,366146.2001,1399253.5993,1422280.7321,0.01498905,0.01523572,0.00016717,101.9534,1921.6607,42.2025,1846400.0672,2044.7398,93351700.2362,43751.0000,,101.9534,4.4018,13.7174,52.6635,176.0718,350.6619,1344.7554,12.3232,-2.2009,25.563249,98.032664,7.432403,29,111,25696,16,0E-8,0.01977897,,0.00068954,0.031558,0.900622,0.074210,,2026-03-24,2026-03-24,1,903,29,1,1.000000,,,0.000000,3,0.6594202898550725,0.3115942028985507,0.3115942028985507,0.4057971014492754,0.4057971014492754,0.4057971014492754,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00890196,E 常规,92,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-23,906668,17040,99419317.9538,89249883.6498,1957247.7368,0.218615,0.912590,1.968680,99419317.9538,89249883.6498,1876401.7388,906668,45573,-0.01887361,-0.01887361,,-0.01968680,-1876401.7388,99419317.9538,OK,80845.9980,77055.9112,3.9943,96.0057,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,77055.9112,82530.7769,92582.5309,76177.1923,80993.2953,3.994306,4.033962,4.326167,4.674431,4.458725,96.005694,95.966038,95.673833,95.325569,95.541275,4.9927,409339.7067,354153.8456,1386216.0340,1441401.8951,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1799345.8275,85640012.4998,1795555.7408,1718499.8295,-3790.0867,0.01806043,0.01728537,77055.9112,1718499.8295,0.01728537,77055.9112,82530.7769,92582.5309,76177.1923,80993.2953,1718499.8295,0.01728537,409339.7067,354153.8456,1386216.0340,1441401.8951,0.01394313,0.01449821,-0.00003812,109.6535,1958.3939,41.1735,1876401.7388,1956.6233,99419317.9538,45573.0000,109.6535,,5.1636,15.4907,53.2379,202.8528,379.0176,1500.0,12.2634,-2.0439,24.467479,96.832497,7.078681,29,120,22890,16,1.00000000,0.01887361,0.01887361,0.00090584,0.050302,0.897712,0.089708,,2026-07-23,2026-07-23,1,959,29,1,1.000000,,1.000000,3.333333,3,0.6666666666666666,0.3695652173913043,0.3695652173913043,0.6014492753623188,0.6014492753623188,0.6014492753623188,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087222,E 常规,93,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-24,876050,17912,101736923.8778,91332669.7427,1982090.6262,0.220653,0.980038,1.948251,101736923.8778,91332669.7427,1892627.4908,876050,45431,-0.01860315,,-0.01860315,-0.01948251,-1892627.4908,101736923.8778,OK,89463.1355,81147.8892,3.9979,96.0021,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,81147.8892,82535.4931,55209.3759,70260.7579,62633.9333,3.997930,4.034312,4.248494,4.624846,4.464544,96.002070,95.965688,95.751506,95.375154,95.535456,4.9901,351787.4494,327555.6904,1451376.9059,1475608.6649,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1811479.6015,87645505.3243,1803164.3553,1722016.4661,-8315.2463,0.01772379,0.01692617,81147.8892,1722016.4661,0.01692617,81147.8892,82535.4931,55209.3759,70260.7579,62633.9333,1722016.4661,0.01692617,351787.4494,327555.6904,1451376.9059,1475608.6649,0.01426598,0.01450416,-0.00008173,116.1314,2010.3601,41.6594,1892627.4908,1990.1446,101736923.8778,45431.0000,,116.1314,5.1431,17.0416,57.11,200.0,400.0,1704.1582,12.8578,-2.5716,23.471999,100.0,6.814591,29,112,24541,16,0E-8,0.01860315,,0.00097953,0.053844,0.897734,0.098144,,2026-06-24,2026-06-24,1,951,29,1,1.000000,,,0.000000,4,0.6739130434782609,0.37681159420289856,0.37681159420289856,0.6594202898550725,0.6594202898550725,0.6594202898550725,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00873582,E 常规,94,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-27,929806,20223,95747062.4358,86278537.2470,1873617.2338,0.215276,0.941567,1.956840,95747062.4358,86278537.2470,1836247.7943,929806,43725,-0.01917811,,-0.01917811,-0.01956840,-1836247.7943,95747062.4358,OK,37369.4395,70035.2866,4.0269,95.9731,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,70035.2866,68456.9852,67392.4426,77435.6980,75984.9824,4.026854,4.057682,4.282908,4.953387,4.664431,95.973146,95.942318,95.717092,95.046613,95.335569,4.9938,359305.3948,329941.5159,1439572.9599,1468936.8389,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1766212.5077,82742848.6126,1798878.3548,1728843.0682,32665.8470,0.01878782,0.01805636,70035.2866,1728843.0682,0.01805636,70035.2866,68456.9852,67392.4426,77435.6980,75984.9824,1728843.0682,0.01805636,359305.3948,329941.5159,1439572.9599,1468936.8389,0.01503517,0.01534185,0.00034117,102.9753,1973.2084,41.9954,1836247.7943,2013.4296,95747062.4358,43725.0000,,102.9753,4.4774,15.4063,52.6635,176.2425,350.1243,1371.7421,13.1659,-2.2009,22.726065,89.037815,6.68398,29,118,26507,16,0E-8,0.01917811,,0.00043313,0.033320,0.901109,0.078437,,2026-03-27,2026-03-27,1,912,29,1,1.000000,,,0.000000,3,0.6811594202898551,0.34782608695652173,0.34782608695652173,0.5072463768115942,0.5072463768115942,0.5072463768115942,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00890461,E 常规,95,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-07-28,870102,17682,112581319.4817,100692088.9207,2018585.5945,0.242787,1.075540,1.793002,112581319.4817,100692088.9207,1912097.0716,870102,45487,-0.01698414,-0.01698414,,-0.01793002,-1912097.0716,112581319.4817,OK,106488.5230,66024.2966,4.0425,95.9575,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,66024.2966,64496.2510,57644.6002,67181.2776,65494.7094,4.042538,4.083899,4.316735,4.825554,4.704976,95.957462,95.916101,95.683265,95.174446,95.295024,4.9917,320841.1349,304049.0854,1484767.4138,1501559.4633,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1846072.7750,96556620.6921,1805608.5486,1739584.2520,-40464.2263,0.01603826,0.01545180,66024.2966,1739584.2520,0.01545180,66024.2966,64496.2510,57644.6002,67181.2776,65494.7094,1739584.2520,0.01545180,320841.1349,304049.0854,1484767.4138,1501559.4633,0.01318840,0.01333755,-0.00035942,129.3886,2213.6454,42.0361,1912097.0716,1987.6269,112581319.4817,45487.0000,129.3886,,5.1636,16.18,56.787,200.0,408.7806,1807.2445,12.9089,-2.0439,25.264531,111.696066,7.996816,29,113,23175,16,1.00000000,0.01698414,0.01698414,0.00105757,0.049158,0.894394,0.075013,,2026-07-28,2026-07-28,1,962,29,1,1.000000,,1.000000,3.333333,5,0.6884057971014492,0.4782608695652174,0.4782608695652174,0.8985507246376812,0.8985507246376812,0.8985507246376812,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00873044,E 常规,96,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-13,881125,19436,88907122.7604,80055598.4805,1927532.7485,0.215245,0.938806,2.168030,88907122.7604,80055598.4805,1870367.5085,881125,45466,-0.02103732,,-0.02103732,-0.02168030,-1870367.5085,88907122.7604,OK,57165.2401,72585.9605,3.9845,96.0155,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,72585.9605,73149.9235,93370.7462,89638.4968,88202.7768,3.984504,4.024347,4.187408,4.450766,4.354870,96.015496,95.975653,95.812592,95.549234,95.645130,4.9886,416947.9039,374946.5404,1396254.3645,1438255.728,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1797781.5479,76765257.6570,1813202.2684,1740616.3079,15420.7205,0.02039434,0.01957792,72585.9605,1740616.3079,0.01957792,72585.9605,73149.9235,93370.7462,89638.4968,88202.7768,1740616.3079,0.01957792,416947.9039,374946.5404,1396254.3645,1438255.728,0.01570464,0.01617706,0.00017345,100.9018,1760.7795,41.1377,1870367.5085,1970.8825,88907122.7604,45466.0000,,100.9018,5.1431,18.0009,52.2073,176.2739,340.8316,1358.9805,12.8578,-2.5716,18.934172,75.495251,5.605385,29,111,25778,16,0E-8,0.02103732,,0.00071407,0.045786,0.900441,0.089398,,2026-06-13,2026-06-13,1,949,29,1,1.000000,,,0.000000,2,0.6956521739130435,0.26811594202898553,0.26811594202898553,0.2971014492753623,0.2971014492753623,0.2971014492753623,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00873245,E 常规,97,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-06-27,891559,19040,104708614.4660,93958826.5837,1999943.6118,0.189145,0.804353,1.910009,104708614.4660,93958826.5837,1923029.5606,891559,45351,-0.01836553,,-0.01836553,-0.01910009,-1923029.5606,104708614.4660,OK,76914.0513,77829.3389,3.9896,96.0104,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,77829.3389,79952.5992,71233.7315,76652.5611,77603.3648,3.989628,4.028846,4.208051,4.486068,4.368917,96.010372,95.971154,95.791949,95.513932,95.631083,4.9914,383271.5954,352151.0227,1462843.9138,1493964.4866,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1845200.2217,90129159.2084,1846115.5093,1768286.1704,915.2876,0.01763098,0.01688769,77829.3389,1768286.1704,0.01688769,77829.3389,79952.5992,71233.7315,76652.5611,77603.3648,1768286.1704,0.01688769,383271.5954,352151.0227,1462843.9138,1493964.4866,0.01397062,0.01426783,0.00000874,117.4444,2071.8138,42.4032,1923029.5606,2017.8694,104708614.4660,45351.0000,,117.4444,5.1431,16.6172,51.9286,180.1002,349.939,1542.9321,12.8578,-2.0771,21.058894,92.85173,7.067658,29,122,25162,16,0E-8,0.01836553,,0.00081859,0.046987,0.897336,0.092581,,2026-06-27,2026-06-27,1,953,29,1,1.000000,,,0.000000,4,0.7028985507246377,0.39855072463768115,0.39855072463768115,0.7463768115942029,0.7463768115942029,0.7463768115942029,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874352,E 常规,98,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-31,1021875,21015,103881467.3880,93757111.3422,1965789.3376,0.214811,0.933414,1.892339,103881467.3880,93757111.3422,1915323.0769,1021875,44849,-0.01843758,,-0.01843758,-0.01892339,-1915323.0769,103881467.3880,OK,50466.2607,78960.2588,4.0029,95.9971,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,78960.2588,75277.8109,79308.6720,79060.8879,94877.8519,4.002942,4.040636,4.272516,4.699677,4.521049,95.997058,95.959364,95.727484,95.300323,95.478951,4.994,407485.4815,374081.5531,1457371.3348,1490775.2631,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1836362.8182,89939965.1705,1864856.8163,1785896.5575,28493.9981,0.01795178,0.01719168,78960.2588,1785896.5575,0.01719168,78960.2588,75277.8109,79308.6720,79060.8879,94877.8519,1785896.5575,0.01719168,407485.4815,374081.5531,1457371.3348,1490775.2631,0.01402918,0.01435073,0.00027429,101.6577,2090.5062,42.7060,1915323.0769,2063.9257,103881467.3880,44849.0000,,101.6577,4.4024,14.7577,52.3519,160.5648,344.9759,1316.5963,12.6494,-2.3612,23.376062,89.214448,6.888471,29,121,28040,16,0E-8,0.01843758,,0.00053827,0.033926,0.902539,0.068272,,2026-03-31,2026-03-31,1,928,29,1,1.000000,,,0.000000,4,0.7101449275362319,0.391304347826087,0.391304347826087,0.717391304347826,0.717391304347826,0.717391304347826,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00879232,E 常规,99,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-04-06,954823,21055,93112698.7203,83811942.4963,2015647.6690,0.219971,0.932737,2.164740,93112698.7203,83811942.4963,1968278.4380,954823,42439,-0.02113867,,-0.02113867,-0.02164740,-1968278.4380,93112698.7203,OK,47369.2311,81354.4554,4.0161,95.9839,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,81354.4554,85374.5008,85718.8841,93136.3406,84510.5025,4.016143,4.061859,4.273944,4.649042,4.499532,95.983857,95.938141,95.726056,95.350958,95.500468,4.9891,430094.6832,395813.5368,1490814.5237,1525095.6701,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1886923.9826,80399032.2817,1920909.2069,1839554.7515,33985.2243,0.02062994,0.01975622,81354.4554,1839554.7515,0.01975622,81354.4554,85374.5008,85718.8841,93136.3406,84510.5025,1839554.7515,0.01975622,430094.6832,395813.5368,1490814.5237,1525095.6701,0.01601086,0.01637903,0.00036499,97.5183,1974.8802,46.3790,1968278.4380,2246.8932,93112698.7203,42439.0000,,97.5183,5.2352,14.7577,52.3519,170.2707,323.3318,1308.7977,12.8052,-2.1082,21.909422,88.686005,6.607978,29,112,27084,16,0E-8,0.02113867,,0.00056518,0.035811,0.900113,0.082968,,2026-04-06,2026-04-06,1,876,29,1,1.000000,,,0.000000,2,0.717391304347826,0.2608695652173913,0.2608695652173913,0.38405797101449274,0.38405797101449274,0.38405797101449274,n_rounds>=30,139,139,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00903852,E 常规,100,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
