"uid1","uid2","n_same_orders","rounds_1","rounds_2","same_rate","jaccard","lift","exp_same","n_tables","first_day","last_day",".sr",".so","相对倍数"
145846574,152771123,178,484046,358,0.4972067,0.0003676,1.0441903,170.4670193,8,2026-07-09,2026-07-14,0.4972067,178,23.128689981114
142327375,146865551,1534,172734,2462,0.6230707,0.0088333,1.0441579,1469.1264886,18,2026-03-23,2026-04-13,0.6230707,1534,28.9835375440751
145846574,94289228,234,484046,572,0.4090909,0.0004831,1.0438202,224.1765411,8,2026-04-09,2026-05-25,0.4090909,234,19.0297849972555
142327375,145974547,334,172734,334,1,0.0019336,1.0435511,320.0609871,8,2026-04-13,2026-04-13,1,334,46.5172532492301
142327375,148474575,1516,172734,2444,0.6202946,0.0087296,1.0433213,1453.0518551,17,2026-04-13,2026-04-13,0.6202946,1516,28.8544009973299
142327375,148614552,1431,172734,2564,0.5581123,0.0082304,1.0432805,1371.6348993,17,2026-04-13,2026-04-13,0.5581123,1431,25.9618512006103
142327375,148614584,1594,172734,2531,0.6297906,0.0091783,1.0432721,1527.8852326,17,2026-04-13,2026-04-13,0.6297906,1594,29.2961288341846
145846574,153032252,179,484046,435,0.4114943,0.0003696,1.0432138,171.5851568,13,2026-07-15,2026-07-21,0.4114943,179,19.1415845637147
123591261,148526769,183,353875,501,0.3652695,0.0005167,1.0428032,175.4885365,8,2026-04-11,2026-05-01,0.3652695,183,16.9913338357197
148798931,149628343,250,60235,582,0.4295533,0.0041277,1.0428012,239.7388879,17,2026-05-08,2026-05-10,0.4295533,250,19.9816396401425
142668385,150114746,375,91047,1073,0.3494874,0.0040874,1.0427783,359.6162443,9,2026-05-16,2026-05-17,0.3494874,375,16.257193893215
123591261,89865230,346,353875,824,0.4199029,0.0009764,1.0426237,331.8551155,10,2026-04-26,2026-04-27,0.4199029,346,19.5327295393862
123591261,149975583,168,353875,468,0.3589744,0.0004743,1.0424739,161.1551179,4,2026-05-13,2026-05-18,0.3589744,168,16.6985030747904
145846574,148089487,587,484046,1653,0.3551119,0.00121,1.0417628,563.4679893,15,2026-04-07,2026-05-31,0.3551119,587,16.5188301841153
145846574,148381994,178,484046,482,0.3692946,0.0003675,1.0415991,170.8910822,10,2026-04-09,2026-07-12,0.3692946,178,17.1785704317731
142327375,147126545,365,172734,953,0.383001,0.0021059,1.0415961,350.4237407,17,2026-03-26,2026-04-13,0.383001,365,17.8161545117084
145846574,152851038,202,484046,392,0.5153061,0.0004172,1.0414376,193.962658,9,2026-07-11,2026-07-13,0.5153061,202,23.9706243545731
123591261,149155357,169,353875,448,0.3772321,0.0004772,1.0406081,162.405038,4,2026-04-26,2026-04-30,0.3772321,169,17.5478011294389
130534512,66228851,787,1718,110377,0.4580908,0.0070705,1.0399225,756.7871317,17,2026-05-04,2026-05-06,0.4580908,787,21.3091257547424
142327375,148591347,1504,172734,2350,0.64,0.0086646,1.0397812,1446.4582215,17,2026-04-13,2026-04-13,0.64,1504,29.7710420795073
114675073,148370408,646,1647,60338,0.3922283,0.0105316,1.0397263,621.3173542,13,2026-04-09,2026-04-18,0.3922283,646,18.245383162615
148370408,148690716,307,60338,820,0.3743902,0.0050451,1.0393439,295.378648,17,2026-04-16,2026-04-18,0.3743902,307,17.4156037474299
141914541,142327375,350,894,172734,0.3914989,0.0020199,1.0393276,336.7561917,9,2026-04-13,2026-04-28,0.3914989,350,18.211453478095
125723891,145846574,169,458,484046,0.3689956,0.0003489,1.038916,162.6695541,25,2026-07-09,2026-07-18,0.3689956,169,17.1646617730516
145489028,145846574,636,1634,484046,0.3892289,0.0013112,1.0388893,612.1922868,16,2026-07-11,2026-07-29,0.3892289,636,18.1058593132193
142327375,148591343,1346,172734,2319,0.5804226,0.0077487,1.0387277,1295.815965,18,2026-04-13,2026-04-13,0.5804226,1346,26.9996650757766
145846574,146324422,404,484046,806,0.5012407,0.0008339,1.038044,389.1935332,9,2026-04-26,2026-07-17,0.5012407,404,23.3163405807214
145846574,150963238,171,484046,436,0.3922018,0.0003531,1.0378031,164.7711445,20,2026-07-18,2026-07-21,0.3922018,171,18.2441504554039
148729820,148954448,202,38069,321,0.6292835,0.0052896,1.0377826,194.6457694,14,2026-04-22,2026-04-22,0.6292835,202,29.2725399350619
145846574,27320030,256,484046,585,0.4376068,0.0005285,1.0375968,246.7239676,10,2026-07-11,2026-07-25,0.4376068,256,20.3562663391852
145846574,151042079,216,484046,624,0.3461538,0.0004459,1.0372534,208.242267,4,2026-07-07,2026-07-20,0.3461538,216,16.1021239777834
121732938,148168923,240,110007,640,0.375,0.0021738,1.037233,231.3848581,8,2026-04-04,2026-04-07,0.375,240,17.4439699684613
145846574,152865845,368,484046,539,0.6827458,0.00076,1.0371077,354.8329696,15,2026-07-11,2026-07-15,0.6827458,368,31.7594592834482
145846574,153167766,183,484046,442,0.4140271,0.0003779,1.0369553,176.4781957,25,2026-07-18,2026-07-26,0.4140271,183,19.2594034627443
142327375,148592252,650,172734,1149,0.5657093,0.0037522,1.0363666,627.1911787,15,2026-04-13,2026-04-19,0.5657093,650,26.3152427735447
145846574,29284158,470,484046,1065,0.4413146,0.0009698,1.0360307,453.654531,8,2026-04-29,2026-05-17,0.4413146,470,20.5287430107827
145846574,152611514,203,484046,562,0.36121,0.0004191,1.0358008,195.9836362,27,2026-07-09,2026-07-16,0.36121,203,16.8024970461544
145846574,152789856,301,484046,584,0.515411,0.0006215,1.0351881,290.768404,14,2026-07-09,2026-07-20,0.515411,301,23.975504014439
145846574,152867119,447,484046,968,0.4617769,0.0009225,1.0347487,431.9889598,10,2026-07-11,2026-07-22,0.4617769,447,21.4805930019444
151289101,151378947,575,1321,16071,0.4352763,0.0341916,1.0347376,555.6964328,6,2026-06-16,2026-06-17,0.4352763,575,20.2478578804879
142327375,147106594,296,172734,842,0.3515439,0.0017082,1.0346571,286.085128,15,2026-03-30,2026-04-13,0.3515439,296,16.352856624522
145846574,152782552,294,484046,845,0.347929,0.0006067,1.0341408,284.293974,26,2026-07-09,2026-07-17,0.347929,294,16.1847014057514
145846574,152846960,180,484046,375,0.48,0.0003717,1.0338602,174.1047778,26,2026-07-11,2026-07-11,0.48,180,22.3282815596305
123591261,149505261,266,353875,570,0.4666667,0.000751,1.0338375,257.2938099,4,2026-05-05,2026-05-06,0.4666667,266,21.7080530668825
147714615,148703954,222,50745,504,0.4404762,0.0043506,1.0337493,214.7522623,4,2026-04-16,2026-04-22,0.4404762,222,20.4897429456585
149541805,66228851,636,907,110377,0.7012128,0.005748,1.0337109,615.2590386,5,2026-05-04,2026-05-06,0.7012128,636,32.6184933992018
145846574,152143712,216,484046,458,0.4716157,0.000446,1.0331336,209.0726714,17,2026-07-11,2026-07-18,0.4716157,216,21.9382669532129
142327375,148812926,213,172734,464,0.4590517,0.0012313,1.0328601,206.2234684,7,2026-04-18,2026-04-28,0.4590517,213,21.3538241833896
137607678,148370408,331,379,60338,0.8733509,0.0054814,1.0327533,320.5024867,11,2026-04-17,2026-04-18,0.8733509,331,40.6258849907431
143297558,145846574,206,553,484046,0.3725136,0.0004253,1.0326402,199.4886411,4,2026-04-06,2026-04-10,0.3725136,206,17.3283094699824
145846574,151273990,312,484046,871,0.358209,0.0006438,1.0325316,302.16994,14,2026-07-12,2026-07-26,0.358209,312,16.6628987691535
145846574,152784521,998,484046,2676,0.3729447,0.0020547,1.0324076,966.6724532,17,2026-07-09,2026-07-11,0.3729447,998,17.3483630578582
149582988,66228851,212,548,110377,0.3868613,0.0019149,1.031467,205.5325054,7,2026-05-05,2026-05-06,0.3868613,212,17.9957250644264
109917512,66228851,949,1434,110377,0.6617852,0.0085602,1.0311265,920.3526141,6,2026-05-04,2026-05-04,0.6617852,949,30.7844297449924
142668385,150202051,416,91047,645,0.6449612,0.0045576,1.0310781,403.4611915,4,2026-05-18,2026-05-18,0.6449612,416,30.0018234763274
145846574,152770356,186,484046,387,0.4806202,0.0003841,1.0308533,180.4330522,26,2026-07-09,2026-07-09,0.4806202,186,22.3571315600956
145846574,151430505,200,484046,525,0.3809524,0.0004129,1.0301809,194.1406646,28,2026-07-08,2026-07-19,0.3809524,200,17.720859266702
145846574,152959090,270,484046,777,0.3474903,0.0005572,1.0298867,262.1647683,19,2026-07-15,2026-07-17,0.3474903,270,16.164294286751
153750676,19619027,1211,2390,86903,0.5066946,0.0137486,1.0298817,1175.8631868,29,2026-08-02,2026-08-02,0.5066946,1211,23.5700410282174
145846574,152201363,1438,484046,3274,0.4392181,0.0029596,1.0298063,1396.3790872,16,2026-07-08,2026-07-18,0.4392181,1438,20.4312195893457
142327375,148607929,222,172734,590,0.3762712,0.0012825,1.029487,215.6413927,12,2026-04-13,2026-04-13,0.3762712,222,17.5031027007917
148370408,148803058,910,60338,2428,0.3747941,0.0147116,1.0293458,884.0566328,17,2026-04-17,2026-04-17,0.3747941,910,17.4343920660173
148370408,148781151,692,60338,1606,0.4308842,0.0112976,1.0289961,672.5001104,17,2026-04-17,2026-04-17,0.4308842,692,20.0435494524919
148370408,148774912,232,60338,407,0.5700246,0.0038339,1.0288605,225.4921759,13,2026-04-17,2026-04-18,0.5700246,232,26.5159786764911
148370408,148807778,1066,60338,1700,0.6270588,0.0174834,1.0288071,1036.1515025,17,2026-04-17,2026-04-17,0.6270588,1066,29.1690530017584
145846574,148561468,994,484046,1872,0.5309829,0.0020498,1.0287932,966.1805943,4,2026-04-12,2026-04-12,0.5309829,994,24.6998660303106
148370408,148780974,321,60338,503,0.638171,0.005304,1.0287231,312.0373283,17,2026-04-17,2026-04-17,0.638171,321,29.6859620233144
148370408,148784843,332,60338,498,0.6666667,0.0054872,1.0287039,322.7362237,17,2026-04-17,2026-04-17,0.6666667,332,31.0115037167285
133842212,145846574,242,675,484046,0.3585185,0.0004995,1.0284197,235.3124916,14,2026-04-28,2026-05-03,0.3585185,242,16.6772958590341
145846574,148408590,372,484046,1048,0.3549618,0.0007675,1.0284182,361.7205357,13,2026-04-09,2026-07-19,0.3549618,372,16.5118479444026
142327375,148355550,606,172734,1664,0.3641827,0.0034869,1.028165,589.3995474,12,2026-04-12,2026-04-18,0.3641827,606,16.9407788848884
131200770,148729820,203,556,38069,0.3651079,0.0052834,1.0280322,197.4646362,10,2026-04-22,2026-04-24,0.3651079,203,16.9838166475946
145846574,149400902,619,484046,1353,0.4575018,0.0012769,1.0279784,602.152751,6,2026-05-01,2026-06-07,0.4575018,619,21.2817270925786
148370408,148791881,1069,60338,1718,0.6222352,0.0175283,1.0278195,1040.0658516,17,2026-04-17,2026-04-17,0.6222352,1069,28.9446723789854
148370408,148807384,1172,60338,2002,0.5854146,0.0191603,1.0277932,1140.3072499,15,2026-04-17,2026-04-17,0.5854146,1172,27.2318792039968
148370408,148804778,1029,60338,1662,0.6191336,0.0168769,1.0277454,1001.2207561,17,2026-04-17,2026-04-17,0.6191336,1029,28.8003944663076
142327375,149116783,167,172734,366,0.4562842,0.0009657,1.0276982,162.4990657,3,2026-04-27,2026-04-28,0.4562842,167,21.2250876850224
145846574,92476187,447,484046,1172,0.3813993,0.0009221,1.0274496,435.0578406,15,2026-04-16,2026-07-22,0.3813993,447,17.7416478271791
145846574,152746437,890,484046,1967,0.4524657,0.0018346,1.0273554,866.3019519,21,2026-07-08,2026-07-20,0.4524657,890,21.0474615534902
145846574,149228546,222,484046,491,0.4521385,0.0004584,1.0270179,216.1598133,3,2026-04-27,2026-06-02,0.4521385,222,21.032241108227
122937613,145846574,295,846,484046,0.3486998,0.0006088,1.0269759,287.2511556,8,2026-07-06,2026-07-17,0.3486998,295,16.2205569045559
153752181,19619027,225,565,86903,0.3982301,0.002579,1.0264733,219.1971221,6,2026-08-02,2026-08-03,0.3982301,225,18.5245704131662
148370408,148765787,213,60338,320,0.665625,0.0035239,1.0264481,207.5117152,12,2026-04-16,2026-04-18,0.665625,213,30.9630466940188
148370408,148783265,910,60338,1584,0.5744949,0.0149151,1.0263994,886.5944733,15,2026-04-17,2026-04-17,0.5744949,910,26.7239247536911
148370408,148796015,1209,60338,2012,0.6008946,0.019774,1.0261377,1178.2044466,17,2026-04-17,2026-04-17,0.6008946,1209,27.9519662842948
132041650,148370408,243,302,60338,0.8046358,0.0040234,1.0260006,236.8419707,17,2026-04-17,2026-04-18,0.8046358,243,37.4294472819969
105634549,148370408,360,886,60338,0.4063205,0.0059148,1.0258099,350.9422206,17,2026-04-17,2026-04-17,0.4063205,360,18.9009135988538
145846574,152711069,219,484046,631,0.3470681,0.0004521,1.0257688,213.498411,15,2026-07-08,2026-07-20,0.3470681,219,16.1446547024291
122556614,145846574,301,559,484046,0.5384615,0.0006215,1.0252383,293.5902928,10,2026-07-11,2026-07-15,0.5384615,301,25.0477499604603
145846574,152760795,172,484046,357,0.4817927,0.0003552,1.0251667,167.7775961,20,2026-07-09,2026-07-09,0.4817927,172,22.4116730395304
148370408,148479691,209,60338,320,0.653125,0.0034575,1.0245748,203.9870534,13,2026-04-17,2026-04-18,0.653125,209,30.3815810284034
142668385,150202155,169,91047,353,0.4787535,0.0018524,1.0244214,164.9711762,9,2026-05-18,2026-05-18,0.4787535,169,22.2702978034553
144958513,66228851,384,583,110377,0.6586621,0.0034727,1.0243803,374.8607967,1,2026-05-04,2026-05-05,0.6586621,384,30.6391517113697
148370408,148807635,306,60338,472,0.6483051,0.0050575,1.0239625,298.839083,17,2026-04-17,2026-04-18,0.6483051,306,30.1573725194675
145846574,152789671,208,484046,395,0.5265823,0.0004295,1.0239591,203.1331058,13,2026-07-09,2026-07-27,0.5265823,208,24.4951622056621
145846574,147251550,205,484046,385,0.5324675,0.0004234,1.0237106,200.2519074,11,2026-05-18,2026-07-25,0.5324675,205,24.7689255444844
145846574,152595775,645,484046,1601,0.4028732,0.0013299,1.023619,630.11727,19,2026-07-08,2026-07-20,0.4028732,645,18.7405546717277
145846574,153010914,716,484046,1979,0.3617989,0.0014753,1.0235745,699.5093969,16,2026-07-14,2026-07-29,0.3617989,716,16.8298910565929
145846574,152860664,275,484046,359,0.7660167,0.000568,1.0234704,268.693651,7,2026-07-11,2026-07-12,0.7660167,275,35.6329928270396
136320698,145846574,372,618,484046,0.6019417,0.0007681,1.0231669,363.577058,10,2026-04-09,2026-04-21,0.6019417,372,28.0006745001721
145846574,151879786,1357,484046,3873,0.3503744,0.002789,1.0228645,1326.6664539,17,2026-07-07,2026-07-22,0.3503744,1357,16.2984546968471
142327375,148596453,464,172734,562,0.8256228,0.0026847,1.022589,453.7502239,17,2026-04-13,2026-04-13,0.8256228,464,38.4057048759385
148370408,148778143,608,60338,1061,0.5730443,0.0100015,1.021915,594.9614093,17,2026-04-17,2026-04-17,0.5730443,608,26.6564468261278
145846574,35297520,372,484046,589,0.6315789,0.0007682,1.0217381,364.0854714,16,2026-07-11,2026-07-14,0.6315789,372,29.3793156381702
148370408,148767922,438,60338,1086,0.4033149,0.007182,1.021609,428.7354695,14,2026-04-16,2026-04-17,0.4033149,438,18.7611013424879
142327375,148543187,260,172734,467,0.5567452,0.0015034,1.0211569,254.6131784,12,2026-04-11,2026-04-13,0.5567452,260,25.8982574636933
145846574,151802229,1016,484046,2386,0.4258173,0.0020931,1.02043,995.6587041,28,2026-07-11,2026-07-16,0.4258173,1016,19.8078511820034
145846574,152665178,437,484046,1052,0.4153992,0.0009017,1.0200615,428.405531,10,2026-07-09,2026-07-11,0.4153992,437,19.3232297859276
142327375,148424384,307,172734,718,0.4275766,0.0017731,1.0187841,301.3396192,16,2026-04-12,2026-04-27,0.4275766,307,19.8896889856448
142327375,147833658,168,172734,302,0.5562914,0.0009718,1.018106,165.0122816,17,2026-04-06,2026-04-13,0.5562914,168,25.8771479341688
123178879,66228851,181,330,110377,0.5484848,0.0016376,1.0178557,177.8248109,11,2026-05-04,2026-05-06,0.5484848,181,25.5140063449533
122757790,142327375,791,2262,172734,0.3496905,0.0045406,1.0174046,777.4684642,11,2026-03-22,2026-04-19,0.3496905,791,16.2666415473499
145846574,152644563,532,484046,1448,0.3674033,0.001097,1.0172002,523.0042312,17,2026-07-09,2026-07-20,0.3674033,532,17.0905923507029
121732938,147426077,500,110007,1131,0.4420866,0.0045192,1.0169705,491.6563536,4,2026-03-22,2026-03-22,0.4420866,500,20.5646543302911
148798931,149689543,189,60235,437,0.4324943,0.0031248,1.0166533,185.9040876,15,2026-05-09,2026-05-10,0.4324943,189,20.1184468819485
148370408,148813825,207,60338,376,0.5505319,0.0034211,1.0162742,203.6851939,17,2026-04-17,2026-04-18,0.5505319,207,25.6092318140798
149445478,66228851,292,780,110377,0.374359,0.0026338,1.016212,287.3416091,17,2026-05-04,2026-05-05,0.374359,292,17.4141524091285
145846574,152867195,316,484046,631,0.5007924,0.0006524,1.0160286,311.0148717,15,2026-07-11,2026-07-13,0.5007924,316,23.2954868960898
128741550,145846574,223,581,484046,0.383821,0.0004604,1.0157288,219.5467878,14,2026-07-12,2026-07-12,0.383821,223,17.8542986593728
142327375,146932590,208,172734,429,0.4848485,0.0012026,1.0153427,204.856937,17,2026-03-26,2026-04-14,0.4848485,208,22.5538204620094
110759126,145846574,189,543,484046,0.3480663,0.0003902,1.0149705,186.2123032,11,2026-07-08,2026-07-20,0.3480663,189,16.1910882246225
145846574,148364245,181,484046,424,0.4268868,0.0003737,1.014953,178.3333842,8,2026-04-08,2026-04-12,0.4268868,181,19.8576013843535
145846574,152733331,697,484046,1114,0.6256732,0.0014387,1.0138986,687.4454601,11,2026-07-11,2026-07-14,0.6256732,697,29.1045986956562
148717755,148798931,225,477,60235,0.4716981,0.0037198,1.0138042,221.9363523,4,2026-04-21,2026-05-09,0.4716981,225,21.9420999748807
148360565,148798931,856,2263,60235,0.3782589,0.0138866,1.0137829,844.3622341,7,2026-05-09,2026-05-10,0.3782589,856,17.5955650450752
145846574,152233812,439,484046,847,0.5182999,0.0009062,1.0135694,433.1227901,9,2026-07-11,2026-07-19,0.5182999,439,24.1098877073507
123591261,149406361,301,353875,479,0.6283925,0.0008502,1.0134791,296.9967513,5,2026-07-21,2026-08-06,0.6283925,301,29.2310930624168
148370408,148783137,1037,60338,1054,0.983871,0.0171817,1.0128898,1023.8034014,8,2026-04-17,2026-04-17,0.983871,1037,45.7669764715733
145846574,148119881,710,484046,1765,0.4022663,0.0014636,1.012723,701.0801797,3,2026-04-06,2026-05-03,0.4022663,710,18.7123233507308
145846574,152745247,419,484046,997,0.4202608,0.0008646,1.0124893,413.8315419,15,2026-07-08,2026-07-25,0.4202608,419,19.5493780643241
117874782,148798931,202,508,60235,0.3976378,0.0033366,1.0123143,199.5427795,17,2026-05-09,2026-05-10,0.3976378,202,18.4970182440667
145846574,153101057,469,484046,1191,0.3937867,0.0009675,1.0122932,463.3044839,10,2026-07-16,2026-07-16,0.3937867,469,18.3178756500786
145846574,152586750,724,484046,741,0.977058,0.0014957,1.0122325,715.2506832,6,2026-07-12,2026-07-12,0.977058,724,45.4500544251863
145846574,152721540,295,484046,477,0.6184486,0.0006092,1.0121719,291.452456,8,2026-07-08,2026-07-15,0.6184486,295,28.7685301478318
149542074,66228851,209,306,110377,0.6830065,0.0018918,1.0120508,206.5113671,3,2026-05-04,2026-05-05,0.6830065,209,31.7715863313703
148162095,148370408,196,435,60338,0.4505747,0.0032356,1.0115672,193.7587445,11,2026-04-17,2026-04-17,0.4505747,196,20.9594974275959
145719339,145846574,429,1052,484046,0.4077947,0.0008851,1.0111319,424.2770104,23,2026-07-08,2026-07-16,0.4077947,429,18.9694893335938
145846574,153097546,189,484046,458,0.4126638,0.0003902,1.0104059,187.0535391,24,2026-07-16,2026-07-17,0.4126638,189,19.1959864913897
145846574,153202969,184,484046,437,0.4210526,0.0003799,1.010367,182.1120428,20,2026-07-19,2026-07-20,0.4210526,184,19.5862104254468
148798931,149813459,172,60235,301,0.5714286,0.0028494,1.0103534,170.2374657,14,2026-05-09,2026-05-09,0.5714286,172,26.581288900053
149637483,66228851,284,612,110377,0.4640523,0.0025654,1.0100807,281.1656567,10,2026-05-06,2026-05-06,0.4640523,284,21.5864383599877
121949356,148798931,243,537,60235,0.452514,0.0040146,1.0099811,240.5985501,17,2026-05-09,2026-05-09,0.452514,243,21.0497083368221
148798931,149811550,169,60235,366,0.4617486,0.0027965,1.0097687,167.3650673,17,2026-05-09,2026-05-09,0.4617486,169,21.4792765636775
