bet_ip,n_member,n_lv3_chain,n_lv1_chain,n_lv2_chain,n_lv4_chain,n_lv5_chain,n_chain_key,chain_spread,top_concentration,member_per_chain,member_per_lv1_chain,member_per_lv2_chain,member_per_lv4_chain,member_per_lv5_chain,member_per_lv3_chain,n_orders,stake,game_pnl,net_pnl,stake_xagg,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
103.199.68.103,20,7,3,4,8,14,14,4.666667,0.333333,2.8571429,6.6666667,5.0000000,2.5000000,1.4285714,2.8571429,551,156150.7307962206,5638.7346558611,5638.7346558611,156150.7308,141973.9922,-5638.7347,551,436,0.03611084,-0.66592262,0.03767434,0.03611084,5638.7347,156150.7308,OK,0.0000,-225.2511,3.9891,96.0109,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-225.2511,-225.2511,-179.7685,-282.5614,-282.5614,3.989111,3.989111,4.288566,4.898367,4.898367,96.010889,96.010889,95.711434,95.101633,95.101633,5.0,-1195.3934,-1098.8187,-4443.3412,-4539.916,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5413.4836,136295.8554,-5638.7347,-5413.4836,-225.2511,-0.03611084,-0.03466832,-225.2511,-5413.4836,-0.03466832,-225.2511,-225.2511,-179.7685,-282.5614,-282.5614,-5413.4836,-0.03466832,-1195.3934,-1098.8187,-4443.3412,-4539.916,-0.02845546,-0.02907393,-0.00144252,283.3952,325.6284,-12.9329,-296.7755,-84.1602,8218.4595,22.9474,26.6916,289.5980,13.088,257.1553,514.3107,789.9518,789.9518,789.9518,131.6586,-7.8528,3.071886,3.071886,1.102039,21,47,1,8,0.00222215,-0.03611084,0.66592262,0E-8,0.000000,0.909211,0.009074,-0.70359696,2026-03-24,2026-07-24,19,67,51,123,0.154472,0.092168,0.094185,0.007407,5,0.06458302473707599,0.7382609983706118,0.7382609983706118,0.9487483335802104,0.9487483335802104,0.948319641523525,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08917363,A 净亏最大十分位 · 优先复核,437,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.46.112,26,7,3,4,8,19,19,6.333333,0.333333,3.7142857,8.6666667,6.5000000,3.2500000,1.3684211,3.7142857,210,26900.2182745482,5633.7620860833,5633.7620860833,26900.2183,24946.2278,-5633.7621,210,194,0.20943184,0.09601360,0.24387341,0.20943184,5633.7621,26900.2183,OK,0.0000,-227.1369,3.8238,96.1762,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-227.1369,-227.1369,-283.1753,-266.3353,-266.3353,3.823810,3.823810,4.200000,4.604762,4.604762,96.176190,96.176190,95.800000,95.395238,95.395238,5.0,-1270.1197,-1160.0612,-4363.6424,-4473.7009,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5406.6252,23961.5506,-5633.7621,-5406.6252,-227.1369,-0.20943184,-0.20098815,-227.1369,-5406.6252,-0.20098815,-227.1369,-227.1369,-283.1753,-266.3353,-266.3353,-5406.6252,-0.20098815,-1270.1197,-1160.0612,-4363.6424,-4473.7009,-0.16221587,-0.16630723,-0.00844368,128.0963,128.5888,-29.0400,-296.5138,-63.3007,1415.8010,10.2105,68.8569,173.3970,15.7056,32.0908,91.6158,263.3173,652.9316,1540.9407,26.176,0.0,20.346371,48.018126,3.991681,25,61,1,5,0.23293398,-0.20943184,-0.09601360,0E-8,0.000000,0.927362,0.057143,-0.14785981,2026-03-25,2026-07-29,19,89,83,127,0.149606,0.397105,0.537540,0.776447,3,0.06473115094060139,0.9721522737372241,0.9721522737372241,0.46970819137905495,0.46970819137905495,0.4652725914861837,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.13368381,A 净亏最大十分位 · 优先复核,438,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.57.32,66,13,5,6,16,27,27,5.400000,0.200000,5.0769231,13.2000000,11.0000000,4.1250000,2.4444444,5.0769231,1589,105949.5424960332,5577.7187132419,5577.7187132419,105949.5425,95894.2354,-5577.7187,1589,1068,0.05264505,0.00872020,0.05759076,0.05264505,5577.7187,105949.5425,OK,0.0000,-189.1793,3.7596,96.2404,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-189.1793,-188.9308,-188.0019,-200.5254,-235.2473,3.759597,3.779106,3.871617,4.386407,4.534928,96.240403,96.220894,96.128383,95.613593,95.465072,5.0,-1001.8847,-931.2982,-4575.8340,-4646.4205,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5388.5394,92291.3192,-5577.7187,-5388.5394,-189.1793,-0.05264505,-0.05085949,-189.1793,-5388.5394,-0.05085949,-189.1793,-188.9308,-188.0019,-200.5254,-235.2473,-5388.5394,-0.05085949,-1001.8847,-931.2982,-4575.8340,-4646.4205,-0.04318880,-0.04385503,-0.00178556,66.6769,89.7886,-5.2226,-107.2638,-17.3761,2037.4912,20.5385,72.4468,66.0843,12.9089,25.8178,76.0587,258.1778,261.7596,392.6393,24.2252,-7.7453,10.138733,15.208099,2.582595,29,129,1,8,0.10120028,-0.05264505,-0.00872020,0E-8,0.000000,0.905093,0.004405,-0.04887056,2026-03-21,2026-07-23,52,321,236,125,0.416000,1.096279,1.086535,0.337334,5,0.06487927714412679,0.7855132572952155,0.7855132572952155,0.9034217153014368,0.9034217153014368,0.9026138909634055,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05697627,A 净亏最大十分位 · 优先复核,439,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
49.48.233.248,79,18,8,10,28,36,36,4.500000,0.125000,4.3888889,9.8750000,7.9000000,2.8214286,2.1944444,4.3888889,1897,67872.4013944000,5597.6392806916,5606.3765941383,67872.4014,63025.5687,-5606.3766,1897,1226,0.08260171,,0.08260171,0.08247298,5606.3766,67872.4014,OK,8.7373,-227.5024,4.0253,95.9747,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-227.5024,-227.6223,-230.6070,-317.3475,-359.7150,4.025303,4.062203,4.161307,4.489193,4.897733,95.974697,95.937797,95.838693,95.510807,95.102267,5.0,-1362.7942,-1236.8989,-4252.3197,-4378.215,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5378.8742,60493.8649,-5615.1139,-5387.6115,-236.2397,-0.08273044,-0.07937853,-227.5024,-5387.6115,-0.07937853,-227.5024,-227.6223,-230.6070,-317.3475,-359.7150,-5387.6115,-0.07937853,-1362.7942,-1236.8989,-4252.3197,-4378.215,-0.06265168,-0.06450656,-0.00348064,35.7788,51.4075,-4.5729,-76.7997,-14.2294,929.7589,16.7945,,35.7788,2.1006,4.2165,20.7715,63.0186,207.7145,432.1886,4.1543,-2.0771,49.262617,102.500006,8.485482,29,143,1,8,0E-8,-0.08260171,,0.00013863,0.019346,0.928589,0.021613,,2026-03-21,2026-07-05,73,394,322,107,0.682243,,,0.000000,5,0.0650274033476522,0.8502444082358169,0.8502444082358169,0.8118797215227374,0.8118797215227374,0.8103061986557132,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0531783,A 净亏最大十分位 · 优先复核,440,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.73.206,29,6,4,4,9,18,18,4.500000,0.250000,4.8333333,7.2500000,7.2500000,3.2222222,1.6111111,4.8333333,218,61033.8271500850,5642.6319955592,5642.6319955592,61033.8272,53997.6222,-5642.6320,218,165,0.09245090,0.13982888,-0.01582211,0.09245090,5642.6320,61033.8272,OK,0.0000,-257.6292,3.7248,96.2752,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-257.6292,-256.3164,-273.5826,-296.2060,-296.2060,3.724771,3.729358,4.105505,4.587156,4.587156,96.275229,96.270642,95.894495,95.412844,95.412844,5.0,-1379.9403,-1255.3107,-4262.6917,-4387.3213,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5385.0028,51913.0833,-5642.6320,-5385.0028,-257.6292,-0.09245090,-0.08822981,-257.6292,-5385.0028,-0.08822981,-257.6292,-256.3164,-273.5826,-296.2060,-296.2060,-5385.0028,-0.08822981,-1379.9403,-1255.3107,-4262.6917,-4387.3213,-0.06984146,-0.07188344,-0.00422109,279.9717,327.2583,-34.1978,-208.9864,-82.9799,2260.5121,6.1111,707.5997,117.5813,11.8291,34.9731,154.1109,400.7648,1575.9929,3872.6667,26.176,-2.6176,45.06297,110.732647,8.005338,21,51,1,8,0.69561399,-0.09245090,-0.13982888,0E-8,0.000000,0.884716,0.064220,0.15565099,2026-04-02,2026-08-06,27,68,67,127,0.212598,6.017962,2.527397,2.318713,4,0.0651755295511776,0.8677233002518145,0.8677233002518145,0.781661976003555,0.781661976003555,0.7798356982823003,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1449565,A 净亏最大十分位 · 优先复核,441,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.33.174,60,12,5,6,18,31,31,6.200000,0.200000,5.0000000,12.0000000,10.0000000,3.3333333,1.9354839,5.0000000,809,54926.4781728810,5596.4688332744,5596.4688332744,54926.4782,49220.4116,-5596.4688,809,580,0.10189018,0.16161400,0.09974786,0.10189018,5596.4688,54926.4782,OK,0.0000,-225.2282,3.7577,96.2423,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-225.2282,-224.2423,-281.7367,-210.6637,-211.7884,3.757726,3.855377,4.181706,4.377009,4.423980,96.242274,96.144623,95.818294,95.622991,95.576020,5.0,-1153.6593,-1059.3143,-4442.8095,-4537.1546,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5371.2406,47267.3178,-5596.4688,-5371.2406,-225.2282,-0.10189018,-0.09778964,-225.2282,-5371.2406,-0.09778964,-225.2282,-224.2423,-281.7367,-210.6637,-211.7884,-5371.2406,-0.09778964,-1153.6593,-1059.3143,-4442.8095,-4537.1546,-0.08088648,-0.08260414,-0.00410054,67.8943,84.8628,-9.6491,-133.2493,-26.7774,1307.7733,13.8095,67.9291,67.8930,5.1891,25.9457,100.515,259.4572,259.4572,259.4572,24.389,-2.6332,10.0,10.0,2.616782,29,99,1,8,0.03462839,-0.10189018,-0.16161400,0E-8,0.000000,0.896114,0.001236,0.06186615,2026-03-22,2026-08-05,42,209,160,137,0.306569,1.000532,1.000513,0.115428,4,0.065323655754703,0.8838690564360835,0.8838690564360835,0.7474448229891868,0.7474448229891868,0.7453323375653472,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07731534,A 净亏最大十分位 · 优先复核,442,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.56.170,49,10,4,6,11,25,25,6.250000,0.250000,4.9000000,12.2500000,8.1666667,4.4545455,1.9600000,4.9000000,1386,61472.3998330348,5541.0534670860,5541.0534670860,61472.3998,57591.5384,-5541.0535,1386,1052,0.09013888,0.91470309,0.06074825,0.09013888,5541.0535,61472.3998,OK,0.0000,-178.1710,3.8752,96.1248,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-178.1710,-175.1441,-173.6250,-245.5550,-245.5550,3.875180,3.918470,4.032468,4.003608,4.003608,96.124820,96.081530,95.967532,95.996392,95.996392,5.0,-1018.0501,-945.338,-4523.0034,-4595.7154,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5362.8825,55547.5847,-5541.0535,-5362.8825,-178.1710,-0.09013888,-0.08724049,-178.1710,-5362.8825,-0.08724049,-178.1710,-175.1441,-173.6250,-245.5550,-245.5550,-5362.8825,-0.08724049,-1018.0501,-945.338,-4523.0034,-4595.7154,-0.07357779,-0.07476063,-0.00289839,44.3524,54.7448,-5.2672,-138.5263,-21.2301,1536.8100,26.3000,38.4673,44.5956,2.6176,13.269,51.4311,95.447,159.5142,557.0251,12.8578,-2.5716,12.021594,41.979526,3.342564,29,114,1,9,0.03441708,-0.09013888,-0.91470309,0E-8,0.000000,0.936868,0.009380,0.85395484,2026-03-23,2026-08-05,40,261,164,136,0.294118,0.862581,0.867310,0.114724,4,0.0654717819582284,0.8635757665531032,0.8635757665531032,0.7837357428529107,0.7837357428529107,0.7819268110530246,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05740792,A 净亏最大十分位 · 优先复核,443,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.46.236,26,9,5,6,14,19,19,3.800000,0.200000,2.8888889,5.2000000,4.3333333,1.8571429,1.3684211,2.8888889,610,32441.1413162935,5583.0575595125,5583.0575595125,32441.1413,27320.0854,-5583.0576,610,530,0.17209806,0.21089044,-0.01847513,0.17209806,5583.0576,32441.1413,OK,0.0000,-221.7515,3.9557,96.0443,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-221.7515,-260.0651,-268.3452,-278.0633,-279.6124,3.955738,3.978689,4.208197,4.901639,4.904918,96.044262,96.021311,95.791803,95.098361,95.095082,5.0,-1307.8375,-1190.8938,-4275.2201,-4392.1637,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5361.3060,26231.0907,-5583.0576,-5361.3060,-221.7515,-0.17209806,-0.16526256,-221.7515,-5361.3060,-0.16526256,-221.7515,-260.0651,-268.3452,-278.0633,-279.6124,-5361.3060,-0.16526256,-1307.8375,-1190.8938,-4275.2201,-4392.1637,-0.13178390,-0.13538869,-0.00683550,53.1822,51.5473,-10.5341,-265.8599,-35.3358,1544.8163,25.2381,71.3079,23.6497,10.3271,25.8178,51.4311,77.1466,128.5777,1079.7017,12.9729,0.0,4.980199,41.820085,2.059906,28,84,1,8,0.83087096,-0.17209806,-0.21089044,0E-8,0.000000,0.842143,0.022951,0.22936557,2026-03-26,2026-08-05,21,158,90,133,0.157895,3.015168,1.340824,2.769570,3,0.06561990816175381,0.9537846245000741,0.9537846245000741,0.5458450599911124,0.5458450599911124,0.5420463032113517,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08088011,A 净亏最大十分位 · 优先复核,444,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.72.193,21,10,5,6,13,16,16,3.200000,0.200000,2.1000000,4.2000000,3.5000000,1.6153846,1.3125000,2.1000000,236,29325.6850728471,5553.9317617756,5553.9317617756,29325.6851,27623.1519,-5553.9318,236,196,0.18938796,0.36919680,0.09514833,0.18938796,5553.9318,29325.6851,OK,0.0000,-221.8955,3.9915,96.0085,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-221.8955,-221.8955,-259.3768,-208.6466,-208.6466,3.991525,3.991525,4.508475,4.042373,4.042373,96.008475,96.008475,95.491525,95.957627,95.957627,5.0,-1120.4610,-1032.2491,-4433.4708,-4521.6827,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5332.0363,26518.4875,-5553.9318,-5332.0363,-221.8955,-0.18938796,-0.18182137,-221.8955,-5332.0363,-0.18182137,-221.8955,-221.8955,-259.3768,-208.6466,-208.6466,-5332.0363,-0.18182137,-1120.4610,-1032.2491,-4433.4708,-4521.6827,-0.15118047,-0.15418848,-0.00756659,124.2614,140.9344,-28.3364,-326.7019,-76.0813,1725.0403,11.5294,265.3816,97.1777,14.392,26.176,64.9922,383.9964,648.6431,1374.0219,25.7155,0.0,24.780111,52.491757,4.747157,24,56,1,7,0.34387944,-0.18938796,-0.36919680,0E-8,0.000000,0.941944,0.076271,0.27404847,2026-04-01,2026-08-03,17,73,67,125,0.136000,2.730890,2.135672,1.146265,3,0.06576803436527921,0.9640053325433269,0.9640053325433269,0.5079247518886091,0.5079247518886091,0.5038088125466766,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.133,A 净亏最大十分位 · 优先复核,445,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.114.44.185,20,8,4,5,9,16,16,4.000000,0.250000,2.5000000,5.0000000,4.0000000,2.2222222,1.2500000,2.5000000,245,20393.7325667034,5522.2580234253,5522.2580234253,20393.7326,16270.1088,-5522.2580,245,237,0.27078211,0.44009667,-0.09784749,0.27078211,5522.2580,20393.7326,OK,0.0000,-221.0960,3.9959,96.0041,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-221.0960,-221.0960,-279.1016,5.8861,2.8660,3.995918,3.995918,4.220408,3.865306,3.844898,96.004082,96.004082,95.779592,96.134694,96.155102,5.0,-712.5416,-682.8647,-4809.7164,-4839.3934,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5301.1620,15619.5101,-5522.2580,-5301.1620,-221.0960,-0.27078211,-0.25994074,-221.0960,-5301.1620,-0.25994074,-221.0960,-221.0960,-279.1016,5.8861,2.8660,-5301.1620,-0.25994074,-712.5416,-682.8647,-4809.7164,-4839.3934,-0.23584287,-0.23729807,-0.01084137,83.2397,68.6502,-23.3007,-290.6452,-64.9677,1073.3543,12.4737,245.1743,34.1426,12.8578,25.7155,52.6635,129.0889,131.6586,2568.5151,15.1722,0.0,5.119809,99.88185,3.236943,28,61,1,5,0.68525626,-0.27078211,-0.44009667,0E-8,0.000000,0.797799,0.000000,0.53794416,2026-03-22,2026-08-05,19,85,75,137,0.138686,7.180900,2.945400,2.284188,2,0.06591616056880462,0.9880017775144423,0.9880017775144423,0.3587616649385276,0.3587616649385276,0.3533980582524272,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.1209499,A 净亏最大十分位 · 优先复核,446,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.23.156.13,23,9,4,5,11,16,16,4.000000,0.250000,2.5555556,5.7500000,4.6000000,2.0909091,1.4375000,2.5555556,328,48558.0782515819,5521.8143808460,5521.8143808460,48558.0783,46109.7512,-5521.8144,328,231,0.11371567,-0.96962911,0.15649622,0.11371567,5521.8144,48558.0783,OK,0.0000,-221.0075,3.9939,96.0061,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-221.0075,-221.0075,-212.4257,-265.1871,-265.2616,3.993902,3.993902,4.048780,4.012195,4.128049,96.006098,96.006098,95.951220,95.987805,95.871951,5.0,-1184.8894,-1088.1373,-4336.9250,-4433.6771,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5300.8069,44265.4960,-5521.8144,-5300.8069,-221.0075,-0.11371567,-0.10916426,-221.0075,-5300.8069,-0.10916426,-221.0075,-221.0075,-212.4257,-265.1871,-265.2616,-5300.8069,-0.10916426,-1184.8894,-1088.1373,-4336.9250,-4433.6771,-0.08931418,-0.09130668,-0.00455141,148.0429,199.6093,-23.9040,-240.0789,-67.3392,2111.2208,10.0435,141.8985,148.2965,3.4029,13.088,129.5389,518.1467,778.3716,1297.2861,12.8578,-2.6176,59.472264,99.120444,11.311367,26,58,1,9,0.03798915,-0.11371567,0.96962911,0E-8,0.000000,0.949579,0.057927,-1.12612533,2026-03-23,2026-07-21,23,82,77,121,0.190083,0.956857,0.958496,0.126631,4,0.06606428677233002,0.900162938823878,0.900162938823878,0.7009331950822101,0.7009331950822101,0.6984316654219567,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12251061,A 净亏最大十分位 · 优先复核,447,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
42.113.248.138,21,6,3,3,9,12,12,4.000000,0.333333,3.5000000,7.0000000,7.0000000,2.3333333,1.7500000,3.5000000,412,31600.6625398134,5515.8085207955,5515.8085207955,31600.6625,29079.9337,-5515.8085,412,333,0.17454724,0.19858328,0.14363748,0.17454724,5515.8085,31600.6625,OK,0.0000,-220.6323,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-220.6323,-223.4146,-242.3699,-259.5909,-259.5909,4.000000,4.189320,4.495146,4.405340,4.405340,96.000000,95.810680,95.504854,95.594660,95.594660,5.0,-1205.5985,-1104.4299,-4310.2100,-4411.3787,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5295.1762,27916.7364,-5515.8085,-5295.1762,-220.6323,-0.17454724,-0.16756535,-220.6323,-5295.1762,-0.16756535,-220.6323,-223.4146,-242.3699,-259.5909,-259.5909,-5295.1762,-0.16756535,-1205.5985,-1104.4299,-4310.2100,-4411.3787,-0.13639619,-0.13959766,-0.00698189,76.7006,87.3271,-16.5640,-262.6575,-47.9636,1504.7935,15.8571,99.3126,59.3292,12.8426,42.4306,102.8621,258.1778,258.1778,259.1573,26.3317,0.0,6.084703,6.107789,1.807671,28,69,1,8,0.56255003,-0.17454724,-0.19858328,0E-8,0.000000,0.920232,0.007282,0.05494581,2026-03-22,2026-08-06,21,115,97,138,0.152174,1.673924,1.294808,1.875167,3,0.06621241297585542,0.9557102651459043,0.9557102651459043,0.536513109169012,0.536513109169012,0.5326362957430919,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10203697,A 净亏最大十分位 · 优先复核,448,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
113.185.44.21,23,10,6,7,12,15,15,2.500000,0.166667,2.3000000,3.8333333,3.2857143,1.9166667,1.5333333,2.3000000,513,30828.9139448666,5505.5663420251,5505.5663420251,30828.9139,25937.9349,-5505.5663,513,369,0.17858451,0.23635421,0.16894802,0.17858451,5505.5663,30828.9139,OK,0.0000,-212.8006,3.9240,96.0760,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-212.8006,-212.8006,-214.8018,-242.3339,-242.6858,3.923977,3.923977,4.072125,4.263158,4.286550,96.076023,96.076023,95.927875,95.736842,95.713450,5.0,-1125.4227,-1036.1499,-4380.1436,-4469.4164,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5292.7658,24920.5941,-5505.5663,-5292.7658,-212.8006,-0.17858451,-0.17168188,-212.8006,-5292.7658,-0.17168188,-212.8006,-212.8006,-214.8018,-242.3339,-242.6858,-5292.7658,-0.17168188,-1125.4227,-1036.1499,-4380.1436,-4469.4164,-0.14207908,-0.14497483,-0.00690263,60.0953,70.2925,-14.9202,-262.1698,-50.0506,1468.0435,17.5714,86.4185,57.1895,5.137,18.3232,51.8914,154.4159,258.1779,548.4484,13.088,-2.6176,14.090241,29.931965,3.279747,28,70,1,8,0.14296144,-0.17858451,-0.23635421,0E-8,0.000000,0.841351,0.062378,0.06740619,2026-03-22,2026-08-03,21,110,99,135,0.155556,1.511090,1.438024,0.476538,3,0.06636053917938083,0.9579321581987854,0.9579321581987854,0.5270330321433861,0.5270330321433861,0.5230769230769231,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09693185,A 净亏最大十分位 · 优先复核,449,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
103.199.36.4,20,6,3,3,8,12,12,4.000000,0.333333,3.3333333,6.6666667,6.6666667,2.5000000,1.6666667,3.3333333,568,65132.3150661094,5504.9486715154,5504.9486715154,65132.3151,61748.9824,-5504.9487,568,244,0.08451947,0.13025677,-0.00492692,0.08451947,5504.9487,65132.3151,OK,0.0000,-221.1877,3.9366,96.0634,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-221.1877,-224.9318,-224.5128,-265.9779,-265.9779,3.936620,3.948944,4.063380,5.304577,5.304577,96.063380,96.051056,95.936620,94.695423,94.695423,5.0,-1202.5881,-1102.1722,-4302.3605,-4402.7765,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-5283.7609,59280.5837,-5504.9487,-5283.7609,-221.1877,-0.08451947,-0.08112349,-221.1877,-5283.7609,-0.08112349,-221.1877,-224.9318,-224.5128,-265.9779,-265.9779,-5283.7609,-0.08112349,-1202.5881,-1102.1722,-4302.3605,-4402.7765,-0.06605570,-0.06759742,-0.00339598,114.6696,253.0696,-22.5613,-275.2474,-69.6829,3256.6158,12.2000,362.1497,49.0791,2.5716,7.7837,87.8689,516.3556,648.6431,903.6223,5.2663,-2.5716,83.333258,116.091253,14.731968,25,64,1,9,0.66166556,-0.08451947,-0.13025677,0E-8,0.000000,0.948054,0.000000,0.13518369,2026-03-25,2026-07-29,20,79,75,127,0.157480,7.378901,3.158202,2.205552,4,0.06650866538290624,0.8535031847133758,0.8535031847133758,0.7992889942230781,0.7992889942230781,0.7976101568334578,n_rounds>=30,6752,6696,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11920234,A 净亏最大十分位 · 优先复核,450,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
