agent_level,agent_id,top_agent_id,parent_agent_id,is_test_line,n_bets_all,n_bets_prod,n_bets_testline,n_members_all,n_members_prod,active_days,first_seen,last_seen,own_share_pct_unw,own_share_pct_w,pct_complement,pct_top_bet23,stake,valid_bet,profit,rebate_cost,cost_complement_b,cost_ownshare_a,ngr,residual_b,residual_a,hold_rate,stake_testline_audit,profit_testline_audit,agent_status,agent_formula_version,audit_rn,batch_id
1,55777,55777,,0,2028,2028,0,1,1,9,2026-04-16,2026-06-09,0.000000,0.000000,5.000000,95.000000,1324532.1314,1200406.8029,51913.9699,10803.6612,2595.6985,0.0000,41110.3087,38514.6102,41110.3087,0.03919419,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,82,1
1,14552,14552,,0,39467,39467,0,97,97,138,2026-03-21,2026-08-06,0.000000,0.000000,5.000000,95.000000,6218847.9766,5607383.9039,89059.0360,44859.0712,4452.9518,0.0000,44199.9648,39747.0130,44199.9648,0.01432083,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,83,1
1,12455,12455,,0,13747,13747,0,112,112,137,2026-03-21,2026-08-06,0.783007,0.533052,4.000000,96.000000,1246582.1204,1114827.1073,46119.5840,0.0000,1844.7834,223.6221,46119.5840,44274.8007,45895.9619,0.03699683,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,84,1
1,26649,26649,,0,32850,32850,0,521,521,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,3621031.2149,2312988.0024,48351.1524,0.0000,1934.0461,0.0000,48351.1524,46417.1064,48351.1524,0.01335287,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,85,1
1,3164,3164,,0,9421,9421,0,198,198,136,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,1629428.8912,1471197.7317,49065.1348,0.0000,1962.6054,0.0000,49065.1348,47102.5294,49065.1348,0.03011186,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,86,1
1,19639,19639,,0,61368,61368,0,5,5,117,2026-03-22,2026-08-06,0.000000,0.000000,5.000000,95.000000,2764002.0000,2502750.0000,51701.2000,0.0000,2585.0600,0.0000,51701.2000,49116.1400,51701.2000,0.01870520,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,87,1
1,6570,6570,,0,6578,6578,0,102,102,110,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,1286398.1327,1169120.0942,51544.4314,0.0000,2061.7773,0.0000,51544.4314,49482.6541,51544.4314,0.04006880,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,88,1
1,10191,10191,,0,5968,5968,0,303,303,123,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,2907250.8062,2599793.1700,55607.5730,0.0000,2224.3029,0.0000,55607.5730,53383.2701,55607.5730,0.01912720,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,89,1
1,22114,22114,,0,71538,71538,0,1129,1129,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,3285819.0655,2921103.9288,58657.9593,0.0000,2346.3184,0.0000,58657.9593,56311.6410,58657.9593,0.01785185,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,90,1
1,1642,1642,,0,47190,47190,0,125,125,137,2026-03-21,2026-08-04,0.000000,0.000000,6.000000,94.000000,8632892.3899,7848920.4514,132749.5928,62791.3636,7964.9756,0.0000,69958.2292,61993.2536,69958.2292,0.01537719,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,91,1
1,5061,5061,,0,11340,11340,0,35,35,78,2026-04-04,2026-08-06,0.000000,0.000000,4.000000,96.000000,2045014.8236,1843709.1533,79634.5231,0.0000,3185.3809,0.0000,79634.5231,76449.1421,79634.5231,0.03894080,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,92,1
1,56678,56678,,0,87457,87457,0,1288,1288,53,2026-06-12,2026-08-06,0.000000,0.000000,5.000000,95.000000,29629042.4702,26692948.6236,374138.4060,266929.4862,18706.9203,0.0000,107208.9198,88501.9995,107208.9198,0.01262742,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,93,1
1,7886,7886,,0,398915,398915,0,7932,7932,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,7020929.5318,6223155.6594,122054.5198,0.0000,4882.1808,0.0000,122054.5198,117172.3390,122054.5198,0.01738438,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,94,1
1,39213,39213,,0,34026,34026,0,73,73,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,3378000.9876,3096653.8850,124773.1194,0.0000,4990.9248,0.0000,124773.1194,119782.1947,124773.1194,0.03693697,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,95,1
1,24755,24755,,0,166834,166834,0,594,594,138,2026-03-22,2026-08-06,0.000000,0.000000,3.500000,96.500000,13818142.0000,12518895.5000,153615.0500,0.0000,5376.5268,0.0000,153615.0500,148238.5233,153615.0500,0.01111691,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,96,1
1,9885,9885,,0,36955,36955,0,264,264,138,2026-03-22,2026-08-06,0.000000,0.000000,3.000000,97.000000,6302548.0000,5687896.5000,160222.7000,0.0000,4806.6810,0.0000,160222.7000,155416.0190,160222.7000,0.02542189,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,97,1
1,34964,34964,,0,96068,96068,0,15,15,126,2026-03-22,2026-08-06,0.000000,0.000000,6.000000,94.000000,3691369.0000,3394248.0000,187561.3770,6743.6730,11253.6826,0.0000,180817.7040,169564.0214,180817.7040,0.05081079,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,98,1
1,7686,7686,,0,125711,125711,0,179,179,139,2026-03-21,2026-08-06,1.000000,1.000000,4.000000,96.000000,15046013.5048,13459136.5959,176887.3082,0.0000,7075.4923,1768.8731,176887.3082,169811.8159,175118.4351,0.01175642,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,99,1
1,40567,40567,,0,107930,107930,0,1157,1157,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,6688363.0156,6046073.5809,184941.2888,0.0000,7397.6516,0.0000,184941.2888,177543.6373,184941.2888,0.02765120,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,100,1
1,39674,39674,,0,143978,143978,0,370,370,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,8412304.2445,7660888.3011,185954.5208,0.0000,7438.1808,0.0000,185954.5208,178516.3399,185954.5208,0.02210506,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,101,1
1,5447,5447,,0,425174,425174,0,1446,1446,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,29428289.1247,26708002.6886,198083.2147,0.0000,7923.3286,0.0000,198083.2147,190159.8861,198083.2147,0.00673105,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,102,1
1,1254,1254,,0,101570,101570,0,523,523,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,12265152.0000,11021197.0000,199630.7000,0.0000,7985.2280,0.0000,199630.7000,191645.4720,199630.7000,0.01627625,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,103,1
1,33775,33775,,0,112143,112143,0,385,385,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,13388013.8097,12025958.5545,230704.2876,0.0000,9228.1715,0.0000,230704.2876,221476.1161,230704.2876,0.01723215,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,104,1
1,445,445,,0,30843,30843,0,55,55,137,2026-03-21,2026-08-06,0.000000,0.000000,5.000000,95.000000,5972945.2291,5477115.4794,269109.5662,0.0000,13455.4783,0.0000,269109.5662,255654.0879,269109.5662,0.04505475,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,105,1
1,14555,14555,,0,1190024,1190024,0,2548,2548,139,2026-03-21,2026-08-06,0.000000,0.000000,5.000000,95.000000,42176537.1276,38148457.7064,591151.7961,305186.9558,29557.5898,0.0000,285964.8403,256407.2505,285964.8403,0.01401613,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,106,1
1,25853,25853,,0,251225,251225,0,1490,1490,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,9056020.6806,8190691.3931,271414.6525,0.0000,8142.4396,0.0000,271414.6525,263272.2129,271414.6525,0.02997063,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,107,1
1,11931,11931,,0,75941,75941,0,23,23,126,2026-03-24,2026-08-06,2.000000,2.000000,6.000000,94.000000,11359016.3980,10304537.0519,286889.2467,0.0000,17213.3548,5737.7849,286889.2467,269675.8919,281151.4618,0.02525652,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,108,1
1,21347,21347,,0,72192,72192,0,25,25,139,2026-03-21,2026-08-06,0.072917,7.454654,6.000000,94.000000,11571702.4617,10449594.0136,291807.7660,0.0000,17508.4660,153146.2534,291807.7660,274299.3001,138661.5126,0.02521736,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,109,1
1,12405,12405,,0,29052,29052,0,79,79,137,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,10650696.8448,9642316.2746,288551.7380,0.0000,11542.0695,0.0000,288551.7380,277009.6685,288551.7380,0.02709229,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,110,1
1,14037,14037,,0,278040,278040,0,2038,2038,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,20170731.1749,17955175.9332,291660.0853,0.0000,11666.4034,0.0000,291660.0853,279993.6819,291660.0853,0.01445957,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,111,1
1,38953,38953,,0,26361,26361,0,175,175,108,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,7066441.0164,6446862.1270,301097.8889,0.0000,12043.9156,0.0000,301097.8889,289053.9733,301097.8889,0.04260955,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,112,1
1,1730,1730,,0,233465,233465,0,27,27,139,2026-03-21,2026-08-06,2.001970,2.000183,6.000000,94.000000,17501336.0408,15846355.3213,436468.1051,111273.9848,26188.0863,8729.8825,325194.1203,299006.0340,316464.2378,0.02493913,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,113,1
1,3417,3417,,0,33516,33516,0,266,266,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,10917909.5653,9780892.6797,349550.7119,0.0000,13982.0285,0.0000,349550.7119,335568.6834,349550.7119,0.03201627,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,114,1
1,21391,21391,,0,109247,109247,0,426,426,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,15414047.7239,13869963.7200,352929.4800,0.0000,14117.1792,0.0000,352929.4800,338812.3008,352929.4800,0.02289661,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,115,1
1,6149,6149,,0,207825,207825,0,637,637,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,28732516.1461,25857776.6202,418333.9653,0.0000,16733.3586,0.0000,418333.9653,401600.6067,418333.9653,0.01455960,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,116,1
1,6286,6286,,0,35602,35602,0,37,37,138,2026-03-22,2026-08-06,0.000000,0.000000,4.000000,96.000000,24798485.4554,22401455.6623,428319.4182,0.0000,17132.7767,0.0000,428319.4182,411186.6415,428319.4182,0.01727200,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,117,1
1,11825,11825,,0,17918,17918,0,15,15,72,2026-03-21,2026-05-31,0.000000,0.000000,5.000000,95.000000,33179376.5590,30170252.3141,435163.7112,0.0000,21758.1856,0.0000,435163.7112,413405.5257,435163.7112,0.01311549,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,118,1
1,6349,6349,,0,140197,140197,0,465,465,139,2026-03-21,2026-08-06,1.000000,1.000000,4.000000,96.000000,16410132.5419,14804034.8587,450350.8016,0.0000,18014.0321,4503.5080,450350.8016,432336.7696,445847.2936,0.02744346,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,119,1
1,27339,27339,,0,595086,595086,0,2540,2540,76,2026-03-22,2026-08-06,0.000000,0.000000,3.000000,97.000000,19118070.8103,15314145.4146,455298.3965,0.0000,13658.9519,0.0000,455298.3965,441639.4446,455298.3965,0.02381508,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,120,1
1,27069,27069,,0,91819,91819,0,196,196,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,17547297.5193,15812707.9964,460076.1962,0.0000,13802.2859,0.0000,460076.1962,446273.9103,460076.1962,0.02621921,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,121,1
1,1180,1180,,0,297198,297198,0,1179,1179,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,19554393.3872,17710780.7816,483903.2793,0.0000,19356.1312,0.0000,483903.2793,464547.1481,483903.2793,0.02474652,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,122,1
1,5242,5242,,0,43329,43329,0,88,88,137,2026-03-21,2026-08-04,0.000000,0.000000,6.000000,94.000000,25182758.7002,22858312.5639,710928.4770,179576.4438,42655.7086,0.0000,531352.0332,488696.3246,531352.0332,0.02823076,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,123,1
1,6005,6005,,0,626778,626778,0,2174,2174,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,25115126.5262,22747077.0222,544991.3393,0.0000,21799.6536,0.0000,544991.3393,523191.6857,544991.3393,0.02169973,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,124,1
1,1647,1647,,0,2326580,2326580,0,5118,5118,139,2026-03-21,2026-08-06,0.000000,0.000000,6.000000,94.000000,182901141.7563,164503033.6398,1967436.6146,1315452.6040,118046.1969,0.0000,651984.0106,533937.8137,651984.0106,0.01075683,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,125,1
1,52873,52873,,0,4689,4689,0,9,9,110,2026-03-22,2026-08-06,4.000000,4.000000,6.000000,94.000000,33302830.2680,30650126.8989,858345.5454,245201.0152,51500.7327,34333.8218,613144.5302,561643.7975,578810.7084,0.02577395,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,126,1
1,21050,21050,,0,581064,581064,0,1145,1145,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,37336974.6329,33612038.2209,621976.5537,0.0000,18659.2966,0.0000,621976.5537,603317.2571,621976.5537,0.01665846,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,127,1
1,3379,3379,,0,540446,540446,0,2330,2330,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,50691311.8372,45817287.8870,656478.0660,0.0000,26259.1226,0.0000,656478.0660,630218.9433,656478.0660,0.01295050,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,128,1
1,23512,23512,,0,236363,236363,0,500,500,139,2026-03-21,2026-08-06,0.000000,0.000000,6.000000,94.000000,52558995.5528,47625896.8689,695936.7975,0.0000,41756.2078,0.0000,695936.7975,654180.5896,695936.7975,0.01324106,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,129,1
1,30746,30746,,0,89729,89729,0,90,90,104,2026-04-15,2026-08-06,0.000000,0.000000,6.000000,94.000000,72253761.7966,65325116.3643,729586.5152,0.0000,43775.1909,0.0000,729586.5152,685811.3243,729586.5152,0.01009756,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,130,1
1,5093,5093,,0,436062,436062,0,1962,1962,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,41034931.1040,37197586.0917,882312.9756,0.0000,35292.5190,0.0000,882312.9756,847020.4566,882312.9756,0.02150151,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,131,1
1,3092,3092,,0,374157,374157,0,557,557,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,38094322.0000,34432607.5000,912517.3000,0.0000,36500.6920,0.0000,912517.3000,876016.6080,912517.3000,0.02395416,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,132,1
1,3136,3136,,0,117312,117312,0,468,468,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,39797083.1414,36023144.8771,918367.2550,0.0000,36734.6902,0.0000,918367.2550,881632.5648,918367.2550,0.02307625,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,133,1
1,4325,4325,,0,51246,51246,0,145,145,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,26661727.1333,24081094.0629,922813.9282,0.0000,36912.5571,0.0000,922813.9282,885901.3710,922813.9282,0.03461193,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,134,1
1,935,935,,0,250130,250130,0,1233,1233,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,48135130.0683,43351046.8627,934204.8859,0.0000,37368.1954,0.0000,934204.8859,896836.6905,934204.8859,0.01940796,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,135,1
1,29779,29779,,0,1231762,1231762,0,9378,9378,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,66319322.2913,59882629.5147,1042515.6304,0.0000,41700.6252,0.0000,1042515.6304,1000815.0051,1042515.6304,0.01571964,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,136,1
1,13984,13984,,0,29749,29749,0,40,40,131,2026-03-22,2026-08-06,0.426535,0.345199,6.000000,94.000000,72780474.7965,65732070.5091,1298448.4742,63290.9636,77906.9085,3911.6816,1235157.5106,1157250.6021,1231245.8289,0.01784062,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,137,1
1,264,264,,0,423106,423106,0,369,369,139,2026-03-21,2026-08-06,0.000000,0.000000,5.000000,95.000000,57168069.8892,50934115.8048,1246597.8559,0.0000,62329.8928,0.0000,1246597.8559,1184267.9631,1246597.8559,0.02180584,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,138,1
1,1652,1652,,0,1116989,1116989,0,2235,2235,138,2026-03-21,2026-08-05,0.000000,0.000000,6.000000,94.000000,338304818.7908,303651263.0485,4014809.6453,2405120.7658,240888.5787,0.0000,1609688.8795,1368800.3008,1609688.8795,0.01186743,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,139,1
1,46212,46212,,0,5375324,5375324,0,107968,107968,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,286774100.9399,256537588.8131,1722777.6509,0.0000,51683.3295,0.0000,1722777.6509,1671094.3214,1722777.6509,0.00600744,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,140,1
1,26504,26504,,0,309599,309599,0,107,107,139,2026-03-21,2026-08-06,3.362569,1.153725,6.000000,94.000000,244913013.7006,219771630.8140,3916527.8879,1977205.8629,234991.6733,31080.8313,1939322.0250,1704330.3517,1908241.1937,0.01599151,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,141,1
1,38324,38324,,0,407529,407529,0,1651,1651,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,62361686.1180,56614944.6829,1821299.1463,0.0000,72851.9659,0.0000,1821299.1463,1748447.1805,1821299.1463,0.02920542,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,142,1
1,26545,26545,,0,232596,232596,0,40,40,139,2026-03-21,2026-08-06,0.000000,0.000000,6.000000,94.000000,135279159.6248,122257270.3055,2140229.4995,262799.7935,128413.7700,0.0000,1877429.7061,1749015.9361,1877429.7061,0.01582084,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,143,1
1,2904,2904,,0,132996,132996,0,280,280,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,85359520.1107,76717240.1035,1827266.2410,0.0000,73090.6496,0.0000,1827266.2410,1754175.5914,1827266.2410,0.02140671,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,144,1
1,12402,12402,,0,1326644,1326644,0,2779,2779,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,95556771.4903,85869745.6900,1935796.9423,0.0000,77431.8777,0.0000,1935796.9423,1858365.0647,1935796.9423,0.02025808,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,145,1
1,5938,5938,,0,537058,537058,0,5715,5715,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,107090674.0002,97626639.5000,1947358.7500,0.0000,58420.7625,0.0000,1947358.7500,1888937.9875,1947358.7500,0.01818420,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,146,1
1,6529,6529,,0,182163,182163,0,1593,1593,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,88513136.1346,79044379.2811,2103048.7491,0.0000,84121.9500,0.0000,2103048.7491,2018926.7991,2103048.7491,0.02375974,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,147,1
1,35154,35154,,0,203487,203487,0,117,117,139,2026-03-21,2026-08-06,0.000000,0.000000,6.000000,94.000000,90227529.4547,80802777.4939,2286648.8336,0.0000,137198.9300,0.0000,2286648.8336,2149449.9036,2286648.8336,0.02534314,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,148,1
1,4331,4331,,0,1186454,1186454,0,7088,7088,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,74864263.8263,66455441.3858,2246296.3024,0.0000,89851.8521,0.0000,2246296.3024,2156444.4503,2246296.3024,0.03000492,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,149,1
1,21047,21047,,0,2119439,2119439,0,3401,3401,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,192094370.5876,173841688.1156,2908591.4871,0.0000,87257.7446,0.0000,2908591.4871,2821333.7425,2908591.4871,0.01514147,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,150,1
1,486,486,,0,867313,867313,0,3403,3403,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,120201153.5641,108370720.2075,2940517.8409,0.0000,117620.7136,0.0000,2940517.8409,2822897.1273,2940517.8409,0.02446331,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,151,1
1,34392,34392,,0,526627,526627,0,1777,1777,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,178139437.7643,160030636.2870,3048840.8070,0.0000,121953.6323,0.0000,3048840.8070,2926887.1747,3048840.8070,0.01711491,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,152,1
1,7589,7589,,0,2451117,2451117,0,11205,11205,139,2026-03-21,2026-08-06,0.716820,0.606590,4.000000,96.000000,167291798.4197,151146676.6230,3354555.3330,0.0000,134182.2133,18669.7079,3354555.3330,3220373.1197,3335885.6251,0.02005212,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,153,1
1,490,490,,0,4830616,4830616,0,19649,19649,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,168993650.6443,152087304.3490,3490743.8186,0.0000,139629.7527,0.0000,3490743.8186,3351114.0659,3490743.8186,0.02065606,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,154,1
1,5076,5076,,0,179775,179775,0,679,679,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,218163054.9719,196244347.8886,4150621.4998,0.0000,166024.8600,0.0000,4150621.4998,3984596.6398,4150621.4998,0.01902532,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,155,1
1,273,273,,0,1952474,1952474,0,9695,9695,139,2026-03-21,2026-08-06,0.407998,0.409371,4.000000,96.000000,242900672.0000,219554680.0000,4453895.7000,0.0000,178155.8280,21936.8755,4453895.7000,4275739.8720,4431958.8245,0.01833628,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,156,1
1,6516,6516,,0,10122585,10122585,0,47664,47664,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,270756020.5760,245023434.9947,5063847.2882,0.0000,202553.8915,0.0000,5063847.2882,4861293.3966,5063847.2882,0.01870262,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,157,1
1,4314,4314,,0,1232948,1232948,0,3061,3061,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,410210041.9858,371450357.2327,5266041.5436,0.0000,210641.6617,0.0000,5266041.5436,5055399.8818,5266041.5436,0.01283743,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,158,1
1,3057,3057,,0,1176863,1176863,0,2805,2805,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,350342476.9946,316182876.8704,6324267.5715,0.0000,252970.7029,0.0000,6324267.5715,6071296.8686,6324267.5715,0.01805167,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,159,1
1,433,433,,0,2885683,2885683,0,16707,16707,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,644633892.0000,578035689.0000,6833562.4000,0.0000,273342.4960,0.0000,6833562.4000,6560219.9040,6833562.4000,0.01060069,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,160,1
1,4317,4317,,0,4108056,4108056,0,17273,17273,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,490697368.3051,442142903.7083,8324046.4819,0.0000,332961.8593,0.0000,8324046.4819,7991084.6226,8324046.4819,0.01696371,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,161,1
1,868,868,,0,1854318,1854318,0,5136,5136,139,2026-03-21,2026-08-06,0.190024,0.454704,4.000000,96.000000,497957056.7762,449784826.2804,10828844.2447,0.0000,433153.7698,61035.0639,10828844.2447,10395690.4749,10767809.1807,0.02174654,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,162,1
1,4328,4328,,0,2167260,2167260,0,4925,4925,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,889659165.3057,797495045.0734,14578746.6612,0.0000,583149.8664,0.0000,14578746.6612,13995596.7947,14578746.6612,0.01638689,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,163,1
1,21041,21041,,0,3125461,3125461,0,29242,29242,139,2026-03-21,2026-08-06,0.000000,0.000000,3.000000,97.000000,1001507012.0000,903899200.5000,18223509.3000,0.0000,546705.2790,0.0000,18223509.3000,17676804.0210,18223509.3000,0.01819609,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,164,1
1,4202,4202,,0,26457588,26457588,0,95359,95359,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,1319805850.4507,1185226678.7271,26962427.0942,0.0000,1078497.0838,0.0000,26962427.0942,25883930.0105,26962427.0942,0.02042909,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,165,1
1,4298,4298,,0,32539664,32539664,0,253282,253282,139,2026-03-21,2026-08-06,0.000000,0.000000,4.000000,96.000000,3072005002.0070,2771385645.4799,48610554.6061,0.0000,1944422.1842,0.0000,48610554.6061,46666132.4218,48610554.6061,0.01582372,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,166,1
2,46632,7595,7595,0,10874,10874,0,61,61,90,2026-03-23,2026-08-06,0.000000,0.000000,4.000000,96.000000,7130890.0000,6613328.0000,-808467.6500,0.0000,-32338.7060,0.0000,-808467.6500,-776128.9440,-808467.6500,-0.11337542,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,167,1
2,19419,19418,19418,0,31389,31389,0,204,204,91,2026-03-21,2026-06-19,0.000000,0.000000,5.000000,95.000000,38147562.9906,34703888.2888,-248855.6460,347038.8829,-12442.7823,0.0000,-595894.5289,-583451.7466,-595894.5289,-0.00652350,0.0000,0.0000,PRODUCTION,AG03-UNRESOLVED,168,1
