bet_date,n_rounds,vb_tail,vb_norm,roi_tail,roi_norm,roi_diff,stake,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-06-11,30119,0E-10,74791122.5645039829,,-0.021355114748,,99944961.2092,90184823.5834,2245477.7030,876829,45385,-0.02246714,,-0.02246714,-0.02304746,-2245477.7030,99944961.2092,OK,57999.3808,93558.6216,4.0119,95.9881,AG03-UNRESOLVED,2151919.0814,86432782.3610,2187478.3222,2093919.7006,35559.2407,0.02188683,0.02095073,0.00035579,113.9846,1987.1064,49.4762,2245477.7030,2386.2675,99944961.2092,45385.0000,,113.9846,5.1431,18.0009,55.034,179.9317,340.8316,1537.4791,12.8578,-2.5716,18.934172,85.411362,6.332168,29,111,26378,16,0E-8,0.02246714,,0.00064312,0.048113,0.902345,0.077486,,2026-06-11,2026-06-11,1,941,29,1,1.000000,,,0.000000,4,0.15328467153284672,0.21897810218978103,0.6204379562043796,D VIP 优质 · 加码留存，严禁误伤,117,1
2026-05-12,44725,0E-10,86696064.7868593567,,-0.026664397796,,95733171.0290,86696069.9760,2248948.6367,963323,44726,-0.02349184,,-0.02349184,-0.02414731,-2248948.6367,95733171.0290,OK,62749.7221,88246.1449,3.9748,96.0252,AG03-UNRESOLVED,2160702.4918,83116602.9708,2186198.9147,2097952.7697,25496.4229,0.02283638,0.02191459,0.00026633,99.3781,1938.3819,50.2828,2248948.6367,2410.4487,95733171.0290,44726.0000,,99.3781,5.1891,14.7043,51.8914,172.2653,322.5554,1297.2861,12.7799,-2.2299,21.936068,88.224722,6.758418,29,101,29819,16,0E-8,0.02349184,,0.00072379,0.033126,0.905601,0.065016,,2026-05-12,2026-05-12,1,933,29,1,1.000000,,,0.000000,3,0.145985401459854,0.17518248175182483,0.49635036496350365,D VIP 优质 · 加码留存，严禁误伤,118,1
2026-07-20,25302,0E-10,56138566.8697191657,,-0.031106397688,,85807153.6632,77309867.3252,2237254.2627,797056,42327,-0.02607305,-0.02607305,,-0.02667823,-2237254.2627,85807153.6632,OK,51928.8476,85685.6823,4.0037,95.9963,AG03-UNRESOLVED,2151568.5804,74081715.0082,2185325.4151,2099639.7327,33756.8347,0.02546787,0.02446929,0.00039340,107.6551,1826.4906,52.8564,2237254.2627,2505.3239,85807153.6632,42327.0000,107.6551,,4.2706,15.4907,52.2377,188.8144,387.2667,1541.4303,12.9089,-2.0439,24.999999,99.50703,6.949676,29,117,22367,23,1.00000000,0.02607305,0.02607305,0.00067170,0.043129,0.900972,0.085115,,2026-07-20,2026-07-20,1,893,29,1,1.000000,,1.000000,3.333333,2,0.1386861313868613,0.043795620437956206,0.20437956204379562,D VIP 优质 · 加码留存，严禁误伤,119,1
2026-04-14,45378,0E-10,95212835.3755191211,,-0.025144873100,,105538074.3314,95212835.3755,2311840.5967,995325,45378,-0.02190528,,-0.02190528,-0.02268484,-2311840.5967,105538074.3314,OK,82274.0663,110317.8933,4.0280,95.9720,AG03-UNRESOLVED,2201522.7035,91192997.2549,2229566.5304,2119248.6371,28043.8269,0.02112571,0.02008042,0.00026572,106.0338,2098.2158,50.9463,2311840.5967,2462.0241,105538074.3314,45378.0000,,106.0338,5.2352,14.3971,52.3519,172.6867,300.0,1319.1451,12.6494,-2.6176,20.837593,91.62603,7.364963,29,109,29866,16,0E-8,0.02190528,,0.00086411,0.037391,0.902166,0.071097,,2026-04-14,2026-04-14,1,939,29,1,1.000000,,,0.000000,4,0.13138686131386862,0.24817518248175183,0.7591240875912408,D VIP 优质 · 加码留存，严禁误伤,120,1
2026-07-18,27307,0E-10,65804148.1290191864,,-0.027194850177,,97006842.6605,87328978.3798,2310540.7651,928476,45749,-0.02381833,-0.02381833,,-0.02466671,-2310540.7651,97006842.6605,OK,82298.6301,91024.7381,3.9655,96.0345,AG03-UNRESOLVED,2219516.0269,83754651.5552,2228242.1350,2137217.3969,8726.1081,0.02296995,0.02203161,0.00008995,104.4796,1908.8719,50.5047,2310540.7651,2391.8641,97006842.6605,45749.0000,104.4796,,4.2706,16.3512,51.6356,193.5059,376.9612,1663.6167,12.9089,-2.0439,23.054001,101.742635,6.389714,29,114,25049,16,1.00000000,0.02381833,0.02381833,0.00094240,0.039765,0.900235,0.075272,,2026-07-18,2026-07-18,1,966,29,1,1.000000,,1.000000,3.333333,3,0.12408759124087591,0.16058394160583941,0.5255474452554745,D VIP 优质 · 加码留存，严禁误伤,121,1
2026-07-02,27420,0E-10,67747393.1972238275,,-0.022178458144,,103771285.6057,93816341.9955,2345978.4704,964686,45486,-0.02260720,,-0.02260720,-0.02324555,-2345978.4704,103771285.6057,OK,66241.7171,90831.3579,3.9910,96.0090,AG03-UNRESOLVED,2255147.1125,90031475.2255,2279736.7533,2188905.3954,24589.6408,0.02196886,0.02109356,0.00023696,107.5700,2062.5323,51.5758,2345978.4704,2466.8543,103771285.6057,45486.0000,,107.5700,5.1636,15.5642,51.6356,189.5021,375.6321,1663.6167,12.9089,-2.0439,24.134399,106.88753,6.911384,29,119,26459,16,0E-8,0.02260720,,0.00070608,0.046801,0.904068,0.091691,,2026-07-02,2026-07-02,1,951,29,1,1.000000,,,0.000000,4,0.11678832116788321,0.2116788321167883,0.6934306569343066,D VIP 优质 · 加码留存，严禁误伤,122,1
2026-08-06,13657,0E-10,34903067.8638599866,,-0.027924653334,,93464429.1766,82764907.5357,2307510.5357,822545,44760,-0.02468865,-0.02468865,,-0.02499560,-2307510.5357,93464429.1766,OK,28689.1675,89223.6004,3.9486,96.0514,AG03-UNRESOLVED,2218286.9353,79462619.8544,2278821.3682,2189597.7678,60534.4329,0.02438170,0.02342707,0.00064767,113.6283,1849.0819,51.5530,2307510.5357,2406.1632,93464429.1766,44760.0000,113.6283,,5.137,16.5344,56.1124,181.3514,385.2773,1541.1091,12.8426,-2.0204,23.30157,93.206281,6.872243,29,116,23064,16,1.00000000,0.02468865,0.02468865,0.00034663,0.025192,0.885523,0.082302,,2026-08-06,2026-08-06,1,959,29,1,1.000000,,1.000000,3.333333,3,0.10948905109489052,0.10948905109489052,0.41605839416058393,D VIP 优质 · 加码留存，严禁误伤,123,1
2026-05-02,42619,0E-10,90536240.4744174544,,-0.026640782611,,100910865.9536,90541184.9543,2347932.9285,986374,42620,-0.02326739,,-0.02326739,-0.02387807,-2347932.9285,100910865.9536,OK,61624.1451,88745.8853,3.9984,96.0016,AG03-UNRESOLVED,2259187.0432,86898230.5620,2286308.7834,2197562.8981,27121.7401,0.02265672,0.02177727,0.00026877,102.3049,2124.3826,55.0899,2347932.9285,2626.3232,100910865.9536,42620.0000,,102.3049,4.4431,14.7043,51.8914,168.0496,324.4479,1297.2861,11.6839,-2.1006,22.064773,88.224722,6.957462,29,111,26454,16,0E-8,0.02326739,,0.00068062,0.043554,0.897239,0.063902,,2026-05-02,2026-05-02,1,894,29,1,1.000000,,,0.000000,4,0.10218978102189781,0.19708029197080293,0.6496350364963503,D VIP 优质 · 加码留存，严禁误伤,124,1
2026-07-29,26894,0E-10,59776938.3266087481,,-0.029588674682,,93332921.8342,84152287.9023,2397451.7644,827673,45219,-0.02568710,-0.02568710,,-0.02652235,-2397451.7644,93332921.8342,OK,77957.0417,102175.8307,4.0097,95.9903,AG03-UNRESOLVED,2295275.9337,80665809.6763,2319494.7227,2217318.8920,24218.7890,0.02485184,0.02375709,0.00025949,112.7655,1860.9940,53.0187,2397451.7644,2492.1536,93332921.8342,45219.0000,112.7655,,4.3856,14.3073,51.6356,194.2585,408.7806,1600.0046,12.2617,-2.0439,28.571428,111.831179,7.881661,29,113,21598,16,1.00000000,0.02568710,0.02568710,0.00092638,0.044485,0.901636,0.078584,,2026-07-29,2026-07-29,1,962,29,1,1.000000,,1.000000,3.333333,2,0.0948905109489051,0.08029197080291971,0.39416058394160586,D VIP 优质 · 加码留存，严禁误伤,125,1
2026-07-30,26935,0E-10,63320565.6089981216,,-0.033772381255,,97503888.3155,87796629.1269,2483754.2462,871185,45457,-0.02547339,-0.02547339,,-0.02609135,-2483754.2462,97503888.3155,OK,60253.6622,98980.6560,4.0036,95.9964,AG03-UNRESOLVED,2384773.5902,84246016.0741,2423500.5840,2324519.9280,38726.9938,0.02485543,0.02384028,0.00039718,111.9210,1931.4215,54.6396,2483754.2462,2587.2440,97503888.3155,45457.0000,111.9210,,5.0,15.4907,51.7978,180.7244,379.0176,1663.6167,12.851,-2.0439,24.467479,107.394773,7.225059,29,107,21894,16,1.00000000,0.02547339,0.02547339,0.00068629,0.042975,0.900442,0.077678,,2026-07-30,2026-07-30,1,960,29,1,1.000000,,1.000000,3.333333,3,0.08759124087591241,0.0948905109489051,0.5401459854014599,D VIP 优质 · 加码留存，严禁误伤,126,1
2026-04-01,44694,0E-10,93996910.0336785964,,-0.027184003976,,103798357.4824,93996910.0337,2500892.6796,1042025,44694,-0.02409376,,-0.02409376,-0.02461708,-2500892.6796,103798357.4824,OK,54319.6965,101414.3337,4.0003,95.9997,AG03-UNRESOLVED,2399478.3459,90177067.3109,2446572.9831,2345158.6494,47094.6371,0.02357044,0.02259341,0.00045371,99.6122,2103.1214,55.9559,2500892.6796,2709.5262,103798357.4824,44694.0000,,99.6122,5.0,14.7577,52.3519,157.0557,306.4662,1308.7977,12.6494,-2.6164,20.766587,88.686005,6.749862,29,109,31243,16,0E-8,0.02409376,,0.00057789,0.032613,0.905572,0.081055,,2026-04-01,2026-04-01,1,923,29,1,1.000000,,,0.000000,4,0.08029197080291971,0.145985401459854,0.7007299270072993,D VIP 优质 · 加码留存，严禁误伤,127,1
2026-07-12,25129,0E-10,74542152.1847877849,,-0.025373848347,,108785956.9322,98513857.0438,2538228.0112,801491,41033,-0.02333231,-0.02333231,,-0.02379954,-2538228.0112,108785956.9322,OK,50827.4992,101341.5428,3.9732,96.0268,AG03-UNRESOLVED,2436886.4684,94565032.4304,2487400.5121,2386058.9692,50514.0436,0.02286509,0.02193352,0.00046434,135.7295,2400.8446,61.8582,2538228.0112,2910.8119,108785956.9322,41033.0000,135.7295,,5.1098,15.4907,54.3394,200.0,400.0,2044.0381,12.9089,-2.0439,25.821999,131.952875,8.762016,29,113,21888,16,1.00000000,0.02333231,0.02333231,0.00051594,0.041143,0.905575,0.085255,,2026-07-12,2026-07-12,1,872,29,1,1.000000,,1.000000,3.333333,5,0.072992700729927,0.1897810218978102,0.8248175182481752,D VIP 优质 · 加码留存，严禁误伤,128,1
2026-03-30,42410,0E-10,89400650.7297325642,,-0.029300707765,,99084546.3933,89400650.7297,2576022.1564,917402,42410,-0.02599822,,-0.02599822,-0.02643704,-2576022.1564,99084546.3933,OK,43480.1846,105677.6320,4.0255,95.9745,AG03-UNRESOLVED,2470344.5244,85756799.0291,2532541.9717,2426864.3397,62197.4474,0.02555940,0.02449286,0.00062772,108.0056,2108.0087,60.7409,2576022.1564,2960.9450,99084546.3933,42410.0000,,108.0056,4.4018,15.4063,52.6635,184.3221,381.7094,1500.0,13.1659,-2.6332,24.776214,97.362854,7.010488,29,106,24127,16,0E-8,0.02599822,,0.00048635,0.037840,0.902266,0.073944,,2026-03-30,2026-03-30,1,870,29,1,1.000000,,,0.000000,3,0.06569343065693431,0.058394160583941604,0.583941605839416,D VIP 优质 · 加码留存，严禁误伤,129,1
2026-05-04,41913,0E-10,95277468.0672427669,,-0.027484242352,,105167881.9438,95277468.0672,2572027.9151,931538,41913,-0.02445640,,-0.02445640,-0.02489951,-2572027.9151,105167881.9438,OK,46601.1080,97162.6952,4.0445,95.9555,AG03-UNRESOLVED,2474865.2199,91226316.3946,2525426.8071,2428264.1119,50561.5872,0.02401329,0.02308941,0.00048077,112.8970,2273.2200,61.3659,2572027.9151,2932.7570,105167881.9438,41913.0000,,112.8970,4.2012,14.7043,51.8914,194.6499,420.1239,1745.8101,11.1494,-2.1006,28.571428,118.727552,7.677805,29,112,24366,16,0E-8,0.02445640,,0.00048911,0.033896,0.905956,0.066281,,2026-05-04,2026-05-04,1,877,29,1,1.000000,,,0.000000,4,0.058394160583941604,0.11678832116788321,0.7518248175182481,D VIP 优质 · 加码留存，严禁误伤,130,1
2026-04-03,43906,0E-10,93177862.4122059750,,-0.029358042809,,103427201.2519,93177862.4122,2661590.4916,1007946,43906,-0.02573395,,-0.02573395,-0.02644875,-2661590.4916,103427201.2519,OK,73929.1820,113504.1865,4.0050,95.9950,AG03-UNRESOLVED,2548086.3050,89327857.6496,2587661.3096,2474157.1231,39575.0046,0.02501916,0.02392173,0.00038264,102.6118,2122.2125,60.6202,2661590.4916,2912.0246,103427201.2519,43906.0000,,102.6118,5.2352,14.7577,52.3519,170.1456,340.5224,1308.7977,12.6494,-2.1082,23.074285,88.686005,6.953125,28,116,27599,16,0E-8,0.02573395,,0.00079342,0.034969,0.900903,0.068576,,2026-04-03,2026-04-03,1,914,28,1,1.000000,,,0.000000,4,0.051094890510948905,0.072992700729927,0.6861313868613139,D VIP 优质 · 加码留存，严禁误伤,131,1
2026-07-04,27710,0E-10,85163039.6942031008,,-0.021931966741,,129328757.4599,116361269.3221,2701740.0737,912840,45578,-0.02089048,,-0.02089048,-0.02141681,-2701740.0737,129328757.4599,OK,68069.3569,105958.0178,3.9997,96.0003,AG03-UNRESOLVED,2595782.0559,111645592.6891,2633670.7168,2527712.6990,37888.6609,0.02036415,0.01954486,0.00029296,141.6774,2553.0139,59.2773,2701740.0737,2823.1349,129328757.4599,45578.0000,,141.6774,5.1636,18.9509,59.2732,200.0,387.2667,1800.1295,12.9089,-2.5806,20.43528,94.989202,7.476028,29,119,25795,16,0E-8,0.02089048,,0.00058498,0.045217,0.899732,0.086862,,2026-07-04,2026-07-04,1,957,29,1,1.000000,,,0.000000,5,0.043795620437956206,0.2773722627737226,0.9781021897810219,D VIP 优质 · 加码留存，严禁误伤,132,1
2026-06-23,27456,0E-10,73217668.5986919100,,-0.029270017542,,108136688.5179,97545977.8979,2932173.6361,895772,44906,-0.02711544,,-0.02711544,-0.02856000,-2932173.6361,108136688.5179,OK,156210.5580,135958.4918,3.9980,96.0020,AG03-UNRESOLVED,2796215.1442,93392714.0707,2775963.0781,2640004.5863,-20252.0661,0.02567087,0.02441359,-0.00018728,120.7190,2172.2259,65.2958,2932173.6361,3132.6641,108136688.5179,44906.0000,,120.7190,5.1431,16.6172,54.0026,200.0,389.8604,1704.1582,12.8578,-2.5716,23.461313,102.554114,7.264718,29,114,26871,16,0E-8,0.02711544,,0.00160140,0.053241,0.902062,0.099529,,2026-06-23,2026-06-23,1,936,29,1,1.000000,,,0.000000,4,0.0364963503649635,0.021897810218978103,0.7883211678832117,D VIP 优质 · 加码留存，严禁误伤,133,1
2026-06-17,27003,0E-10,72607897.4533088826,,-0.038414369754,,113064898.4947,101851308.6781,2914264.3015,948161,45411,-0.02577515,,-0.02577515,-0.02668495,-2914264.3015,113064898.4947,OK,102866.9856,129240.7193,3.9872,96.0128,AG03-UNRESOLVED,2785023.5822,97504430.0862,2811397.3158,2682156.5966,26373.7337,0.02486534,0.02372227,0.00023326,119.2465,2242.8775,64.1753,2914264.3015,3083.8776,113064898.4947,45411.0000,,119.2465,5.1431,16.6172,51.4311,173.4347,350.0,1704.1582,12.8578,-2.0771,21.062563,102.554114,7.176107,29,114,27718,16,0E-8,0.02577515,,0.00100997,0.044819,0.900822,0.078541,,2026-06-17,2026-06-17,1,945,29,1,1.000000,,,0.000000,5,0.029197080291970802,0.06569343065693431,0.9051094890510949,D VIP 优质 · 加码留存，严禁误伤,134,1
2026-04-08,45363,0E-10,106680347.7734168647,,-0.027707805084,,119082498.3789,106680347.7734,2902661.7841,1060446,45363,-0.02437522,,-0.02437522,-0.02482211,-2902661.7841,119082498.3789,OK,53216.4982,116357.0983,4.0129,95.9871,AG03-UNRESOLVED,2786304.6858,102302769.8614,2849445.2859,2733088.1876,63140.6001,0.02392833,0.02295122,0.00053023,112.2947,2351.7040,63.9874,2902661.7841,3127.8683,119082498.3789,45363.0000,,112.2947,5.0,13.614,52.3519,175.8959,340.2998,1360.4005,11.1672,-2.1082,24.996346,99.926708,8.248485,29,112,30397,16,0E-8,0.02437522,,0.00049884,0.036851,0.895852,0.080262,,2026-04-08,2026-04-08,1,928,29,1,1.000000,,,0.000000,5,0.021897810218978103,0.12408759124087591,0.9343065693430657,D VIP 优质 · 加码留存，严禁误伤,135,1
2026-06-25,27121,0E-10,70960531.6267185381,,-0.027575117932,,104156381.3754,94329041.5519,2954004.3317,883823,45250,-0.02836124,,-0.02836124,-0.02903764,-2954004.3317,104156381.3754,OK,70451.4211,126358.9423,4.0097,95.9903,AG03-UNRESOLVED,2827645.3894,90516931.5098,2883552.9106,2757193.9683,55907.5212,0.02768484,0.02647168,0.00053677,117.8476,2084.6197,65.2819,2954004.3317,3096.4406,104156381.3754,45250.0000,,117.8476,5.1431,18.0009,59.7221,200.0,400.0,1704.1582,12.8578,-2.5448,22.221144,94.670861,6.546769,29,121,24951,16,0E-8,0.02836124,,0.00074687,0.055942,0.905648,0.080938,,2026-06-25,2026-06-25,1,954,29,1,1.000000,,,0.000000,4,0.014598540145985401,0.014598540145985401,0.7226277372262774,D VIP 优质 · 加码留存，严禁误伤,136,1
2026-07-07,26979,0E-10,77774272.6692888215,,-0.027689575509,,118207811.6340,106824459.8108,3031945.9832,912798,45105,-0.02564929,,-0.02564929,-0.02646356,-3031945.9832,118207811.6340,OK,96253.2203,123887.0330,4.0235,95.9765,AG03-UNRESOLVED,2908058.9502,102383753.2228,2935692.7630,2811805.7300,27633.8127,0.02483501,0.02378697,0.00023377,129.5005,2368.3507,67.2197,3031945.9832,3205.0169,118207811.6340,45105.0000,,129.5005,5.1636,18.3951,61.3171,204.3903,408.7806,1732.6519,12.9089,-2.0439,22.222221,94.190801,7.039935,29,118,26857,16,0E-8,0.02564929,,0.00090104,0.049832,0.903701,0.085821,,2026-07-07,2026-07-07,1,946,29,1,1.000000,,,0.000000,5,0.0072992700729927005,0.08759124087591241,0.9197080291970803,D VIP 优质 · 加码留存，严禁误伤,137,1
2026-07-15,27582,0E-10,103197417.1657687325,,-0.038201855186,,152549613.0395,137813562.0690,3968249.0097,1008201,45752,-0.02601284,-0.02601284,,-0.02667685,-3968249.0097,152549613.0395,OK,101294.6329,161545.2051,3.9801,96.0199,AG03-UNRESOLVED,3806703.8046,132211223.8483,3866954.3768,3705409.1717,60250.5722,0.02534883,0.02428986,0.00039496,151.3087,3012.1866,86.7339,3968249.0097,4146.5507,152549613.0395,45752.0000,151.3087,,5.1636,18.3951,61.3171,204.3903,413.1739,2000.0,12.9089,-2.5818,22.461051,108.724439,8.225478,29,110,27439,16,1.00000000,0.02601284,0.02601284,0.00073501,0.043655,0.903402,0.080847,,2026-07-15,2026-07-15,1,957,29,1,1.000000,,1.000000,3.333333,5,0.0,0.051094890510948905,1.0,D VIP 优质 · 加码留存，严禁误伤,138,1
