window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,stake_xagg,valid_bet,profit,n_bets,n_rounds_xagg,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
W1,182.239.89.109,8,5,0,2,2,2903,1500,1307379.9042814646,66873.7451254379,66873.7451254379,0.04469119757413864,0.7219414114952087,1307379.9043,1173232.4307,-66873.7451,2903,1500,0.05115097,0.05795238,-0.01674991,0.05115097,66873.7451,1307379.9043,OK,0.0000,-2674.9498,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2674.9498,-2674.9498,-2625.2134,-2617.8717,-2676.7935,4.000000,4.000000,4.174819,4.792801,4.775577,96.000000,96.000000,95.825181,95.207199,95.224423,5.0,-13269.7781,-12257.7967,-53603.9670,-54615.9484,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-64198.7953,1126303.1335,-66873.7451,-64198.7953,-2674.9498,-0.05115097,-0.04910493,-2674.9498,-64198.7953,-0.04910493,-2674.9498,-2674.9498,-2625.2134,-2617.8717,-2676.7935,-64198.7953,-0.04910493,-13269.7781,-12257.7967,-53603.9670,-54615.9484,-0.04100106,-0.04177512,-0.00204604,450.3548,782.1550,-44.5825,-4458.2497,-117.9431,87158.6603,100.0000,496.1783,234.3168,0.8615,6.8918,200.0,200.0,4330.5029,8663.2588,1.7229,-0.8615,628.355956,1257.038811,65.346475,29,136,1,9,0.90895307,-0.05115097,-0.05795238,0E-8,0.000000,0.897392,0.048570,0.07470229,2026-03-27,2026-08-03,15,567,243,130,0.115385,2.117553,1.101750,3.029844,5,0.0016168148746968471,0.8244600993186281,0.8244600993186281,0.9887977826538862,0.9887977826538862,0.9887977826538862,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.04807663,A 净亏最大十分位 · 优先复核,15,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,122.11.245.12,17,7,1,6,6,4064,2330,2498108.0948306483,64281.0262571936,63914.5581165398,0.010164299979805946,0.1541634202003479,2498108.0948,2196028.4124,-64281.0263,4064,2330,0.02573188,0.06334732,0.02571282,0.02558519,64281.0263,2498108.0948,OK,366.4681,-2786.9593,4.1722,95.8278,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2786.9593,-2786.9593,-2945.9769,-3488.5705,-3501.2336,4.172244,4.172244,4.224656,5.116880,5.067667,95.827756,95.827756,95.775344,94.883120,94.932333,5.0,-15509.6995,-14061.4936,-49137.7949,-50586.0008,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-61494.0669,2107271.1056,-64647.4944,-61860.5351,-3153.4275,-0.02587858,-0.02476295,-2786.9593,-61860.5351,-0.02476295,-2786.9593,-2786.9593,-2945.9769,-3488.5705,-3501.2336,-61860.5351,-0.02476295,-15509.6995,-14061.4936,-49137.7949,-50586.0008,-0.01967000,-0.02024972,-0.00126233,614.6920,942.5015,-27.5884,-2678.3761,-92.3578,104087.8373,97.0833,11.8281,630.9938,0.2108,8.6657,536.7687,1073.5374,2683.8433,5367.6865,8.4329,-0.2108,309.709825,619.41965,70.934149,29,141,1,8,0.00050663,-0.02573188,-0.06334732,0.00016688,0.068898,0.879077,0.405266,0.03763450,2026-04-03,2026-08-06,24,696,248,126,0.190476,0.018745,0.019242,0.001689,5,0.0017323016514609077,0.7344959002194249,0.7344959002194249,0.9944566347153251,0.9944566347153251,0.9944566347153251,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03857463,A 净亏最大十分位 · 优先复核,16,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,122.11.245.137,10,5,1,3,3,562,498,496364.4646529911,64041.5149477139,63989.8019312386,0.03948570042848587,0.6635220050811768,496364.4647,457851.3372,-64041.5149,562,498,0.12902115,0.03653978,0.12957768,0.12891697,64041.5149,496364.4647,OK,51.7130,-2511.1120,4.0819,95.9181,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2511.1120,-2511.1120,-3957.5318,-5330.9462,-5371.6286,4.081851,4.081851,4.633452,5.692171,5.638790,95.918149,95.918149,95.366548,94.307829,94.361210,5.0,-19682.3307,-17470.5653,-44410.8972,-46622.6626,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-61530.4029,439408.0012,-64093.2280,-61582.1159,-2562.8251,-0.12912534,-0.12406633,-2511.1120,-61582.1159,-0.12406633,-2511.1120,-2511.1120,-3957.5318,-5330.9462,-5371.6286,-61582.1159,-0.12406633,-19682.3307,-17470.5653,-44410.8972,-46622.6626,-0.08947235,-0.09392828,-0.00516319,883.2108,919.3802,-128.5974,-4926.2704,-390.4970,38181.8819,38.3077,12.5280,1518.1395,10.2195,20.2037,536.7687,3220.6118,5367.6865,10735.373,17.0416,0.0,265.679005,531.358011,43.7154,29,84,1,9,0.00598176,-0.12902115,-0.03653978,0.00011295,0.032740,0.922410,0.197509,-0.09303790,2026-04-29,2026-08-03,13,164,93,97,0.134021,0.008252,0.014185,0.019939,5,0.0018477884282249682,0.9486083843399931,0.9486083843399931,0.9720522000230973,0.9720522000230973,0.9720522000230973,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.08343822,A 净亏最大十分位 · 优先复核,17,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.230.145.205,10,5,2,2,2,298,255,303786.8674605387,59992.6764230930,59992.6764230930,0.019641399383544922,0.2561855614185333,303786.8675,289163.0354,-59992.6764,298,255,0.19748278,0.08894713,0.20030573,0.19748278,59992.6764,303786.8675,OK,0.0000,-2404.4845,3.8054,96.1946,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2404.4845,-2404.4845,-3003.2811,-28.6343,-47.0331,3.805369,3.805369,4.104027,3.060403,3.513423,96.194631,96.194631,95.895973,96.939597,96.486577,5.0,-7887.9176,-7545.1367,-52104.7588,-52447.5398,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-57588.1919,277609.4214,-59992.6764,-57588.1919,-2404.4845,-0.19748278,-0.18956775,-2404.4845,-57588.1919,-0.18956775,-2404.4845,-2404.4845,-3003.2811,-28.6343,-47.0331,-57588.1919,-0.18956775,-7887.9176,-7545.1367,-52104.7588,-52447.5398,-0.17151748,-0.17264584,-0.00791504,1019.4190,1133.9727,-235.2654,-4614.8213,-1304.1886,23368.2206,19.6154,91.6788,1383.5787,10.2195,36.0509,124.6781,4216.4736,6219.8906,11263.043,21.7826,-2.1006,172.530985,312.420912,28.277244,20,43,1,8,0.02535007,-0.19748278,-0.08894713,0E-8,0.000000,0.951862,0.013423,-0.11135860,2026-03-26,2026-07-24,13,46,42,121,0.107438,0.066262,0.089932,0.084500,5,0.001963275204989029,0.9857951264580206,0.9857951264580206,0.9547291835084882,0.9547291835084882,0.9547291835084882,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.11660296,A 净亏最大十分位 · 优先复核,18,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,172.58.51.105,5,5,1,2,2,7717,3545,2649898.5115020079,58553.1123139593,58553.1123139593,0.05922739952802658,0.1309323012828827,2649898.5115,2405869.4181,-58553.1123,7717,3456,0.02209636,,0.02209636,0.02209636,58553.1123,2649898.5115,OK,0.0000,-2342.1245,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2342.1245,-2342.1245,-2342.1245,-2927.6556,0.0000,4.000000,4.000000,4.000000,5.000000,0.000000,96.000000,96.000000,96.000000,95.000000,100.000000,5.0,-9954.0291,-9339.2683,-48599.0832,-49213.8441,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-56210.9878,2309634.6414,-58553.1123,-56210.9878,-2342.1245,-0.02209636,-0.02121251,-2342.1245,-56210.9878,-0.02121251,-2342.1245,-2342.1245,-2342.1245,-2927.6556,0.0000,-56210.9878,-0.02121251,-9954.0291,-9339.2683,-48599.0832,-49213.8441,-0.01833998,-0.01857197,-0.00088385,343.3845,696.1428,-16.9425,-5855.3112,-66.1617,264989.8512,345.6000,,343.3845,13.5318,67.659,135.318,1178.6145,2706.3599,3382.95,67.659,-13.5318,40.0,50.000002,5.075224,29,165,1,14,0E-8,-0.02209636,,0E-8,0.000000,0.907910,0.117274,,2026-06-06,2026-06-15,10,885,200,10,1.000000,,,0.000000,5,0.002078761981753089,0.7159025291604111,0.7159025291604111,0.9952650421526735,0.9952650421526735,0.9952650421526735,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.03167326,A 净亏最大十分位 · 优先复核,19,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.230.47.99,10,5,1,3,3,384,220,142140.0503903312,58194.8457957816,58194.8457957816,0.019387250766158104,0.20882084965705872,142140.0504,131438.5558,-58194.8458,384,220,0.40941906,0.41166133,0.14245891,0.40941906,58194.8458,142140.0504,OK,0.0000,-2326.8072,3.9974,96.0026,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2326.8072,-2326.8072,-2326.8072,-2911.0406,-2911.0406,3.997396,3.997396,3.997396,5.111979,5.111979,96.002604,96.002604,96.002604,94.888021,94.888021,5.0,-12802.5028,-11727.0004,-45392.3430,-46467.8454,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-55868.0386,126182.0522,-58194.8458,-55868.0386,-2326.8072,-0.40941906,-0.39304924,-2326.8072,-55868.0386,-0.39304924,-2326.8072,-2326.8072,-2326.8072,-2911.0406,-2911.0406,-55868.0386,-0.39304924,-12802.5028,-11727.0004,-45392.3430,-46467.8454,-0.31934942,-0.32691592,-0.01636982,370.1564,597.4480,-264.5220,-7274.3557,-2238.2633,17767.5063,27.5000,552.7691,9.1777,2.0439,6.3247,22.224,971.8213,2568.5151,7705.5454,4.0407,-2.0204,406.107915,1218.323746,58.525424,13,29,1,8,0.99167069,-0.40941906,-0.41166133,0E-8,0.000000,0.924712,0.216146,0.26920242,2026-04-03,2026-08-03,8,26,20,123,0.065041,60.229357,1.493339,3.305569,5,0.00219424875851715,0.9991915925626516,0.9991915925626516,0.9002194248758517,0.9002194248758517,0.9002194248758517,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.12553601,A 净亏最大十分位 · 优先复核,20,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,49.48.233.83,65,22,1,10,10,2334,1290,455708.4677843969,58135.3868844199,58135.1007735796,0.026856200769543648,0.6000000238418579,455708.4678,421455.2929,-58135.3869,2334,1289,0.12757144,0.16700820,0.12752824,0.12757082,58135.3869,455708.4678,OK,0.2861,-2324.9356,3.9936,96.0064,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2324.9356,-2324.9356,-2316.7325,-2695.5113,-2735.0537,3.993573,3.993573,4.011354,5.618895,5.878535,96.006427,96.006427,95.988646,94.381105,94.121465,5.0,-12397.1688,-11388.7202,-45738.5042,-46746.9528,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-55810.4512,404597.4742,-58135.6730,-55810.7373,-2325.2218,-0.12757207,-0.12247027,-2324.9356,-55810.7373,-0.12247027,-2324.9356,-2324.9356,-2316.7325,-2695.5113,-2735.0537,-55810.7373,-0.12247027,-12397.1688,-11388.7202,-45738.5042,-46746.9528,-0.10036791,-0.10258083,-0.00510243,195.2478,326.9630,-45.1012,-968.9231,-171.4908,7595.1411,21.4833,8.5985,200.0043,3.5311,12.6494,39.9118,105.031,1557.9958,3926.3933,8.6183,-2.1082,123.167358,310.401013,15.435318,29,137,1,12,0.00109437,-0.12757144,-0.16700820,6.8E-7,0.002399,0.924835,0.056555,0.03947996,2026-03-22,2026-07-10,60,339,279,111,0.540541,0.042992,0.044039,0.003648,5,0.0023097355352812102,0.9473380297955885,0.9473380297955885,0.9700889248181084,0.9700889248181084,0.9700889248181084,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05186247,A 净亏最大十分位 · 优先复核,21,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,59.153.228.224,16,6,2,5,5,615,332,89782.1999017371,53743.4996465838,53743.4996465838,0.011102650314569473,1.0,89782.1999,67923.2210,-53743.4996,615,332,0.59859861,-0.35936958,0.60283126,0.59859861,53743.4996,89782.1999,OK,0.0000,-1626.9293,3.8358,96.1642,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1626.9293,-1626.9293,-1632.6951,-2150.4100,-2673.9291,3.835772,3.835772,4.074797,2.593496,2.603252,96.164228,96.164228,95.925203,97.406504,97.396748,5.0,-9710.8928,-9040.6668,-44032.6068,-44702.8328,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-52116.5703,65736.6679,-53743.4996,-52116.5703,-1626.9293,-0.59859861,-0.58047776,-1626.9293,-52116.5703,-0.58047776,-1626.9293,-1626.9293,-1632.6951,-2150.4100,-2673.9291,-52116.5703,-0.58047776,-9710.8928,-9040.6668,-44032.6068,-44702.8328,-0.49043805,-0.49790307,-0.01812084,145.9873,204.5880,-161.8780,-3582.9000,-502.2757,5985.4800,22.1333,43.8829,147.5037,5.1431,7.8528,49.2969,77.1466,104.7038,2692.6067,7.7147,-2.5946,13.333333,342.885506,18.590511,28,64,1,8,0.00439893,-0.59859861,0.35936958,0E-8,0.000000,0.756533,0.000000,-0.96220084,2026-03-21,2026-08-03,15,107,90,136,0.110294,0.297503,0.300594,0.014663,5,0.002425222312045271,1.0,1.0,0.8273472687377296,0.8273472687377296,0.8273472687377296,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10219053,A 净亏最大十分位 · 优先复核,22,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,182.239.117.138,10,6,2,4,4,483,460,356364.5629315231,54269.0592395574,54269.0592395574,0.01165970042347908,0.7611650228500366,356364.5629,333047.3874,-54269.0592,483,460,0.15228523,0.14363905,0.15236802,0.15228523,54269.0592,356364.5629,OK,0.0000,-2170.7624,4.0000,96.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2170.7624,-2170.7624,-2150.5145,56.0006,24.6821,4.000000,4.000000,4.221532,3.631470,2.648033,96.000000,96.000000,95.778468,96.368530,97.351967,5.0,-6411.3567,-6168.5492,-47857.7026,-48100.51,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-52098.2969,319725.4919,-54269.0592,-52098.2969,-2170.7624,-0.15228523,-0.14619382,-2170.7624,-52098.2969,-0.14619382,-2170.7624,-2170.7624,-2150.5145,56.0006,24.6821,-52098.2969,-0.14619382,-6411.3567,-6168.5492,-47857.7026,-48100.51,-0.13429422,-0.13497557,-0.00609141,737.8148,724.0161,-117.9762,-3617.9373,-471.9049,23757.6375,30.6667,29.3913,959.1972,20.0,100.0,518.0452,2646.2986,3491.6201,5529.8594,80.0,0.0,34.916201,55.298594,7.378148,29,61,1,5,0.00948467,-0.15228523,-0.14363905,0E-8,0.000000,0.934569,0.132505,-0.00872897,2026-03-24,2026-08-02,15,115,88,132,0.113636,0.030642,0.039836,0.031616,5,0.0025407090888093314,0.9665088347384224,0.9665088347384224,0.96188936366786,0.96188936366786,0.96188936366786,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.0868162,A 净亏最大十分位 · 优先复核,23,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,42.113.201.78,24,8,4,5,5,660,571,139703.2016500196,54182.0912936911,54182.0912936911,0.012288300320506096,0.18351154029369354,139703.2017,124585.0210,-54182.0913,660,571,0.38783715,-0.13140684,0.39110498,0.38783715,54182.0913,139703.2017,OK,0.0000,-2167.3354,3.9955,96.0045,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2167.3354,-2175.1147,-2173.9051,-2714.7346,-2714.6830,3.995455,4.087879,4.207576,4.656061,4.657576,96.004545,95.912121,95.792424,95.343939,95.342424,5.0,-11945.7728,-10940.5564,-42236.3185,-43241.5349,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-52014.7559,119601.7243,-54182.0913,-52014.7559,-2167.3354,-0.38783715,-0.37232329,-2167.3354,-52014.7559,-0.37232329,-2167.3354,-2175.1147,-2173.9051,-2714.7346,-2714.6830,-52014.7559,-0.37232329,-11945.7728,-10940.5564,-42236.3185,-43241.5349,-0.30232892,-0.30952429,-0.01551386,211.6715,218.1874,-94.8898,-2257.5871,-407.3841,5820.9667,23.7917,10.4014,241.0234,12.8578,34.2312,128.8333,258.1778,850.7185,4195.2202,26.3317,0.0,24.852104,122.555285,6.183576,29,87,1,8,0.00625409,-0.38783715,0.13140684,0E-8,0.000000,0.891784,0.000000,-0.52251182,2026-03-23,2026-08-06,24,133,114,137,0.175183,0.043155,0.049139,0.020847,5,0.0026561958655733917,0.9989606190091235,0.9989606190091235,0.8983716364476267,0.8983716364476267,0.8983716364476267,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.07792227,A 净亏最大十分位 · 优先复核,24,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,117.20.154.53,39,14,1,5,5,2288,1221,513916.8666395255,51785.2542268879,50940.2686327691,0.02295920066535473,0.5062011480331421,513916.8666,466252.6853,-51785.2542,2288,1221,0.10076582,-0.15056240,0.11997999,0.09912161,51785.2542,513916.8666,OK,844.9856,-2125.6661,4.5166,95.4834,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-2125.6661,-2146.6276,-2062.9002,-2564.3315,-2564.3315,4.516608,4.609266,4.302010,4.894012,4.894012,95.483392,95.390734,95.697990,95.105988,95.105988,4.9073,-11463.8568,-10495.4074,-41166.3830,-42134.8325,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-49659.5882,445219.7438,-52630.2398,-50504.5738,-2970.6516,-0.10241003,-0.09827382,-2125.6661,-50504.5738,-0.09827382,-2125.6661,-2146.6276,-2062.9002,-2564.3315,-2564.3315,-50504.5738,-0.09827382,-11463.8568,-10495.4074,-41166.3830,-42134.8325,-0.08010320,-0.08198764,-0.00578041,224.6140,381.8613,-42.4122,-1176.9376,-140.3394,11679.9288,27.7500,148.9749,233.6848,8.6133,41.5429,132.6443,534.7593,1604.2781,2673.7969,29.4322,-5.3677,38.617379,64.362301,5.406796,29,126,1,12,0.07102092,-0.10076582,0.15056240,0.00181229,0.168881,0.907253,0.188374,-0.27054239,2026-03-25,2026-08-03,44,369,288,132,0.333333,0.637504,0.663248,0.236736,5,0.0027716826423374525,0.9195057165954498,0.9195057165954498,0.9735535281210301,0.9735535281210301,0.9735535281210301,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.05328707,A 净亏最大十分位 · 优先复核,25,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,103.249.22.198,11,5,0,1,1,739,414,423948.9252526899,51765.2675610326,51765.2675610326,0.020833300426602364,0.4499996304512024,423948.9253,394197.4398,-51765.2676,739,414,0.12210260,-0.19652308,0.12310512,0.12210260,51765.2676,423948.9253,OK,0.0000,-1561.3520,3.7564,96.2436,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1561.3520,-1561.3520,-1574.7207,-2098.9556,-2608.2143,3.756428,3.756428,4.083897,2.836265,3.079838,96.243572,96.243572,95.916103,97.163735,96.920162,5.0,-9404.5945,-8751.622,-42360.6731,-43013.6456,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-50203.9156,382280.0508,-51765.2676,-50203.9156,-1561.3520,-0.12210260,-0.11841973,-1561.3520,-50203.9156,-0.11841973,-1561.3520,-1561.3520,-1574.7207,-2098.9556,-2608.2143,-50203.9156,-0.11841973,-9404.5945,-8751.622,-42360.6731,-43013.6456,-0.09991928,-0.1014595,-0.00368288,573.6792,952.1677,-125.0369,-4705.9334,-364.5441,38540.8114,37.6364,5.9629,819.0295,5.137,10.2862,51.4311,1556.7433,2879.9688,10513.8369,10.2862,-2.5946,279.983363,1022.128943,55.771657,28,78,1,7,0.00313651,-0.12210260,0.19652308,0E-8,0.000000,0.929823,0.000000,-0.31962820,2026-03-24,2026-08-05,11,142,68,135,0.081482,0.007280,0.010394,0.010455,5,0.002887169419101513,0.9424875851714979,0.9424875851714979,0.9675482157292989,0.9675482157292989,0.9675482157292989,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09151231,A 净亏最大十分位 · 优先复核,26,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,112.233.99.135,15,5,3,3,3,384,384,222308.0000000000,49346.4000000000,49346.4000000000,1.0,1.0,222308.0000,205960.0000,-49346.4000,384,384,0.22197312,,0.22197312,0.22197312,49346.4000,222308.0000,OK,0.0000,-1480.3920,3.0000,97.0000,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1480.3920,-1480.3920,-1480.3920,-1480.3920,-1480.3920,3.000000,3.000000,3.000000,3.000000,3.000000,97.000000,97.000000,97.000000,97.000000,97.000000,5.0,-7401.9600,-6970.9673,-41944.4400,-42375.4327,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-47866.0080,199781.2000,-49346.4000,-47866.0080,-1480.3920,-0.22197312,-0.21531392,-1480.3920,-47866.0080,-0.21531392,-1480.3920,-1480.3920,-1480.3920,-1480.3920,-1480.3920,-47866.0080,-0.21531392,-7401.9600,-6970.9673,-41944.4400,-42375.4327,-0.18867715,-0.19061587,-0.00665919,578.9271,536.3542,-128.5063,-1121.5091,-184.1284,5052.4545,8.7273,,578.9271,153.0,238.0,427.0,1500.0,2000.0,3976.2651,200.0,0.0,8.403361,16.706996,2.432467,29,109,1,4,0E-8,-0.22197312,,0E-8,0.000000,0.926462,0.000000,,2026-03-24,2026-06-18,44,268,240,87,0.505747,,,0.000000,5,0.0030026561958655736,0.9899526504215267,0.9899526504215267,0.9376371405474073,0.9376371405474073,0.9376371405474073,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.09501979,A 净亏最大十分位 · 优先复核,27,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
W1,171.253.138.91,16,5,2,4,4,343,309,117762.1967665392,49627.8549086379,49627.8549086379,0.09415370225906372,1.0,117762.1968,101924.1909,-49627.8549,343,309,0.42142433,0.50184656,-0.02078939,0.42142433,49627.8549,117762.1968,OK,0.0000,-1985.0763,3.8017,96.1983,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,-1985.0763,-1985.0763,-2484.6470,-2481.7462,-2480.6746,3.801749,3.801749,4.034985,4.813411,4.830904,96.198251,96.198251,95.965015,95.186589,95.169096,5.0,-11417.2203,-10416.3599,-38210.6346,-39211.495,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,-47642.7786,97866.7083,-49627.8549,-47642.7786,-1985.0763,-0.42142433,-0.40456768,-1985.0763,-47642.7786,-0.40456768,-1985.0763,-1985.0763,-2484.6470,-2481.7462,-2480.6746,-47642.7786,-0.40456768,-11417.2203,-10416.3599,-38210.6346,-39211.495,-0.32447284,-0.33297184,-0.01685665,343.3300,329.8518,-160.6079,-3101.7409,-417.0408,7360.1373,19.3125,784.5762,83.8936,10.3783,129.7286,129.7286,258.1778,426.639,12908.8887,52.3519,0.0,3.288704,99.506878,2.646525,29,74,1,5,0.84612189,-0.42142433,-0.50184656,0E-8,0.000000,0.865509,0.008746,0.52263595,2026-04-06,2026-08-02,16,119,96,119,0.134454,9.352035,2.285195,2.820406,5,0.003118142972629634,0.9993070793394156,0.9993070793394156,0.8771220695230396,0.8771220695230396,0.8771220695230396,n_rounds>=30,8660,8660,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L5_INSUFFICIENT,0.10592548,A 净亏最大十分位 · 优先复核,28,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
