uid1,uid2,总同桌局数
146517701,149243919,447
142010693,147761702,447
106195450,124403027,446
145764845,146439814,446
118118853,142024935,446
120316504,142028024,446
27918930,31160697,446
118419115,149651647,446
116007922,124470180,446
90473758,152497329,446
72216248,123670655,445
68360281,116122468,445
80499351,146992042,445
52169523,143066478,445
20528051,103211739,445
125487212,152670767,445
23071490,118118853,445
113375267,135843743,444
146439814,147717608,444
21740865,135715113,444
114881779,136885752,444
120013995,123903499,444
111304225,137670394,444
93227718,123903499,444
87525057,137014834,444
145846574,151010918,444
113375267,137046963,443
120012300,146517701,443
6255961,139793826,443
48785505,139169953,443
80499351,140513384,443
141556233,151143230,443
6255961,136115317,443
31160697,118670037,443
81846921,122595651,442
92225862,139045947,442
135444165,137060518,442
144554498,151143230,442
6255961,151132914,442
121732938,142010693,442
41019043,152352973,442
19570235,147705663,441
101153588,147771170,441
142020180,146539785,441
34622552,72216248,441
20528051,74800586,441
119636387,131067716,441
123903499,142137156,441
7462908,7697855,441
72216248,147628806,440
113211660,147779608,440
145846574,147136480,440
123483915,139045947,440
120010935,123591261,439
114052882,121732938,439
131675310,145353047,439
122932039,132499625,439
116602178,144554498,439
128332329,142020180,439
90870177,142020180,438
20528051,137462372,438
122080465,149076115,438
139169953,142043711,438
111645889,123903499,438
101054871,137670394,438
136094085,142020180,438
81846921,149960975,438
51234574,152352973,438
142020180,145278990,437
23071490,83688268,437
19570235,54046314,437
123932171,140621282,437
119636387,147908907,437
88247187,148408157,437
10649454,142316568,437
139169953,145819641,437
34266298,141556233,436
112854433,116122468,436
135702585,145353047,436
6255961,125665720,436
145846574,148815568,436
126976807,142014010,436
63006662,101153588,435
146617820,148175647,435
116343053,126976807,435
49285724,131679833,435
142020180,152224557,435
132309454,146517701,435
142020180,149303490,435
24862477,146992042,434
112854433,113311676,434
106195450,115061913,434
122080465,141556233,434
141556233,149985165,434
6255961,65922930,434
28295477,31160697,434
142008057,151384275,434
130054688,139169953,433
51234574,141556233,433
81926186,145846574,433
126527236,146490510,433
11250740,113375267,432
122550337,135715113,432
119636387,149592717,432
129731589,145930634,432
89353522,101506309,432
120046662,142121323,431
72216248,124908239,431
123591261,137561655,431
122651778,123591261,431
114749708,139045947,431
72216248,129432077,431
89596067,128044242,431
110916977,130054688,430
31160697,146793502,430
122578411,132513825,430
45113100,145846574,430
89596067,104846702,430
143926995,145846574,430
88084997,113311676,430
124147516,142020180,429
145524668,146517701,429
89353522,145524668,429
22477772,139169953,429
114463776,135444165,428
114881779,139969795,428
107796335,123591261,428
6255961,142268890,428
89596067,104785657,428
122364604,123591261,428
114378332,151384275,428
145846574,147004364,428
146517701,146672200,427
139169953,146253297,427
106195450,142668385,427
5967629,123483915,427
58352628,125584106,427
113311676,116343053,427
125487212,147761702,427
147874075,150014770,427
19570235,134611684,426
123591261,148298648,426
146793502,146895618,426
118670037,135702585,426
135444165,139570642,426
141556233,149654908,426
26864065,113311676,426
28295477,49285724,426
123591261,132082933,425
116998222,123591261,425
71816929,148541506,425
109439030,142020180,425
31001704,142020180,425
123903499,145568886,425
124470180,142024819,425
80380989,135715113,425
6255961,147926114,425
46311039,129533265,424
144590578,148446020,424
123483915,126378299,424
65060864,147129280,424
135444165,147679347,424
116998222,147248284,424
38559714,101896696,424
20528051,125821184,424
142012746,148541506,424
113354056,139169953,424
113311676,123521207,424
72634316,113311676,424
89596067,151676314,424
72216248,135843743,423
81862362,145764845,423
140445234,145926698,423
149651647,151521346,423
47651653,123903499,423
133767947,150014770,423
78490442,151153890,423
119636387,142014010,423
53005987,142007615,422
13049252,136930242,422
31160697,147971144,422
7462908,116343053,422
13049252,84773768,422
6255961,7846363,422
7462908,111304225,422
31160697,132684686,422
89334789,120316504,422
26778181,81846921,422
145846574,152510220,422
116007922,150294823,422
52169523,110449804,422
68360281,129533265,421
101153588,116563558,421
38559714,146024475,421
13049252,126976807,421
139045947,139196242,421
30030248,139045947,421
101506309,143866077,421
142327375,147006962,420
123591261,125555111,420
128096699,139169953,420
101211241,125487212,420
81846921,139700040,420
81846921,128494667,420
113311676,142024819,420
31160697,148630990,420
142020180,149258387,420
110985716,123591261,420
129533265,145819225,419
113211660,148364196,419
113311676,124694529,419
116479096,146517701,419
68360281,148093568,419
112955939,146560009,419
122650490,142478759,419
143866077,152174446,419
113375267,144989703,418
123591261,147810662,418
106370523,145846574,418
90473758,143436007,418
120978178,142024819,418
78796759,141556233,418
135715113,151576989,418
120562553,145846574,418
135715113,149437436,418
106195450,145930634,417
104351962,123903499,417
38559714,114666297,417
47651653,146895618,417
101506309,146338726,417
123591261,143926995,417
113354056,149651647,417
136115317,152638777,417
145846574,146294505,417
146517701,147453711,416
14751019,135715113,416
7697855,142050158,416
137014834,142024819,416
116007922,116343053,416
24862477,125487212,416
8788462,128781944,416
150206283,151271998,416
107312460,114881779,416
17529000,135715113,416
6255961,150944981,416
24862477,114881779,415
101153588,121125993,415
145764845,146314916,415
125552896,139045947,415
48785505,132849236,415
120316504,139091271,415
131675310,142014010,415
6255961,65213955,415
151250531,151367238,415
142112306,145846574,415
114881779,126558303,415
42966775,146517701,415
49285724,73703589,414
109424204,110916977,414
7462908,142391599,414
100582476,120316504,414
142020180,152632406,414
28295477,111902618,414
142012746,152119245,414
7697855,91935079,414
142020180,143571118,413
49285724,89596067,413
135715113,146604634,413
127775974,135444165,413
101211241,134522977,413
13049252,116122468,413
125905596,141556233,413
119636387,136930242,413
97017302,148322228,413
107945998,135715113,413
151271998,152366001,413
122550337,141556233,413
142014010,148255028,413
121732938,122080465,412
139045947,146672200,412
47745566,139045947,412
147129280,148364196,412
114645549,131113734,412
26778181,139169953,412
147761702,150304963,412
81078358,149955590,412
81846921,147453711,412
20190698,120316504,411
134611684,143571118,411
13049252,80507532,411
65347031,142010143,411
89670904,137670394,411
48785505,142478759,411
14561121,142478759,411
101300553,142478759,411
107906451,148322228,411
76821344,89353522,411
6255961,139954491,411
147705663,147717608,410
130054688,146973606,410
142327375,146359206,410
72216248,89837297,410
128114345,145846574,410
72216248,115852998,410
101054871,146517701,410
77376560,135715113,410
7697855,142795182,410
142012746,149955590,410
139091271,145846574,409
113211660,148410925,409
134684035,142020180,409
114645549,139045947,409
84877977,101506309,409
7697855,131675310,409
142024819,144320657,409
123903499,132684686,409
101506309,147299493,409
123591261,147299493,409
113375267,123302589,408
123483915,126516824,408
132513825,139774166,408
142008057,148093568,408
5883259,40677431,408
134503813,142008057,408
47651653,116343053,408
10805015,123903499,408
77913800,141556233,408
54866465,139169953,408
50221060,142020180,408
142020180,147703451,407
72216248,147992010,407
90473758,142391599,407
101054871,138069421,407
106195450,133316249,407
23071490,68360281,407
122313879,140445234,407
72216248,116998222,407
123903499,143809077,407
111304225,137014834,407
49285724,149384716,407
101506309,122550337,407
122650490,146793502,406
1177072,120316504,406
7462908,142008057,406
120316504,122906507,406
128044242,142316568,406
90473758,140420760,406
80583981,89353522,406
128494667,148541506,406
123591261,147394989,405
82368236,145846574,405
20528051,142461461,405
142014010,149444266,405
136663437,143823829,405
137014834,150132692,405
137377337,145846574,405
145780776,145846574,405
101153588,142268890,404
38559714,112965219,404
31160697,97519176,404
128494667,142050158,404
92937622,118118853,404
135715113,144805211,404
134355602,141556233,404
52169523,147857665,404
141556233,146379174,404
149534752,152638777,404
140448638,142020180,404
128989327,142668385,404
61048989,123115889,403
118402175,141556233,403
118118853,143002804,403
118419115,147761702,403
122650490,123591261,403
149955590,152119245,403
6255961,149958642,403
63093963,150389642,403
113375267,123359991,402
125552398,132763297,402
20528051,146417963,402
138059037,147601011,402
147199253,149651647,402
147554637,149651647,402
52169523,142966761,402
7079277,151589776,402
6255961,137462372,402
110916977,134296707,401
67314953,114052882,401
42633932,132684686,401
148630990,149651647,401
132831729,142020180,401
142020180,149253869,401
62216995,129533265,400
49285724,75623101,400
128782723,132513825,400
13049252,112356167,400
31160697,149495470,400
139297959,142020180,400
87525057,120249935,400
101506309,151083264,400
80499351,114052882,399
48785505,97519176,399
122550337,142008057,399
70992922,113211660,399
143809008,145846574,399
142020180,149638452,399
142008057,147761702,399
20528051,149654908,399
78490442,149654908,399
120316504,142177561,398
13049252,148175647,398
38559714,147652556,398
97151582,101153588,398
20528051,149436416,398
66228851,118132345,398
111304225,150389642,398
142020180,144049616,398
118118853,148342090,398
41019043,101506309,398
145846574,147077467,398
91935079,134522977,397
20528051,123814629,397
151745652,152284832,397
101054871,114881779,397
145846574,150875287,397
142020180,142050158,396
112356167,114881779,396
130971597,142020180,396
118402175,145353047,396
31160697,139793826,396
140840421,146517701,396
52373518,135444165,396
90473758,104487384,396
106195450,146517701,396
93267280,136663437,396
20528051,128083762,396
71816929,125487212,396
80583981,152476011,396
128494667,129533265,395
106370523,113211660,395
131652689,139045947,395
132513825,147368182,395
56177046,114881779,395
122550717,137701626,395
5648004,72216248,395
7462908,111039832,395
152638777,153022916,395
122888210,140082728,394
85431285,146314916,394
72216248,113670187,394
131675310,141556233,394
125552398,134611684,394
124432705,150054728,394
101506309,151676314,394
31160697,97049257,394
143328816,146517701,394
125487212,145783330,394
113311676,117190479,394
122888210,131378925,393
130277595,146517701,393
106195450,145353047,393
20528051,135755675,393
7846363,141556233,393
93267280,123903499,393
62134267,142478759,393
49285724,76821344,393
134206524,151384275,393
76071322,135715113,392
20528051,147470478,392
74119380,146793502,392
49285724,146970658,392
123591261,148630990,392
141556233,145819641,392
142279111,153260150,392
141556233,148048286,392
3774826,72216248,391
135715113,137854561,391
123112419,142050158,391
89128383,120316504,391
38559714,53881953,391
3774826,123903499,391
142478759,147857665,391
150464062,152119245,391
135702585,145846574,391
72216248,146698944,390
142975031,145870516,390
112845720,145846574,390
132424819,145846574,390
34266298,90473758,390
13049252,89670904,389
128494667,139813870,389
121732938,146439814,389
124403027,124513577,389
123591261,139334110,389
21740865,125665720,389
145382253,148541506,389
142016301,148405514,389
113311676,135843743,389
126102816,145524668,389
6255961,109001057,389
51234574,107906451,389
58352628,132499625,389
13049252,139614157,389
142018750,142020180,389
141556233,151683012,389
6255961,146704051,389
142445460,146793502,388
123483915,147470478,388
85431285,107587651,388
67314953,146490510,388
31160697,35471813,388
5967629,114666297,388
76888029,139169953,388
89334789,90473758,388
137014834,147095398,388
149651647,151289112,388
117190479,150014770,388
7697855,84773768,388
90473758,111979675,388
49285724,105558588,388
19570235,142020180,387
123483915,131309585,387
24239927,38559714,387
23250364,123591261,387
123591261,145994830,387
133217305,140445234,387
8788462,49903601,387
85651627,123903499,387
106297635,120249935,387
141324699,141556233,387
78490442,151589776,387
142024819,150206283,387
111902618,151271998,387
135715113,137318352,386
26864065,118118853,386
