交易id,会员,投注选项,赔率,投注额,bet33,bet34,bet35,bet36,bet37,bet38,bet39,bet40,bet41
5514943246,18593996,Super6,0.6011,405.75,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,5.0
5514943252,152800686,Player,3.8733,204.98,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,20.0
5514943259,153050182,BPair,1.0000,190.65,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,10.0
5514943265,92379067,Lucky7,3.8733,156.26,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,10.0
5514943271,148375866,Banker,3.8733,1134.82,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,140.0
5514943284,144662311,Banker,3.8733,192500.55,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,42000.0
5514943290,142011232,W4,3.8733,864.95,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514943301,153260150,Player,1.0000,2830.9,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,300.0
5514943315,90473758,Banker,4.8926,1600.02,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,200.0
5514943322,151374240,Tie,4.8926,550.217,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514943329,117217663,Banker,0.1472,22.395,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,0.0
5514943336,152417061,W3R1,3.8733,1715.85,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514943343,69902924,Even,3.8733,1463.07,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,340.0
5514943348,32219836,Odd,3.8733,5402.7872,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,210.0
5514943357,152576701,W4,3.8733,990.63,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514943360,148414649,Even,3.8733,20.76,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,20.0
5514943374,148801713,R3W1,3.8733,2003.81,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,30.0
5514943381,122356140,Banker,4.8926,286.74,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,30.0
5514943395,136749859,Banker,3.8733,1016.64,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,1016.0
5514943407,139377384,W4,3.8733,65669.247,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514943413,150881234,Even,3.8733,6064.21,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,500.0
5514943418,152795179,Banker,4.8926,350.45,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,40.0
5514943424,5070930,Even,3.8733,1311.44,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,300.0
5514943430,128601408,BPair,4.8926,1060.66,0.0,0.0,0.0,0.0,0.0,,908.0,3.0,10.0
5514943445,6255961,Banker,3.8733,15009.95,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,500.0
5514943451,153391950,Even,3.8733,228.3,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,80.0
5514943466,147827356,Player,3.8733,59.3,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,59.0
5514943472,150343509,Tie,4.8926,553.67,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,10.0
5514943479,147804254,BPair,3.8733,2455.06,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514943487,151360297,Odd,3.8733,324.37,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514943493,144755776,Banker,4.8926,138.53,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,10.0
5514943498,145941346,Player,3.8733,1093.95,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,90.0
5514943502,136119200,PPair,4.8926,1033.35,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,10.0
5514943509,153395424,Odd,3.8733,4308.2,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,420.0
5514943516,148830900,Odd,3.8733,7012.6,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,3000.0
5514943521,152761661,Banker,3.8733,2080.6,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,1000.0
5514943535,122579242,Banker,3.8733,6716.7,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,1000.0
5514943540,150887688,BPair,1.0000,2970.69,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,10.0
5514943554,153278293,W3R1,3.8733,324.02,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514943563,90106839,Player,4.8926,3563.42,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,680.0
5514943568,103517820,Even,3.8733,4000.58,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,3000.0
5514943577,151461111,Player,1.0000,162.18,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,30.0
5514943582,147915285,PPair,4.8926,2376.12,0.0,0.0,0.0,0.0,0.0,,8.0,10.0,50.0
5514943589,141168666,PPair,0.1472,117.588,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,5.0
5514943596,120552004,Tie,4.8926,1088.11,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,10.0
5514943606,151051181,Odd,3.8733,1134.86,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,300.0
5514943612,64028842,PerfectPair,3.8733,1501.0,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514943619,49757966,Banker,0.6011,587.6011,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,500.0
5514943625,152032708,Banker,2638.3768,1800000.0,0.0,0.0,0.0,0.0,0.0,,115.0,10.0,400000.0
5514943631,142764837,Lucky7,4.8926,1000.9,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,20.0
5514943644,121762843,Banker,4.8926,173.5702,0.0,0.0,0.0,0.0,0.0,,36.0,0.0,0.0
5514943650,150393635,Banker,3.8733,3786.94,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,1000.0
5514943667,149013860,Player,3.8733,972.99,0.0,0.0,0.0,0.0,0.0,,113.0,1.0,100.0
5514943673,115314671,Banker,3.8733,61.42,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,19.0
5514943678,148410298,Odd,3.8733,2690.79,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,800.0
5514943686,93833005,Banker,4.8926,960.53,0.0,0.0,0.0,0.0,0.0,,8.0,10.0,250.0
5514943692,75766270,BPair,4.8926,8259.48,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,30.0
5514943699,147443762,Banker,3.8733,794.15,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,140.0
5514943703,139223033,Banker,3.8733,448.25,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514943708,6255961,Banker,3.8733,14509.95,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,1500.0
5514943717,58780791,BPair,0.6011,269.9075,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,6.0
5514943720,58780791,SuperLucky7,0.6011,269.9075,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0
5514943734,145969214,Banker,4.8926,405.401,0.0,0.0,0.0,0.0,0.0,,8.0,10.0,40.0
5514943741,153396184,Banker,3.8733,188.2,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514943755,153396183,Player,3.8733,188.2,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514943762,153247164,SuperLucky7,4.8926,597.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0
5514943769,70320578,Banker,9.0528,577.74,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514943776,136692224,Player,3.8733,1320.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,120.0
5514943783,151766392,Banker,4.8926,350.65,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,80.0
5514943788,117590270,BPair,4.8926,256.02,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514943797,153260150,Player,1.0000,3310.9,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,300.0
5514943805,153389339,Banker,3.8733,101.54,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,81.0
5514943811,128336791,Tie,1.0000,502.6,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,30.0
5514943826,153394706,BPair,3.8733,3154.91,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,100.0
5514943832,16720151,Banker,0.6011,626.51,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,56.0
5514943839,152974099,Banker,4.8926,60.88,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,50.0
5514943847,151425543,Player,0.6011,2969.55,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,140.0
5514943853,129844556,Player,4.8926,180.84,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514943858,150995049,Banker,3.8733,507.57,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,507.0
5514943864,97017302,PPair,4.8926,8529.05,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514943870,18593996,Lucky7,0.6011,655.75,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,5.0
5514943885,151579565,Banker,1.0000,500.36,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,500.0
5514943891,121000135,Player,3.8733,1585.1,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,500.0
5514943900,134955808,Player,3.8733,2307.89,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,300.0
5514943914,144881574,Banker,3.8733,3000.75,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,1000.0
5514943923,151704689,SuperLucky7,4.8926,3089.59,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,30.0
5514943928,151799623,PPair,4.8926,1486.95,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,5.0
5514943937,124578322,Tie,4.8926,1950.75,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,20.0
5514943942,151290841,Banker,4.8926,895.21,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,100.0
5514943949,151799623,BPair,4.8926,1476.95,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,5.0
5514943956,123341523,Odd,3.8733,12292.16,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2000.0
5514943961,19570235,Player,0.6011,1330.88,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,80.0
5514943975,80644054,Player,3.8733,690.68,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,90.0
5514943980,153150164,Player,3.8733,4207.0,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,50.0
5514943994,137030995,Banker,4.8926,279.35,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,100.0
5514944001,122312840,Player,4.6832,4920.51,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,25.0
5514944015,139526270,Banker,4.8926,5878.2,0.0,0.0,0.0,0.0,0.0,,906.0,0.0,30.0
5514944022,66198192,Lucky7,3.8733,9230.69,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,400.0
5514944029,153265581,Banker,3.8733,3950.0,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,550.0
5514944036,143832259,Tie,4.8926,497.82,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514944043,49757966,Player,0.6011,37.6011,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,37.0
5514944048,130647386,Num10,4.8926,2100.4,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944057,152540835,Banker,3.8733,39.56,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514944060,136193432,TwoDice46,4.8926,30.03,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944074,147067453,Player,3.8733,1559.35,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,50.0
5514944081,104370611,R3W1,3.8733,1073.675,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,20.0
5514944095,153180653,Odd,3.8733,136.62,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514944104,152563672,Odd,3.8733,488.84,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,30.0
5514944110,146517701,Banker,3.8733,15400.5,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,550.0
5514944127,64617932,Dozen25_36,4.8926,133.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,9.0
5514944133,130647386,Num28,4.8926,1800.4,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944138,153162820,Player,4.8926,150.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,50.0
5514944146,150172853,Odd,3.8733,9803.08,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514944152,135573792,Num13_14_15_16_17_18,3.8733,81.99,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944159,122713508,Small,3.8733,2195.4,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,240.0
5514944165,153395395,Banker,4.8926,639.5,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,50.0
5514944171,115261810,Odd,3.8733,102.89,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514944184,130022201,R3W1,3.8733,450.17,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944190,133517258,Num24,4.8926,3760.58,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944200,100252135,Big,3.8733,12000.07,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514944214,149448442,Banker,4.8926,1613.08,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,100.0
5514944223,153218563,Banker,1.1543,15135.0,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,120.0
5514944228,132116199,Num8,4.8926,100.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944237,123591261,Player,3.8733,1074.25,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944242,147465226,Banker,3.8733,1624.63,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514944249,113722869,Odd,3.8733,11660.59,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,250.0
5514944256,153300976,Odd,3.8733,6107.94,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1100.0
5514944261,153075609,Banker,4.8926,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,800.0
5514944275,130647386,Num14,4.8926,1300.4,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944280,151435001,Odd,3.8733,1456.48,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514944294,153260150,Player,1.0000,3495.9,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,400.0
5514944305,125566836,Banker,3.8733,1327.5,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,20.0
5514944311,85743175,Player,3.8733,1361.61,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,40.0
5514944326,152332198,Banker,3.8733,883.44,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,30.0
5514944332,121856833,Dice224,4.8926,95.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514944339,147540163,R4,3.8733,100.54,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944347,153372664,Sum9,3.8733,487.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514944353,121242630,Banker,4.8926,90.01,0.0,0.0,0.0,0.0,0.0,,906.0,0.0,60.0
5514944358,130022201,R3W1,3.8733,400.17,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514944364,97880160,Super6,4.8926,6639.9,0.0,0.0,0.0,0.0,0.0,,909.0,1.0,10.0
5514944370,102460691,Odd,3.8733,342.14,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514944385,101211241,Player,3.8733,4450.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,250.0
5514944391,31051413,Even,3.8733,2219.5129,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514944403,153372664,Small,3.8733,427.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,140.0
5514944408,90473758,Banker,4.8926,1790.02,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,200.0
5514944417,130647386,Num9,4.8926,900.4,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944420,54653530,Player,3.8733,139.082,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,20.0
5514944434,97017302,PPair,4.8926,8779.05,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944441,148029999,Odd,4.8926,853.23,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,150.0
5514944455,127983695,Player,4.8926,66.91,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,30.0
5514944462,122585575,W3R1,3.8733,3616.64,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514944469,152417061,Odd,3.8733,1115.85,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514944476,152783337,Sum17,4.8926,280.26,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944483,153396144,Player,1.0000,1438.0,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,30.0
5514944488,133337496,Banker,4.8926,2962.92,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514944497,30115726,Player,4.8926,360.955,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,40.0
5514944506,152061080,Odd,3.8733,2167.98,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514944512,148830900,Odd,3.8733,4012.6,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,3000.0
5514944519,77713066,Player,4.8926,104.3,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,24.0
5514944525,54309372,SuperLucky7,3.8733,5999.1,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,50.0
5514944531,153247164,SuperLucky7,4.8926,512.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0
5514944544,127632560,Banker,4.8926,249.3,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,10.0
5514944550,152554435,Player,3.8733,10000.03,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,500.0
5514944567,147443762,Banker,3.8733,927.15,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,70.0
5514944573,153396158,Kwok23,3.8733,293.1,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,9.5
5514944578,143352081,Player,3.8733,148.17,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,148.0
5514944586,133389843,Odd,3.8733,4366.08,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,4366.0
5514944592,153396104,Kwok23,3.8733,244.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,9.5
5514944599,147023458,Odd,3.8733,1005.56,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514944602,149740111,Num32_33_35_36,4.8926,100.15,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514944609,130361862,Player,0.1472,20.25,0.0,0.0,0.0,0.0,0.0,,905.0,3.0,10.0
5514944616,110881916,Num12,0.6011,230.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,6.0
5514944621,151704689,Lucky7,4.8926,2759.59,0.0,0.0,0.0,0.0,0.0,,112.0,3.0,100.0
5514944635,145263026,Ssh234,4.8926,23660.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,930.0
5514944640,142006094,Player,3.8733,687.5,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,30.0
5514944654,142384530,Num20,4.8926,1080.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944663,142384530,Num32,4.8926,1080.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514944668,40155576,Banker,3.8733,2832.97,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,200.0
5514944677,153396160,Kwok14,3.8733,471.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514944682,127983695,Player,4.8926,36.91,0.0,0.0,0.0,0.0,0.0,,112.0,3.0,36.0
5514944689,151312628,Banker,0.6011,44704.0,0.0,0.0,0.0,0.0,0.0,,909.0,1.0,100.0
5514944696,109575179,PPair,3.8733,485.84,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,15.0
5514944707,153260150,Banker,1.0000,2195.9,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,300.0
5514944713,6255961,Banker,3.8733,19359.95,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,350.0
5514944718,114911617,Tie,4.8926,441.7419,0.0,0.0,0.0,0.0,0.0,,113.0,0.0,5.0
5514944724,83561270,Odd,3.8733,308.808,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,50.0
5514944730,146513289,Tie,0.6011,29.11,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,1.0
5514944745,153396185,Kwok14,3.8733,1288.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,250.0
5514944751,153263999,Small,3.8733,6346.05,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514944766,152413642,Odd,3.8733,2379.25,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,80.0
5514944772,152531665,Num4,4.8926,2102.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514944779,152531665,Num28,4.8926,2102.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514944787,151250169,Player,3.8733,1993.83,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514944793,120552004,Tie,4.8926,1188.11,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,13.0
5514944798,153263999,W4,3.8733,5296.05,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,40.0
5514944801,142009583,Small,3.8733,207.92,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514944815,148052965,Banker,0.1472,28.15,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,3.0
5514944822,153043186,Banker,4.8926,2343.26,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,240.0
5514944829,151353467,Nga143,3.8733,5705.385,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514944836,153395933,Tiger,1.0000,160.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,60.0
5514944843,142005555,Nga241,3.8733,9347.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,80.75
5514944848,7076927,Nga143,3.8733,744.495,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514944857,152153217,Banker,4.8926,808.91,0.0,0.0,0.0,0.0,0.0,,115.0,0.0,100.0
5514944860,43690779,Ssh124,4.8926,2091.77,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,83.7
5514944874,75766270,PPair,4.8926,8830.48,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,30.0
5514944881,73703589,Player,3.8733,10272.99,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,300.0
5514944895,18593996,Player,0.6011,500.75,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,100.0
5514944904,80644054,Tie,3.8733,500.68,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,50.0
5514944910,151799623,Tie,4.8926,1335.95,0.0,0.0,0.0,0.0,0.0,,112.0,3.0,6.0
5514944927,151971663,Banker,4.8926,103.7,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,35.0
5514944933,148255028,Player,4.8926,1193.44,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,50.0
5514944938,147915285,BPair,4.8926,3776.12,0.0,0.0,0.0,0.0,0.0,,8.0,3.0,50.0
5514944946,137610766,Player,4.8926,310.95,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,60.0
5514944952,153330522,BPair,3.8733,10300.33,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,20.0
5514944959,123591261,Banker,3.8733,989.25,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,30.0
5514944965,151374240,SuperLucky7,4.8926,450.217,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514944971,152805391,Dragon,3.8733,2008.8,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514944984,152795179,Banker,4.8926,310.45,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,60.0
5514944990,153225552,Player,4.8926,29.87,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514945007,153345109,Player,4.8926,257.7393,0.0,0.0,0.0,0.0,0.0,,913.0,0.0,10.0
5514945013,111940841,Banker,4.8926,306.9911,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,100.0
5514945018,151404005,Player,4.8926,410.502,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,40.0
5514945024,129589061,Player,3.8733,763.05,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,210.0
5514945030,146619837,Super6,4.8926,72.95,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,10.0
5514945045,142279111,Banker,0.6011,950.96,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,30.0
5514945051,119762339,Tie,4.8926,62.29,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,5.0
5514945066,76349426,Player,0.6011,900.0,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,100.0
5514945072,133337496,Player,4.8926,2742.92,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,50.0
5514945079,119762339,Banker,4.8926,57.29,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,5.0
5514945087,93833005,Player,4.8926,710.53,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,100.0
5514945093,153050182,BPair,1.0000,200.3,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,10.0
5514945098,151404005,BPair,4.8926,370.502,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,10.0
5514945102,100252135,Big,3.8733,11000.07,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514945109,153372664,Sum7,3.8733,827.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514945116,115261810,Odd,3.8733,131.69,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,30.0
5514945121,149312312,Banker,4.8926,590.1797,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,300.0
5514945135,153144391,Tie,4.6832,125425.0,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,1250.0
5514945140,149448442,Tie,4.8926,1403.08,0.0,0.0,0.0,0.0,0.0,,35.0,0.0,50.0
5514945154,152105054,Tiger,1.0000,480.02,0.0,0.0,0.0,0.0,0.0,,31.0,11.0,40.0
5514945163,118719977,Banker,4.8926,337.45,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,30.0
5514945168,139377384,W4,3.8733,69549.247,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514945177,142007560,Odd,3.8733,907.56,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514945182,153396212,Banker,0.1472,327.0972,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,7.0
5514945189,85244607,Player,1.0000,1205.67,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,20.0
5514945196,136026941,Player,4.8926,288.63,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,36.0
5514945206,141372191,Odd,3.8733,498.99,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,50.0
5514945212,142098095,Big,3.8733,3600.6,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,500.0
5514945219,104370611,R3W1,3.8733,1134.475,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514945225,151250169,Player,3.8733,1983.83,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514945231,141556233,Player,1.1543,9000.11,0.0,0.0,0.0,0.0,0.0,,115.0,3.0,200.0
