bet05,ip_count,bets,bets_per_ip
147737939,1,14,14.0
147737936,1,16,16.0
147747795,3,6,2.0
147671034,2,14,7.0
148191874,1,2,2.0
148191985,1,8,8.0
134229835,3,6,2.0
127331180,1,7,7.0
110916592,1,2,2.0
4058969,13,423,32.53846153846154
95954588,1,3,3.0
148197408,2,10,5.0
144259090,3,47,15.666666666666666
148197176,1,42,42.0
131914244,5,8,1.6
148201096,1,6,6.0
148074134,1,51,51.0
66659546,13,292,22.46153846153846
147972726,13,117,9.0
117269107,1,51,51.0
147684464,1,9,9.0
141070000,1,15,15.0
147689150,1,9,9.0
147689455,1,4,4.0
146338080,2,48,24.0
146110416,9,79,8.777777777777779
148206578,8,135,16.875
147942854,2,17,8.5
124246083,2,83,41.5
123438964,1,5,5.0
148137182,11,45,4.090909090909091
146984566,1,22,22.0
141929684,1,1,1.0
148215779,1,120,120.0
144063737,22,492,22.363636363636363
148146220,1,8,8.0
139399231,37,68,1.837837837837838
145585488,22,155,7.045454545454546
147538456,20,141,7.05
125086925,4,13,3.25
148149636,1,8,8.0
148150298,1,2,2.0
142570378,10,104,10.4
148150320,1,4,4.0
147645860,1,4,4.0
142034750,5,19,3.8
144112794,5,28,5.6
147057691,3,4,1.3333333333333333
147659378,1,3,3.0
148097009,1,4,4.0
148105155,1,8,8.0
122620327,2,26,13.0
148105279,1,8,8.0
148105261,1,4,4.0
146262607,12,37,3.0833333333333335
145541956,4,263,65.75
13353962,1,264,264.0
148109305,1,4,4.0
148109309,1,6,6.0
148060298,1,42,42.0
139158786,1,1992,1992.0
128740656,5,39,7.8
148109940,1,8,8.0
138028143,8,77,9.625
147965694,1,1,1.0
147965653,1,8,8.0
147965963,1,4,4.0
147966520,1,4,4.0
148118535,1,3,3.0
148119345,2,4,2.0
135641582,2,39,19.5
147749698,1,2,2.0
126797319,1,4,4.0
130260211,1,6,6.0
147608816,3,23,7.666666666666667
147826377,1,17,17.0
119168903,1,6,6.0
147827486,1,20,20.0
146981841,8,60,7.5
121282550,3,20,6.666666666666667
147792394,1,18,18.0
142304314,1,1,1.0
147847843,2,45,22.5
148173883,1,8,8.0
148173878,1,5,5.0
148174146,1,24,24.0
77437869,5,86,17.2
5853024,1,4,4.0
128261092,70,1262,18.02857142857143
148174698,1,12,12.0
148177230,1,2,2.0
117223645,5,31,6.2
148177239,1,9,9.0
99644298,1,6,6.0
144748064,3,22,7.333333333333333
147691796,1,3,3.0
147373407,1,7,7.0
148271260,1,8,8.0
148271522,1,58,58.0
148271752,1,34,34.0
148271298,1,14,14.0
142883145,4,46,11.5
148017537,5,206,41.2
147882270,1,3,3.0
147882498,1,4,4.0
145028591,1,11,11.0
148005080,2,3,1.5
148053621,1,4,4.0
65524039,7,138,19.714285714285715
67688135,24,505,21.041666666666668
103458292,3,14,4.666666666666667
139287686,14,126,9.0
135483057,3,28,9.333333333333334
117604176,23,78,3.391304347826087
147589273,7,20,2.857142857142857
148282009,1,8,8.0
148221900,17,397,23.352941176470587
148284263,1,16,16.0
147094333,6,21,3.5
125966988,2,15,7.5
147773869,3,75,25.0
145935792,3,39,13.0
146735153,2,30,15.0
147900141,4,19,4.75
146283453,15,120,8.0
147901456,3,11,3.6666666666666665
147901913,1,4,4.0
147902466,1,4,4.0
147902946,1,4,4.0
147748181,1,2,2.0
147748897,1,4,4.0
142241574,15,108,7.2
148295616,1,24,24.0
137267093,1,31,31.0
78110061,9,123,13.666666666666666
146722203,1,14,14.0
141516428,4,169,42.25
148039745,1,5,5.0
76434995,25,1037,41.48
148040174,1,11,11.0
130565442,2,12,6.0
139378768,6,51,8.5
148007367,2,3,1.5
147822991,6,39,6.5
148008074,1,4,4.0
148017557,2,50,25.0
147186964,14,102,7.285714285714286
148017723,1,4,4.0
148017520,1,4,4.0
148017582,1,34,34.0
148017786,1,1,1.0
148017589,1,4,4.0
137010352,1,12,12.0
111817260,2,47,23.5
130303620,4,6,1.5
148026732,1,37,37.0
145054983,4,56,14.0
146611305,1,17,17.0
122544355,4,32,8.0
147830139,1,2,2.0
132185902,1,5,5.0
128712237,4,8,2.0
147807995,2,48,24.0
148102812,1,8,8.0
148102095,2,14,7.0
148073665,2,11,5.5
144774067,1,17,17.0
127669340,6,90,15.0
148106916,1,8,8.0
147134286,15,64,4.266666666666667
148107549,1,4,4.0
148107072,1,14,14.0
148112268,1,4,4.0
148111597,1,53,53.0
148112050,1,4,4.0
122559777,6,81,13.5
107033986,14,38,2.7142857142857144
141866121,1,25,25.0
140117875,4,24,6.0
147221725,1,25,25.0
147727364,6,55,9.166666666666666
134462601,1,110,110.0
132838363,2,13,6.5
147618166,3,61,20.333333333333332
147941080,1,2,2.0
145803473,6,25,4.166666666666667
147941331,1,2,2.0
135117186,1,3,3.0
147938883,5,38,7.6
147940460,2,26,13.0
147946522,1,2,2.0
147947033,1,8,8.0
145686731,2,5,2.5
146527112,11,310,28.181818181818183
147951628,1,24,24.0
147951699,1,8,8.0
140121386,5,51,10.2
147951964,1,7,7.0
141081899,4,667,166.75
147353908,2,21,10.5
147955380,3,102,34.0
147955859,1,16,16.0
127956635,2,8,4.0
148044434,1,8,8.0
147720905,2,15,7.5
148046770,1,4,4.0
137677938,1,42,42.0
140057378,2,2,1.0
127780825,1,28,28.0
54919718,4,26,6.5
148120731,1,10,10.0
148120712,1,6,6.0
148120707,1,13,13.0
145350053,1,17,17.0
34072027,1,12,12.0
63552630,27,65,2.4074074074074074
148057681,1,16,16.0
148058613,1,19,19.0
148059517,1,8,8.0
148059769,1,2,2.0
148059767,1,26,26.0
148059676,1,16,16.0
148059992,1,8,8.0
145230485,1,6,6.0
148503050,1,6,6.0
144145031,4,22,5.5
117707915,2,3,1.5
147046849,2,128,64.0
145795678,3,15,5.0
121149430,36,483,13.416666666666666
148035010,4,62,15.5
147977095,3,7,2.3333333333333335
148035143,1,8,8.0
148035226,2,177,88.5
148035246,1,8,8.0
104664150,2,8,4.0
148504863,1,8,8.0
148505216,1,4,4.0
148505411,3,115,38.333333333333336
148506293,1,4,4.0
148032795,2,15,7.5
147439095,2,7,3.5
143340146,1,1,1.0
147840568,1,64,64.0
123251411,9,267,29.666666666666668
147844373,1,13,13.0
147844573,1,8,8.0
147845280,1,17,17.0
122020235,26,64,2.4615384615384617
113777805,1,9,9.0
147808023,7,39,5.571428571428571
65146509,1,5,5.0
148507495,1,8,8.0
147805299,3,184,61.333333333333336
147848971,1,4,4.0
142672648,5,54,10.8
133230821,1,2,2.0
134192229,2,7,3.5
148130618,1,44,44.0
148131002,1,12,12.0
148131151,2,35,17.5
139584757,4,39,9.75
123568246,1,76,76.0
129550826,6,664,110.66666666666667
148131743,1,8,8.0
145395022,2,7,3.5
147982785,1,5,5.0
133951618,2,8,4.0
148371822,2,7,3.5
141581109,6,26,4.333333333333333
148400902,5,16,3.2
148374880,1,14,14.0
148286296,2,31,15.5
148401564,1,122,122.0
147797880,3,52,17.333333333333332
122817705,6,887,147.83333333333334
148403486,1,7,7.0
65510148,4,105,26.25
148404056,1,8,8.0
148404223,1,4,4.0
148404306,1,3,3.0
148078189,3,21,7.0
125888885,1,44,44.0
22090374,2,8,4.0
147986386,1,3,3.0
145473424,5,27,5.4
147987149,1,16,16.0
147987140,1,8,8.0
147987192,1,12,12.0
145931118,1,15,15.0
147987665,1,13,13.0
148410276,3,24,8.0
134983033,2,31,15.5
127143760,38,1317,34.6578947368421
148228561,2,59,29.5
148411618,1,4,4.0
147547967,1,21,21.0
148041218,1,17,17.0
4742774,5,24,4.8
146739412,3,90,30.0
148073643,1,9,9.0
148073792,1,31,31.0
146489783,1,21,21.0
121196806,1,14,14.0
148045726,1,8,8.0
146033735,2,10,5.0
148046033,1,8,8.0
148046087,3,116,38.666666666666664
129733431,1,4,4.0
136808402,8,88,11.0
148261658,1,4,4.0
140560415,1,4,4.0
148075414,1,4,4.0
148021027,2,110,55.0
139409009,8,61,7.625
148256523,7,135,19.285714285714285
148445640,5,28,5.6
148454124,1,8,8.0
148267869,2,15,7.5
146821794,1,4,4.0
148459294,1,5,5.0
145778039,2,25,12.5
148459437,1,1,1.0
148461631,1,11,11.0
142042728,6,82,13.666666666666666
148305025,4,25,6.25
129261478,1,2,2.0
148462005,1,20,20.0
148029832,13,21,1.6153846153846154
148312278,1,8,8.0
148312447,1,8,8.0
148101818,3,19,6.333333333333333
148286518,2,51,25.5
148273128,5,132,26.4
148186910,2,25,12.5
14532030,10,100,10.0
148187304,1,13,13.0
144056119,4,218,54.5
148556572,1,4,4.0
148556669,1,4,4.0
148530054,2,174,87.0
148556780,1,2,2.0
147621939,2,3,1.5
147674852,1,4,4.0
146320092,4,9,2.25
147674827,1,32,32.0
147675142,1,12,12.0
147675277,1,1,1.0
147675139,1,4,4.0
147675617,1,16,16.0
147675677,2,8,4.0
147926359,2,6,3.0
147286123,3,10,3.3333333333333335
147797684,1,8,8.0
113227378,8,142,17.75
119865222,1,2,2.0
147797925,1,8,8.0
147797898,1,24,24.0
147419633,1,15,15.0
133813357,5,36,7.2
147798094,1,2,2.0
70657667,3,37,12.333333333333334
144379220,1,17,17.0
147010322,2,14,7.0
142011999,6,101,16.833333333333332
103877570,2,7,3.5
147802745,1,8,8.0
144977825,3,25,8.333333333333334
147802656,1,2,2.0
147802875,1,3,3.0
115388019,2,43,21.5
147805458,1,16,16.0
147806445,1,16,16.0
147806603,1,4,4.0
147256251,5,23,4.6
143376837,1,6,6.0
147692862,1,50,50.0
129547444,11,794,72.18181818181819
147693725,1,4,4.0
137058259,10,200,20.0
147694060,2,8,4.0
147938995,1,4,4.0
147939577,2,5,2.5
85358956,4,29,7.25
144444400,1,4,4.0
147812297,1,8,8.0
114034129,1,10,10.0
147812386,1,8,8.0
134109260,1,3,3.0
147008306,3,57,19.0
147623403,1,3,3.0
147560542,1,13,13.0
147877183,2,50,25.0
147878223,1,2,2.0
147878179,1,8,8.0
137088229,6,10,1.6666666666666667
142546388,6,16,2.6666666666666665
133237068,3,46,15.333333333333334
147881042,3,7,2.3333333333333335
147881058,1,8,8.0
147499621,3,15,5.0
147762872,1,9,9.0
147762907,1,8,8.0
147890471,1,4,4.0
147890482,1,5,5.0
147890828,1,10,10.0
147890418,1,28,28.0
142293642,10,19,1.9
147895332,1,9,9.0
147895348,1,8,8.0
147895892,1,4,4.0
144728186,2,12,6.0
147311795,10,57,5.7
27721603,11,78,7.090909090909091
147795691,1,7,7.0
147795711,1,3,3.0
146461764,2,82,41.0
147798757,1,4,4.0
126517100,1,14,14.0
147799054,3,7,2.3333333333333335
147799053,1,6,6.0
141259548,1,32,32.0
147801666,1,19,19.0
137376834,2,65,32.5
147804920,1,4,4.0
147767747,1,22,22.0
146760431,5,5,1.0
147805590,3,32,10.666666666666666
147805452,1,3,3.0
147644720,1,12,12.0
145537006,13,687,52.84615384615385
147491440,1,4,4.0
133936412,1,21,21.0
147649442,1,6,6.0
123766849,2,27,13.5
148001733,1,8,8.0
65100055,2,7,3.5
147186047,3,23,7.666666666666667
148002088,1,8,8.0
147710690,1,20,20.0
147711391,1,8,8.0
147763075,1,4,4.0
148190438,6,134,22.333333333333332
142866121,4,35,8.75
144351420,3,16,5.333333333333333
148232687,1,14,14.0
100139105,2,11,5.5
143287783,2,44,22.0
143636222,1,3,3.0
144422231,6,42,7.0
148197349,1,7,7.0
148197519,1,4,4.0
75946131,7,114,16.285714285714285
148020944,1,12,12.0
148020698,1,31,31.0
148021554,1,4,4.0
137454713,1,8,8.0
111967479,2,185,92.5
136814643,11,147,13.363636363636363
146915144,12,66,5.5
148240720,1,1,1.0
148240796,1,6,6.0
148240845,1,4,4.0
148240815,1,2,2.0
130372002,4,7,1.75
52681316,5,17,3.4
148247682,1,1,1.0
139282118,1,34,34.0
147628594,1,8,8.0
143259308,16,111,6.9375
147631637,1,10,10.0
117877515,2,16,8.0
147632198,1,3,3.0
147630165,1,1,1.0
147629813,1,5,5.0
146650946,1,6,6.0
147636274,1,8,8.0
141566594,1,45,45.0
122702331,7,69,9.857142857142858
136404491,2,12,6.0
147636817,1,2,2.0
142050794,7,635,90.71428571428571
147638825,1,4,4.0
91161999,2,18,9.0
147640723,1,8,8.0
146861778,3,6,2.0
144206229,2,17,8.5
134951338,1,25,25.0
134198600,3,12,4.0
146982059,1,119,119.0
146845798,10,81,8.1
147860802,1,8,8.0
134947116,3,21,7.0
147863637,1,2,2.0
147863726,1,5,5.0
127284326,24,433,18.041666666666668
86584874,12,576,48.0
147851155,1,32,32.0
147787201,1,3,3.0
147871889,1,8,8.0
147872149,1,3,3.0
128637155,2,12,6.0
147872357,1,8,8.0
123072380,1,2,2.0
137398974,6,48,8.0
147872723,1,4,4.0
147964076,1,4,4.0
147875338,1,8,8.0
147875201,1,10,10.0
125411063,4,83,20.75
146325499,2,7,3.5
133185702,2,28,14.0
147714505,1,8,8.0
147714590,1,8,8.0
147714716,3,30,10.0
87335919,6,35,5.833333333333333
147715207,1,20,20.0
147722758,1,3,3.0
147723509,1,7,7.0
147730777,1,8,8.0
147272826,4,255,63.75
123420960,1,19,19.0
144969695,7,16,2.2857142857142856
118033874,10,22,2.2
108965366,7,27,3.857142857142857
147739493,1,16,16.0
147739528,1,16,16.0
147739553,1,12,12.0
127242103,3,5,1.6666666666666667
143060949,5,7,1.4
146840110,6,77,12.833333333333334
74218927,1,13,13.0
147816734,1,4,4.0
148096898,1,6,6.0
148097070,1,6,6.0
147732465,1,3,3.0
147732330,1,16,16.0
147736374,1,7,7.0
147736392,1,4,4.0
147736305,1,24,24.0
142875079,5,19,3.8
147736456,2,8,4.0
115187427,1,9,9.0
124986011,15,202,13.466666666666667
147947949,2,30,15.0
147263436,5,12,2.4
147948201,5,46,9.2
147015680,1,4,4.0
147706536,5,11,2.2
82054448,1,56,56.0
147706529,1,10,10.0
147706692,13,97,7.461538461538462
147811706,9,56,6.222222222222222
143935134,2,117,58.5
135701670,2,15,7.5
136324267,1,10,10.0
148051555,2,5,2.5
140758650,1,5,5.0
139018172,1,4,4.0
147814182,1,8,8.0
147406462,2,12,6.0
140039293,23,232,10.08695652173913
147658280,1,4,4.0
141185916,1,2,2.0
147662360,1,16,16.0
146149445,5,47,9.4
147662624,1,8,8.0
144571997,1,99,99.0
147663250,1,8,8.0
147663320,1,16,16.0
147663563,1,16,16.0
147663770,1,10,10.0
146513238,1,1,1.0
148270866,1,39,39.0
148271781,1,8,8.0
125493227,4,9,2.25
148275004,2,67,33.5
148220061,2,29,14.5
124970379,1,24,24.0
128856660,2,56,28.0
148276007,1,2,2.0
148273954,2,12,6.0
145953730,12,72,6.0
147972133,1,109,109.0
146793474,1,21,21.0
147972854,1,43,43.0
147972729,2,29,14.5
147972904,2,34,17.0
147972666,4,47,11.75
147973238,1,12,12.0
147975162,3,65,21.666666666666668
147976248,1,4,4.0
147976399,1,14,14.0
147976270,1,4,4.0
147475852,6,24,4.0
147785311,2,2,1.0
147902665,1,4,4.0
147751760,2,41,20.5
147453045,1,2,2.0
147752423,1,4,4.0
147751680,1,16,16.0
147364930,4,7,1.75
147897809,2,14,7.0
114919977,13,27,2.076923076923077
119654442,2,4,2.0
147911498,1,8,8.0
134911826,1,22,22.0
105947510,4,26,6.5
147029542,5,103,20.6
99255732,19,139,7.315789473684211
148102990,4,7,1.75
135106068,1,6,6.0
148243477,1,6,6.0
148243464,1,5,5.0
148245833,1,8,8.0
148158691,2,40,20.0
148158666,1,22,22.0
142103507,6,53,8.833333333333334
148159312,2,89,44.5
148159261,1,4,4.0
147676982,17,44,2.588235294117647
68417382,9,10,1.1111111111111112
128891679,1,10,10.0
148163539,1,13,13.0
147183922,1,17,17.0
148172338,1,8,8.0
148172392,1,8,8.0
148147366,2,9,4.5
147922765,4,47,11.75
147923099,2,5,2.5
138008129,1,6,6.0
133186681,2,5,2.5
147261001,7,35,5.0
147348264,1,6,6.0
147928861,1,29,29.0
148104361,1,12,12.0
146825562,3,5,1.6666666666666667
147932692,1,4,4.0
147932754,1,2,2.0
147800468,2,19,9.5
147932858,1,8,8.0
147932780,1,8,8.0
147933086,1,4,4.0
128393609,8,57,7.125
147933130,1,16,16.0
147933196,2,38,19.0
142382959,5,45,9.0
147934439,1,5,5.0
146477995,1,12,12.0
147935082,1,8,8.0
147572316,2,77,38.5
148111257,1,8,8.0
148111577,1,24,24.0
148111537,1,11,11.0
148251900,1,8,8.0
115685638,3,28,9.333333333333334
148251948,1,8,8.0
146607346,2,3,1.5
143159441,2,26,13.0
137352587,1,22,22.0
147684557,1,1,1.0
147684215,1,4,4.0
144415674,3,13,4.333333333333333
67409092,3,22,7.333333333333333
146997359,2,17,8.5
147686582,1,1,1.0
143761291,7,54,7.714285714285714
117755249,2,710,355.0
147998429,2,32,16.0
136734329,3,33,11.0
147446291,1,11,11.0
148000402,3,3,1.0
123682387,2,50,25.0
147861702,2,24,12.0
147999065,1,16,16.0
146037761,3,10,3.3333333333333335
148001083,1,8,8.0
145777700,10,110,11.0
141879298,2,11,5.5
147516652,1,7,7.0
147694753,1,8,8.0
146671369,2,6,3.0
145278287,7,125,17.857142857142858
148107236,1,4,4.0
148107342,2,9,4.5
148107859,1,4,4.0
148111254,1,4,4.0
147893049,1,1,1.0
148106015,2,4,2.0
148118353,1,8,8.0
75224605,6,24,4.0
143820751,1,17,17.0
131154269,1,39,39.0
104082664,1,102,102.0
127013860,13,281,21.615384615384617
148126693,1,8,8.0
146358895,2,8,4.0
142452060,1,3,3.0
148040270,4,14,3.5
66284855,1,32,32.0
140068191,1,14,14.0
139708485,4,7,1.75
147876935,1,6,6.0
142499831,2,6,3.0
147879281,1,32,32.0
128644912,35,1053,30.085714285714285
147977904,1,25,25.0
147977983,1,8,8.0
147978089,1,4,4.0
147976420,3,37,12.333333333333334
139600310,1,5,5.0
103274070,1,4,4.0
147978970,1,4,4.0
148288125,1,1,1.0
130456664,6,60,10.0
114323714,3,28,9.333333333333334
148287241,1,108,108.0
148288308,1,2,2.0
129193970,15,651,43.4
148288053,1,3,3.0
148288628,1,2,2.0
148288613,1,2,2.0
148286646,2,41,20.5
148288626,1,85,85.0
148295978,1,4,4.0
147992517,1,6,6.0
147992893,1,2,2.0
147996460,3,9,3.0
106031428,11,421,38.27272727272727
148268315,1,2,2.0
148224128,1,1,1.0
109063631,2,49,24.5
148269348,1,2,2.0
148269397,1,1,1.0
146188386,2,7,3.5
148308930,1,64,64.0
146536804,2,9,4.5
148221749,1,3,3.0
146964181,2,6,3.0
128026150,10,39,3.9
146671453,2,25,12.5
112856743,3,14,4.666666666666667
148147320,2,5,2.5
79707945,4,35,8.75
148147384,1,9,9.0
133757081,1,6,6.0
83888325,1,1,1.0
148245118,1,4,4.0
148208747,2,5,2.5
148156282,1,4,4.0
148156461,1,4,4.0
135280686,1,20,20.0
148161671,1,8,8.0
148085062,1,13,13.0
148165589,1,33,33.0
147399404,3,30,10.0
145023158,3,25,8.333333333333334
148227578,1,4,4.0
144521252,1,10,10.0
118749063,3,9,3.0
147889313,5,50,10.0
130736735,6,14,2.3333333333333335
148175770,1,5,5.0
120068325,1,6,6.0
144316510,19,69,3.6315789473684212
148143473,2,4,2.0
148183532,1,4,4.0
128792520,4,149,37.25
147699703,1,12,12.0
116268406,1,15,15.0
147699800,1,1,1.0
138953397,1,1,1.0
147699809,1,15,15.0
139826253,5,35,7.0
126348320,1,7,7.0
130563387,1,16,16.0
99406438,3,141,47.0
113550567,3,3,1.0
147958822,1,7,7.0
147707799,1,8,8.0
143843381,10,177,17.7
147708107,1,8,8.0
147708212,1,14,14.0
129512808,5,10,2.0
146071554,3,28,9.333333333333334
146129907,1,12,12.0
147708677,1,2,2.0
146588984,3,3,1.0
148002692,1,4,4.0
129508534,1,21,21.0
148000668,2,4,2.0
127676202,4,482,120.5
142855184,4,36,9.0
148004851,1,1,1.0
148005147,1,14,14.0
148005355,1,9,9.0
148005356,1,9,9.0
148068317,2,26,13.0
146775906,2,7,3.5
148068655,1,8,8.0
136336785,3,46,15.333333333333334
148030939,1,1,1.0
148068825,1,2,2.0
129310822,1,8,8.0
148069019,2,25,12.5
76001889,12,80,6.666666666666667
147918106,1,4,4.0
113945985,42,88,2.0952380952380953
147919868,1,21,21.0
115827532,2,37,18.5
147919952,1,306,306.0
147919815,1,16,16.0
147920503,1,4,4.0
148074635,1,8,8.0
148075304,1,8,8.0
148075295,1,8,8.0
148075417,1,8,8.0
126224794,4,6,1.5
148266691,1,2,2.0
125826478,4,4,1.0
148555200,1,12,12.0
148553228,1,126,126.0
148554762,2,15,7.5
145994161,3,48,16.0
148547665,9,196,21.77777777777778
148555910,1,9,9.0
142274982,6,71,11.833333333333334
123717630,5,31,6.2
147847852,1,4,4.0
148555999,1,27,27.0
148557102,24,238,9.916666666666666
145084024,3,30,10.0
148557946,1,4,4.0
145098839,1,4,4.0
147625139,1,8,8.0
147625508,1,8,8.0
117900218,3,58,19.333333333333332
147769660,1,4,4.0
147769732,1,4,4.0
147769760,1,4,4.0
147770036,1,32,32.0
147770302,1,7,7.0
131516441,1,6,6.0
147778958,1,3,3.0
147779365,1,16,16.0
147713817,1,28,28.0
147716534,1,2,2.0
145314563,2,8,4.0
147718144,1,4,4.0
147718291,1,2,2.0
147751094,1,36,36.0
147840358,1,4,4.0
132792034,4,61,15.25
147722845,1,280,280.0
147676456,1,9,9.0
147726341,1,4,4.0
144933702,6,57,9.5
147849491,3,16,5.333333333333333
147789575,4,146,36.5
147689538,3,17,5.666666666666667
147689750,3,18,6.0
145628636,1,1,1.0
148021871,1,13,13.0
120970512,11,21,1.9090909090909092
77841684,62,519,8.370967741935484
87786116,8,106,13.25
140300896,1,3,3.0
134885902,1,2,2.0
147269384,1,13,13.0
130447601,1,4,4.0
147885021,1,8,8.0
140620107,23,250,10.869565217391305
147884759,1,12,12.0
147885197,1,7,7.0
147885261,1,1,1.0
146122037,3,24,8.0
147880631,1,4,4.0
147885945,1,8,8.0
147887578,1,9,9.0
147889240,1,4,4.0
147893936,3,83,27.666666666666668
147108291,2,50,25.0
147894372,1,4,4.0
147891759,1,42,42.0
131675691,5,16,3.2
77189283,1,87,87.0
102926385,3,21,7.0
147906216,1,8,8.0
147796980,1,2,2.0
147797161,1,4,4.0
147796560,1,4,4.0
147063850,9,14,1.5555555555555556
147800710,1,8,8.0
147800699,1,6,6.0
147804129,1,7,7.0
147804142,1,15,15.0
147810214,1,1,1.0
137441728,1,9,9.0
147444754,1,2,2.0
77894151,2,13,6.5
147700159,2,5,2.5
146958660,2,18,9.0
146384314,5,25,5.0
147201976,2,5,2.5
147635998,1,4,4.0
147636195,1,4,4.0
147636925,1,8,8.0
147640253,1,4,4.0
147640469,2,2,1.0
147218801,1,1,1.0
147649447,1,2,2.0
147654032,1,22,22.0
142771885,2,13,6.5
147654274,1,8,8.0
146329736,5,37,7.4
147654273,1,8,8.0
98820971,5,11,2.2
147814622,1,18,18.0
147532635,2,8,4.0
147818126,1,4,4.0
124634727,2,42,21.0
146173663,3,7,2.3333333333333335
142127974,8,14,1.75
137545310,3,93,31.0
132898865,8,786,98.25
135920302,47,293,6.23404255319149
147710756,1,4,4.0
147676166,1,22,22.0
146785848,13,28,2.1538461538461537
120942496,1,1,1.0
147720077,1,1,1.0
147719862,1,8,8.0
147720250,1,12,12.0
147720231,1,4,4.0
95975230,1,1,1.0
147724326,1,7,7.0
147724854,1,4,4.0
148158942,1,8,8.0
147740946,1,5,5.0
146305655,16,190,11.875
147746755,1,1,1.0
137160644,28,731,26.107142857142858
148189122,2,9,4.5
148189115,1,3,3.0
140015572,9,103,11.444444444444445
119891155,2,32,16.0
130064072,1,41,41.0
147680724,1,4,4.0
147681302,1,4,4.0
147681311,1,4,4.0
145497375,32,207,6.46875
148199849,1,1,1.0
148199804,1,7,7.0
148199850,1,8,8.0
142477357,1,7,7.0
148199320,1,6,6.0
148203219,1,128,128.0
148204747,1,6,6.0
148204479,1,317,317.0
148211639,1,3,3.0
136078939,3,76,25.333333333333332
147628218,1,4,4.0
147636292,1,3,3.0
139166193,5,7,1.4
148151111,1,18,18.0
148151337,1,8,8.0
148151388,1,4,4.0
147364722,2,9,4.5
147551706,1,1,1.0
147706316,1,5,5.0
147655990,1,10,10.0
143916801,10,21,2.1
147656416,1,51,51.0
131618637,3,8,2.6666666666666665
26106199,4,31,7.75
147108232,1,10,10.0
147665481,1,8,8.0
147665695,1,16,16.0
147666388,1,2,2.0
146813398,1,3,3.0
148051888,3,36,12.0
124917545,1,33,33.0
148102275,1,8,8.0
138142873,5,48,9.6
148102676,1,7,7.0
147962132,1,9,9.0
147961332,1,13,13.0
117140699,1,2,2.0
147962896,1,7,7.0
84173551,1,2,2.0
132011372,4,14,3.5
123109955,7,8,1.1428571428571428
69117044,17,457,26.88235294117647
137423130,1,11,11.0
67334485,2,6,3.0
148117366,1,3,3.0
146989245,3,14,4.666666666666667
148224109,2,9,4.5
142716183,3,174,58.0
68211822,1,5,5.0
148158058,1,4,4.0
148158135,1,4,4.0
148158136,2,36,18.0
130787888,1,3,3.0
38930616,4,107,26.75
148167788,1,78,78.0
147704185,1,1,1.0
137803091,10,25,2.5
147878907,1,2,2.0
148004261,1,8,8.0
148004411,1,9,9.0
148004780,1,4,4.0
148274248,2,9,4.5
148274257,1,4,4.0
148274446,3,83,27.666666666666668
125877089,2,22,11.0
143765745,3,13,4.333333333333333
148275172,3,6,2.0
147367955,2,6,3.0
148276493,1,23,23.0
