TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_partner_type,hiname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_partner_type,msname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_partner_type,status,varchar,source_type=int(11); 0: 關閉 1: 開放
ods_mariadb_2b,ods_a168_partner_type,maintain,varchar,"source_type=enum(''Y'',''N''); 是否維修"
ods_mariadb_2b,ods_a168_partner_type,ps003,varchar,"source_type=decimal(16,2); 退水"
ods_mariadb_2b,ods_a168_partner_type,ps004,varchar,source_type=int(11); 最小押分
ods_mariadb_2b,ods_a168_partner_type,ps005,varchar,source_type=int(11); 最大押分
ods_mariadb_2b,ods_a168_partner_type,ps006,varchar,source_type=int(11); 押分倍數
ods_mariadb_2b,ods_a168_partner_type,ps007,varchar,source_type=int(11); 最大押分02
ods_mariadb_2b,ods_a168_partner_type,ps008,varchar,source_type=int(11); 最大押分03
ods_mariadb_2b,ods_a168_partner_type,ps009,varchar,source_type=int(11); 最大押分04
ods_mariadb_2b,ods_a168_partner_type,ps010,varchar,source_type=int(11); 最大押分05
ods_mariadb_2b,ods_a168_partner_type,ps011,varchar,source_type=int(11); 最大押分06
ods_mariadb_2b,ods_a168_partner_type,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_partner_type,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_partner_type,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_partner_type,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_passiplist,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_passiplist,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_passiplist,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_passiplist,agentid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_passiplist,lv,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_passiplist,account,varchar,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_passiplist,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_passiplist,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_passiplist,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_passiplist,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_payment_bank,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_bank,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_bank,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_bank,currency,varchar,source_type=varchar(8); 幣別
ods_mariadb_2b,ods_a168_payment_bank,code,varchar,source_type=int(11); 平台id
ods_mariadb_2b,ods_a168_payment_bank,bank_id,varchar,source_type=varchar(20); 銀行代碼
ods_mariadb_2b,ods_a168_payment_bank,name,varchar,source_type=varchar(50); 名稱
ods_mariadb_2b,ods_a168_payment_bank,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_payment_bank,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_payment_bank,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_payment_bank,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_payment_method,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_method,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_method,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_method,code,varchar,source_type=int(11); 平台id
ods_mariadb_2b,ods_a168_payment_method,name,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_method,data,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_method,type,varchar,source_type=varchar(20); 支付類型
ods_mariadb_2b,ods_a168_payment_method,device,varchar,"source_type=enum(''web'',''mobile'',''all''); 裝置"
ods_mariadb_2b,ods_a168_payment_method,status,varchar,source_type=int(1); 狀態
ods_mariadb_2b,ods_a168_payment_method,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_payment_method,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_payment_method,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_payment_method,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_payment_order,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_order,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_order,id,varchar,source_type=int(11); 流水號
ods_mariadb_2b,ods_a168_payment_order,ps_id,varchar,source_type=int(6); 第三方支付設定
ods_mariadb_2b,ods_a168_payment_order,orderId,varchar,source_type=varchar(50); 訂單編號
ods_mariadb_2b,ods_a168_payment_order,mid,varchar,source_type=int(20); 會員 mid
ods_mariadb_2b,ods_a168_payment_order,orderTime,varchar,source_type=timestamp; 訂單時間
ods_mariadb_2b,ods_a168_payment_order,paymentOrderId,varchar,source_type=varchar(50); 第三方支付訂單編號
ods_mariadb_2b,ods_a168_payment_order,currency,varchar,source_type=varchar(3); 幣別
ods_mariadb_2b,ods_a168_payment_order,amount,varchar,"source_type=decimal(16,4); 金額"
ods_mariadb_2b,ods_a168_payment_order,real_amount,varchar,"source_type=decimal(16,4); 實際交易金額"
ods_mariadb_2b,ods_a168_payment_order,fee,varchar,"source_type=decimal(16,4); 手續費"
ods_mariadb_2b,ods_a168_payment_order,fee_tax,varchar,"source_type=decimal(16,2); 手續費(%)"
ods_mariadb_2b,ods_a168_payment_order,status,varchar,"source_type=int(11); 0:未處理, 1:支付&加點成功, 2:支付成功;加點失敗, -1: 線上支付失敗, 999: 訂單處理中"
ods_mariadb_2b,ods_a168_payment_order,wallet_id,varchar,source_type=int(11); wallet_dtl 處理 id
ods_mariadb_2b,ods_a168_payment_order,iom_id,varchar,source_type=int(11); in_out_m 處理 id
ods_mariadb_2b,ods_a168_payment_order,cbtime,varchar,source_type=timestamp; 回call時間
ods_mariadb_2b,ods_a168_payment_order,ip,varchar,source_type=varchar(128); 會員 IP
ods_mariadb_2b,ods_a168_payment_order,remark,varchar,source_type=varchar(100); 備註
ods_mariadb_2b,ods_a168_payment_order,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_payment_order,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_payment_order,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_payment_order,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_payment_platform,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_platform,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_platform,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_platform,code,varchar,source_type=int(11); 代碼
ods_mariadb_2b,ods_a168_payment_platform,name,varchar,source_type=varchar(20); 支付平台名稱
ods_mariadb_2b,ods_a168_payment_platform,url,varchar,source_type=varchar(200); API網址
ods_mariadb_2b,ods_a168_payment_platform,queryURL,varchar,source_type=varchar(200); 訂單查詢網址
ods_mariadb_2b,ods_a168_payment_platform,return_url,varchar,source_type=varchar(200); 前端通知網址
ods_mariadb_2b,ods_a168_payment_platform,notice_url,varchar,source_type=varchar(200); 異步通知網址
ods_mariadb_2b,ods_a168_payment_platform,type,varchar,source_type=int(1); 類型 1:存 2:提
ods_mariadb_2b,ods_a168_payment_platform,status,varchar,source_type=int(1); 啟停用
ods_mariadb_2b,ods_a168_payment_platform,remark,varchar,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_payment_platform,build_time,varchar,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_payment_platform,op_utp,varchar,source_type=varchar(1); 操作者utp
ods_mariadb_2b,ods_a168_payment_platform,op_level,varchar,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_payment_platform,op_mid,varchar,source_type=int(11); 操作者編號
ods_mariadb_2b,ods_a168_payment_platform,op_time,varchar,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_payment_platform,op_ip,varchar,source_type=varchar(128); 操作者ip
ods_mariadb_2b,ods_a168_payment_platform,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_payment_platform,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_payment_platform,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_payment_platform,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_payment_setting,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_setting,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_setting,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_setting,code,varchar,source_type=int(11); 平台代碼
ods_mariadb_2b,ods_a168_payment_setting,lv_id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_payment_setting,pm_id,varchar,source_type=int(11); payment_method id
ods_mariadb_2b,ods_a168_payment_setting,name,varchar,source_type=varchar(20); 支付名稱
ods_mariadb_2b,ods_a168_payment_setting,currency,varchar,source_type=varchar(8); 幣別
ods_mariadb_2b,ods_a168_payment_setting,MerchantID,varchar,source_type=varchar(50); 商戶號
ods_mariadb_2b,ods_a168_payment_setting,MerchantKeyPub,varchar,source_type=text; 商戶公鑰
ods_mariadb_2b,ods_a168_payment_setting,MerchantKey,varchar,source_type=text; 商戶密鑰
ods_mariadb_2b,ods_a168_payment_setting,single_min,varchar,"source_type=decimal(16,2); 單筆最低金額"
ods_mariadb_2b,ods_a168_payment_setting,single_max,varchar,"source_type=decimal(16,2); 單筆最高金額"
ods_mariadb_2b,ods_a168_payment_setting,extra,varchar,source_type=text; 其他資料 (json)
ods_mariadb_2b,ods_a168_payment_setting,status,varchar,source_type=int(1); 啟停用
ods_mariadb_2b,ods_a168_payment_setting,remark,varchar,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_payment_setting,build_time,varchar,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_payment_setting,op_utp,varchar,source_type=varchar(1); 操作utp
ods_mariadb_2b,ods_a168_payment_setting,op_level,varchar,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_payment_setting,op_mid,varchar,source_type=int(11); 操作者編號
ods_mariadb_2b,ods_a168_payment_setting,op_time,varchar,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_payment_setting,op_ip,varchar,source_type=varchar(128); 操作者ip
ods_mariadb_2b,ods_a168_payment_setting,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_payment_setting,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_payment_setting,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_payment_setting,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_payment_type,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_payment_type,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_payment_type,type,varchar,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_payment_type,cnname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,twname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,enname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,inname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,janame,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,koname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,thname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,viname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,hiname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,msname,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_payment_type,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_payment_type,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_payment_type,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_payment_type,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_permissionrole,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionrole,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionrole,roleid,varchar,source_type=int(11); t_roles id
ods_mariadb_2b,ods_a168_permissionrole,permissionid,varchar,source_type=int(11); t_permission id
ods_mariadb_2b,ods_a168_permissionrole,status,varchar,source_type=int(11); 0:禁用;1啟用
ods_mariadb_2b,ods_a168_permissionrole,lastmodifytime,varchar,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_permissionrole,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_permissionrole,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_permissionrole,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_permissionrole,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_permissions,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissions,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissions,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_permissions,permissiongroupid,varchar,source_type=int(11); t_permissions_group id
ods_mariadb_2b,ods_a168_permissions,name,varchar,source_type=varchar(50); 權限名稱
ods_mariadb_2b,ods_a168_permissions,status,varchar,source_type=int(11); 是否啟用 0:禁止;1:啟用
ods_mariadb_2b,ods_a168_permissions,mobilestatus,varchar,source_type=int(11); 手機板開關
ods_mariadb_2b,ods_a168_permissions,displayname,varchar,source_type=varchar(50); 顯示權限名稱
ods_mariadb_2b,ods_a168_permissions,ordered,varchar,source_type=int(11); 顯示的順序
ods_mariadb_2b,ods_a168_permissions,url,varchar,source_type=varchar(50); 程式連結
ods_mariadb_2b,ods_a168_permissions,lastmodifytime,varchar,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_permissions,allow_control,varchar,"source_type=varchar(128); 只開放的管理帳號id (123,456)"
ods_mariadb_2b,ods_a168_permissions,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_permissions,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_permissions,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_permissions,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_permissionsPage,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionsPage,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionsPage,id,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_permissionsPage,page,varchar,source_type=varchar(50); 頁面 url
ods_mariadb_2b,ods_a168_permissionsPage,pageName,varchar,source_type=varchar(12); 頁面名稱
ods_mariadb_2b,ods_a168_permissionsPage,element,varchar,source_type=varchar(32); 綁定的 element name
ods_mariadb_2b,ods_a168_permissionsPage,elementName,varchar,source_type=varchar(12); 顯示名稱 (吃語系)
ods_mariadb_2b,ods_a168_permissionsPage,status,varchar,"source_type=enum(''Y'',''N''); 預設開關"
ods_mariadb_2b,ods_a168_permissionsPage,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_permissionsPage,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_permissionsPage,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_permissionsPage,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_permissionsPageRoles,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionsPageRoles,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionsPageRoles,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_permissionsPageRoles,rolesId,varchar,source_type=int(3); 
ods_mariadb_2b,ods_a168_permissionsPageRoles,pageId,varchar,source_type=int(5); 
ods_mariadb_2b,ods_a168_permissionsPageRoles,status,varchar,"source_type=enum(''Y'',''N''); 啟/停用"
ods_mariadb_2b,ods_a168_permissionsPageRoles,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_permissionsPageRoles,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_permissionsPageRoles,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_permissionsPageRoles,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_permissionsgroup,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_permissionsgroup,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_permissionsgroup,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_permissionsgroup,name,varchar,source_type=varchar(50); 權限群組名稱
ods_mariadb_2b,ods_a168_permissionsgroup,status,varchar,source_type=int(11); 是否啟用 0:禁止;1:啟用
ods_mariadb_2b,ods_a168_permissionsgroup,displayname,varchar,source_type=varchar(50); 顯示權限群組名稱
ods_mariadb_2b,ods_a168_permissionsgroup,ordered,varchar,source_type=int(11); 排序
ods_mariadb_2b,ods_a168_permissionsgroup,lastmodifytime,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_permissionsgroup,icon,varchar,source_type=varchar(30); 圖示
ods_mariadb_2b,ods_a168_permissionsgroup,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_permissionsgroup,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_permissionsgroup,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_permissionsgroup,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_play_set,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_play_set,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_play_set,ps001,varchar,source_type=int(11); id
ods_mariadb_2b,ods_a168_play_set,ps002,varchar,source_type=int(11); 類別
ods_mariadb_2b,ods_a168_play_set,ps003,varchar,"source_type=decimal(16,2); 退水"
ods_mariadb_2b,ods_a168_play_set,ps004,varchar,source_type=int(11); 最小押分
ods_mariadb_2b,ods_a168_play_set,ps005,varchar,source_type=int(11); 最大押分
ods_mariadb_2b,ods_a168_play_set,ps006,varchar,source_type=int(11); 押分倍數
ods_mariadb_2b,ods_a168_play_set,ps007,varchar,source_type=int(11); 最大押分02
ods_mariadb_2b,ods_a168_play_set,ps008,varchar,source_type=int(11); 最大押分03
ods_mariadb_2b,ods_a168_play_set,ps009,varchar,source_type=int(11); 最大押分04
ods_mariadb_2b,ods_a168_play_set,ps010,varchar,source_type=int(11); 最大押分05
ods_mariadb_2b,ods_a168_play_set,ps011,varchar,source_type=int(11); 最大押分06
ods_mariadb_2b,ods_a168_play_set,displayname,varchar,source_type=varchar(50); 遊戲顯示名
ods_mariadb_2b,ods_a168_play_set,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_play_set,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_play_set,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_play_set,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_realtimebet,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_realtimebet,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_realtimebet,rtb01,varchar,source_type=int(11); mid
ods_mariadb_2b,ods_a168_realtimebet,rtb02,varchar,source_type=int(11); gid
ods_mariadb_2b,ods_a168_realtimebet,rtb03,varchar,source_type=int(11); 場次
ods_mariadb_2b,ods_a168_realtimebet,rtb04,varchar,source_type=int(11); 子場次
ods_mariadb_2b,ods_a168_realtimebet,rtb05,varchar,source_type=int(11); 桌號
ods_mariadb_2b,ods_a168_realtimebet,rtb06,varchar,source_type=varchar(20); IP
ods_mariadb_2b,ods_a168_realtimebet,rtb07,varchar,source_type=datetime; 登入時間
ods_mariadb_2b,ods_a168_realtimebet,rtb08,varchar,"source_type=decimal(15,2); 下注金額"
ods_mariadb_2b,ods_a168_realtimebet,rtb09,varchar,source_type=varchar(500); 下注內容
ods_mariadb_2b,ods_a168_realtimebet,rtb10,varchar,"source_type=decimal(15,4); 目前額度"
ods_mariadb_2b,ods_a168_realtimebet,rtb11,varchar,source_type=text; user_agent
ods_mariadb_2b,ods_a168_realtimebet,rtb12,varchar,source_type=int(11); 連續未下注次數
ods_mariadb_2b,ods_a168_realtimebet,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_realtimebet,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_realtimebet,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_realtimebet,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_realtimelobby,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_realtimelobby,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_realtimelobby,rtl01,varchar,source_type=int(11); mid
ods_mariadb_2b,ods_a168_realtimelobby,rtl02,varchar,source_type=varchar(20); IP
ods_mariadb_2b,ods_a168_realtimelobby,rtl03,varchar,source_type=datetime; 登入時間
ods_mariadb_2b,ods_a168_realtimelobby,rtl04,varchar,"source_type=decimal(15,2); 目前額度"
ods_mariadb_2b,ods_a168_realtimelobby,rtl05,varchar,source_type=text; user_agent
ods_mariadb_2b,ods_a168_realtimelobby,rtl06,varchar,source_type=varchar(36); 主機識別編號
ods_mariadb_2b,ods_a168_realtimelobby,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_realtimelobby,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_realtimelobby,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_realtimelobby,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_realtimelog,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_realtimelog,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_realtimelog,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,total,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,gameTotal,varchar,source_type=text; 遊戲總人數
ods_mariadb_2b,ods_a168_realtimelog,currencyTotal,varchar,source_type=text; 幣別總人數
ods_mariadb_2b,ods_a168_realtimelog,reset,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,cancel,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_realtimelog,betmember,varchar,source_type=int(11); 本日累計投注人數
ods_mariadb_2b,ods_a168_realtimelog,betamount,varchar,"source_type=decimal(11,2); 本日累計投注金額"
ods_mariadb_2b,ods_a168_realtimelog,time,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_realtimelog,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_realtimelog,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_realtimelog,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_realtimelog,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_risklist,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_risklist,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_risklist,bet01,varchar,source_type=bigint(20); 注單編號
ods_mariadb_2b,ods_a168_risklist,op,varchar,source_type=int(11); 操作者(管理員)
ods_mariadb_2b,ods_a168_risklist,optime,varchar,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_risklist,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_risklist,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_risklist,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_risklist,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_roles,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_roles,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_roles,id,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_roles,name,varchar,source_type=varchar(50); 角色名稱
ods_mariadb_2b,ods_a168_roles,displayname,varchar,source_type=varchar(50); 顯示的名稱
ods_mariadb_2b,ods_a168_roles,lastmodifytime,varchar,source_type=timestamp; 
ods_mariadb_2b,ods_a168_roles,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_roles,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_roles,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_roles,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_shuffle_gid,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_shuffle_gid,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_shuffle_gid,gid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_gid,name,varchar,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_shuffle_gid,source_db,varchar,来源库
ods_mariadb_2b,ods_a168_shuffle_gid,source_table,varchar,来源表
ods_mariadb_2b,ods_a168_shuffle_gid,ods_table_name,varchar,ODS表名
ods_mariadb_2b,ods_a168_shuffle_gid,sync_time,datetime,同步时间
ods_mariadb_2b,ods_a168_shuffle_info,__source_pk,varchar,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_shuffle_info,dt,date,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_shuffle_info,id,varchar,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_shuffle_info,roomTable,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,addtime,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,status,varchar,source_type=int(11); 0:洗牌中 1:可上桌 2:上桌中 3:已上桌 4:已完成
ods_mariadb_2b,ods_a168_shuffle_info,gid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_info,tableid,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_info,frequency,varchar,source_type=int(11); 
ods_mariadb_2b,ods_a168_shuffle_info,log,varchar,source_type=text; 
ods_mariadb_2b,ods_a168_shuffle_info,shoe,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,shoeTime,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,shuffler1,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,shuffler1Time,varchar,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,sup1,varchar,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,sup1Time,varchar,source_type=datetime; 
