TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,COLUMN_TYPE,IS_NULLABLE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_member,mem026,28,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_member,mem028,29,varchar,varchar(65533),YES,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_member,type,30,varchar,varchar(65533),YES,source_type=int(11); 0:現金;1:信用;2:電投
ods_mariadb_2b,ods_a168_member,currency,31,varchar,varchar(65533),YES,source_type=int(11); 幣別
ods_mariadb_2b,ods_a168_member,cash,32,varchar,varchar(65533),YES,"source_type=decimal(15,4); 現金"
ods_mariadb_2b,ods_a168_member,money,33,varchar,varchar(65533),YES,"source_type=decimal(10,4); 己出碼額度"
ods_mariadb_2b,ods_a168_member,lockmoney,34,varchar,varchar(65533),YES,"source_type=decimal(10,4); 鎖定金額"
ods_mariadb_2b,ods_a168_member,head,35,varchar,varchar(65533),YES,source_type=int(11); 頭像ID
ods_mariadb_2b,ods_a168_member,chips,36,varchar,varchar(65533),YES,source_type=varchar(500); 籌碼選擇
ods_mariadb_2b,ods_a168_member,follow1,37,varchar,varchar(65533),YES,source_type=varchar(1000); 注關會員
ods_mariadb_2b,ods_a168_member,follow2,38,varchar,varchar(65533),YES,source_type=varchar(3000); 關注荷官
ods_mariadb_2b,ods_a168_member,tip,39,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_member,red,40,varchar,varchar(65533),YES,"source_type=enum(''N'',''Y''); 紅包開關"
ods_mariadb_2b,ods_a168_member,wallet,41,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_member,opengame,42,varchar,varchar(65533),YES,source_type=varchar(255); 輸入要開啟的種類
ods_mariadb_2b,ods_a168_member,site,43,varchar,varchar(65533),YES,source_type=varchar(60); 
ods_mariadb_2b,ods_a168_member,kickperiod,44,varchar,varchar(65533),YES,source_type=int(3); 踢出局數
ods_mariadb_2b,ods_a168_member,identity,45,varchar,varchar(65533),YES,"source_type=int(11); 0:信用,1:api"
ods_mariadb_2b,ods_a168_member,singlebetprompt,46,varchar,varchar(65533),YES,"source_type=decimal(15,0); 單注金額告警"
ods_mariadb_2b,ods_a168_member,conwinprompt,47,varchar,varchar(65533),YES,source_type=int(3); 連贏局數告警
ods_mariadb_2b,ods_a168_member,winlossprompt,48,varchar,varchar(65533),YES,"source_type=enum(''0'',''1''); 最大可輸可贏提示"
ods_mariadb_2b,ods_a168_member,onlineprompt,49,varchar,varchar(65533),YES,"source_type=enum(''0'',''1''); 上線提示"
ods_mariadb_2b,ods_a168_member,source_db,50,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member,source_table,51,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member,ods_table_name,52,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member,sync_time,53,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_category,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_category,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_category,mid,3,varchar,varchar(65533),YES,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_member_category,lv_id,4,varchar,varchar(65533),YES,source_type=int(11); 階層編號
ods_mariadb_2b,ods_a168_member_category,build_time,5,varchar,varchar(65533),YES,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_member_category,remark,6,varchar,varchar(65533),YES,source_type=varchar(50); 備注
ods_mariadb_2b,ods_a168_member_category,op_time,7,varchar,varchar(65533),YES,source_type=timestamp; 更新時間
ods_mariadb_2b,ods_a168_member_category,op_level,8,varchar,varchar(65533),YES,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_member_category,op_mid,9,varchar,varchar(65533),YES,source_type=int(11); 操作者編號
ods_mariadb_2b,ods_a168_member_category,source_db,10,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_category,source_table,11,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_category,ods_table_name,12,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_category,sync_time,13,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_click_counter,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_click_counter,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_click_counter,date,3,varchar,varchar(65533),YES,source_type=date; 
ods_mariadb_2b,ods_a168_member_click_counter,mid,4,varchar,varchar(65533),YES,source_type=int(10) unsigned; 
ods_mariadb_2b,ods_a168_member_click_counter,ui,5,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_member_click_counter,function,6,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_member_click_counter,counts,7,varchar,varchar(65533),YES,source_type=int(10) unsigned; 
ods_mariadb_2b,ods_a168_member_click_counter,source_db,8,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_click_counter,source_table,9,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_click_counter,ods_table_name,10,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_click_counter,sync_time,11,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_dtl,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_dtl,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_dtl,mem001,3,varchar,varchar(65533),YES,source_type=int(11); mid
ods_mariadb_2b,ods_a168_member_dtl,mem002,4,varchar,varchar(65533),YES,source_type=int(11); 類別
ods_mariadb_2b,ods_a168_member_dtl,mem003,5,varchar,varchar(65533),YES,"source_type=decimal(16,2); 退水"
ods_mariadb_2b,ods_a168_member_dtl,mem004,6,varchar,varchar(65533),YES,source_type=int(11); LV1ID
ods_mariadb_2b,ods_a168_member_dtl,mem005,7,varchar,varchar(65533),YES,source_type=int(11); LV2ID
ods_mariadb_2b,ods_a168_member_dtl,mem006,8,varchar,varchar(65533),YES,source_type=int(11); LV3ID
ods_mariadb_2b,ods_a168_member_dtl,mem007,9,varchar,varchar(65533),YES,source_type=int(11); LV4ID
ods_mariadb_2b,ods_a168_member_dtl,mem008,10,varchar,varchar(65533),YES,source_type=int(11); LV5ID
ods_mariadb_2b,ods_a168_member_dtl,mem009,11,varchar,varchar(65533),YES,source_type=int(11); 最大押分05
ods_mariadb_2b,ods_a168_member_dtl,mem010,12,varchar,varchar(65533),YES,source_type=int(11); 最大押分06
ods_mariadb_2b,ods_a168_member_dtl,mem011,13,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_dtl,mem012,14,varchar,varchar(65533),YES,source_type=int(11); 最大可贏金額
ods_mariadb_2b,ods_a168_member_dtl,mem013,15,varchar,varchar(65533),YES,source_type=datetime; 可贏可輸起算時間點
ods_mariadb_2b,ods_a168_member_dtl,mem014,16,varchar,varchar(65533),YES,source_type=int(11); 最大可輸金額
ods_mariadb_2b,ods_a168_member_dtl,mem015,17,varchar,varchar(65533),YES,source_type=varchar(300); 新版限額
ods_mariadb_2b,ods_a168_member_dtl,mem016,18,varchar,varchar(65533),YES,"source_type=decimal(16,2); 電投退水"
ods_mariadb_2b,ods_a168_member_dtl,source_db,19,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_dtl,source_table,20,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_dtl,ods_table_name,21,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_dtl,sync_time,22,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_explosion_setting,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_explosion_setting,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_explosion_setting,sn,3,varchar,varchar(65533),YES,source_type=int(5); 
ods_mariadb_2b,ods_a168_member_explosion_setting,gid,4,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_member_explosion_setting,tableid,5,varchar,varchar(65533),YES,source_type=int(5); 
ods_mariadb_2b,ods_a168_member_explosion_setting,people,6,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_explosion_setting,setting_time,7,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_member_explosion_setting,editor,8,varchar,varchar(65533),YES,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_member_explosion_setting,modif_time,9,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_member_explosion_setting,source_db,10,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_explosion_setting,source_table,11,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_explosion_setting,ods_table_name,12,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_explosion_setting,sync_time,13,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_odds,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_odds,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_odds,mid,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_odds,gid,4,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_member_odds,area,5,varchar,varchar(65533),YES,source_type=varchar(100); 下注區
ods_mariadb_2b,ods_a168_member_odds,odds,6,varchar,varchar(65533),YES,"source_type=decimal(10,4); 賠率"
ods_mariadb_2b,ods_a168_member_odds,source_db,7,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_odds,source_table,8,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_odds,ods_table_name,9,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_odds,sync_time,10,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_partner_account,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_partner_account,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_partner_account,mid,3,varchar,varchar(65533),YES,source_type=int(11); 會員
ods_mariadb_2b,ods_a168_member_partner_account,code,4,varchar,varchar(65533),YES,source_type=int(8); 遊戲代碼
ods_mariadb_2b,ods_a168_member_partner_account,username,5,varchar,varchar(65533),YES,source_type=varchar(30); 第三方遊戲帳號
ods_mariadb_2b,ods_a168_member_partner_account,password,6,varchar,varchar(65533),YES,source_type=varchar(32); 第三方遊戲密碼
ods_mariadb_2b,ods_a168_member_partner_account,enable,7,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); 啟停用"
ods_mariadb_2b,ods_a168_member_partner_account,createTime,8,varchar,varchar(65533),YES,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_member_partner_account,source_db,9,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_partner_account,source_table,10,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_partner_account,ods_table_name,11,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_partner_account,sync_time,12,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_partner_gamelist,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_partner_gamelist,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_partner_gamelist,mid,3,varchar,varchar(65533),YES,source_type=int(11); 會員 id
ods_mariadb_2b,ods_a168_member_partner_gamelist,code,4,varchar,varchar(65533),YES,source_type=int(11); 第三方遊戲代碼
ods_mariadb_2b,ods_a168_member_partner_gamelist,gamelist_id,5,varchar,varchar(65533),YES,source_type=int(11); 第三方遊戲 id
ods_mariadb_2b,ods_a168_member_partner_gamelist,status,6,varchar,varchar(65533),YES,source_type=int(11); 開關
ods_mariadb_2b,ods_a168_member_partner_gamelist,orders,7,varchar,varchar(65533),YES,source_type=int(11); 順序
ods_mariadb_2b,ods_a168_member_partner_gamelist,source_db,8,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_partner_gamelist,source_table,9,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_partner_gamelist,ods_table_name,10,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_partner_gamelist,sync_time,11,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_member_url,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member_url,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member_url,mid,3,varchar,varchar(65533),YES,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_member_url,account,4,varchar,varchar(65533),YES,source_type=varchar(48); 會員帳號
ods_mariadb_2b,ods_a168_member_url,url,5,varchar,varchar(65533),YES,source_type=varchar(255); 指定網址
ods_mariadb_2b,ods_a168_member_url,remark,6,varchar,varchar(65533),YES,source_type=varchar(255); 備註
ods_mariadb_2b,ods_a168_member_url,operator,7,varchar,varchar(65533),YES,source_type=varchar(25); 最後異動者
ods_mariadb_2b,ods_a168_member_url,modify_time,8,varchar,varchar(65533),YES,source_type=timestamp; 最後異動時間
ods_mariadb_2b,ods_a168_member_url,source_db,9,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_member_url,source_table,10,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_member_url,ods_table_name,11,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_member_url,sync_time,12,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_news,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_news,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_news,new001,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_news,new002,4,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_news,new003,5,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_news,new004,6,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_news,new005,7,varchar,varchar(65533),YES,"source_type=enum(''A'',''E'',''W''); "
ods_mariadb_2b,ods_a168_news,new006,8,varchar,varchar(65533),YES,"source_type=enum(''N'',''M''); "
ods_mariadb_2b,ods_a168_news,new007,9,varchar,varchar(65533),YES,"source_type=enum(''Y'',''N''); "
ods_mariadb_2b,ods_a168_news,new008,10,varchar,varchar(65533),YES,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_news,source_db,11,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_news,source_table,12,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_news,ods_table_name,13,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_news,sync_time,14,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_odds_default,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_odds_default,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_odds_default,id,3,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_odds_default,gid,4,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_odds_default,area,5,varchar,varchar(65533),YES,source_type=varchar(100); 下注區
ods_mariadb_2b,ods_a168_odds_default,odds,6,varchar,varchar(1048576),YES,source_type=text; 賠率
ods_mariadb_2b,ods_a168_odds_default,source_db,7,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_odds_default,source_table,8,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_odds_default,ods_table_name,9,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_odds_default,sync_time,10,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_opengame_log,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_opengame_log,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_opengame_log,aid,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_opengame_log,opengame,4,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_opengame_log,time,5,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_opengame_log,source_db,6,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_opengame_log,source_table,7,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_opengame_log,ods_table_name,8,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_opengame_log,sync_time,9,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_orderslist,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_orderslist,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_orderslist,bet01,3,varchar,varchar(65533),YES,source_type=bigint(20); 注單編號
ods_mariadb_2b,ods_a168_orderslist,op,4,varchar,varchar(65533),YES,source_type=int(11); 操作者(管理員)
ods_mariadb_2b,ods_a168_orderslist,optime,5,varchar,varchar(65533),YES,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_orderslist,source_db,6,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_orderslist,source_table,7,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_orderslist,ods_table_name,8,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_orderslist,sync_time,9,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_partner_bng_token,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_partner_bng_token,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_partner_bng_token,mid,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_partner_bng_token,token,4,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_partner_bng_token,version,5,varchar,varchar(65533),YES,source_type=int(11); balance version
ods_mariadb_2b,ods_a168_partner_bng_token,op_time,6,varchar,varchar(65533),YES,source_type=timestamp; 
ods_mariadb_2b,ods_a168_partner_bng_token,source_db,7,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_partner_bng_token,source_table,8,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_partner_bng_token,ods_table_name,9,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_partner_bng_token,sync_time,10,datetime,datetime,YES,同步时间
