uid,bet01_笔数,bet01_投注额,daily_笔数_跨产品汇总,daily_金额_跨产品汇总,当天涉及产品数,笔数倍差_修正后
152670513,1,5.0,1,5.0000,1,1.0
151882264,27,14530.07,27,1130.0000,2,1.0
132374318,198,463763.20999999996,198,52461.0000,2,1.0
151515462,13,20083.600000000002,13,1800.0000,1,1.0
142058289,25,81543.36750000001,25,20877.0000,1,1.0
124557787,49,33473.42,49,12284.0000,1,1.0
90544292,1,6000.43,1,3000.0000,1,1.0
151417955,1,2267.85,1,50.0000,1,1.0
153066639,8,8128.38,8,490.0000,1,1.0
38879995,2,2496.32,2,400.0000,1,1.0
148422935,1,401.62,1,401.0000,1,1.0
147905615,1,300.33,1,300.0000,1,1.0
153118508,4,1979.0,4,520.0000,1,1.0
153118518,8,4036.0,8,520.0000,1,1.0
152469245,1,302.55,1,302.0000,1,1.0
80537647,146,18041.579999999998,146,1479.0000,1,1.0
147755388,1,20.6,1,10.0000,1,1.0
90738818,1,20.9861,1,20.0000,1,1.0
136982836,1,100.25,1,100.0000,1,1.0
145561620,9,12530.77,9,2646.0000,1,1.0
110528169,39,198075.58000000002,39,102167.0000,1,1.0
153118986,16,16550.72,16,3800.0000,1,1.0
147224767,1,20.72,1,20.0000,1,1.0
152975935,89,57823.2,89,3970.0000,1,1.0
153116359,10,6630.0,10,2500.0000,1,1.0
153113803,1,1.0,1,1.0000,1,1.0
147643788,10,1620.8000000000002,10,604.0000,1,1.0
126544477,1,39.58,1,39.0000,1,1.0
107908564,1,713.25,1,713.0000,1,1.0
142856792,1,35.6,1,35.0000,1,1.0
76182687,49,35231.049999999996,49,5143.0000,1,1.0
134335187,59,8781.05,59,1173.0000,1,1.0
150132000,5,307.6,5,70.0000,1,1.0
19993264,100,627933.72,100,11263.0000,1,1.0
112236909,25,151135.0,25,24317.0000,1,1.0
153120258,23,7663.0,23,4674.0000,1,1.0
66558378,15,1060.1,15,406.0000,1,1.0
153120314,8,8316.0,8,2000.0000,1,1.0
152818096,1,2100.72,1,100.0000,1,1.0
148680168,96,87489.59999999999,96,3586.0000,1,1.0
151197544,9,3775.161,9,2266.0000,1,1.0
142547239,1,12.64,1,12.0000,1,1.0
112607994,1,105.7,1,105.0000,1,1.0
153116368,11,3900.0,11,1900.0000,1,1.0
113451728,1,32.08,1,32.0000,1,1.0
27971132,78,175708.42,78,11560.0000,1,1.0
148374608,13,3826.14,13,680.0000,1,1.0
152029008,2,60.540000000000006,2,59.0000,1,1.0
150878432,27,17865.690000000002,27,1490.0000,1,1.0
148962920,1,25.63,1,25.0000,1,1.0
152969909,29,2312.13,29,918.0000,1,1.0
153116087,30,5396.0,30,670.0000,2,1.0
152003467,1,72.237,1,72.0000,1,1.0
145872526,1,721.32,1,110.0000,1,1.0
141561550,1,4200.0,1,4200.0000,1,1.0
30280017,45,37997.74999999999,45,4460.0000,1,1.0
123960750,13,197.99,13,86.0000,1,1.0
153120855,4,794.8,4,260.0000,1,1.0
131649665,3,508.69,3,150.0000,1,1.0
148702960,22,21995.32,22,2478.0000,1,1.0
152072819,1,10.85,1,10.0000,1,1.0
153121511,1,20.14,1,20.0000,1,1.0
144789769,29,18650.22,29,3222.0000,1,1.0
146811366,1,1000.3,1,1000.0000,1,1.0
134297219,121,95446.75,121,3820.0000,1,1.0
145805212,3,169000.0,3,8000.0000,1,1.0
153121918,12,7927.379999999999,12,2800.0000,1,1.0
153122292,4,598.0,4,160.0000,1,1.0
35761963,1,48.48,1,48.0000,1,1.0
153115118,2,2070.28,2,1000.0000,1,1.0
152720598,1,6686.68,1,50.0000,1,1.0
143932637,66,24955.18,66,1766.0000,1,1.0
136405612,1,37.69,1,37.0000,1,1.0
153122768,8,4044.64,8,560.0000,1,1.0
153115904,48,17429.84,48,3857.0000,1,1.0
150899455,1,156.36,1,156.0000,1,1.0
150978465,1,11.41,1,11.0000,1,1.0
153122972,68,37982.88,68,3145.0000,2,1.0
149091507,4,9484.92,4,80.0000,1,1.0
148793669,1,48.13,1,48.0000,1,1.0
149304493,1,34.38,1,34.0000,1,1.0
142548134,15,17451.65,15,9337.0000,1,1.0
153127858,1,501.0,1,501.0000,1,1.0
152872165,163,70109676.16000001,163,14280898.0000,1,1.0
153125189,2,402.0,2,201.0000,1,1.0
54789465,174,1580230.4000000001,174,188735.0000,1,1.0
90651778,38,37635.32,38,7215.0000,1,1.0
119170907,30,1429.9499999999998,30,564.0000,1,1.0
94617350,9,41808.28,9,3000.0000,1,1.0
153115950,4,3136.0,4,250.0000,1,1.0
153136639,4,396.2,4,120.0000,1,1.0
143268460,1,103.87,1,103.0000,1,1.0
26762128,1,607.95,1,607.0000,1,1.0
153120476,2,1758.86,2,140.0000,1,1.0
113188985,77,15959.300000000001,77,1374.0000,1,1.0
89594116,3,207.87,3,206.0000,1,1.0
152711590,10,89137.7,10,6500.0000,1,1.0
153125889,10,6630.0,10,2400.0000,1,1.0
68403911,62,8869.43,62,3978.0000,1,1.0
95227781,2,54.42,2,54.0000,1,1.0
136502446,3,99.83,3,98.0000,1,1.0
153126788,2,2200.4,2,100.0000,1,1.0
145181898,9,17780.64,9,2148.0000,1,1.0
139459925,2,61.94,2,30.0000,1,1.0
129514125,2,178.64000000000001,2,178.0000,1,1.0
152041438,17,38748956.0,17,4907456.0000,1,1.0
153125702,1,100.0,1,100.0000,1,1.0
153126700,27,1443.5013,27,525.0000,1,1.0
153045007,18,1797.3999999999996,18,298.0000,1,1.0
152933819,8,488.4,8,160.0000,1,1.0
153123104,10,5022.0,10,2000.0000,1,1.0
147031832,74,22024.879999999997,74,2892.0000,1,1.0
131373518,16,285.736,16,51.0000,1,1.0
152973949,22,1429.3199999999997,22,503.0000,1,1.0
153127430,2,345.68,2,20.0000,1,1.0
153127302,16,16693.44,16,3600.0000,1,1.0
139402554,1,36.99,1,36.0000,1,1.0
143718768,1,398138.0,1,100000.0000,1,1.0
136668579,6,11701.57,6,66.0000,1,1.0
41857159,12,4922.9,12,918.0000,1,1.0
143787995,16,6850.299999999999,16,2550.0000,1,1.0
151042862,2,318000.0,2,218000.0000,1,1.0
143817522,4,57.14,4,56.0000,1,1.0
152965650,4,3000.0,4,400.0000,1,1.0
61504992,13,34999.0,13,280.0000,1,1.0
108128854,14,3430.2200000000003,14,430.0000,1,1.0
130561654,47,38533.450000000004,47,750.0000,1,1.0
149980983,9,593.04,9,227.0000,1,1.0
148072640,1,15.79,1,15.0000,1,1.0
114157304,26,3575.48,26,1333.0000,1,1.0
130798244,1,100.74,1,100.0000,1,1.0
148664728,6,1641.0,6,550.0000,1,1.0
153128795,2,531.12,2,531.0000,1,1.0
60902020,47,22511.120000000003,47,1073.0000,1,1.0
153128785,6,415.5,6,174.0000,1,1.0
129200855,12,923.1999999999999,12,461.0000,1,1.0
151143230,15,1625.3000000000002,15,644.0000,1,1.0
153048028,9,1836.33,9,527.0000,1,1.0
24452513,59,114183.0,59,630.0000,1,1.0
153129063,68,10563.699999999999,68,1475.0000,1,1.0
150377491,1,11.11,1,11.0000,1,1.0
150801103,1,11.0,1,11.0000,1,1.0
150720746,13,2756.37,13,370.0000,1,1.0
142281336,23,70533.04000000001,23,10664.0000,1,1.0
153126288,2,701.22,2,500.0000,1,1.0
153129374,6,7538.0,6,3740.0000,1,1.0
153125574,1,65.54,1,40.0000,1,1.0
151961071,4,2408.8,4,490.0000,1,1.0
153129787,7,771.8,7,220.0000,1,1.0
153053221,11,9552080.0,11,1370000.0000,1,1.0
151972443,3,1392.3999999999999,3,590.0000,1,1.0
153129717,5,1517.9,5,370.0000,1,1.0
144398006,2,88.5,2,88.0000,1,1.0
148450416,84,258281.86000000004,84,55743.0000,1,1.0
148738677,7,2663.0,7,700.0000,1,1.0
144150366,1,31.62,1,31.0000,1,1.0
153119403,3,390.0,3,390.0000,1,1.0
153118412,2,492.0,2,492.0000,1,1.0
132984972,1,35.96,1,35.0000,1,1.0
148239593,1,215.0,1,20.0000,1,1.0
153074425,8,2046.08,8,1020.0000,1,1.0
93612856,2,65.88,2,64.0000,1,1.0
152479873,3,41.519999999999996,3,39.0000,1,1.0
142973722,18,111681.04000000001,18,16414.0000,1,1.0
153113019,1,104.37,1,20.0000,1,1.0
132099617,28,8914.240000000002,28,3578.0000,1,1.0
143425864,6,1456.38,6,1151.0000,1,1.0
153131048,15,50406.0,15,2900.0000,1,1.0
153110991,2,60.8,2,60.0000,1,1.0
94602952,34,15253.039999999999,34,1150.0000,1,1.0
114794528,35,19795.0,35,3651.0000,1,1.0
129982274,12,35208.0,12,9946.0000,1,1.0
113598754,32,4145.84,32,859.0000,1,1.0
152920504,5,314.45,5,50.0000,2,1.0
152755964,1,152.6336,1,20.0000,1,1.0
146411892,1,25.94,1,25.0000,1,1.0
115971013,2,600.54,2,600.0000,1,1.0
153135870,5,1073.55,5,360.0000,1,1.0
111896944,3,93.35,3,92.0000,1,1.0
153132490,8,5324.0,8,2200.0000,1,1.0
144435831,13,619.03,13,130.0000,1,1.0
153113646,4,4007.2,4,1040.0000,1,1.0
147089275,1,3016.24,1,500.0000,1,1.0
150805306,12,12460.6,12,1530.0000,2,1.0
153113461,16,15178.119999999999,16,3553.0000,1,1.0
153131500,44,5906.420000000001,44,500.0000,1,1.0
153133000,45,9422.5,45,1520.0000,1,1.0
152790212,7,5385.349999999999,7,470.0000,1,1.0
133442227,3,8818.91,3,8816.0000,1,1.0
147100622,65,149483.35,65,5300.0000,1,1.0
153066220,24,13616.32,24,2130.0000,1,1.0
124927882,19,6521.12,19,1317.0000,1,1.0
143625410,1,85.79,1,85.0000,1,1.0
128387352,2,155.6,2,102.0000,1,1.0
136673510,3,181.62,3,130.0000,1,1.0
103405264,34,5830.14,34,340.0000,1,1.0
153128020,7,23675.7,7,7175.0000,1,1.0
145674814,8,4306.08,8,2245.0000,1,1.0
153113476,1,2006.0,1,1000.0000,1,1.0
151185183,3,3398.192,3,2647.0000,1,1.0
153134222,6,1102.2,6,480.0000,1,1.0
116671511,60,10544.5729,60,1220.0000,1,1.0
7017250,98,91564.44,98,9364.0000,1,1.0
115379679,9,1460.2,9,503.0000,1,1.0
116733351,2,162.0,2,162.0000,1,1.0
148660277,270,203404.7,270,12279.0000,1,1.0
153134753,23,1101.78,23,254.0000,1,1.0
145732062,1,50.06,1,50.0000,1,1.0
132991496,5,170.35,5,134.0000,1,1.0
151002268,125,95324.09999999999,125,7645.0000,1,1.0
150631995,4,768.2,4,50.0000,1,1.0
116297991,59,10533.665400000002,59,620.0000,1,1.0
153117066,4,396.2,4,120.0000,1,1.0
153135093,20,3830.0,20,760.0000,1,1.0
153070506,7,2418.65,7,250.0000,1,1.0
150717373,2,516.67,2,516.0000,1,1.0
117387994,43,27430.0,43,8015.0000,1,1.0
152829031,21,4004.37,21,788.0000,1,1.0
139196043,30,66469.09999999998,30,4167.0000,1,1.0
147598360,2,48.379999999999995,2,48.0000,1,1.0
150986344,369,1547736.3700000006,369,25325.0000,1,1.0
152967861,2,100.1,2,20.0000,1,1.0
147942812,3,2702.04,3,700.0000,1,1.0
147534079,2,209262.14,2,209261.0000,1,1.0
153136307,5,1590.5,5,465.0000,1,1.0
152184555,12,2205.7075999999997,12,326.0000,1,1.0
99729864,5,3947.05,5,365.0000,1,1.0
143982870,3,5.98,3,3.0000,1,1.0
150103842,1,211.67,1,211.0000,1,1.0
62597086,2,507.51,2,180.0000,1,1.0
136470877,38,683261.3999999999,38,5740.0000,2,1.0
147669076,755,788607.8099999994,755,46739.0000,1,1.0
134837598,8,430.5,8,191.0000,1,1.0
59822056,1,1757.5645,1,6.0000,1,1.0
153137572,8,4042.2000000000003,8,1700.0000,1,1.0
153136647,5,97.5,5,50.0000,1,1.0
150829250,2,419.101,2,418.0000,1,1.0
153138093,4,2027.7600000000002,4,540.0000,1,1.0
153132075,18,13209.54,18,2382.0000,1,1.0
137353579,3,957.33,3,300.0000,1,1.0
151527374,2,48.16,2,47.0000,1,1.0
146124806,3,1005.0999999999999,3,501.0000,1,1.0
150073788,7,10166.2,7,1240.0000,1,1.0
152916256,2,37.4,2,19.0000,1,1.0
153128797,4,4001.88,4,1060.0000,1,1.0
93266374,1,27.4,1,27.0000,1,1.0
153127952,4,771.0,4,260.0000,1,1.0
143947858,1,25.47,1,25.0000,1,1.0
153126473,4,345.28,4,86.0000,1,1.0
113151089,5,12204.05,5,3000.0000,1,1.0
127517441,9,1647.06,9,180.0000,1,1.0
153125113,11,3664.6,11,430.0000,1,1.0
142090130,57,72236.12,57,4998.0000,1,1.0
151414901,2,112.25999999999999,2,112.0000,1,1.0
134699954,13,2180.7750000000005,13,513.0000,1,1.0
152659039,1,58.16,1,58.0000,1,1.0
153112976,8,3968.0,8,600.0000,1,1.0
153121733,4,1187.4,4,320.0000,1,1.0
153019431,6,3585.7700000000004,6,2476.0000,2,1.0
75726086,2,3693.2,2,150.0000,1,1.0
107629340,1,187.59,1,20.0000,1,1.0
5989509,12,2084.68,12,550.0000,1,1.0
153119643,3,66.05000000000001,3,65.0000,1,1.0
153116816,8,1452.3999999999999,8,342.0000,1,1.0
145330927,3,370.33000000000004,3,370.0000,1,1.0
146470729,1,250000.0,1,250000.0000,1,1.0
125600520,41,20402.329999999998,41,670.0000,1,1.0
117482256,2,1990.0,2,20.0000,1,1.0
153111272,8,25100.0,8,6500.0000,1,1.0
123868584,3,227.69,3,153.0000,1,1.0
153112166,13,4965.619999999999,13,910.0000,1,1.0
126640674,15,4402.24,15,1700.0000,1,1.0
143484739,7,1457.0,7,465.0000,1,1.0
122817705,9,90662.56999999998,9,2880.0000,1,1.0
125109802,1,1075.72,1,400.0000,1,1.0
125276653,21,6900.63,21,1113.0000,1,1.0
153136214,2,1056.0,2,528.0000,1,1.0
153134777,12,1265.8,12,274.0000,1,1.0
103705136,25,18387.65,25,6646.0000,1,1.0
144325575,2,45.05,2,42.0000,1,1.0
57790441,17,9538.109999999999,17,2474.0000,1,1.0
152980190,7,23512.859999999997,7,4656.0000,1,1.0
145644506,26,10944.760000000002,26,2690.0000,1,1.0
153133054,4,397.2,4,120.0000,1,1.0
67570202,9,7643.936600000001,9,2760.0000,1,1.0
152318438,7,600.6999999999999,7,450.0000,1,1.0
135394309,2,139.14,2,128.0000,1,1.0
153111864,8,5324.0,8,2200.0000,1,1.0
152152947,3,32192.620000000003,3,300.0000,1,1.0
153112946,16,9873.52,16,1826.0000,1,1.0
134256323,12,9623.3,12,650.0000,1,1.0
153113761,4,1975.0,4,540.0000,1,1.0
125421102,18,6712.78,18,1650.0000,1,1.0
149079082,6,240.95999999999998,6,70.0000,1,1.0
153115485,2,340.62,2,170.0000,1,1.0
153115545,3,305.93,3,102.0000,1,1.0
142022668,40,21687.0,40,1485.0000,1,1.0
66561670,1,92252.0,1,50000.0000,1,1.0
153113640,8,8502.88,8,4000.0000,1,1.0
7048632,3,877.3000000000001,3,30.0000,1,1.0
153114170,8,4017.5999999999995,8,520.0000,1,1.0
153114087,8,8490.48,8,1000.0000,1,1.0
62675789,3,630.0,3,254.0000,1,1.0
142052556,2,1462.85,2,372.0000,1,1.0
149977075,11,4006.5,11,899.0000,1,1.0
152827688,6,761.9399999999999,6,347.0000,1,1.0
60491468,4,422.16,4,274.0000,1,1.0
153117297,6,3502.2200000000003,6,1500.0000,1,1.0
153115663,4,3941.36,4,800.0000,1,1.0
153132261,8,4154.0,8,2000.0000,1,1.0
153116330,4,3962.0,4,1040.0000,1,1.0
146758431,6,6712.74,6,865.0000,1,1.0
153086769,2,1087.0,2,543.0000,1,1.0
114830737,1,21.61,1,21.0000,1,1.0
149898616,3,476.11,3,588.0000,1,1.0
153090088,2,1091.0,2,545.0000,1,1.0
132361922,6,3222.0,6,1372.0000,1,1.0
120659092,13,2032.03,13,1234.0000,1,1.0
153122961,1,16.49,1,16.0000,1,1.0
144552897,9,5128.44,9,348.0000,1,1.0
153124229,7,19449.22,7,2340.0000,1,1.0
102444061,21,22262.6,21,6602.0000,1,1.0
130362425,6,10137.699999999999,6,6965.0000,1,1.0
31959362,2,1180.7199999999998,2,101.0000,1,1.0
114730076,15,20365.280000000002,15,8375.0000,1,1.0
152963442,2,2382.2,2,230.0000,1,1.0
150001569,27,8246.67,27,400.0000,1,1.0
76893816,29,10361.690000000002,29,1400.0000,1,1.0
153126804,4,1975.0,4,520.0000,1,1.0
70217533,9,397.77,9,274.0000,1,1.0
152082199,43,46951.130000000005,43,5320.0000,1,1.0
137452279,4,851.2800000000001,4,700.0000,1,1.0
152791626,4,3088.1592,4,1080.0000,1,1.0
152335329,3,1467.3200000000002,3,733.0000,1,1.0
150065065,9,1395.09,9,419.0000,1,1.0
107663025,1,238.04,1,10.0000,1,1.0
146361112,3,3950.0,3,2950.0000,1,1.0
138905002,6,1406.32,6,115.0000,1,1.0
78847630,3,879.02,3,409.0000,1,1.0
20397378,1,224.0,1,20.0000,1,1.0
143138746,1,19.11,1,19.0000,1,1.0
146130154,3,835.42,3,555.0000,1,1.0
147852248,1,248860.39,1,1.0000,1,1.0
121773340,14,15447.820000000002,14,6504.0000,1,1.0
153111619,4,1225.08,4,130.0000,1,1.0
133237696,165,191273.2500000001,165,9203.0000,1,1.0
143608190,2,120.08000000000001,2,70.0000,1,1.0
153007295,43,64276.82,43,9530.0000,1,1.0
151407986,12,688.5999999999999,12,340.0000,1,1.0
147741837,135,95239.79999999999,135,11203.0000,1,1.0
153117965,3,300.0,3,250.0000,1,1.0
151184537,1,298.1254,1,40.0000,1,1.0
144329398,1,95.0,1,95.0000,1,1.0
111252395,29,6209.1,29,1702.0000,1,1.0
77298760,26,1062655.5,26,100490.0000,1,1.0
68810944,1,18.33,1,18.0000,1,1.0
153118276,4,1187.4,4,340.0000,1,1.0
141165585,9,45137.52,9,9000.0000,1,1.0
147635517,1,71.7,1,71.0000,1,1.0
75835327,14,3186.7,14,940.0000,1,1.0
139835733,1,144.04,1,50.0000,1,1.0
139729004,66,74481.0,66,12297.0000,1,1.0
137441746,78,70420.17,78,28605.0000,1,1.0
152072389,3,279.86,3,192.0000,1,1.0
149598239,8,4272.08,8,1714.0000,1,1.0
143896918,2,1060.9,2,160.0000,1,1.0
125276896,2,93.72,2,92.0000,1,1.0
152004625,1,85.22,1,50.0000,1,1.0
153115280,6,903.04,6,280.0000,1,1.0
153122297,1,16.8,1,16.0000,1,1.0
153119099,160,124371.96,160,12299.0000,1,1.0
141180134,3,39.980000000000004,3,39.0000,1,1.0
152930193,1,31.32,1,31.0000,1,1.0
153119378,220,178079.0,220,4100.0000,2,1.0
150893765,1,26.71,1,26.0000,1,1.0
120179391,4,803.9200000000001,4,400.0000,1,1.0
147453711,79,60031.75000000001,79,12820.0000,1,1.0
149017227,21,36856.299999999996,21,2800.0000,1,1.0
153118472,12,3489.76,12,290.0000,1,1.0
130606136,3,4403.5,3,201.0000,1,1.0
54067873,21,38129.279899999994,21,13136.0000,1,1.0
145793208,3,700.1800000000001,3,300.0000,1,1.0
152782552,3,69.87,3,69.0000,1,1.0
153120612,39,606050.4,39,20500.0000,1,1.0
153135294,2,512.0998,2,40.0000,1,1.0
153084382,24,4651.0,24,1467.0000,1,1.0
153120941,24,1938.3000000000002,24,791.0000,1,1.0
153121074,4,1979.0,4,540.0000,1,1.0
153121204,4,396.2,4,160.0000,1,1.0
153121140,4,794.0,4,220.0000,1,1.0
153120919,43,3971.8,43,1339.0000,1,1.0
143124247,1,20.75,1,20.0000,1,1.0
134126489,3,164.16,3,54.0000,1,1.0
133397557,4,27746.04,4,90.0000,1,1.0
147448912,2,62.61,2,62.0000,1,1.0
152066708,7,278.84999999999997,7,189.0000,1,1.0
153114592,3,1182.0,3,40.0000,1,1.0
152539285,1,51.55,1,50.0000,1,1.0
147675965,8,11398.16,8,964.0000,1,1.0
153120015,1,16.5,1,16.0000,1,1.0
147128743,8,1050.24,8,615.0000,1,1.0
104458244,1,98.44,1,98.0000,1,1.0
150065855,72,192868.0,72,27000.0000,1,1.0
113129534,2,8798.9,2,5580.0000,1,1.0
124446839,11,577.14,11,344.0000,1,1.0
150115397,10,741.74,10,180.0000,1,1.0
145091980,1,68.5,1,68.0000,1,1.0
153121580,13,23907.16,13,3749.0000,1,1.0
148194612,1,100.0,1,100.0000,1,1.0
153122012,6,1573.0,6,710.0000,1,1.0
145586987,1,30.97,1,30.0000,1,1.0
81263074,7,2849.4799999999996,7,695.0000,1,1.0
153121823,10,5122.0,10,1380.0000,1,1.0
137443763,10,2597.5,10,480.0000,1,1.0
153133604,5,918.3,5,170.0000,3,1.0
144890776,4,748.0,4,110.0000,1,1.0
116249282,2,101.1,2,50.0000,1,1.0
149437043,9,2919.53,9,924.0000,1,1.0
149919819,17,15897.000000000002,17,5674.0000,1,1.0
153122229,10,6630.0,10,2500.0000,1,1.0
153122277,8,4154.0,8,2000.0000,1,1.0
153123256,2,150.0,2,100.0000,1,1.0
133539545,1,11.76,1,11.0000,1,1.0
153122581,46,26363.746,46,1360.0000,1,1.0
153045333,13,13471.84,13,4769.0000,1,1.0
4956894,85,66846.31999999999,85,28745.0000,3,1.0
153122851,4,401.0,4,200.0000,1,1.0
150983640,47,74271.40000000001,47,3204.0000,1,1.0
149298401,1,219.85,1,30.0000,1,1.0
153122857,9,7291.0,9,1200.0000,1,1.0
144593571,1,226.18,1,226.0000,1,1.0
152719930,2,152.78,2,100.0000,1,1.0
153122967,10,1640.6,10,680.0000,1,1.0
115726825,149,46982.44999999999,149,6492.0000,1,1.0
105707215,1,235.4,1,235.0000,1,1.0
153116432,58,17836.34,58,2160.0000,2,1.0
151241767,1,43.0,1,40.0000,1,1.0
153051234,1,34.49,1,34.0000,1,1.0
153114955,2,2000.0,2,1000.0000,1,1.0
151544647,4,131.72,4,50.0000,1,1.0
146829415,2,404.0,2,200.0000,1,1.0
152349772,150,30277.7,150,1875.0000,1,1.0
153124443,12,1007.5,12,120.0000,1,1.0
145593110,118,110100.62,118,6866.0000,1,1.0
142656493,1,216.0,1,88.0000,1,1.0
153127517,6,1875.3600000000001,6,505.0000,1,1.0
153116355,52,46498.0,52,5040.0000,1,1.0
67206423,12,19246.600000000002,12,12654.0000,1,1.0
130465348,3,1625.65,3,760.0000,1,1.0
148406554,7,1755.1599999999999,7,1750.0000,1,1.0
146943228,75,1591146.0,75,148800.0000,1,1.0
153125199,12,12798.599999999999,12,3000.0000,1,1.0
153125255,31,35845.44,31,4930.0000,1,1.0
141749168,15,82977.913,15,10055.0000,1,1.0
128190722,5,423.19000000000005,5,174.0000,1,1.0
132825837,32,30199.39,32,4468.0000,1,1.0
152798273,40,4219.200000000001,40,614.0000,1,1.0
153126802,7,453.5,7,210.0000,1,1.0
152998566,1254,1128213.1700000004,1251,29915.0000,1,1.0
152337284,6,2555.6000000000004,6,750.0000,1,1.0
129670612,31,7667.850000000001,31,3579.0000,1,1.0
129313591,77,49141.75999999999,77,2345.0000,1,1.0
151225727,26,126063.81999999999,26,10000.0000,1,1.0
151648067,10,4194.7,10,140.0000,1,1.0
153126160,2,420.64,2,20.0000,1,1.0
4264937,1,15.04,1,15.0000,1,1.0
145236220,1,150.31,1,60.0000,1,1.0
78200983,10,8662.0,10,840.0000,1,1.0
147767751,33,35547.12000000001,33,6100.0000,1,1.0
151909058,8,1233.09,8,725.0000,1,1.0
153119583,2,26.53,2,26.0000,1,1.0
130791043,5,4864.0,5,300.0000,1,1.0
113967593,1,22.94,1,20.0000,1,1.0
153126712,8,3980.0,8,520.0000,1,1.0
116724030,44,8266.5,44,2643.0000,1,1.0
152754306,2,57.42,2,20.0000,1,1.0
148235872,9,21572.94,9,6086.0000,1,1.0
147688230,4,28757.2,4,2300.0000,1,1.0
153124109,4,790.0,4,260.0000,1,1.0
153123795,4,790.0,4,260.0000,1,1.0
69012518,13,8220.3974,13,800.0000,1,1.0
153061065,9,60100.72000000001,9,11400.0000,1,1.0
6572229,1,298.04,1,298.0000,1,1.0
153127041,7,125.0,7,105.0000,1,1.0
153127368,4,1984.0,4,520.0000,1,1.0
151905331,7,2326.5699999999997,7,549.0000,1,1.0
132408215,6,2182.0,6,600.0000,1,1.0
146562346,38,17428.96,38,690.0000,1,1.0
110960803,54,49700.92,54,4312.0000,1,1.0
146856561,3,1706.63,3,802.0000,1,1.0
135312828,3,541.86,3,230.0000,1,1.0
153084747,16,710014.0,16,230060.0000,1,1.0
69619176,12,3804.03,12,560.0000,1,1.0
141094298,117,53698.279999999984,117,2373.0000,1,1.0
153128372,4,1187.4,4,320.0000,1,1.0
153128373,20,7893.5,20,2112.0000,1,1.0
152652667,48,37522.25,48,4364.0000,1,1.0
114890645,28,39422.24,28,290.0000,1,1.0
106456588,3,620.83,3,50.0000,1,1.0
146380413,33,9264.089999999998,33,2010.0000,1,1.0
147474513,37,7054.0599999999995,37,840.0000,1,1.0
142033364,67,89411.49,67,5729.0000,1,1.0
149586626,166,43807.69999999999,166,2821.0000,1,1.0
153129034,10,6580.0,10,2600.0000,1,1.0
152001972,40,21755.0,40,720.0000,1,1.0
148756482,12,906.28,12,210.0000,1,1.0
151751557,10,348600000.0,10,119400000.0000,1,1.0
139883656,71,12815.1,71,842.0000,1,1.0
110653283,2,141.82,2,75.0000,1,1.0
93036587,15,41306.25000000001,15,20172.0000,1,1.0
153129951,10,6630.0,10,2500.0000,1,1.0
152276027,1,294.15,1,90.0000,1,1.0
146571604,16,2664.3199999999997,16,1025.0000,1,1.0
106351840,3,4191.79,3,2351.0000,1,1.0
147646718,15,61039.09999999999,15,680.0000,1,1.0
149270555,44,675.6299999999999,44,130.0000,1,1.0
70937283,43,5525.049999999999,43,1019.0000,1,1.0
103533675,7,67887.59,7,17000.0000,2,1.0
153130923,1,37.28,1,10.0000,1,1.0
151949361,287,846021.69,287,50674.0000,1,1.0
130022340,16,1858.96,16,710.0000,1,1.0
149972715,13,15765.48,13,2302.0000,1,1.0
152229662,15,2764.7900000000004,15,547.0000,2,1.0
152562138,5,1362.5,5,300.0000,1,1.0
115113024,1,121.13,1,120.0000,1,1.0
146703572,1,550.05,1,550.0000,1,1.0
148479571,40,12171.300000000001,40,1360.0000,1,1.0
152868092,1,1645.81,1,50.0000,1,1.0
142200880,5,950.75,5,746.0000,1,1.0
153120341,4,3962.0,4,1040.0000,1,1.0
120021926,1,39.04,1,10.0000,1,1.0
153132560,1,231.92,1,20.0000,1,1.0
153119200,4,1238.32,4,721.0000,1,1.0
121471101,27,12636.779999999999,27,4155.0000,1,1.0
108392610,1,10000.1,1,10000.0000,1,1.0
151805176,18,2093.3700000000003,18,271.0000,1,1.0
130004838,6,212776.60000000003,6,114710.0000,1,1.0
149158357,56,72246.39,56,8039.0000,1,1.0
147181226,25,17223.41,25,2134.0000,2,1.0
152599862,52,55068.68000000001,52,7836.0000,1,1.0
153133012,6,2378.0,6,240.0000,1,1.0
153132996,15,6585.0,15,680.0000,2,1.0
148532561,11,4392.36,11,270.0000,1,1.0
153133356,5,106.19999999999999,5,50.0000,1,1.0
92475224,68,111083.54000000001,68,11730.0000,2,1.0
100284244,15,16717.0,15,3730.0000,1,1.0
148619637,73,39212.05,73,5450.0000,1,1.0
144038191,1,74.94,1,74.0000,1,1.0
153133853,2,791.04,2,500.0000,1,1.0
153134306,12,1536.76,12,620.0000,1,1.0
67850703,4,481.03999999999996,4,70.0000,1,1.0
153011302,1,474.7,1,10.0000,1,1.0
149038044,1,3234.47,1,300.0000,1,1.0
149507098,5,5834.93,5,1859.0000,1,1.0
153113462,13,5483.5,13,660.0000,2,1.0
153088665,14,1101.24,14,479.0000,1,1.0
141257877,7,1521.94,7,90.0000,1,1.0
147783225,1,205.76,1,105.0000,1,1.0
152827022,1,159.7087,1,5.0000,1,1.0
135082914,2,1800.64,2,1000.0000,1,1.0
153135488,15,1713.4000000000003,15,327.0000,1,1.0
