__source_pk,dt,bet01,op,optime,source_db,source_table,ods_table_name,sync_time
2966734613|259|2022-09-22 15:21:15,2022-09-22,2966734613,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966735127|259|2022-09-22 15:21:15,2022-09-22,2966735127,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966779579|259|2022-09-22 15:21:15,2022-09-22,2966779579,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966783794|259|2022-09-22 15:21:15,2022-09-22,2966783794,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966788505|259|2022-09-22 15:21:15,2022-09-22,2966788505,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966796401|259|2022-09-22 15:21:15,2022-09-22,2966796401,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966808988|259|2022-09-22 15:22:41,2022-09-22,2966808988,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966815124|259|2022-09-22 15:22:41,2022-09-22,2966815124,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966835653|259|2022-09-22 15:22:41,2022-09-22,2966835653,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966836230|259|2022-09-22 15:22:41,2022-09-22,2966836230,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966841065|259|2022-09-22 15:22:41,2022-09-22,2966841065,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966847605|259|2022-09-22 15:22:41,2022-09-22,2966847605,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966848710|259|2022-09-22 15:22:41,2022-09-22,2966848710,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966850919|259|2022-09-22 15:22:41,2022-09-22,2966850919,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966851731|259|2022-09-22 15:22:41,2022-09-22,2966851731,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966852750|259|2022-09-22 15:22:41,2022-09-22,2966852750,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966857776|259|2022-09-22 15:22:41,2022-09-22,2966857776,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966867506|259|2022-09-22 15:22:41,2022-09-22,2966867506,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966871253|259|2022-09-22 15:22:41,2022-09-22,2966871253,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966887598|259|2022-09-22 15:22:24,2022-09-22,2966887598,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966888477|259|2022-09-22 15:22:24,2022-09-22,2966888477,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966891259|259|2022-09-22 15:22:24,2022-09-22,2966891259,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966898607|259|2022-09-22 15:22:24,2022-09-22,2966898607,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966909528|259|2022-09-22 15:22:24,2022-09-22,2966909528,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966922211|259|2022-09-22 15:22:24,2022-09-22,2966922211,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966924476|259|2022-09-22 15:22:24,2022-09-22,2966924476,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966927978|259|2022-09-22 15:22:24,2022-09-22,2966927978,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966954580|259|2022-09-22 15:22:24,2022-09-22,2966954580,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966965833|259|2022-09-22 15:22:24,2022-09-22,2966965833,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966976456|259|2022-09-22 15:22:24,2022-09-22,2966976456,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967006693|259|2022-09-22 15:22:24,2022-09-22,2967006693,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967009984|259|2022-09-22 15:22:24,2022-09-22,2967009984,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967013438|259|2022-09-22 15:22:24,2022-09-22,2967013438,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967037044|259|2022-09-22 15:23:25,2022-09-22,2967037044,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967068698|259|2022-09-22 15:23:25,2022-09-22,2967068698,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967117970|259|2022-09-22 15:23:25,2022-09-22,2967117970,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967120086|259|2022-09-22 15:23:25,2022-09-22,2967120086,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967133067|259|2022-09-22 15:23:25,2022-09-22,2967133067,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967141058|259|2022-09-22 15:23:25,2022-09-22,2967141058,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967142100|259|2022-09-22 15:23:25,2022-09-22,2967142100,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967167972|259|2022-09-22 15:23:25,2022-09-22,2967167972,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967179230|259|2022-09-22 15:23:25,2022-09-22,2967179230,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967184541|259|2022-09-22 15:23:25,2022-09-22,2967184541,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967272853|249|2022-09-22 15:27:32,2022-09-22,2967272853,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967279244|249|2022-09-22 15:27:32,2022-09-22,2967279244,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967280622|249|2022-09-22 15:27:32,2022-09-22,2967280622,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967295071|249|2022-09-22 15:27:32,2022-09-22,2967295071,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967303684|249|2022-09-22 15:27:32,2022-09-22,2967303684,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967313500|249|2022-09-22 15:27:32,2022-09-22,2967313500,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967315269|249|2022-09-22 15:27:32,2022-09-22,2967315269,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967336585|249|2022-09-22 15:27:32,2022-09-22,2967336585,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967378022|249|2022-09-22 15:27:32,2022-09-22,2967378022,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967379785|249|2022-09-22 15:27:32,2022-09-22,2967379785,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967417683|249|2022-09-22 15:27:32,2022-09-22,2967417683,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967436901|249|2022-09-22 15:27:32,2022-09-22,2967436901,249,2022-09-22 15:27:32,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967599836|249|2022-09-22 15:29:21,2022-09-22,2967599836,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967604860|249|2022-09-22 15:29:21,2022-09-22,2967604860,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967629529|249|2022-09-22 15:29:21,2022-09-22,2967629529,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967645243|249|2022-09-22 15:29:21,2022-09-22,2967645243,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967693161|249|2022-09-22 15:29:21,2022-09-22,2967693161,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967702187|249|2022-09-22 15:29:21,2022-09-22,2967702187,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967710153|249|2022-09-22 15:29:21,2022-09-22,2967710153,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967732999|249|2022-09-22 15:29:21,2022-09-22,2967732999,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967752651|249|2022-09-22 15:29:21,2022-09-22,2967752651,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967758828|249|2022-09-22 15:29:21,2022-09-22,2967758828,249,2022-09-22 15:29:21,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967763989|249|2022-09-22 15:31:09,2022-09-22,2967763989,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967776267|249|2022-09-22 15:31:09,2022-09-22,2967776267,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967778578|249|2022-09-22 15:31:09,2022-09-22,2967778578,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967790599|249|2022-09-22 15:31:09,2022-09-22,2967790599,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967883712|249|2022-09-22 15:31:09,2022-09-22,2967883712,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967931345|249|2022-09-22 15:31:09,2022-09-22,2967931345,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967932748|249|2022-09-22 15:31:09,2022-09-22,2967932748,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967940030|249|2022-09-22 15:31:09,2022-09-22,2967940030,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967949625|249|2022-09-22 15:31:09,2022-09-22,2967949625,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967956869|249|2022-09-22 15:31:09,2022-09-22,2967956869,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967972404|249|2022-09-22 15:31:09,2022-09-22,2967972404,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967981404|249|2022-09-22 15:31:09,2022-09-22,2967981404,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967988468|249|2022-09-22 15:31:09,2022-09-22,2967988468,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967993157|249|2022-09-22 15:31:09,2022-09-22,2967993157,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967994848|249|2022-09-22 15:31:09,2022-09-22,2967994848,249,2022-09-22 15:31:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968024814|249|2022-09-22 15:33:34,2022-09-22,2968024814,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968086718|249|2022-09-22 15:33:34,2022-09-22,2968086718,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968096723|249|2022-09-22 15:33:34,2022-09-22,2968096723,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968102620|249|2022-09-22 15:33:34,2022-09-22,2968102620,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968113784|249|2022-09-22 15:33:34,2022-09-22,2968113784,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968214438|249|2022-09-22 15:33:34,2022-09-22,2968214438,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968243979|249|2022-09-22 15:33:34,2022-09-22,2968243979,249,2022-09-22 15:33:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968271800|249|2022-09-22 15:36:56,2022-09-22,2968271800,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968321129|249|2022-09-22 15:36:56,2022-09-22,2968321129,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968357292|249|2022-09-22 15:36:56,2022-09-22,2968357292,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968359644|249|2022-09-22 15:36:56,2022-09-22,2968359644,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968380000|249|2022-09-22 15:36:56,2022-09-22,2968380000,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968385505|249|2022-09-22 15:36:56,2022-09-22,2968385505,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968445960|249|2022-09-22 15:36:56,2022-09-22,2968445960,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968473126|249|2022-09-22 15:36:56,2022-09-22,2968473126,249,2022-09-22 15:36:56,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968609752|249|2022-09-22 15:39:30,2022-09-22,2968609752,249,2022-09-22 15:39:30,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968640511|259|2022-09-22 15:27:07,2022-09-22,2968640511,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968656422|259|2022-09-22 15:27:07,2022-09-22,2968656422,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968662721|259|2022-09-22 15:27:07,2022-09-22,2968662721,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968685913|259|2022-09-22 15:27:07,2022-09-22,2968685913,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968708979|259|2022-09-22 15:27:07,2022-09-22,2968708979,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968817133|259|2022-09-22 15:27:07,2022-09-22,2968817133,259,2022-09-22 15:27:07,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968833177|259|2022-09-22 15:28:09,2022-09-22,2968833177,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968850118|259|2022-09-22 15:28:09,2022-09-22,2968850118,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968856051|259|2022-09-22 15:28:09,2022-09-22,2968856051,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968858502|259|2022-09-22 15:28:09,2022-09-22,2968858502,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968864242|259|2022-09-22 15:28:09,2022-09-22,2968864242,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968876101|259|2022-09-22 15:28:09,2022-09-22,2968876101,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968880223|259|2022-09-22 15:28:09,2022-09-22,2968880223,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968889401|259|2022-09-22 15:28:09,2022-09-22,2968889401,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968890134|259|2022-09-22 15:28:09,2022-09-22,2968890134,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968892116|259|2022-09-22 15:28:09,2022-09-22,2968892116,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968897480|259|2022-09-22 15:28:09,2022-09-22,2968897480,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968897619|259|2022-09-22 15:28:09,2022-09-22,2968897619,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968901021|259|2022-09-22 15:28:09,2022-09-22,2968901021,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968925772|259|2022-09-22 15:28:09,2022-09-22,2968925772,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968927017|259|2022-09-22 15:28:09,2022-09-22,2968927017,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968927618|259|2022-09-22 15:28:09,2022-09-22,2968927618,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968928065|259|2022-09-22 15:28:09,2022-09-22,2968928065,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968931511|259|2022-09-22 15:28:09,2022-09-22,2968931511,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968932022|259|2022-09-22 15:28:09,2022-09-22,2968932022,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968932673|259|2022-09-22 15:28:09,2022-09-22,2968932673,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968933415|259|2022-09-22 15:28:09,2022-09-22,2968933415,259,2022-09-22 15:28:09,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968945946|259|2022-09-22 15:29:22,2022-09-22,2968945946,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968962524|259|2022-09-22 15:29:22,2022-09-22,2968962524,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968971791|259|2022-09-22 15:29:22,2022-09-22,2968971791,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968977511|259|2022-09-22 15:29:22,2022-09-22,2968977511,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2968983609|259|2022-09-22 15:29:22,2022-09-22,2968983609,259,2022-09-22 15:29:22,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969003787|259|2022-09-22 15:30:34,2022-09-22,2969003787,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969012811|259|2022-09-22 15:30:34,2022-09-22,2969012811,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969014788|259|2022-09-22 15:30:34,2022-09-22,2969014788,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969015864|259|2022-09-22 15:30:34,2022-09-22,2969015864,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969019327|259|2022-09-22 15:30:34,2022-09-22,2969019327,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969032282|259|2022-09-22 15:30:34,2022-09-22,2969032282,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969033718|259|2022-09-22 15:30:34,2022-09-22,2969033718,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969035334|259|2022-09-22 15:30:34,2022-09-22,2969035334,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969056660|259|2022-09-22 15:30:34,2022-09-22,2969056660,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969057318|259|2022-09-22 15:30:34,2022-09-22,2969057318,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969058881|259|2022-09-22 15:30:34,2022-09-22,2969058881,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969066259|259|2022-09-22 15:30:34,2022-09-22,2969066259,259,2022-09-22 15:30:34,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969077253|259|2022-09-22 15:32:03,2022-09-22,2969077253,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969078187|259|2022-09-22 15:32:16,2022-09-22,2969078187,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969080218|259|2022-09-22 15:32:16,2022-09-22,2969080218,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969085329|259|2022-09-22 15:32:03,2022-09-22,2969085329,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969097772|259|2022-09-22 15:32:16,2022-09-22,2969097772,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969098935|259|2022-09-22 15:32:16,2022-09-22,2969098935,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969101125|259|2022-09-22 15:32:03,2022-09-22,2969101125,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969111502|259|2022-09-22 15:32:16,2022-09-22,2969111502,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969116892|259|2022-09-22 15:32:03,2022-09-22,2969116892,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969119757|259|2022-09-22 15:32:03,2022-09-22,2969119757,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969120822|259|2022-09-22 15:32:16,2022-09-22,2969120822,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969139355|259|2022-09-22 15:32:03,2022-09-22,2969139355,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969140481|259|2022-09-22 15:32:03,2022-09-22,2969140481,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969152067|259|2022-09-22 15:32:03,2022-09-22,2969152067,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969153270|259|2022-09-22 15:32:03,2022-09-22,2969153270,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969193875|259|2022-09-22 15:32:16,2022-09-22,2969193875,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969199744|259|2022-09-22 15:32:16,2022-09-22,2969199744,259,2022-09-22 15:32:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969203532|259|2022-09-22 15:32:03,2022-09-22,2969203532,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969210921|259|2022-09-22 15:32:03,2022-09-22,2969210921,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2969215371|259|2022-09-22 15:32:03,2022-09-22,2969215371,259,2022-09-22 15:32:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
