__source_pk,dt,id,gid,t_number,people,time,source_db,source_table,ods_table_name,sync_time
33533,2021-05-16,33533,108,1,104,2021-05-16 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
33538,2021-05-16,33538,101,1,124,2021-05-16 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
33546,2021-05-16,33546,101,32,61,2021-05-16 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
33552,2021-05-16,33552,101,102,13,2021-05-16 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
33559,2021-05-16,33559,101,343,44,2021-05-16 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
33565,2021-05-16,33565,102,1,74,2021-05-16 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
33571,2021-05-16,33571,108,1,81,2021-05-16 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50496,2021-06-05,50496,101,3,34,2021-06-05 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50507,2021-06-05,50507,101,101,11,2021-06-05 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50513,2021-06-05,50513,101,341,1,2021-06-05 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50518,2021-06-05,50518,101,503,13,2021-06-05 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50524,2021-06-05,50524,104,1,92,2021-06-05 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50530,2021-06-05,50530,111,1,13,2021-06-05 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50545,2021-06-05,50545,101,101,14,2021-06-05 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50551,2021-06-05,50551,101,501,30,2021-06-05 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50566,2021-06-05,50566,128,1,1,2021-06-05 01:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50572,2021-06-05,50572,101,7,9,2021-06-05 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50579,2021-06-05,50579,101,37,28,2021-06-05 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50587,2021-06-05,50587,101,502,20,2021-06-05 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50593,2021-06-05,50593,103,1,35,2021-06-05 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50598,2021-06-05,50598,108,2,30,2021-06-05 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50603,2021-06-05,50603,101,2,24,2021-06-05 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50608,2021-06-05,50608,101,8,16,2021-06-05 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50617,2021-06-05,50617,101,103,28,2021-06-05 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50620,2021-06-05,50620,101,108,8,2021-06-05 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50634,2021-06-05,50634,110,1,9,2021-06-05 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50641,2021-06-05,50641,101,6,15,2021-06-05 04:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50655,2021-06-05,50655,101,501,20,2021-06-05 04:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50662,2021-06-05,50662,103,1,22,2021-06-05 04:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50669,2021-06-05,50669,111,1,2,2021-06-05 04:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50676,2021-06-05,50676,101,7,23,2021-06-05 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50683,2021-06-05,50683,101,101,7,2021-06-05 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50688,2021-06-05,50688,101,501,14,2021-06-05 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50697,2021-06-05,50697,105,31,1,2021-06-05 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50706,2021-06-05,50706,101,5,3,2021-06-05 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50712,2021-06-05,50712,101,33,53,2021-06-05 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50719,2021-06-05,50719,101,108,17,2021-06-05 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50725,2021-06-05,50725,102,1,18,2021-06-05 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50731,2021-06-05,50731,108,1,32,2021-06-05 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50744,2021-06-05,50744,101,33,16,2021-06-05 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50750,2021-06-05,50750,101,103,13,2021-06-05 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50767,2021-06-05,50767,110,1,12,2021-06-05 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50773,2021-06-05,50773,101,5,43,2021-06-05 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50778,2021-06-05,50778,101,32,18,2021-06-05 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50786,2021-06-05,50786,101,105,4,2021-06-05 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50792,2021-06-05,50792,101,505,2,2021-06-05 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50799,2021-06-05,50799,107,1,29,2021-06-05 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50800,2021-06-05,50800,108,1,66,2021-06-05 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50814,2021-06-05,50814,101,33,38,2021-06-05 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50823,2021-06-05,50823,101,108,44,2021-06-05 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50828,2021-06-05,50828,101,506,14,2021-06-05 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50837,2021-06-05,50837,110,1,26,2021-06-05 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50842,2021-06-05,50842,101,3,34,2021-06-05 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50849,2021-06-05,50849,101,33,37,2021-06-05 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50856,2021-06-05,50856,101,105,38,2021-06-05 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50861,2021-06-05,50861,101,503,33,2021-06-05 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50875,2021-06-05,50875,101,1,92,2021-06-05 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50880,2021-06-05,50880,101,7,51,2021-06-05 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50894,2021-06-05,50894,101,501,33,2021-06-05 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50905,2021-06-05,50905,108,1,66,2021-06-05 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50911,2021-06-05,50911,101,2,94,2021-06-05 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50926,2021-06-05,50926,101,105,4,2021-06-05 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50932,2021-06-05,50932,101,505,20,2021-06-05 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50939,2021-06-05,50939,107,1,43,2021-06-05 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50947,2021-06-05,50947,101,3,39,2021-06-05 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50953,2021-06-05,50953,101,32,97,2021-06-05 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50958,2021-06-05,50958,101,101,48,2021-06-05 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50964,2021-06-05,50964,101,501,48,2021-06-05 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50970,2021-06-05,50970,102,31,66,2021-06-05 13:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50985,2021-06-05,50985,101,7,48,2021-06-05 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
50991,2021-06-05,50991,101,36,21,2021-06-05 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51006,2021-06-05,51006,103,1,81,2021-06-05 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51012,2021-06-05,51012,110,1,28,2021-06-05 14:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51019,2021-06-05,51019,101,6,95,2021-06-05 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51025,2021-06-05,51025,101,35,6,2021-06-05 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51031,2021-06-05,51031,101,105,15,2021-06-05 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51044,2021-06-05,51044,102,1,52,2021-06-05 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51050,2021-06-05,51050,107,1,38,2021-06-05 15:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51067,2021-06-05,51067,101,36,30,2021-06-05 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51073,2021-06-05,51073,101,106,23,2021-06-05 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51078,2021-06-05,51078,101,342,27,2021-06-05 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51086,2021-06-05,51086,102,3,14,2021-06-05 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51092,2021-06-05,51092,108,1,162,2021-06-05 16:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51099,2021-06-05,51099,101,3,37,2021-06-05 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51103,2021-06-05,51103,101,8,26,2021-06-05 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51108,2021-06-05,51108,101,36,5,2021-06-05 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51117,2021-06-05,51117,101,115,168,2021-06-05 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51120,2021-06-05,51120,101,343,9,2021-06-05 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51134,2021-06-05,51134,108,2,96,2021-06-05 17:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51141,2021-06-05,51141,101,5,46,2021-06-05 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51155,2021-06-05,51155,101,106,18,2021-06-05 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51162,2021-06-05,51162,101,501,39,2021-06-05 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51169,2021-06-05,51169,102,31,46,2021-06-05 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51176,2021-06-05,51176,110,1,22,2021-06-05 18:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51183,2021-06-05,51183,101,6,26,2021-06-05 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51188,2021-06-05,51188,101,33,15,2021-06-05 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51197,2021-06-05,51197,101,112,66,2021-06-05 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51207,2021-06-05,51207,102,1,42,2021-06-05 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51213,2021-06-05,51213,107,1,47,2021-06-05 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51218,2021-06-05,51218,128,1,4,2021-06-05 19:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51224,2021-06-05,51224,101,7,59,2021-06-05 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51230,2021-06-05,51230,101,36,34,2021-06-05 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51245,2021-06-05,51245,101,503,11,2021-06-05 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51251,2021-06-05,51251,103,1,105,2021-06-05 20:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51266,2021-06-05,51266,101,8,43,2021-06-05 21:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51272,2021-06-05,51272,101,37,50,2021-06-05 21:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51279,2021-06-05,51279,101,112,26,2021-06-05 21:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51287,2021-06-05,51287,101,505,34,2021-06-05 21:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51293,2021-06-05,51293,104,1,124,2021-06-05 21:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51298,2021-06-05,51298,110,1,38,2021-06-05 21:59:03,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51302,2021-06-05,51302,101,2,85,2021-06-05 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51309,2021-06-05,51309,101,32,23,2021-06-05 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51316,2021-06-05,51316,101,103,32,2021-06-05 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51321,2021-06-05,51321,101,115,111,2021-06-05 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51335,2021-06-05,51335,105,31,11,2021-06-05 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51340,2021-06-05,51340,111,1,11,2021-06-05 22:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51354,2021-06-05,51354,101,37,46,2021-06-05 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51363,2021-06-05,51363,101,343,24,2021-06-05 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51368,2021-06-05,51368,101,506,31,2021-06-05 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
51377,2021-06-05,51377,110,1,26,2021-06-05 23:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81105,2021-07-11,81105,101,2,62,2021-07-11 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81111,2021-07-11,81111,101,31,25,2021-07-11 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81126,2021-07-11,81126,102,31,61,2021-07-11 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81132,2021-07-11,81132,108,2,94,2021-07-11 00:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81139,2021-07-11,81139,101,6,38,2021-07-11 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81147,2021-07-11,81147,101,37,37,2021-07-11 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81153,2021-07-11,81153,101,503,22,2021-07-11 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81158,2021-07-11,81158,103,1,53,2021-07-11 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81164,2021-07-11,81164,110,1,14,2021-07-11 01:59:02,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81170,2021-07-11,81170,101,6,23,2021-07-11 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81185,2021-07-11,81185,102,1,31,2021-07-11 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81191,2021-07-11,81191,108,1,48,2021-07-11 02:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81201,2021-07-11,81201,101,31,10,2021-07-11 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81215,2021-07-11,81215,102,1,23,2021-07-11 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81222,2021-07-11,81222,110,1,8,2021-07-11 03:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81229,2021-07-11,81229,101,7,10,2021-07-11 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81236,2021-07-11,81236,101,341,10,2021-07-11 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81243,2021-07-11,81243,101,506,7,2021-07-11 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81248,2021-07-11,81248,105,31,3,2021-07-11 04:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81257,2021-07-11,81257,101,5,2,2021-07-11 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81260,2021-07-11,81260,101,8,7,2021-07-11 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81274,2021-07-11,81274,101,506,16,2021-07-11 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81281,2021-07-11,81281,108,1,17,2021-07-11 05:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81295,2021-07-11,81295,101,35,13,2021-07-11 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81304,2021-07-11,81304,101,505,9,2021-07-11 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81310,2021-07-11,81310,105,31,1,2021-07-11 06:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81327,2021-07-11,81327,101,36,2,2021-07-11 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81333,2021-07-11,81333,101,502,15,2021-07-11 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81338,2021-07-11,81338,102,31,44,2021-07-11 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81346,2021-07-11,81346,111,1,2,2021-07-11 07:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81352,2021-07-11,81352,101,7,41,2021-07-11 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81359,2021-07-11,81359,101,37,26,2021-07-11 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81365,2021-07-11,81365,101,503,41,2021-07-11 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81371,2021-07-11,81371,104,1,70,2021-07-11 08:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81384,2021-07-11,81384,101,7,50,2021-07-11 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81390,2021-07-11,81390,101,36,18,2021-07-11 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81402,2021-07-11,81402,103,1,33,2021-07-11 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81409,2021-07-11,81409,111,1,7,2021-07-11 09:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81416,2021-07-11,81416,101,7,26,2021-07-11 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81421,2021-07-11,81421,101,35,29,2021-07-11 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81435,2021-07-11,81435,104,1,104,2021-07-11 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81440,2021-07-11,81440,110,1,25,2021-07-11 10:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81454,2021-07-11,81454,101,36,10,2021-07-11 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81463,2021-07-11,81463,101,506,21,2021-07-11 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81468,2021-07-11,81468,105,31,9,2021-07-11 11:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81477,2021-07-11,81477,101,3,57,2021-07-11 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81482,2021-07-11,81482,101,31,6,2021-07-11 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81489,2021-07-11,81489,101,342,23,2021-07-11 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
81496,2021-07-11,81496,102,1,65,2021-07-11 12:59:01,a168,game_statistics,ods_a168_game_statistics,2026-05-22 16:11:39
