__source_pk,dt,roleid,permissionid,status,lastmodifytime,source_db,source_table,ods_table_name,sync_time
512ed941ef5ab88414a782f2caa9748e,2019-11-26,2,30,0,2019-11-26 17:07:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
af15f9466037fd86804158571d696405,2019-11-26,2,22,0,2019-11-26 17:07:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b6f5562a13e037ea709efae2f4f72011,2019-11-26,2,57,0,2019-11-26 17:07:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e5cfb3061d5d9b4b39bdf22fa3fcc672,2019-11-26,2,47,0,2019-11-26 17:07:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
471c9ca9b26bd068e3b44a49283da61a,2019-07-08,20,44,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1a9407d4998b09c2943cce047b561b70,2025-03-26,21,71,0,2025-03-26 10:23:12,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c4e5a74f68044f3d358028dc59372495,2018-05-15,11,20,0,2018-05-15 19:09:27,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a89d83160de3fa1c6f5f541922171874,2019-01-10,19,30,0,2019-01-10 16:13:54,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bc946aec42984011bbffb66ad1c331e5,2020-05-14,28,73,0,2020-05-14 18:48:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8721a837a5e82b2f4b3f620b0feeab84,2025-03-12,24,50,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
90eed55b9a68a80f631fb39010970d64,2025-03-12,27,125,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
963f7b63f423220fdf6f24b5c270325c,2025-03-12,24,134,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
99ed66f03a272570ee03daa28996cc83,2025-03-12,27,50,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bbe3805a85bcebf495e8823aae9fefae,2025-03-12,27,89,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bce3325380474ab12214f5c635736def,2025-03-12,24,89,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
58c1e8ab3f343fb1c1ff398fef90cd43,2025-04-01,39,80,0,2025-04-01 17:58:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
230103459fb63f2824687537ed2a49cb,2016-12-14,4,9,0,2016-12-14 10:41:58,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7776c4035e80442465e86dc51c8d9792,2017-09-15,1,41,0,2017-09-15 20:46:30,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f9f6a1d3bcd8b4bbef5b77e5718542b8,2021-06-23,27,96,0,2021-06-23 15:17:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
776a01e13f1814b14962291e3b1644c7,2021-01-04,38,42,1,2021-01-04 14:43:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7a8addc4020a0811e40cc9cf37d66278,2024-09-09,1,130,0,2024-09-09 18:01:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
166e64b052ca0b2f93e7f27c0f8e5a3a,2025-03-12,24,90,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
379670aa68dc72536488810437767251,2025-03-12,27,43,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5225e6139dc58189dd720734f34482e3,2025-03-12,27,90,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7d7a319c3c101aaf3b4be5527f4366a8,2025-03-12,24,12,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
856af36ba26d5188b243b7be4aef43dd,2025-03-12,24,11,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bc89306b80aa3b0517f0cfd423687df9,2025-03-12,27,80,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
dd192fd3d02105c7fa256213d02974b7,2025-03-12,27,21,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c2013001274d39fee5c1a016918c743f,2021-03-27,3,11,1,2021-03-27 18:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
46eb0edac3c5702e02acef4b53f6f5ef,2017-08-28,3,19,0,2017-08-28 17:15:46,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
44d8b8a4335c9c688646e6f090bfeeda,2018-01-17,17,7,0,2018-01-17 18:25:10,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2de9b66986ec6f708e664da84d964291,2021-01-04,38,34,0,2021-01-04 14:43:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b16a6f39dfbcddfea1a08156576b90a9,2021-01-04,38,50,1,2021-01-04 14:43:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9918dee0e551382f4c6fa6035b8e5b5b,2024-06-22,21,32,0,2024-06-22 15:56:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0445b14f925ebf8aec8e9566f7a4075c,2025-07-31,22,60,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1f99470374ed069dc3095c3f3051b522,2025-07-31,22,58,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
29f21e865ca0f99d5af3b00dd8bac0bb,2025-07-31,22,97,1,2025-07-31 19:03:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
97ad0f12b44c1b1b677dde1decbe48eb,2025-07-31,22,43,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
cc8943fac18615646649e9313cb1a3f2,2025-07-31,22,34,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ce7866ecee26bda1bc230609c9389f30,2025-07-31,22,61,1,2025-07-31 19:03:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
dd96374386fb110c6e1ed70cf1a8cbf6,2025-07-31,22,53,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
21def2451c000d054cee3489ecd110ff,2019-07-03,15,43,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
44483cafb7cea759770cd39eaa0cc04c,2019-07-03,15,15,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5fb90d2a2cc677552b8e5ebdad44a9cc,2019-07-03,17,51,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e8f2b24647b73846168483f42b1c58f7,2019-07-03,14,18,1,2019-07-03 00:13:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
eff64c0ba527c1729550440619dcef6f,2019-07-03,16,20,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
312010c3ee3e0ca042940ea79e4ace41,2021-07-30,21,81,0,2021-07-30 22:32:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7e45f0060612f73a94e3e54f2e137238,2021-03-27,3,50,0,2021-03-27 18:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
da04211fd1f3823154a6959b25da5abd,2021-03-27,3,12,1,2021-03-27 18:09:14,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0908815e32b5298dc6017bdfc588dbbc,2025-03-10,43,50,1,2025-03-10 19:57:36,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
39a4e957aad2c6cd8e881b3c1a18df5b,2026-05-12,21,61,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3d0aea8f287412928e3a4e08adcb5de6,2026-05-12,21,44,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
84cc23f34faf0fe620bb00877cf46180,2026-05-12,21,60,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8bfece122a5485ff863aba1fb8f97ce4,2026-05-12,21,72,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f47678706f0d77e1cbf9fb725a69b59d,2026-05-12,21,63,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3ec30b3def088b3548076774c88e156c,2016-08-29,5,21,0,2016-08-29 13:19:51,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
017f7149e4556118842c667c6b984499,2025-07-31,22,124,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1a0212fbbd6b1d773a01aac20cda94f1,2025-07-31,22,125,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
21a93fe3ff33e87e54b4b3996f6d88fc,2025-07-31,22,87,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
23c80516500c7c8e062522780a33124c,2025-07-31,22,15,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3474439c51b3cdf669a9ac9768654b1d,2025-07-31,22,12,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6885907fa53c952adf127007afd785ee,2025-07-31,22,98,1,2025-07-31 19:03:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c20b4cb2da602c679b468d01130160aa,2025-07-31,22,57,1,2025-07-31 19:03:21,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e462cbd63c80cc7e6c9c689b34cfe9a0,2025-07-31,22,21,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ffa9ae5d8919cdeb1d552983b11119e6,2025-07-31,22,11,1,2025-07-31 19:03:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4944781e7b5481936b6c88bf62df2e04,2017-08-28,4,21,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
697dd459fe613894eabdb66dee351e38,2017-08-28,3,20,0,2017-08-28 17:15:46,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
771b85b7a82e59e1a8fdd877cc49691b,2017-08-28,4,30,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
55bbb3547020dd234608aa24f34693c0,2021-03-27,13,43,1,2021-03-27 19:43:33,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
952ea3af8692f3edc9d739ad3e4b1402,2021-03-27,13,10,1,2021-03-27 19:43:33,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
815d5d47389792cd1050d660784adab7,2019-07-08,20,50,1,2019-07-08 18:09:24,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0cde7d90a0f91bda0a3bcc8c3af7ea5b,2019-07-03,15,7,1,2019-07-03 00:13:56,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0ed85339485e5dab6dd75f1f3ca03dd1,2019-07-03,17,50,1,2019-07-03 00:06:59,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
216eb97122ec855d084efba8c97363ee,2019-07-03,16,33,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5aa6225f75c7889801fda815790abd4d,2019-07-03,16,51,1,2019-07-03 00:06:50,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
80876bf597b70e3f807832d6f6b617fa,2019-07-03,19,15,1,2019-07-03 00:07:08,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0694a90f9eb10cfffd87ad21662b81f5,2021-09-11,1,82,0,2021-09-11 14:20:47,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
63e806249dae047a09936522b8b687bc,2021-09-11,21,82,0,2021-09-11 14:21:30,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a3093bdab5a9144cb16c4f897b222789,2023-08-16,42,50,1,2023-08-16 14:17:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
bfe74169386eaabce089b0e26abfd5be,2023-08-16,42,18,1,2023-08-16 14:17:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
210e259545b252c4fc461b72800aa28d,2025-03-25,23,80,0,2025-03-25 00:24:33,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
507f83606b12d2e50d77670af014866b,2020-03-30,27,60,0,2020-03-30 16:06:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
50be4b4a0dd445d4b895a0636edbebf5,2020-03-30,27,73,0,2020-03-30 08:44:04,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0d12d281d087203e731ffa4ab9a62c20,2016-12-14,1,38,0,2016-12-14 10:36:27,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
02a80a57726cc6ae3078a7945f4c35d9,2018-07-17,1,9,0,2018-07-17 10:58:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0f976ff0f0a49ebc49be42cf4b11c82f,2025-03-14,1,125,1,2025-03-14 17:50:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
195cfbb340df7661148e101e2bd4b42b,2025-03-14,1,100,1,2025-03-14 17:50:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5074785931f64035774fd1982709c1da,2025-03-14,1,96,1,2025-03-14 17:50:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
db90b82dd3411b596a80a20431fb7b61,2025-03-14,1,86,1,2025-03-14 17:50:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
59c1b9b650bc71cf2855d3eacc60c4ff,2022-10-31,40,20,1,2022-10-31 19:31:01,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7293ef6c24f78af7c16224ca53548f70,2022-10-31,40,43,1,2022-10-31 19:31:01,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1361fc2052ec9f3cde98db827034bf3e,2026-06-27,23,16,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
386cac389fa331533a795cf39bd0e3b2,2026-06-27,23,15,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6535eb3aebb24ec21e290fa76f7e5726,2026-06-27,23,70,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e1eb79b6bfa6bd8a2366e15f549e4637,2026-06-27,23,53,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fe3bc333283dd77f34f851842f47c595,2026-06-27,23,7,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
66227a8cec5fd99ed02f6ef8f76679ba,2025-03-14,1,70,1,2025-03-14 17:50:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8c3a114b384bfc4b2650d0ddd735ad3c,2025-03-14,1,15,1,2025-03-14 17:50:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
98f47bf1a343c39fa87e4b29315317f5,2020-05-12,26,73,0,2020-05-12 15:46:41,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
cb6c64489caaf759118dd2a38d953244,2020-05-12,2,73,0,2020-05-12 15:45:44,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
2934549a1503c07e9edb7e666ad15fd3,2025-03-27,37,124,1,2025-03-27 10:40:42,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7b8f9319f8380a9d97cc719b8857651f,2025-03-27,37,89,1,2025-03-27 10:40:42,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e9ba231a8f2f989d9285f90732a120ed,2020-06-01,2,84,0,2020-06-01 13:38:20,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
62264de6127af4c952b234c4709ff114,2025-05-14,22,73,0,2025-05-14 19:30:55,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3baf8cec88b311ae39cfdace853cee96,2016-06-27,1,0,0,2016-06-27 10:42:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
ea81399769a0e3e510a5f426a492ed7c,2018-09-13,11,7,0,2018-09-13 19:21:11,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1ac062354548d34ffdf454394a26e56a,2019-10-25,21,22,0,2019-10-25 09:42:00,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
22035b7f04b35cd3db9148e0ae45781a,2020-08-27,1,57,0,2020-08-27 08:31:58,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
56c65e9c55d8560a1d5ce09aed842696,2020-08-27,2,70,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7569076b6d96daf91cb6e0f1603147f2,2020-08-27,1,61,0,2020-08-27 08:31:43,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
de7fb72b81e0c2c92a59a366b426a578,2020-08-27,1,39,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
75e0856ffc5aba82dcdf7c539b28c6f6,2022-10-31,28,20,0,2022-10-31 19:03:09,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a093a61bbcc5c1115bd30d50d2652e80,2022-10-31,40,7,1,2022-10-31 19:31:01,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
78d53bedf8c8d960df8b08bd1577b35f,2025-03-12,24,135,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
aec7475ea623e7c2018c79e6d23096a9,2025-03-12,24,84,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
daf93b14024ff4657d7721dd8d7c2d06,2025-03-12,27,126,1,2025-03-12 10:43:52,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
db9c861e85f52b87833de5dca828e9de,2025-03-12,24,93,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f2e02203f747cf63b91feb6a4d9f23b7,2025-03-12,24,96,1,2025-03-12 10:43:40,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f386b2b0d46515cd24d0f92622858df8,2025-08-19,45,11,1,2025-08-19 22:20:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0d136b71b1113030a30da20c1e9fa782,2026-05-12,21,135,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
0e2de45800ea667045a4d11bcde62d67,2026-05-12,21,37,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1fda2c8d1a43117d703eed62f3538bc1,2026-05-12,21,48,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
34b463684d0933075e16de331499c070,2026-05-12,21,18,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
391e000f1a7659bde3fea836b93f3c98,2026-05-12,21,79,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3abdcf2a8c9d43f9a9fa15f944912e63,2026-05-12,21,74,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
46f383ca00e4b1cdb41b48b2529d0e88,2026-05-12,21,124,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6e8b79ad0259afe2dbd3fa87ca67d7e7,2026-05-12,21,89,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9753a0ac1f8ff542af127e66940bff4a,2026-05-12,21,39,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f61080aae71d5d832010c24fd0e803a5,2026-05-12,21,75,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
fbd31a68f85e988699dd185d27b2cd44,2026-05-12,21,11,1,2026-05-12 10:07:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
01f4b97f0c13d3af311e9ccda669aecb,2025-04-02,39,89,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7a6c9f786ba54882143eade4a9131962,2025-04-02,39,92,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d36103bc6fa6d3b7f2929073454cb2b8,2025-04-02,39,130,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
dffd3b15554dba6914d96b1b916e4ca4,2018-12-01,1,59,0,2018-12-01 00:48:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
8c06e567223559f670709a92cc267e87,2025-04-02,39,134,1,2025-04-02 20:21:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
57a43361a399ed308c5094471e19bf0e,2022-10-25,1,19,0,2022-10-25 15:48:19,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9007e24d41c47648317d5ffcd407c170,2025-03-26,21,46,0,2025-03-26 10:55:29,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
abd0018d9ae9af5a6cc5884af6e7bac8,2025-03-26,21,42,0,2025-03-26 10:23:12,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c280ba23cc629dec86d7704271e01bbf,2025-03-26,21,97,0,2025-03-26 10:23:12,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5238473ead999a23c2bc55f1d0233cdd,2020-03-31,33,18,1,2020-03-31 14:41:12,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3c527d218334086e18d7cf5b852d14c6,2025-08-19,45,50,1,2025-08-19 22:20:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
90ce26dd408a1bcb7af6e4a9a1d5a88f,2025-08-19,45,18,1,2025-08-19 22:20:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
5597d3aacfda7a8de96bfb548435de68,2019-01-02,18,20,1,2019-01-02 11:19:35,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3b03b2c916ca43ea44a674f2f71ca224,2020-08-27,1,51,0,2020-08-27 08:51:31,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3d18b1906510f3e2531c4b40d477fa17,2020-08-27,2,18,1,2020-08-27 08:36:22,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
736bb15cd113ec0e9ab5127e34bad694,2020-08-27,1,63,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b0867eec74170d894e38e74e26cc5074,2020-08-27,1,73,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
cf48e96f03988e1741637cb176634dd3,2018-01-05,15,16,0,2018-01-05 12:34:18,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c377dfd587bc75bd88fccd056ebb30f7,2020-05-12,26,18,1,2020-05-12 15:46:41,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1a4615fadc8f6e51989f05f3cdd40100,2026-06-27,23,34,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6c62a6f4446257bf9c421565432072c8,2026-06-27,23,58,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
78f150d886704a536ff9249459e5d369,2026-06-27,23,93,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7ecf3b4d3699d20c5c56de3384d64671,2026-06-27,23,19,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
990ad6ab637bb3d3b2f84c5715637ea6,2026-06-27,23,10,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
9c2372c1311b4db868be2e0d45888e82,2026-06-27,23,12,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
d7db4783e253472f643a3c65e0a48390,2026-06-27,23,48,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
eb5c65cb5db4f4ad73c15a43e2f858d7,2026-06-27,23,83,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
f5ee70b0e4ca5bfc33435219bf892dca,2026-06-27,23,74,1,2026-06-27 15:22:07,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
3591af37b52fee26c456f0d729b14a94,2017-08-28,4,19,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a00541ad9ee861be9613c0190e2d3325,2017-08-28,4,33,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
c17ac967f125cdf5ec2922a7bcc44b77,2017-08-28,4,44,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
e7f9ec11d632b13aaf06c9b2fdc4930c,2018-01-17,17,39,0,2018-01-17 18:25:10,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
6507deb302491e75eff4f89d28a19793,2017-11-13,7,50,1,2017-11-13 14:59:32,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
a9674d8b6d2bc8b0637790835dd03994,2025-03-27,37,50,1,2025-03-27 10:40:42,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
041aaea67cc20d0314ddc4d00c2808f4,2023-08-16,42,80,1,2023-08-16 14:17:13,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
1f67f119e1b90e2588ba1eb8eb550adf,2017-08-28,4,7,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
7bfffdbd4375f90bb134924647b8096b,2017-08-28,4,10,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
b8ea19273dbc91d8947ad71fb5b535fd,2017-08-28,4,20,0,2017-08-28 17:17:15,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
11c1b922676d12aeb37ff76cb7ace426,2020-08-27,1,84,0,2020-08-27 08:41:53,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
4046e948193bbee4efe0c00595250036,2020-08-27,1,52,0,2020-08-27 09:01:17,a168,permissionrole,ods_a168_permissionrole,2026-07-23 06:01:55
